Inverter_Test_ID,Switching_Frequency_kHz,Inverter_Junction_Temp_C,Motor_Speed_RPM,Power_Switching_Loss_W,Inverter_Efficiency_pct,Operating_Regime
HYUNDAI-E-GMP-2611,21.6,67.2,2830,686.0,96.4,Thermal Derating Required
HYUNDAI-E-GMP-2612,15.2,46.3,3118,515.0,97.0,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2613,23.9,67.5,5168,719.2,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2614,20.8,58.3,2958,693.8,96.37,Thermal Derating Required
HYUNDAI-E-GMP-2615,18.8,88.6,13455,796.8,96.01,Thermal Derating Required
HYUNDAI-E-GMP-2616,16.8,58.8,8611,589.1,96.74,Thermal Derating Required
HYUNDAI-E-GMP-2617,17.8,87.5,12261,778.3,96.08,Thermal Derating Required
HYUNDAI-E-GMP-2618,21.6,71.9,9970,811.4,95.96,Thermal Derating Required
HYUNDAI-E-GMP-2619,12.8,77.2,9811,645.4,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2620,11.5,73.9,9594,614.0,96.65,Thermal Derating Required
HYUNDAI-E-GMP-2621,18.7,46.5,1921,549.1,96.88,Thermal Derating Required
HYUNDAI-E-GMP-2622,14.6,47.3,15867,594.8,96.72,Thermal Derating Required
HYUNDAI-E-GMP-2623,19.4,57.6,13993,706.2,96.33,Thermal Derating Required
HYUNDAI-E-GMP-2624,21.6,58.9,1805,720.7,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2625,15.0,94.2,1907,698.2,96.36,Thermal Derating Required
HYUNDAI-E-GMP-2626,23.4,81.1,3541,813.6,95.95,Thermal Derating Required
HYUNDAI-E-GMP-2627,15.3,64.2,2004,576.6,96.78,Thermal Derating Required
HYUNDAI-E-GMP-2628,22.2,76.5,7916,792.1,96.03,Thermal Derating Required
HYUNDAI-E-GMP-2629,9.3,82.5,11898,583.7,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2630,19.2,90.5,2048,782.2,96.06,Thermal Derating Required
HYUNDAI-E-GMP-2631,11.9,83.0,14864,676.6,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2632,11.8,80.2,7564,584.5,96.75,Thermal Derating Required
HYUNDAI-E-GMP-2633,17.9,54.7,5906,610.0,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2634,15.8,56.5,2737,566.1,96.82,Thermal Derating Required
HYUNDAI-E-GMP-2635,9.4,62.8,7590,472.3,97.15,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2636,23.1,86.1,6109,846.6,95.84,Thermal Derating Required
HYUNDAI-E-GMP-2637,20.8,76.8,7755,763.6,96.13,Thermal Derating Required
HYUNDAI-E-GMP-2638,10.7,50.1,12666,458.5,97.2,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2639,22.8,88.2,2712,782.8,96.06,Thermal Derating Required
HYUNDAI-E-GMP-2640,8.2,81.6,1290,543.3,96.9,Thermal Derating Required
HYUNDAI-E-GMP-2641,14.4,54.2,13987,567.2,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2642,9.5,70.9,2611,495.5,97.07,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2643,17.3,52.2,7599,571.3,96.8,Thermal Derating Required
HYUNDAI-E-GMP-2644,17.1,77.0,12029,721.6,96.27,Thermal Derating Required
HYUNDAI-E-GMP-2645,18.7,83.3,5904,714.3,96.3,Thermal Derating Required
HYUNDAI-E-GMP-2646,14.6,59.1,10858,642.9,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2647,22.2,86.6,13212,884.8,95.7,Thermal Derating Required
HYUNDAI-E-GMP-2648,17.3,81.9,2202,628.2,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2649,17.8,72.0,8577,759.6,96.14,Thermal Derating Required
HYUNDAI-E-GMP-2650,9.5,85.0,6003,616.8,96.64,Thermal Derating Required
HYUNDAI-E-GMP-2651,20.0,88.2,14059,852.1,95.82,Thermal Derating Required
HYUNDAI-E-GMP-2652,22.4,82.0,15080,902.0,95.64,Thermal Derating Required
HYUNDAI-E-GMP-2653,18.3,69.0,8800,739.4,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2654,19.5,61.2,2438,636.7,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2655,12.3,45.7,8047,455.9,97.2,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2656,11.2,88.9,5714,602.8,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2657,11.8,74.6,5295,583.9,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2658,12.0,45.1,9165,506.7,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2659,12.1,64.3,4539,551.4,96.87,Thermal Derating Required
HYUNDAI-E-GMP-2660,8.3,61.4,5097,463.5,97.18,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2661,10.1,54.7,12613,527.5,96.95,Thermal Derating Required
HYUNDAI-E-GMP-2662,14.6,65.3,12693,647.1,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2663,16.8,69.8,9975,656.0,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2664,12.0,83.2,14440,697.5,96.36,Thermal Derating Required
HYUNDAI-E-GMP-2665,8.4,59.3,4573,394.3,97.42,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2666,18.6,94.4,11444,859.0,95.79,Thermal Derating Required
HYUNDAI-E-GMP-2667,11.0,69.1,7446,516.4,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2668,17.1,71.4,13577,694.7,96.37,Thermal Derating Required
HYUNDAI-E-GMP-2669,17.5,63.0,6788,627.4,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2670,15.8,73.2,13486,708.6,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2671,11.8,83.0,14097,663.5,96.48,Thermal Derating Required
HYUNDAI-E-GMP-2672,23.7,49.1,6677,679.9,96.42,Thermal Derating Required
HYUNDAI-E-GMP-2673,16.8,48.0,14216,640.6,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2674,8.2,71.5,6212,453.3,97.21,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2675,11.1,46.2,2493,453.7,97.21,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2676,19.9,50.8,4721,609.9,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2677,17.9,89.6,9585,823.9,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2678,8.6,73.4,10698,539.3,96.91,Thermal Derating Required
HYUNDAI-E-GMP-2679,14.8,54.7,3892,545.6,96.89,Thermal Derating Required
HYUNDAI-E-GMP-2680,17.6,87.9,10420,777.6,96.08,Thermal Derating Required
HYUNDAI-E-GMP-2681,10.1,51.0,3586,431.9,97.29,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2682,11.5,53.4,6349,532.2,96.94,Thermal Derating Required
HYUNDAI-E-GMP-2683,23.6,53.7,11499,745.7,96.19,Thermal Derating Required
HYUNDAI-E-GMP-2684,19.9,54.4,15925,761.8,96.13,Thermal Derating Required
HYUNDAI-E-GMP-2685,22.2,91.1,2410,760.8,96.14,Thermal Derating Required
HYUNDAI-E-GMP-2686,15.5,52.5,6488,546.5,96.89,Thermal Derating Required
HYUNDAI-E-GMP-2687,18.6,53.1,5674,577.2,96.78,Thermal Derating Required
HYUNDAI-E-GMP-2688,20.8,68.6,14441,798.2,96.01,Thermal Derating Required
HYUNDAI-E-GMP-2689,8.6,74.0,14414,560.5,96.84,Thermal Derating Required
HYUNDAI-E-GMP-2690,8.3,72.4,10493,518.1,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2691,16.9,61.5,7807,647.0,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2692,16.9,87.4,6901,725.1,96.26,Thermal Derating Required
HYUNDAI-E-GMP-2693,8.6,57.4,12287,467.2,97.16,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2694,12.6,62.0,4001,513.2,97.0,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2695,19.8,81.0,15529,825.9,95.91,Thermal Derating Required
HYUNDAI-E-GMP-2696,12.7,69.1,11749,609.6,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2697,12.0,57.1,11192,543.7,96.9,Thermal Derating Required
HYUNDAI-E-GMP-2698,10.7,54.0,8992,488.8,97.09,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2699,19.2,47.6,4378,567.9,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2700,13.4,75.6,6000,599.3,96.7,Thermal Derating Required
HYUNDAI-E-GMP-2701,21.4,72.5,7177,806.3,95.98,Thermal Derating Required
HYUNDAI-E-GMP-2702,15.6,46.2,6457,524.8,96.96,Thermal Derating Required
HYUNDAI-E-GMP-2703,22.0,54.3,12131,730.3,96.24,Thermal Derating Required
HYUNDAI-E-GMP-2704,16.0,58.8,2814,573.2,96.79,Thermal Derating Required
HYUNDAI-E-GMP-2705,12.9,64.7,8875,610.3,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2706,14.2,55.8,8874,523.6,96.97,Thermal Derating Required
HYUNDAI-E-GMP-2707,20.6,58.4,7477,643.4,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2708,12.2,69.7,2954,589.3,96.74,Thermal Derating Required
HYUNDAI-E-GMP-2709,13.7,84.8,2456,584.2,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2710,20.4,80.0,14201,814.1,95.95,Thermal Derating Required
HYUNDAI-E-GMP-2711,21.7,68.6,7758,771.2,96.1,Thermal Derating Required
HYUNDAI-E-GMP-2712,14.9,48.3,10662,554.7,96.86,Thermal Derating Required
HYUNDAI-E-GMP-2713,21.9,48.3,12581,660.8,96.49,Thermal Derating Required
HYUNDAI-E-GMP-2714,17.3,69.6,2819,639.9,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2715,19.8,86.7,5158,754.6,96.16,Thermal Derating Required
HYUNDAI-E-GMP-2716,9.4,63.8,3882,502.7,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2717,21.3,52.6,12758,715.9,96.29,Thermal Derating Required
HYUNDAI-E-GMP-2718,16.0,93.6,12292,777.9,96.08,Thermal Derating Required
HYUNDAI-E-GMP-2719,22.4,68.0,13464,823.5,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2720,18.2,70.8,13471,739.9,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2721,21.3,82.0,6762,820.0,95.93,Thermal Derating Required
HYUNDAI-E-GMP-2722,19.0,66.1,14114,744.5,96.19,Thermal Derating Required
HYUNDAI-E-GMP-2723,12.2,94.0,15501,744.0,96.2,Thermal Derating Required
HYUNDAI-E-GMP-2724,14.1,54.4,1574,523.6,96.97,Thermal Derating Required
HYUNDAI-E-GMP-2725,8.5,87.4,11997,674.7,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2726,16.4,92.8,14980,794.0,96.02,Thermal Derating Required
HYUNDAI-E-GMP-2727,19.6,73.3,3508,719.7,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2728,12.0,51.3,13285,524.0,96.97,Thermal Derating Required
HYUNDAI-E-GMP-2729,19.4,88.1,10771,832.5,95.89,Thermal Derating Required
HYUNDAI-E-GMP-2730,22.1,84.8,7803,849.3,95.83,Thermal Derating Required
HYUNDAI-E-GMP-2731,21.3,80.8,14104,834.0,95.88,Thermal Derating Required
HYUNDAI-E-GMP-2732,12.9,94.3,6240,695.4,96.37,Thermal Derating Required
HYUNDAI-E-GMP-2733,11.5,49.0,2547,471.7,97.15,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2734,20.0,52.6,2623,573.0,96.79,Thermal Derating Required
HYUNDAI-E-GMP-2735,21.6,46.3,15805,707.0,96.33,Thermal Derating Required
HYUNDAI-E-GMP-2736,22.1,73.1,5517,722.7,96.27,Thermal Derating Required
HYUNDAI-E-GMP-2737,22.3,45.8,11172,637.6,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2738,18.0,60.0,11075,704.1,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2739,20.6,93.4,15463,859.9,95.79,Thermal Derating Required
HYUNDAI-E-GMP-2740,17.6,85.0,7094,707.6,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2741,20.4,74.1,1177,697.1,96.36,Thermal Derating Required
HYUNDAI-E-GMP-2742,16.4,56.9,15438,650.0,96.53,Thermal Derating Required
HYUNDAI-E-GMP-2743,11.0,91.5,10870,712.4,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2744,17.3,49.0,12637,584.8,96.75,Thermal Derating Required
HYUNDAI-E-GMP-2745,13.4,82.2,2683,555.9,96.85,Thermal Derating Required
HYUNDAI-E-GMP-2746,19.2,58.6,3811,620.3,96.63,Thermal Derating Required
HYUNDAI-E-GMP-2747,13.7,84.5,1265,621.9,96.62,Thermal Derating Required
HYUNDAI-E-GMP-2748,18.4,73.6,3367,660.2,96.49,Thermal Derating Required
HYUNDAI-E-GMP-2749,18.2,56.3,1524,610.8,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2750,22.8,59.2,4924,713.3,96.3,Thermal Derating Required
HYUNDAI-E-GMP-2751,16.9,72.2,13021,707.3,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2752,15.9,65.2,14976,636.5,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2753,17.9,77.4,4112,719.4,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2754,23.2,51.5,5587,670.2,96.45,Thermal Derating Required
HYUNDAI-E-GMP-2755,13.1,82.0,1750,590.2,96.73,Thermal Derating Required
HYUNDAI-E-GMP-2756,9.9,54.1,8770,473.3,97.14,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2757,14.0,64.5,7656,556.8,96.85,Thermal Derating Required
HYUNDAI-E-GMP-2758,17.1,62.6,8531,611.2,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2759,20.8,88.1,8003,811.9,95.96,Thermal Derating Required
HYUNDAI-E-GMP-2760,9.0,47.0,15902,462.1,97.18,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2761,20.7,51.4,14502,710.0,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2762,8.8,70.3,6519,553.6,96.86,Thermal Derating Required
HYUNDAI-E-GMP-2763,15.4,53.9,4033,530.7,96.94,Thermal Derating Required
HYUNDAI-E-GMP-2764,18.9,65.8,8062,667.8,96.46,Thermal Derating Required
HYUNDAI-E-GMP-2765,18.4,59.0,14394,720.7,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2766,10.2,84.0,10268,650.8,96.52,Thermal Derating Required
HYUNDAI-E-GMP-2767,11.2,68.0,7506,574.3,96.79,Thermal Derating Required
HYUNDAI-E-GMP-2768,21.7,76.1,5350,781.8,96.06,Thermal Derating Required
HYUNDAI-E-GMP-2769,22.6,89.4,2271,801.7,95.99,Thermal Derating Required
HYUNDAI-E-GMP-2770,17.5,64.5,3666,610.0,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2771,9.5,56.6,15008,498.8,97.05,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2772,18.8,54.9,14790,677.5,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2773,20.7,62.7,7696,677.5,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2774,8.1,73.3,2852,494.7,97.07,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2775,15.9,89.4,2619,674.4,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2776,9.4,54.0,12060,469.3,97.16,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2777,13.9,59.6,6675,529.0,96.95,Thermal Derating Required
HYUNDAI-E-GMP-2778,21.7,69.3,9162,793.7,96.02,Thermal Derating Required
HYUNDAI-E-GMP-2779,9.7,52.7,5697,416.7,97.34,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2780,14.2,68.1,9885,615.7,96.64,Thermal Derating Required
HYUNDAI-E-GMP-2781,19.4,51.0,13135,635.7,96.58,Thermal Derating Required
HYUNDAI-E-GMP-2782,18.9,52.0,10188,672.1,96.45,Thermal Derating Required
HYUNDAI-E-GMP-2783,20.8,64.0,10054,708.7,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2784,22.2,61.5,7552,692.3,96.38,Thermal Derating Required
HYUNDAI-E-GMP-2785,8.5,69.7,15697,595.7,96.72,Thermal Derating Required
HYUNDAI-E-GMP-2786,10.5,92.5,4858,639.2,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2787,22.7,53.0,14339,738.8,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2788,14.0,53.7,8963,575.0,96.79,Thermal Derating Required
HYUNDAI-E-GMP-2789,8.4,93.5,1214,545.0,96.89,Thermal Derating Required
HYUNDAI-E-GMP-2790,20.2,92.2,11779,867.4,95.76,Thermal Derating Required
HYUNDAI-E-GMP-2791,13.1,51.7,8000,493.2,97.07,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2792,22.5,94.3,13787,926.4,95.56,Thermal Derating Required
HYUNDAI-E-GMP-2793,20.9,75.0,9338,712.4,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2794,8.2,86.2,4601,512.7,97.01,Thermal Derating Required
HYUNDAI-E-GMP-2795,9.3,79.8,1046,499.3,97.05,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2796,15.2,67.2,9901,607.2,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2797,18.5,91.1,6802,775.8,96.08,Thermal Derating Required
HYUNDAI-E-GMP-2798,12.7,72.5,2649,540.7,96.91,Thermal Derating Required
HYUNDAI-E-GMP-2799,15.6,53.6,5779,551.0,96.87,Thermal Derating Required
HYUNDAI-E-GMP-2800,12.3,62.5,7598,552.6,96.87,Thermal Derating Required
HYUNDAI-E-GMP-2801,21.2,60.4,15367,782.5,96.06,Thermal Derating Required
HYUNDAI-E-GMP-2802,18.8,46.4,13410,637.2,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2803,18.5,52.0,11160,656.0,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2804,16.8,49.9,2662,562.7,96.83,Thermal Derating Required
HYUNDAI-E-GMP-2805,20.4,90.0,4762,800.7,96.0,Thermal Derating Required
HYUNDAI-E-GMP-2806,8.2,80.3,6506,492.7,97.08,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2807,13.2,71.8,5319,521.7,96.97,Thermal Derating Required
HYUNDAI-E-GMP-2808,19.1,70.7,13810,765.7,96.12,Thermal Derating Required
HYUNDAI-E-GMP-2809,19.1,77.1,13840,732.0,96.24,Thermal Derating Required
HYUNDAI-E-GMP-2810,12.2,47.3,9915,503.5,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2811,13.5,94.7,7244,685.5,96.4,Thermal Derating Required
HYUNDAI-E-GMP-2812,12.5,53.3,10328,565.4,96.82,Thermal Derating Required
HYUNDAI-E-GMP-2813,21.9,70.1,4371,724.2,96.27,Thermal Derating Required
HYUNDAI-E-GMP-2814,20.9,62.3,2427,658.3,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2815,13.8,55.9,12057,580.0,96.77,Thermal Derating Required
HYUNDAI-E-GMP-2816,15.6,66.3,15651,703.1,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2817,12.8,45.9,1109,417.8,97.34,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2818,8.5,57.1,14383,516.8,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2819,22.7,93.4,1400,859.0,95.79,Thermal Derating Required
HYUNDAI-E-GMP-2820,16.7,52.9,15274,672.2,96.45,Thermal Derating Required
HYUNDAI-E-GMP-2821,8.7,85.9,10136,617.7,96.64,Thermal Derating Required
HYUNDAI-E-GMP-2822,11.0,78.7,9021,621.3,96.63,Thermal Derating Required
HYUNDAI-E-GMP-2823,18.1,91.4,8832,749.0,96.18,Thermal Derating Required
HYUNDAI-E-GMP-2824,18.6,81.9,6388,777.6,96.08,Thermal Derating Required
HYUNDAI-E-GMP-2825,15.8,68.4,3426,610.0,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2826,17.9,74.0,15324,737.3,96.22,Thermal Derating Required
HYUNDAI-E-GMP-2827,17.7,45.0,8567,573.6,96.79,Thermal Derating Required
HYUNDAI-E-GMP-2828,10.8,58.5,2753,505.9,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2829,11.3,48.5,2771,449.2,97.23,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2830,9.3,46.3,8193,443.8,97.25,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2831,14.3,94.8,3443,663.4,96.48,Thermal Derating Required
HYUNDAI-E-GMP-2832,19.1,65.5,11153,740.1,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2833,19.8,84.4,7755,782.9,96.06,Thermal Derating Required
HYUNDAI-E-GMP-2834,19.8,64.0,12273,738.7,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2835,18.2,73.3,3620,681.6,96.41,Thermal Derating Required
HYUNDAI-E-GMP-2836,9.0,51.9,5072,411.0,97.36,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2837,17.6,85.5,3039,719.3,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2838,8.5,95.0,4876,579.9,96.77,Thermal Derating Required
HYUNDAI-E-GMP-2839,15.5,74.2,9643,666.3,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2840,14.8,87.7,3883,655.6,96.51,Thermal Derating Required
HYUNDAI-E-GMP-2841,12.9,62.9,13098,563.0,96.83,Thermal Derating Required
HYUNDAI-E-GMP-2842,13.4,87.6,1982,592.6,96.73,Thermal Derating Required
HYUNDAI-E-GMP-2843,13.6,72.7,11590,677.1,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2844,20.1,78.1,13169,814.6,95.95,Thermal Derating Required
HYUNDAI-E-GMP-2845,14.4,84.5,1380,643.9,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2846,18.6,71.0,15313,750.3,96.17,Thermal Derating Required
HYUNDAI-E-GMP-2847,20.9,53.2,6688,685.0,96.4,Thermal Derating Required
HYUNDAI-E-GMP-2848,20.9,57.9,2881,689.6,96.39,Thermal Derating Required
HYUNDAI-E-GMP-2849,22.4,53.2,1300,613.4,96.65,Thermal Derating Required
HYUNDAI-E-GMP-2850,13.0,75.7,9975,669.3,96.46,Thermal Derating Required
HYUNDAI-E-GMP-2851,19.3,55.7,6493,679.4,96.42,Thermal Derating Required
HYUNDAI-E-GMP-2852,18.0,56.1,5032,598.9,96.7,Thermal Derating Required
HYUNDAI-E-GMP-2853,13.7,86.9,15950,735.7,96.23,Thermal Derating Required
HYUNDAI-E-GMP-2854,10.8,70.8,12645,567.8,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2855,10.5,85.6,10088,603.5,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2856,18.6,72.2,1650,604.1,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2857,17.7,82.9,14595,761.4,96.14,Thermal Derating Required
HYUNDAI-E-GMP-2858,19.8,45.3,1409,624.1,96.62,Thermal Derating Required
HYUNDAI-E-GMP-2859,15.2,68.7,1833,611.3,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2860,11.3,76.1,15267,638.1,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2861,12.6,53.2,13168,547.0,96.89,Thermal Derating Required
HYUNDAI-E-GMP-2862,18.7,56.3,10481,637.7,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2863,15.1,55.2,14962,614.9,96.65,Thermal Derating Required
HYUNDAI-E-GMP-2864,9.4,61.4,1651,446.0,97.24,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2865,18.7,63.1,8785,638.9,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2866,23.6,70.3,11856,821.7,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2867,16.2,65.4,13971,699.4,96.35,Thermal Derating Required
HYUNDAI-E-GMP-2868,14.6,49.4,4794,496.4,97.06,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2869,18.2,92.2,6049,831.5,95.89,Thermal Derating Required
HYUNDAI-E-GMP-2870,8.9,94.8,8213,645.2,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2871,11.2,88.8,14931,701.5,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2872,13.8,79.8,11125,656.2,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2873,10.8,73.3,7697,561.9,96.83,Thermal Derating Required
HYUNDAI-E-GMP-2874,14.8,87.2,3753,639.1,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2875,22.9,92.8,6494,840.6,95.86,Thermal Derating Required
HYUNDAI-E-GMP-2876,19.4,68.5,13960,738.3,96.22,Thermal Derating Required
HYUNDAI-E-GMP-2877,11.0,74.9,1479,506.9,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2878,17.4,63.6,11746,677.1,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2879,23.1,61.1,6790,705.9,96.33,Thermal Derating Required
HYUNDAI-E-GMP-2880,20.1,51.8,4347,610.7,96.66,Thermal Derating Required
HYUNDAI-E-GMP-2881,13.2,49.4,5634,432.6,97.29,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2882,11.8,64.2,2717,509.1,97.02,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2883,21.8,93.5,15259,894.8,95.67,Thermal Derating Required
HYUNDAI-E-GMP-2884,11.6,83.3,8010,663.7,96.48,Thermal Derating Required
HYUNDAI-E-GMP-2885,8.3,62.8,7956,494.4,97.07,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2886,16.1,62.3,10639,633.8,96.58,Thermal Derating Required
HYUNDAI-E-GMP-2887,13.0,94.1,5815,721.4,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2888,16.1,78.5,13744,721.8,96.27,Thermal Derating Required
HYUNDAI-E-GMP-2889,18.7,70.0,13592,752.2,96.17,Thermal Derating Required
HYUNDAI-E-GMP-2890,21.2,78.4,7651,826.1,95.91,Thermal Derating Required
HYUNDAI-E-GMP-2891,23.7,50.7,10216,749.9,96.18,Thermal Derating Required
HYUNDAI-E-GMP-2892,12.4,72.6,6413,593.9,96.72,Thermal Derating Required
HYUNDAI-E-GMP-2893,9.2,73.3,6074,489.2,97.09,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2894,18.8,50.4,15631,694.2,96.37,Thermal Derating Required
HYUNDAI-E-GMP-2895,20.6,91.4,1670,761.1,96.14,Thermal Derating Required
HYUNDAI-E-GMP-2896,23.5,87.5,5162,859.4,95.79,Thermal Derating Required
HYUNDAI-E-GMP-2897,17.1,53.8,7449,613.1,96.65,Thermal Derating Required
HYUNDAI-E-GMP-2898,16.9,48.9,4860,560.2,96.84,Thermal Derating Required
HYUNDAI-E-GMP-2899,10.3,72.0,5165,540.4,96.91,Thermal Derating Required
HYUNDAI-E-GMP-2900,9.5,66.2,4879,482.6,97.11,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2901,21.7,86.2,5880,799.2,96.0,Thermal Derating Required
HYUNDAI-E-GMP-2902,16.3,48.2,3150,475.8,97.13,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2903,21.4,63.0,10935,773.1,96.09,Thermal Derating Required
HYUNDAI-E-GMP-2904,21.4,62.9,7361,766.5,96.12,Thermal Derating Required
HYUNDAI-E-GMP-2905,22.1,80.2,2633,715.6,96.3,Thermal Derating Required
HYUNDAI-E-GMP-2906,22.7,48.1,13577,757.4,96.15,Thermal Derating Required
