Hydrogen_Trip_ID,Tank_Storage_Pressure_Bar,Ambient_Temp_C,PEM_Membrane_Humidity_pct,Fuel_Cell_Stack_Voltage_V,Anode_Purge_Interval_s,Fuel_Cell_Status
IVECO-H2-2545,562.0,28.0,93.3,1.089,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2546,647.3,10.9,98.7,0.924,118,Membrane Flooding / Dryout Alert
IVECO-H2-2547,553.8,22.5,89.6,1.115,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2548,380.4,-1.8,88.3,1.142,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2549,151.3,24.6,74.3,1.003,170,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2550,430.0,27.2,84.3,1.169,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2551,127.6,8.1,77.6,1.103,167,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2552,212.4,17.2,85.5,1.175,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2553,463.6,-8.6,90.4,1.112,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2554,593.4,9.4,91.2,1.106,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2555,661.8,13.8,90.8,1.128,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2556,541.2,16.7,87.8,1.122,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2557,488.3,34.4,88.2,1.139,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2558,552.8,-8.8,85.5,1.162,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2559,328.3,13.1,82.1,1.124,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2560,333.8,29.6,81.8,1.11,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2561,242.8,18.3,84.0,1.194,166,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2562,603.1,14.6,92.0,1.12,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2563,179.5,0.4,77.7,1.083,164,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2564,562.8,18.2,97.0,1.001,122,Membrane Flooding / Dryout Alert
IVECO-H2-2565,585.0,-3.1,89.7,1.124,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2566,271.1,-4.0,91.6,1.065,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2567,691.9,16.0,89.0,1.131,96,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2568,666.6,18.0,91.8,1.106,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2569,169.0,1.7,80.9,1.157,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2570,628.0,-9.9,91.0,1.113,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2571,373.7,11.5,80.1,1.079,115,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2572,360.2,8.6,87.3,1.151,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2573,202.1,2.1,76.1,1.071,151,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2574,313.5,2.3,87.5,1.121,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2575,168.8,20.1,74.6,1.023,162,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2576,150.5,9.8,80.5,1.103,167,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2577,138.6,-9.2,85.9,1.135,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2578,665.0,-6.4,86.8,1.15,96,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2579,197.3,16.6,79.8,1.095,158,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2580,357.2,18.2,75.9,1.017,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2581,279.2,-3.5,80.7,1.183,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2582,368.7,7.2,81.7,1.175,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2583,479.1,13.7,86.9,1.168,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2584,151.4,21.0,77.9,1.093,174,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2585,229.2,-4.0,80.7,1.13,157,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2586,417.7,24.8,89.2,1.127,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2587,146.3,30.4,82.3,1.14,166,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2588,166.0,25.4,77.3,1.093,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2589,125.8,13.2,79.2,1.098,149,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2590,400.4,11.4,84.4,1.175,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2591,274.3,21.8,82.3,1.145,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2592,486.8,-0.9,88.8,1.145,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2593,368.0,3.5,80.6,1.161,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2594,595.1,18.3,90.1,1.121,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2595,656.4,21.1,91.2,1.104,106,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2596,206.8,16.0,85.4,1.138,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2597,512.2,25.0,91.5,1.071,112,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2598,613.7,-5.8,89.1,1.165,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2599,459.7,34.3,86.1,1.135,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2600,661.4,4.4,91.8,1.08,100,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2601,600.5,31.3,88.4,1.154,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2602,552.5,14.2,91.1,1.093,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2603,288.5,-5.9,85.0,1.152,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2604,289.1,-9.6,79.9,1.112,134,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2605,319.3,21.9,80.3,1.135,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2606,572.5,14.6,93.6,1.073,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2607,627.6,7.7,92.2,1.101,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2608,212.6,11.9,85.3,1.154,169,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2609,249.9,24.8,86.5,1.157,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2610,347.4,-0.5,79.3,1.114,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2611,664.1,23.7,93.7,1.028,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2612,231.3,21.9,82.0,1.104,162,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2613,411.8,-5.9,84.7,1.14,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2614,549.5,3.1,86.9,1.159,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2615,374.4,10.1,86.3,1.127,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2616,536.9,19.0,88.2,1.155,115,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2617,327.2,5.3,86.3,1.137,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2618,234.3,27.9,82.8,1.135,162,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2619,445.5,9.3,87.6,1.154,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2620,373.0,5.1,82.7,1.144,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2621,684.6,30.1,89.6,1.135,102,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2622,233.6,19.1,84.0,1.141,163,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2623,436.7,-7.8,87.0,1.125,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2624,327.1,0.2,85.1,1.149,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2625,366.5,18.7,90.0,1.086,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2626,599.0,30.8,91.5,1.085,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2627,496.3,29.0,86.3,1.173,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2628,518.1,29.8,90.1,1.113,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2629,139.2,8.3,79.4,1.099,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2630,552.2,33.9,93.6,1.048,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2631,221.9,8.4,83.4,1.132,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2632,243.4,9.5,85.2,1.145,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2633,668.3,31.9,96.7,0.988,96,Membrane Flooding / Dryout Alert
IVECO-H2-2634,251.0,9.2,79.1,1.11,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2635,524.2,0.2,89.7,1.106,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2636,451.1,27.0,84.7,1.181,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2637,255.3,-2.4,84.9,1.154,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2638,516.4,19.5,87.3,1.159,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2639,352.7,9.6,82.1,1.13,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2640,215.0,13.9,79.1,1.078,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2641,642.2,21.1,93.9,1.05,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2642,667.2,14.1,93.1,1.072,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2643,642.6,2.4,92.3,1.106,102,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2644,399.5,7.5,83.8,1.153,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2645,247.5,-3.7,83.3,1.141,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2646,567.2,16.4,89.9,1.123,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2647,179.4,13.9,80.6,1.125,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2648,472.2,32.1,93.7,1.055,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2649,332.2,15.7,86.3,1.124,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2650,626.0,8.6,92.1,1.089,99,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2651,172.2,-2.0,78.7,1.11,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2652,442.0,21.5,88.2,1.119,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2653,473.0,1.6,88.0,1.124,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2654,276.9,-7.9,81.9,1.181,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2655,329.9,10.0,80.7,1.097,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2656,298.3,25.4,85.5,1.188,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2657,662.2,18.5,89.6,1.17,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2658,306.0,13.2,86.6,1.12,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2659,313.2,-7.5,76.7,1.068,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2660,370.0,10.0,80.0,1.141,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2661,322.2,20.0,87.9,1.136,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2662,548.4,28.2,92.8,1.114,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2663,303.0,17.2,77.9,1.11,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2664,398.2,17.9,86.9,1.16,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2665,643.7,24.9,93.4,1.055,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2666,689.8,19.3,97.0,1.019,93,Membrane Flooding / Dryout Alert
IVECO-H2-2667,563.7,30.7,92.7,1.082,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2668,131.6,-1.7,76.5,1.053,166,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2669,489.6,12.1,85.5,1.138,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2670,351.2,-4.9,81.5,1.172,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2671,586.8,27.7,89.9,1.147,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2672,396.3,1.7,87.7,1.128,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2673,212.9,34.9,82.0,1.149,151,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2674,594.3,8.6,89.9,1.121,115,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2675,554.0,9.2,90.2,1.098,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2676,238.1,-7.8,83.1,1.159,161,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2677,169.3,-3.3,77.1,1.056,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2678,506.9,-5.3,87.7,1.133,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2679,429.1,26.5,88.6,1.175,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2680,694.3,-5.8,95.6,1.021,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2681,614.7,18.6,93.4,1.055,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2682,555.4,6.6,86.4,1.163,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2683,320.2,21.7,85.2,1.162,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2684,231.3,33.1,85.2,1.16,153,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2685,377.6,30.2,80.9,1.141,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2686,296.4,29.6,78.0,1.094,153,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2687,267.0,24.2,83.1,1.141,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2688,581.0,32.6,95.3,1.04,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2689,327.6,-4.4,85.8,1.16,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2690,400.8,17.2,85.6,1.131,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2691,134.6,-7.1,75.6,1.027,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2692,297.0,23.9,79.0,1.099,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2693,384.8,2.0,81.7,1.155,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2694,542.6,-7.8,89.0,1.12,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2695,631.9,-1.6,94.8,1.04,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2696,372.4,-6.8,87.6,1.122,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2697,309.3,32.1,83.0,1.133,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2698,615.8,20.8,92.6,1.047,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2699,448.8,-0.9,88.6,1.141,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2700,464.0,-2.6,83.9,1.135,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2701,252.5,-9.5,79.3,1.117,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2702,225.3,-8.6,85.3,1.133,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2703,130.8,-9.5,78.8,1.073,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2704,640.3,11.9,88.4,1.12,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2705,637.5,1.6,93.2,1.075,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2706,401.2,35.0,92.5,1.11,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2707,530.6,16.5,92.5,1.091,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2708,252.2,-8.3,83.1,1.156,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2709,191.2,7.5,82.6,1.184,175,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2710,247.7,33.7,81.2,1.129,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2711,213.0,-8.2,83.4,1.148,157,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2712,376.8,13.1,83.7,1.152,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2713,136.0,25.7,80.6,1.098,169,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2714,489.6,-8.5,81.9,1.133,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2715,125.2,-7.4,82.7,1.16,168,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2716,279.8,26.9,79.7,1.121,159,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2717,408.0,0.0,84.6,1.155,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2718,207.7,-7.8,81.2,1.108,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2719,159.5,12.1,79.1,1.086,178,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2720,335.5,19.6,80.1,1.12,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2721,425.5,-5.8,90.0,1.111,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2722,397.7,-9.1,87.6,1.143,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2723,141.8,29.2,72.0,0.921,168,Membrane Flooding / Dryout Alert
IVECO-H2-2724,343.8,15.4,81.6,1.136,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2725,536.4,15.7,86.8,1.149,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2726,535.5,-9.0,87.4,1.162,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2727,601.6,20.2,90.1,1.124,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2728,530.4,22.3,86.4,1.194,115,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2729,614.8,24.3,93.6,1.057,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2730,641.1,5.4,93.1,1.072,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2731,229.9,26.3,83.3,1.155,158,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2732,511.0,9.8,86.0,1.186,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2733,303.8,25.8,85.0,1.163,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2734,674.6,-0.9,90.6,1.113,106,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2735,353.7,34.4,79.6,1.111,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2736,145.2,33.9,79.5,1.13,172,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2737,606.4,19.2,90.2,1.116,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2738,189.5,-0.7,78.7,1.101,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2739,273.6,17.2,79.9,1.114,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2740,218.1,3.0,82.5,1.134,162,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2741,489.1,5.4,93.7,1.089,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2742,610.2,30.7,88.0,1.154,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2743,271.3,3.8,78.7,1.139,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2744,646.4,6.7,96.4,1.0,126,Membrane Flooding / Dryout Alert
IVECO-H2-2745,638.4,25.2,96.4,1.018,106,Membrane Flooding / Dryout Alert
IVECO-H2-2746,297.0,-7.3,80.1,1.122,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2747,390.2,1.4,85.5,1.169,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2748,503.4,30.7,88.3,1.122,119,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2749,226.9,6.9,86.9,1.124,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2750,387.0,0.3,82.0,1.134,119,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2751,154.6,-9.8,84.2,1.152,159,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2752,676.6,4.4,93.2,1.067,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2753,176.7,13.2,78.1,1.114,161,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2754,370.0,12.5,86.5,1.151,149,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2755,312.0,33.6,81.3,1.152,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2756,457.5,31.3,84.6,1.157,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2757,489.1,-8.5,86.1,1.12,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2758,246.7,28.2,77.0,1.045,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2759,540.4,16.1,90.2,1.12,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2760,199.6,30.2,84.5,1.174,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2761,376.8,-8.4,85.2,1.162,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2762,691.4,-3.1,95.8,1.012,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2763,658.9,3.0,91.1,1.111,91,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2764,552.6,-6.0,88.5,1.112,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2765,577.0,-3.9,93.0,1.079,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2766,263.8,-6.9,79.7,1.108,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2767,208.9,19.7,82.1,1.136,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2768,251.4,0.4,81.7,1.113,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2769,684.5,8.5,95.1,1.018,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2770,302.8,24.7,81.2,1.112,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2771,568.5,32.7,88.8,1.142,112,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2772,373.2,25.9,84.8,1.16,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2773,238.8,33.7,80.6,1.139,151,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2774,656.7,7.3,94.5,1.049,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2775,256.2,20.6,85.4,1.108,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2776,180.7,15.7,81.0,1.166,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2777,255.4,19.4,76.3,1.042,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2778,356.8,4.6,81.8,1.121,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2779,437.7,8.2,87.2,1.143,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2780,625.7,30.5,90.4,1.102,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2781,204.4,10.2,81.0,1.111,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2782,155.3,13.7,73.1,0.992,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2783,238.8,-1.1,75.9,1.043,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2784,314.1,29.3,83.4,1.15,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2785,462.0,35.0,87.8,1.156,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2786,551.7,28.0,90.4,1.124,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2787,650.0,-6.7,93.3,1.049,94,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2788,394.4,-6.3,85.8,1.123,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2789,179.1,22.5,84.7,1.096,151,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2790,272.4,5.1,80.4,1.108,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2791,305.4,26.0,84.3,1.148,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2792,155.7,9.4,75.5,1.025,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2793,596.2,16.3,89.1,1.109,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2794,410.6,16.2,80.4,1.124,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2795,660.9,22.2,87.5,1.156,115,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2796,582.9,0.9,91.2,1.095,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2797,361.7,27.1,87.2,1.126,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2798,480.1,15.1,86.1,1.151,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2799,286.4,15.8,80.0,1.105,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2800,230.4,-8.4,81.5,1.172,158,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2801,387.9,17.3,80.3,1.144,149,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2802,482.7,6.4,88.6,1.123,119,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2803,550.6,4.1,84.6,1.151,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2804,549.5,17.9,88.2,1.127,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2805,443.1,2.9,90.2,1.12,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2806,583.1,-9.2,91.3,1.103,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2807,422.8,5.6,85.1,1.127,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2808,245.0,32.9,82.6,1.161,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2809,616.5,16.6,86.9,1.135,119,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2810,165.8,6.4,71.9,0.934,168,Membrane Flooding / Dryout Alert
IVECO-H2-2811,267.3,-7.7,83.8,1.114,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2812,675.7,11.3,91.6,1.094,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2813,220.5,31.7,79.4,1.089,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2814,363.4,32.7,84.4,1.15,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2815,655.3,24.9,88.7,1.132,96,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2816,420.9,28.5,85.9,1.139,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2817,651.8,-8.3,87.4,1.166,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2818,486.8,-7.4,86.6,1.169,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2819,440.6,17.5,89.4,1.145,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2820,523.2,29.2,90.8,1.11,134,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2821,289.5,0.3,83.3,1.156,163,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2822,303.7,14.4,84.9,1.155,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2823,363.3,-6.4,79.0,1.092,149,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2824,392.5,22.6,86.5,1.115,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2825,408.7,21.8,82.5,1.134,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-2826,176.9,10.3,75.6,1.065,164,Optimal Fuel Cell Proton Conductivity
