Shift_Event_ID,Gear_Transition,Engine_Torque_Nm,Clutch_Slip_Duration_ms,Slip_Energy_Dissipated_J,Shift_Quality
ZF-8HP-2945,7 -> 8,470.1,74.7,3953.5,Smooth Fast Shift (<80ms)
ZF-8HP-2946,3 -> 4,646.8,101.5,5507.7,Clutch Slippage Warning
ZF-8HP-2947,2 -> 3,342.0,61.0,2189.4,Smooth Fast Shift (<80ms)
ZF-8HP-2948,7 -> 8,551.9,82.7,4176.5,Smooth Fast Shift (<80ms)
ZF-8HP-2949,7 -> 8,437.2,75.6,3629.5,Smooth Fast Shift (<80ms)
ZF-8HP-2950,5 -> 6,467.8,62.8,2539.6,Smooth Fast Shift (<80ms)
ZF-8HP-2951,2 -> 3,365.0,61.6,2409.2,Smooth Fast Shift (<80ms)
ZF-8HP-2952,4 -> 5,390.4,72.0,3213.1,Smooth Fast Shift (<80ms)
ZF-8HP-2953,7 -> 8,521.7,81.0,4434.8,Smooth Fast Shift (<80ms)
ZF-8HP-2954,6 -> 7,511.7,73.7,4408.3,Smooth Fast Shift (<80ms)
ZF-8HP-2955,1 -> 2,568.9,76.3,4437.0,Smooth Fast Shift (<80ms)
ZF-8HP-2956,4 -> 5,510.6,76.0,3487.1,Smooth Fast Shift (<80ms)
ZF-8HP-2957,1 -> 2,219.9,58.5,1314.2,Smooth Fast Shift (<80ms)
ZF-8HP-2958,7 -> 8,380.9,86.5,2697.2,Smooth Fast Shift (<80ms)
ZF-8HP-2959,7 -> 8,332.1,69.9,2335.9,Smooth Fast Shift (<80ms)
ZF-8HP-2960,1 -> 2,378.6,77.8,2705.5,Smooth Fast Shift (<80ms)
ZF-8HP-2961,6 -> 7,185.0,51.5,917.3,Smooth Fast Shift (<80ms)
ZF-8HP-2962,1 -> 2,296.4,73.8,2352.7,Smooth Fast Shift (<80ms)
ZF-8HP-2963,3 -> 4,268.1,66.3,2042.0,Smooth Fast Shift (<80ms)
ZF-8HP-2964,7 -> 8,557.7,91.3,5674.4,Smooth Fast Shift (<80ms)
ZF-8HP-2965,3 -> 4,430.2,73.6,2652.5,Smooth Fast Shift (<80ms)
ZF-8HP-2966,2 -> 3,303.3,68.8,1915.0,Smooth Fast Shift (<80ms)
ZF-8HP-2967,6 -> 7,279.2,58.8,1445.7,Smooth Fast Shift (<80ms)
ZF-8HP-2968,7 -> 8,620.5,85.2,4646.2,Smooth Fast Shift (<80ms)
ZF-8HP-2969,1 -> 2,547.5,78.7,3698.4,Smooth Fast Shift (<80ms)
ZF-8HP-2970,5 -> 6,474.0,73.6,4078.9,Smooth Fast Shift (<80ms)
ZF-8HP-2971,6 -> 7,593.4,76.2,5061.0,Smooth Fast Shift (<80ms)
ZF-8HP-2972,7 -> 8,227.6,56.0,1523.3,Smooth Fast Shift (<80ms)
ZF-8HP-2973,6 -> 7,258.5,48.1,1296.9,Smooth Fast Shift (<80ms)
ZF-8HP-2974,5 -> 6,317.1,73.1,2548.0,Smooth Fast Shift (<80ms)
ZF-8HP-2975,4 -> 5,442.1,81.2,2982.1,Smooth Fast Shift (<80ms)
ZF-8HP-2976,2 -> 3,510.3,83.9,4935.8,Smooth Fast Shift (<80ms)
ZF-8HP-2977,5 -> 6,584.0,85.9,6013.7,Smooth Fast Shift (<80ms)
ZF-8HP-2978,6 -> 7,411.1,64.7,2847.4,Smooth Fast Shift (<80ms)
ZF-8HP-2979,2 -> 3,327.1,69.8,2216.4,Smooth Fast Shift (<80ms)
ZF-8HP-2980,1 -> 2,383.8,57.8,1820.7,Smooth Fast Shift (<80ms)
ZF-8HP-2981,3 -> 4,450.5,71.7,3552.2,Smooth Fast Shift (<80ms)
ZF-8HP-2982,7 -> 8,192.3,56.1,1194.7,Smooth Fast Shift (<80ms)
ZF-8HP-2983,3 -> 4,414.2,82.9,3824.7,Smooth Fast Shift (<80ms)
ZF-8HP-2984,1 -> 2,327.6,77.5,2264.4,Smooth Fast Shift (<80ms)
ZF-8HP-2985,1 -> 2,361.9,71.5,2652.8,Smooth Fast Shift (<80ms)
ZF-8HP-2986,2 -> 3,492.8,69.0,3348.1,Smooth Fast Shift (<80ms)
ZF-8HP-2987,4 -> 5,390.3,70.6,2375.8,Smooth Fast Shift (<80ms)
ZF-8HP-2988,7 -> 8,533.0,77.9,4047.8,Smooth Fast Shift (<80ms)
ZF-8HP-2989,1 -> 2,197.7,60.7,1294.7,Smooth Fast Shift (<80ms)
ZF-8HP-2990,2 -> 3,527.7,79.3,3719.6,Smooth Fast Shift (<80ms)
ZF-8HP-2991,7 -> 8,584.8,100.4,5462.6,Clutch Slippage Warning
ZF-8HP-2992,7 -> 8,345.0,71.4,2810.3,Smooth Fast Shift (<80ms)
ZF-8HP-2993,6 -> 7,270.7,73.8,1745.3,Smooth Fast Shift (<80ms)
ZF-8HP-2994,2 -> 3,265.2,67.7,1558.7,Smooth Fast Shift (<80ms)
ZF-8HP-2995,6 -> 7,246.7,60.4,1323.1,Smooth Fast Shift (<80ms)
ZF-8HP-2996,5 -> 6,391.8,74.2,2926.0,Smooth Fast Shift (<80ms)
ZF-8HP-2997,3 -> 4,523.1,84.8,3557.9,Smooth Fast Shift (<80ms)
ZF-8HP-2998,7 -> 8,561.6,81.0,3699.3,Smooth Fast Shift (<80ms)
ZF-8HP-2999,2 -> 3,335.2,73.3,2057.4,Smooth Fast Shift (<80ms)
ZF-8HP-3000,7 -> 8,246.3,69.9,1664.3,Smooth Fast Shift (<80ms)
ZF-8HP-3001,5 -> 6,257.6,67.2,1526.4,Smooth Fast Shift (<80ms)
ZF-8HP-3002,1 -> 2,375.4,81.8,2961.1,Smooth Fast Shift (<80ms)
ZF-8HP-3003,1 -> 2,541.3,74.7,3727.7,Smooth Fast Shift (<80ms)
ZF-8HP-3004,2 -> 3,597.8,89.0,5510.1,Smooth Fast Shift (<80ms)
ZF-8HP-3005,6 -> 7,478.9,79.4,3591.7,Smooth Fast Shift (<80ms)
ZF-8HP-3006,1 -> 2,537.7,87.4,5455.9,Smooth Fast Shift (<80ms)
ZF-8HP-3007,6 -> 7,247.2,56.8,1286.8,Smooth Fast Shift (<80ms)
ZF-8HP-3008,2 -> 3,520.0,65.7,3015.2,Smooth Fast Shift (<80ms)
ZF-8HP-3009,6 -> 7,366.1,76.3,3215.9,Smooth Fast Shift (<80ms)
ZF-8HP-3010,1 -> 2,344.3,72.0,2794.7,Smooth Fast Shift (<80ms)
ZF-8HP-3011,4 -> 5,318.0,68.7,2249.9,Smooth Fast Shift (<80ms)
ZF-8HP-3012,3 -> 4,642.5,101.2,6775.9,Clutch Slippage Warning
ZF-8HP-3013,7 -> 8,332.6,62.6,2480.2,Smooth Fast Shift (<80ms)
ZF-8HP-3014,6 -> 7,312.5,76.6,2445.4,Smooth Fast Shift (<80ms)
ZF-8HP-3015,2 -> 3,588.2,91.3,5731.0,Smooth Fast Shift (<80ms)
ZF-8HP-3016,4 -> 5,588.1,99.5,5421.3,Clutch Slippage Warning
ZF-8HP-3017,1 -> 2,251.6,50.2,1172.1,Smooth Fast Shift (<80ms)
ZF-8HP-3018,6 -> 7,231.5,65.2,1417.3,Smooth Fast Shift (<80ms)
ZF-8HP-3019,4 -> 5,578.3,74.1,4201.4,Smooth Fast Shift (<80ms)
ZF-8HP-3020,1 -> 2,345.7,74.3,2967.8,Smooth Fast Shift (<80ms)
ZF-8HP-3021,5 -> 6,611.5,96.6,6228.4,Clutch Slippage Warning
ZF-8HP-3022,5 -> 6,540.2,81.4,4946.0,Smooth Fast Shift (<80ms)
ZF-8HP-3023,2 -> 3,210.0,53.2,1312.1,Smooth Fast Shift (<80ms)
ZF-8HP-3024,1 -> 2,370.5,67.7,2637.0,Smooth Fast Shift (<80ms)
ZF-8HP-3025,2 -> 3,401.4,71.2,2610.3,Smooth Fast Shift (<80ms)
ZF-8HP-3026,4 -> 5,593.3,85.9,5329.7,Smooth Fast Shift (<80ms)
ZF-8HP-3027,3 -> 4,537.4,94.0,4287.7,Smooth Fast Shift (<80ms)
ZF-8HP-3028,4 -> 5,585.6,104.4,5746.5,Clutch Slippage Warning
ZF-8HP-3029,6 -> 7,236.7,61.3,1511.8,Smooth Fast Shift (<80ms)
ZF-8HP-3030,6 -> 7,586.7,63.3,3580.4,Smooth Fast Shift (<80ms)
ZF-8HP-3031,3 -> 4,459.7,79.2,3498.8,Smooth Fast Shift (<80ms)
ZF-8HP-3032,7 -> 8,391.2,58.5,2559.7,Smooth Fast Shift (<80ms)
ZF-8HP-3033,5 -> 6,593.8,82.1,4321.7,Smooth Fast Shift (<80ms)
ZF-8HP-3034,5 -> 6,549.4,72.5,3788.9,Smooth Fast Shift (<80ms)
ZF-8HP-3035,1 -> 2,200.7,50.8,1090.7,Smooth Fast Shift (<80ms)
ZF-8HP-3036,4 -> 5,343.1,74.8,2709.2,Smooth Fast Shift (<80ms)
ZF-8HP-3037,3 -> 4,412.1,83.6,3871.0,Smooth Fast Shift (<80ms)
ZF-8HP-3038,3 -> 4,463.8,72.2,3966.0,Smooth Fast Shift (<80ms)
ZF-8HP-3039,2 -> 3,506.2,83.3,4821.6,Smooth Fast Shift (<80ms)
ZF-8HP-3040,7 -> 8,627.4,85.0,4645.2,Smooth Fast Shift (<80ms)
ZF-8HP-3041,3 -> 4,512.4,76.1,3293.8,Smooth Fast Shift (<80ms)
ZF-8HP-3042,6 -> 7,607.6,79.7,4485.8,Smooth Fast Shift (<80ms)
ZF-8HP-3043,6 -> 7,193.4,63.2,992.8,Smooth Fast Shift (<80ms)
ZF-8HP-3044,6 -> 7,197.4,60.9,1127.4,Smooth Fast Shift (<80ms)
ZF-8HP-3045,1 -> 2,330.8,67.4,2201.8,Smooth Fast Shift (<80ms)
ZF-8HP-3046,6 -> 7,508.3,66.6,2983.1,Smooth Fast Shift (<80ms)
ZF-8HP-3047,6 -> 7,547.2,92.6,5253.4,Smooth Fast Shift (<80ms)
ZF-8HP-3048,4 -> 5,286.1,69.4,1616.7,Smooth Fast Shift (<80ms)
ZF-8HP-3049,4 -> 5,437.9,80.3,3999.6,Smooth Fast Shift (<80ms)
ZF-8HP-3050,5 -> 6,440.5,73.6,3468.4,Smooth Fast Shift (<80ms)
ZF-8HP-3051,3 -> 4,535.3,76.1,4143.8,Smooth Fast Shift (<80ms)
ZF-8HP-3052,6 -> 7,358.6,65.7,2215.5,Smooth Fast Shift (<80ms)
ZF-8HP-3053,3 -> 4,432.1,77.2,3605.9,Smooth Fast Shift (<80ms)
ZF-8HP-3054,1 -> 2,226.7,69.9,1315.2,Smooth Fast Shift (<80ms)
ZF-8HP-3055,1 -> 2,379.2,82.9,2886.4,Smooth Fast Shift (<80ms)
ZF-8HP-3056,4 -> 5,226.5,49.6,1289.7,Smooth Fast Shift (<80ms)
ZF-8HP-3057,4 -> 5,211.8,68.4,1283.6,Smooth Fast Shift (<80ms)
ZF-8HP-3058,3 -> 4,457.1,88.3,4601.7,Smooth Fast Shift (<80ms)
ZF-8HP-3059,3 -> 4,267.5,66.6,1844.7,Smooth Fast Shift (<80ms)
ZF-8HP-3060,3 -> 4,568.9,84.2,4966.8,Smooth Fast Shift (<80ms)
ZF-8HP-3061,7 -> 8,634.6,78.2,4218.1,Smooth Fast Shift (<80ms)
ZF-8HP-3062,1 -> 2,528.3,88.9,4638.8,Smooth Fast Shift (<80ms)
ZF-8HP-3063,7 -> 8,631.0,96.2,5118.9,Clutch Slippage Warning
ZF-8HP-3064,3 -> 4,233.5,50.7,1081.4,Smooth Fast Shift (<80ms)
ZF-8HP-3065,5 -> 6,507.8,64.3,2915.0,Smooth Fast Shift (<80ms)
ZF-8HP-3066,5 -> 6,376.4,78.5,2917.3,Smooth Fast Shift (<80ms)
ZF-8HP-3067,2 -> 3,249.7,63.9,1714.3,Smooth Fast Shift (<80ms)
ZF-8HP-3068,1 -> 2,305.2,58.4,1865.3,Smooth Fast Shift (<80ms)
ZF-8HP-3069,5 -> 6,522.0,84.3,4384.0,Smooth Fast Shift (<80ms)
ZF-8HP-3070,5 -> 6,536.1,75.8,3741.4,Smooth Fast Shift (<80ms)
ZF-8HP-3071,4 -> 5,206.9,63.8,1370.7,Smooth Fast Shift (<80ms)
ZF-8HP-3072,5 -> 6,449.7,63.2,3401.6,Smooth Fast Shift (<80ms)
ZF-8HP-3073,7 -> 8,486.2,72.0,2844.8,Smooth Fast Shift (<80ms)
ZF-8HP-3074,3 -> 4,611.0,90.2,5197.3,Smooth Fast Shift (<80ms)
ZF-8HP-3075,7 -> 8,569.1,79.6,3856.7,Smooth Fast Shift (<80ms)
ZF-8HP-3076,3 -> 4,274.3,66.1,1591.8,Smooth Fast Shift (<80ms)
ZF-8HP-3077,2 -> 3,382.1,77.3,3447.8,Smooth Fast Shift (<80ms)
ZF-8HP-3078,7 -> 8,198.6,61.7,1095.7,Smooth Fast Shift (<80ms)
ZF-8HP-3079,6 -> 7,508.6,74.2,3225.1,Smooth Fast Shift (<80ms)
ZF-8HP-3080,7 -> 8,622.0,92.8,5545.5,Smooth Fast Shift (<80ms)
ZF-8HP-3081,1 -> 2,631.1,95.5,4988.3,Clutch Slippage Warning
ZF-8HP-3082,3 -> 4,423.5,83.6,3781.6,Smooth Fast Shift (<80ms)
ZF-8HP-3083,2 -> 3,389.9,61.2,2845.4,Smooth Fast Shift (<80ms)
ZF-8HP-3084,6 -> 7,610.1,74.0,4870.0,Smooth Fast Shift (<80ms)
ZF-8HP-3085,7 -> 8,206.1,55.5,1297.8,Smooth Fast Shift (<80ms)
ZF-8HP-3086,2 -> 3,483.1,73.6,4196.7,Smooth Fast Shift (<80ms)
ZF-8HP-3087,7 -> 8,218.8,53.4,1200.1,Smooth Fast Shift (<80ms)
ZF-8HP-3088,6 -> 7,547.5,78.1,5084.7,Smooth Fast Shift (<80ms)
ZF-8HP-3089,2 -> 3,534.9,88.0,5524.2,Smooth Fast Shift (<80ms)
ZF-8HP-3090,3 -> 4,472.2,80.7,3125.4,Smooth Fast Shift (<80ms)
ZF-8HP-3091,6 -> 7,629.6,85.2,5461.5,Smooth Fast Shift (<80ms)
ZF-8HP-3092,2 -> 3,475.0,75.3,3728.9,Smooth Fast Shift (<80ms)
ZF-8HP-3093,2 -> 3,359.4,66.6,2506.6,Smooth Fast Shift (<80ms)
ZF-8HP-3094,1 -> 2,240.0,55.1,1468.9,Smooth Fast Shift (<80ms)
ZF-8HP-3095,7 -> 8,576.3,94.2,5865.6,Smooth Fast Shift (<80ms)
ZF-8HP-3096,4 -> 5,504.3,84.8,5099.4,Smooth Fast Shift (<80ms)
ZF-8HP-3097,7 -> 8,359.8,65.8,2138.9,Smooth Fast Shift (<80ms)
ZF-8HP-3098,1 -> 2,432.9,78.5,3403.7,Smooth Fast Shift (<80ms)
ZF-8HP-3099,7 -> 8,180.5,57.0,1103.9,Smooth Fast Shift (<80ms)
ZF-8HP-3100,1 -> 2,391.8,57.5,2145.6,Smooth Fast Shift (<80ms)
ZF-8HP-3101,2 -> 3,300.3,70.0,2312.5,Smooth Fast Shift (<80ms)
ZF-8HP-3102,1 -> 2,598.8,74.9,3845.7,Smooth Fast Shift (<80ms)
ZF-8HP-3103,3 -> 4,329.3,76.5,2278.8,Smooth Fast Shift (<80ms)
ZF-8HP-3104,4 -> 5,259.5,61.0,1575.4,Smooth Fast Shift (<80ms)
ZF-8HP-3105,1 -> 2,379.0,71.9,2308.6,Smooth Fast Shift (<80ms)
ZF-8HP-3106,1 -> 2,453.8,67.0,3120.2,Smooth Fast Shift (<80ms)
ZF-8HP-3107,4 -> 5,581.5,87.2,4607.5,Smooth Fast Shift (<80ms)
ZF-8HP-3108,3 -> 4,468.8,61.2,3217.8,Smooth Fast Shift (<80ms)
ZF-8HP-3109,4 -> 5,566.1,97.6,6177.3,Clutch Slippage Warning
ZF-8HP-3110,2 -> 3,399.6,67.4,2916.1,Smooth Fast Shift (<80ms)
ZF-8HP-3111,4 -> 5,364.3,58.3,1979.3,Smooth Fast Shift (<80ms)
ZF-8HP-3112,7 -> 8,220.4,46.7,950.0,Smooth Fast Shift (<80ms)
ZF-8HP-3113,2 -> 3,192.9,60.3,1213.7,Smooth Fast Shift (<80ms)
ZF-8HP-3114,7 -> 8,489.6,80.8,3945.4,Smooth Fast Shift (<80ms)
ZF-8HP-3115,5 -> 6,284.7,58.8,1503.1,Smooth Fast Shift (<80ms)
ZF-8HP-3116,1 -> 2,298.8,67.4,2148.3,Smooth Fast Shift (<80ms)
ZF-8HP-3117,2 -> 3,348.1,69.2,2561.6,Smooth Fast Shift (<80ms)
ZF-8HP-3118,7 -> 8,352.9,64.3,2106.8,Smooth Fast Shift (<80ms)
ZF-8HP-3119,2 -> 3,421.4,88.0,4204.2,Smooth Fast Shift (<80ms)
ZF-8HP-3120,2 -> 3,505.9,63.2,3686.5,Smooth Fast Shift (<80ms)
ZF-8HP-3121,7 -> 8,603.7,81.0,4866.5,Smooth Fast Shift (<80ms)
ZF-8HP-3122,4 -> 5,248.0,53.6,1447.5,Smooth Fast Shift (<80ms)
ZF-8HP-3123,6 -> 7,616.5,85.9,6322.5,Smooth Fast Shift (<80ms)
ZF-8HP-3124,4 -> 5,555.1,84.0,4235.4,Smooth Fast Shift (<80ms)
ZF-8HP-3125,2 -> 3,184.4,49.3,979.6,Smooth Fast Shift (<80ms)
ZF-8HP-3126,7 -> 8,508.6,77.9,4507.2,Smooth Fast Shift (<80ms)
ZF-8HP-3127,3 -> 4,314.9,59.3,1759.9,Smooth Fast Shift (<80ms)
ZF-8HP-3128,7 -> 8,600.9,84.7,5197.2,Smooth Fast Shift (<80ms)
ZF-8HP-3129,4 -> 5,416.9,76.2,2856.0,Smooth Fast Shift (<80ms)
ZF-8HP-3130,2 -> 3,266.2,62.6,1359.2,Smooth Fast Shift (<80ms)
ZF-8HP-3131,2 -> 3,594.3,82.5,4899.6,Smooth Fast Shift (<80ms)
ZF-8HP-3132,4 -> 5,528.1,79.0,3777.1,Smooth Fast Shift (<80ms)
ZF-8HP-3133,6 -> 7,304.4,55.1,1946.5,Smooth Fast Shift (<80ms)
ZF-8HP-3134,1 -> 2,247.6,63.7,1484.6,Smooth Fast Shift (<80ms)
ZF-8HP-3135,1 -> 2,645.8,95.9,7104.7,Clutch Slippage Warning
ZF-8HP-3136,1 -> 2,243.5,71.8,1637.4,Smooth Fast Shift (<80ms)
ZF-8HP-3137,1 -> 2,355.6,75.0,3063.6,Smooth Fast Shift (<80ms)
ZF-8HP-3138,6 -> 7,183.7,56.5,980.6,Smooth Fast Shift (<80ms)
ZF-8HP-3139,6 -> 7,388.7,81.1,3048.7,Smooth Fast Shift (<80ms)
ZF-8HP-3140,3 -> 4,390.3,63.5,2115.0,Smooth Fast Shift (<80ms)
ZF-8HP-3141,6 -> 7,337.0,59.5,2088.2,Smooth Fast Shift (<80ms)
ZF-8HP-3142,7 -> 8,560.1,80.3,5269.2,Smooth Fast Shift (<80ms)
ZF-8HP-3143,1 -> 2,335.1,67.3,2159.7,Smooth Fast Shift (<80ms)
ZF-8HP-3144,4 -> 5,648.6,87.9,6110.8,Smooth Fast Shift (<80ms)
ZF-8HP-3145,4 -> 5,581.9,95.2,5137.9,Clutch Slippage Warning
ZF-8HP-3146,6 -> 7,212.7,53.4,1203.4,Smooth Fast Shift (<80ms)
ZF-8HP-3147,5 -> 6,236.3,47.2,1305.5,Smooth Fast Shift (<80ms)
ZF-8HP-3148,4 -> 5,556.2,81.3,4271.5,Smooth Fast Shift (<80ms)
ZF-8HP-3149,4 -> 5,301.8,76.1,2037.8,Smooth Fast Shift (<80ms)
ZF-8HP-3150,2 -> 3,482.6,86.3,4585.4,Smooth Fast Shift (<80ms)
ZF-8HP-3151,5 -> 6,270.4,68.8,1720.0,Smooth Fast Shift (<80ms)
ZF-8HP-3152,3 -> 4,488.8,82.8,4349.6,Smooth Fast Shift (<80ms)
ZF-8HP-3153,3 -> 4,254.0,68.4,1699.2,Smooth Fast Shift (<80ms)
ZF-8HP-3154,7 -> 8,269.3,57.8,1527.3,Smooth Fast Shift (<80ms)
ZF-8HP-3155,3 -> 4,647.8,86.3,5999.2,Smooth Fast Shift (<80ms)
ZF-8HP-3156,1 -> 2,466.6,69.4,2711.8,Smooth Fast Shift (<80ms)
ZF-8HP-3157,4 -> 5,489.5,79.0,4262.0,Smooth Fast Shift (<80ms)
ZF-8HP-3158,2 -> 3,254.8,67.0,1762.2,Smooth Fast Shift (<80ms)
ZF-8HP-3159,3 -> 4,485.0,77.8,4236.3,Smooth Fast Shift (<80ms)
ZF-8HP-3160,4 -> 5,205.5,57.6,1211.3,Smooth Fast Shift (<80ms)
ZF-8HP-3161,4 -> 5,245.9,54.9,1188.9,Smooth Fast Shift (<80ms)
ZF-8HP-3162,5 -> 6,230.0,63.1,1234.9,Smooth Fast Shift (<80ms)
ZF-8HP-3163,2 -> 3,259.1,65.1,1756.0,Smooth Fast Shift (<80ms)
ZF-8HP-3164,7 -> 8,365.0,66.8,2615.5,Smooth Fast Shift (<80ms)
ZF-8HP-3165,4 -> 5,420.8,75.7,2580.8,Smooth Fast Shift (<80ms)
ZF-8HP-3166,4 -> 5,476.3,82.4,4353.9,Smooth Fast Shift (<80ms)
ZF-8HP-3167,3 -> 4,441.8,61.4,3205.5,Smooth Fast Shift (<80ms)
ZF-8HP-3168,6 -> 7,405.7,78.9,3199.4,Smooth Fast Shift (<80ms)
ZF-8HP-3169,1 -> 2,556.7,86.1,3881.0,Smooth Fast Shift (<80ms)
ZF-8HP-3170,7 -> 8,394.3,77.2,3645.2,Smooth Fast Shift (<80ms)
ZF-8HP-3171,5 -> 6,246.0,72.4,2066.4,Smooth Fast Shift (<80ms)
ZF-8HP-3172,6 -> 7,251.7,64.7,1817.7,Smooth Fast Shift (<80ms)
ZF-8HP-3173,6 -> 7,386.6,80.5,3100.6,Smooth Fast Shift (<80ms)
ZF-8HP-3174,7 -> 8,528.4,80.3,4635.4,Smooth Fast Shift (<80ms)
ZF-8HP-3175,3 -> 4,489.8,86.4,4227.2,Smooth Fast Shift (<80ms)
ZF-8HP-3176,7 -> 8,233.1,74.9,1732.1,Smooth Fast Shift (<80ms)
ZF-8HP-3177,3 -> 4,506.7,73.3,3267.3,Smooth Fast Shift (<80ms)
ZF-8HP-3178,1 -> 2,451.3,68.4,3699.4,Smooth Fast Shift (<80ms)
ZF-8HP-3179,5 -> 6,204.8,65.9,1387.1,Smooth Fast Shift (<80ms)
ZF-8HP-3180,4 -> 5,262.3,58.2,1471.4,Smooth Fast Shift (<80ms)
ZF-8HP-3181,4 -> 5,479.5,72.8,3147.5,Smooth Fast Shift (<80ms)
ZF-8HP-3182,2 -> 3,560.0,82.7,3769.6,Smooth Fast Shift (<80ms)
ZF-8HP-3183,6 -> 7,634.9,99.9,7557.0,Clutch Slippage Warning
ZF-8HP-3184,5 -> 6,498.1,86.1,4074.7,Smooth Fast Shift (<80ms)
ZF-8HP-3185,4 -> 5,288.6,63.5,1932.7,Smooth Fast Shift (<80ms)
ZF-8HP-3186,3 -> 4,324.5,73.6,2181.7,Smooth Fast Shift (<80ms)
ZF-8HP-3187,7 -> 8,517.3,84.2,3524.6,Smooth Fast Shift (<80ms)
ZF-8HP-3188,4 -> 5,261.2,79.1,2466.0,Smooth Fast Shift (<80ms)
ZF-8HP-3189,2 -> 3,473.9,62.4,2404.6,Smooth Fast Shift (<80ms)
ZF-8HP-3190,2 -> 3,358.4,66.4,2182.6,Smooth Fast Shift (<80ms)
ZF-8HP-3191,7 -> 8,555.7,73.4,4528.6,Smooth Fast Shift (<80ms)
ZF-8HP-3192,1 -> 2,287.7,67.2,2321.3,Smooth Fast Shift (<80ms)
ZF-8HP-3193,1 -> 2,430.6,92.1,3957.2,Smooth Fast Shift (<80ms)
ZF-8HP-3194,6 -> 7,470.7,89.4,3775.8,Smooth Fast Shift (<80ms)
ZF-8HP-3195,2 -> 3,239.0,62.6,1785.4,Smooth Fast Shift (<80ms)
ZF-8HP-3196,1 -> 2,278.9,51.3,1379.0,Smooth Fast Shift (<80ms)
ZF-8HP-3197,4 -> 5,473.7,69.5,3872.6,Smooth Fast Shift (<80ms)
ZF-8HP-3198,6 -> 7,446.5,70.7,3067.6,Smooth Fast Shift (<80ms)
ZF-8HP-3199,2 -> 3,370.4,77.7,3223.0,Smooth Fast Shift (<80ms)
ZF-8HP-3200,7 -> 8,533.8,85.3,4417.7,Smooth Fast Shift (<80ms)
ZF-8HP-3201,5 -> 6,318.7,61.9,2084.3,Smooth Fast Shift (<80ms)
ZF-8HP-3202,1 -> 2,548.6,72.9,4347.0,Smooth Fast Shift (<80ms)
ZF-8HP-3203,3 -> 4,223.9,48.8,1146.4,Smooth Fast Shift (<80ms)
ZF-8HP-3204,6 -> 7,273.3,73.2,1795.3,Smooth Fast Shift (<80ms)
ZF-8HP-3205,3 -> 4,246.3,66.2,1509.4,Smooth Fast Shift (<80ms)
ZF-8HP-3206,5 -> 6,386.2,91.2,2840.5,Smooth Fast Shift (<80ms)
ZF-8HP-3207,4 -> 5,203.7,66.6,1150.0,Smooth Fast Shift (<80ms)
ZF-8HP-3208,2 -> 3,426.1,70.3,3161.5,Smooth Fast Shift (<80ms)
ZF-8HP-3209,5 -> 6,606.5,91.2,5972.2,Smooth Fast Shift (<80ms)
ZF-8HP-3210,5 -> 6,581.1,78.5,3762.1,Smooth Fast Shift (<80ms)
ZF-8HP-3211,2 -> 3,649.9,88.1,5340.2,Smooth Fast Shift (<80ms)
ZF-8HP-3212,5 -> 6,282.9,70.4,1593.4,Smooth Fast Shift (<80ms)
ZF-8HP-3213,3 -> 4,480.7,86.9,4415.3,Smooth Fast Shift (<80ms)
ZF-8HP-3214,3 -> 4,634.7,102.4,5957.1,Clutch Slippage Warning
ZF-8HP-3215,7 -> 8,568.0,77.7,5123.0,Smooth Fast Shift (<80ms)
ZF-8HP-3216,2 -> 3,572.5,89.8,4174.1,Smooth Fast Shift (<80ms)
ZF-8HP-3217,5 -> 6,378.8,73.2,2694.5,Smooth Fast Shift (<80ms)
ZF-8HP-3218,6 -> 7,190.7,41.4,748.4,Smooth Fast Shift (<80ms)
ZF-8HP-3219,2 -> 3,512.2,82.1,3391.5,Smooth Fast Shift (<80ms)
ZF-8HP-3220,3 -> 4,262.3,72.3,1933.0,Smooth Fast Shift (<80ms)
ZF-8HP-3221,2 -> 3,481.6,67.4,3887.1,Smooth Fast Shift (<80ms)
ZF-8HP-3222,5 -> 6,580.3,84.0,4279.5,Smooth Fast Shift (<80ms)
ZF-8HP-3223,5 -> 6,204.3,62.6,1479.0,Smooth Fast Shift (<80ms)
ZF-8HP-3224,2 -> 3,516.4,80.4,3748.1,Smooth Fast Shift (<80ms)
ZF-8HP-3225,3 -> 4,498.9,88.3,3852.8,Smooth Fast Shift (<80ms)
ZF-8HP-3226,5 -> 6,396.1,78.6,3062.7,Smooth Fast Shift (<80ms)
ZF-8HP-3227,4 -> 5,564.2,98.7,4598.7,Clutch Slippage Warning
ZF-8HP-3228,5 -> 6,380.0,65.6,2622.5,Smooth Fast Shift (<80ms)
ZF-8HP-3229,1 -> 2,332.4,74.0,2834.7,Smooth Fast Shift (<80ms)
ZF-8HP-3230,7 -> 8,366.6,72.2,2511.5,Smooth Fast Shift (<80ms)
ZF-8HP-3231,5 -> 6,488.2,75.0,2973.6,Smooth Fast Shift (<80ms)
ZF-8HP-3232,5 -> 6,352.0,66.8,2091.7,Smooth Fast Shift (<80ms)
ZF-8HP-3233,1 -> 2,469.4,93.8,4464.8,Smooth Fast Shift (<80ms)
ZF-8HP-3234,3 -> 4,325.5,51.7,1782.0,Smooth Fast Shift (<80ms)
ZF-8HP-3235,7 -> 8,463.3,62.6,3036.8,Smooth Fast Shift (<80ms)
