Winter_Test_ID,Road_Incline_deg,Front_Wheel_Slip_pct,Clutch_Hydraulic_Clamp_Bar,Rear_Axle_Torque_Split_pct,AWD_Operational_Mode
SUBARU-XMODE-2588,17.1,18.6,62.9,57.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2589,21.9,7.6,51.0,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2590,25.8,40.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2591,5.8,20.3,50.0,51.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2592,11.8,40.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2593,18.8,30.2,84.3,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2594,13.9,17.3,54.7,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2595,17.7,43.6,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2596,11.6,23.8,65.3,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2597,7.6,46.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2598,14.3,10.0,47.0,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2599,11.0,35.1,79.9,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2600,25.7,43.1,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2601,11.9,34.7,84.0,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2602,24.8,40.3,85.0,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2603,15.8,44.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2604,17.2,18.9,65.9,54.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2605,6.0,39.6,82.6,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2606,16.7,11.8,52.7,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2607,23.9,37.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2608,8.2,42.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2609,8.3,4.9,30.2,48.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2610,26.2,41.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2611,20.5,6.0,45.0,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2612,26.4,21.5,72.3,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2613,15.8,38.1,85.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2614,21.7,33.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2615,24.0,24.7,80.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2616,8.5,9.2,37.3,49.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2617,21.8,18.3,69.3,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2618,12.5,32.8,83.7,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2619,13.9,29.8,73.4,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2620,14.7,9.4,43.8,47.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2621,11.0,7.9,39.1,46.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2622,17.6,32.7,85.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2623,27.7,10.4,61.2,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2624,24.4,21.1,74.5,56.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2625,22.2,23.7,74.6,55.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2626,7.2,8.0,35.0,47.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2627,17.9,44.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2628,21.8,28.2,84.4,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2629,23.3,35.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2630,7.2,27.1,65.5,55.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2631,20.0,22.3,72.6,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2632,24.9,26.0,80.8,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2633,16.6,45.8,85.0,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2634,18.3,32.7,82.6,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2635,26.2,15.0,66.9,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2636,22.9,25.0,80.3,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2637,9.2,36.2,81.9,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2638,9.4,46.4,85.0,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2639,15.9,38.5,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2640,17.5,32.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2641,19.4,46.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2642,12.0,46.0,85.0,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2643,23.6,39.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2644,6.5,38.8,82.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2645,24.9,12.6,62.6,55.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2646,27.0,35.7,85.0,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2647,15.1,18.7,57.7,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2648,24.5,26.5,83.2,57.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2649,24.2,15.1,65.1,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2650,17.9,15.5,61.5,54.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2651,11.1,13.6,46.1,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2652,25.1,25.9,83.8,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2653,17.8,28.4,78.8,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2654,6.3,37.3,79.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2655,8.1,3.3,29.5,46.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2656,18.6,38.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2657,13.7,25.5,67.9,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2658,11.8,42.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2659,26.2,28.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2660,19.9,8.7,50.5,51.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2661,27.5,7.5,52.3,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2662,23.0,9.5,55.3,51.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2663,20.5,30.0,81.3,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2664,26.3,7.8,51.5,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2665,26.9,11.8,64.6,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2666,14.0,38.9,85.0,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2667,21.5,38.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2668,19.7,22.5,74.5,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2669,22.2,10.0,57.2,51.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2670,10.6,45.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2671,20.4,27.0,79.2,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2672,17.7,24.4,69.0,56.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2673,22.1,31.3,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2674,12.2,42.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2675,13.0,34.8,82.7,57.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2676,7.1,45.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2677,20.2,21.7,69.4,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2678,12.3,46.8,85.0,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2679,8.4,20.8,52.4,52.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2680,8.8,33.6,80.7,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2681,6.6,12.5,41.1,47.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2682,15.3,20.7,64.4,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2683,7.7,41.1,85.0,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2684,15.7,11.3,50.4,51.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2685,25.1,25.6,80.5,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2686,15.3,4.3,36.7,49.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2687,14.1,37.5,85.0,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2688,23.5,3.4,46.6,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2689,22.8,18.4,68.4,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2690,13.1,42.6,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2691,19.6,27.4,80.3,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2692,12.9,26.8,71.6,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2693,28.0,25.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2694,6.3,4.7,27.5,48.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2695,26.7,20.1,76.3,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2696,21.9,15.6,61.2,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2697,25.1,41.0,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2698,24.3,7.0,55.4,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2699,15.9,26.2,72.6,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2700,21.9,16.2,65.4,56.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2701,17.3,36.8,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2702,5.9,16.1,43.3,51.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2703,10.3,42.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2704,9.5,34.7,77.1,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2705,5.7,12.0,39.9,50.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2706,22.0,18.2,65.4,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2707,11.2,47.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2708,6.9,14.7,45.1,48.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2709,14.5,9.6,49.0,49.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2710,15.6,25.3,69.6,55.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2711,16.8,40.5,85.0,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2712,17.4,18.3,61.4,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2713,5.6,35.0,76.5,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2714,27.4,14.9,67.9,56.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2715,9.4,15.1,48.4,49.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2716,22.8,28.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2717,9.0,34.2,75.6,57.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2718,14.9,27.7,71.1,55.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2719,14.3,22.0,64.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2720,20.9,6.9,46.8,49.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2721,18.0,14.3,56.2,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2722,27.4,47.5,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2723,5.1,25.4,58.3,55.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2724,15.6,20.5,63.9,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2725,14.9,23.5,67.3,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2726,5.6,11.8,39.9,47.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2727,9.8,38.0,82.5,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2728,15.3,28.8,75.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2729,17.2,7.8,46.4,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2730,6.8,25.5,58.0,53.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2731,21.0,19.5,74.2,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2732,24.2,30.1,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2733,26.0,21.2,75.9,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2734,24.0,46.5,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2735,27.0,38.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2736,6.5,44.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2737,23.4,16.5,64.9,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2738,8.3,21.1,57.2,55.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2739,10.9,44.6,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2740,24.7,22.4,78.0,56.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2741,22.6,18.8,70.3,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2742,11.4,41.4,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2743,22.0,31.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2744,27.8,27.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2745,6.7,29.1,63.2,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2746,16.6,6.1,40.4,49.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2747,26.3,25.2,83.8,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2748,19.7,46.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2749,20.0,25.7,71.0,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2750,23.6,22.1,76.0,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2751,21.8,43.5,85.0,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2752,22.4,40.6,85.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2753,14.5,19.8,65.8,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2754,18.4,8.0,48.2,50.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2755,25.3,25.6,81.7,58.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2756,14.6,17.5,58.9,54.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2757,10.6,38.1,83.1,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2758,13.9,9.7,46.4,48.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2759,5.0,34.3,71.7,54.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2760,21.2,47.1,85.0,58.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2761,27.4,3.7,51.4,54.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2762,5.1,41.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2763,11.3,11.3,41.2,47.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2764,23.7,30.5,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2765,19.9,40.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2766,13.0,47.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2767,12.1,40.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2768,6.6,43.3,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2769,12.5,28.4,71.0,56.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2770,25.7,4.7,52.3,51.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2771,8.2,16.0,48.9,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2772,9.3,37.9,80.5,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2773,14.9,29.9,79.3,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2774,6.6,40.2,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2775,18.4,15.0,58.0,54.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2776,27.0,43.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2777,11.2,37.0,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2778,22.2,18.3,67.0,54.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2779,27.5,32.4,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2780,19.6,41.3,85.0,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2781,10.6,35.7,81.3,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2782,22.1,31.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2783,13.1,22.8,63.3,54.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2784,23.2,23.0,73.6,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2785,6.5,33.8,75.8,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2786,25.9,33.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2787,23.5,6.2,51.2,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2788,27.2,47.6,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2789,24.0,4.6,44.0,52.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2790,13.7,26.9,71.2,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2791,19.0,33.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2792,8.6,15.2,44.8,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2793,11.9,33.3,80.1,57.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2794,24.7,32.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2795,6.5,43.7,85.0,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2796,7.2,6.2,33.0,46.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2797,23.2,20.2,71.9,53.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2798,11.7,16.6,53.1,52.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2799,15.7,25.3,70.2,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2800,17.4,25.3,74.1,55.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2801,27.3,35.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2802,20.9,17.3,66.5,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2803,20.7,31.4,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2804,12.2,10.4,43.6,50.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2805,13.1,13.4,48.5,51.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2806,9.4,37.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2807,6.0,42.9,85.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2808,24.3,10.0,54.0,52.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2809,14.3,47.2,85.0,57.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2810,5.8,39.9,79.3,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2811,22.5,35.6,85.0,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2812,11.7,7.9,38.5,51.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2813,18.5,19.8,63.9,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2814,16.3,47.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2815,19.0,11.1,55.5,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2816,9.8,18.8,54.5,53.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2817,11.8,12.5,47.5,49.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2818,21.2,21.2,72.5,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2819,21.6,43.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2820,27.9,12.0,66.1,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2821,18.6,30.4,84.4,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2822,17.0,25.8,71.8,59.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2823,9.1,10.2,40.5,50.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2824,7.0,7.6,31.5,49.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2825,7.4,9.9,34.6,46.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2826,24.5,28.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2827,10.3,4.2,32.8,50.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2828,10.2,14.0,45.2,49.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2829,25.7,36.9,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2830,9.7,40.1,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2831,5.9,22.0,51.6,52.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2832,11.4,6.2,34.5,47.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2833,6.8,47.5,85.0,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2834,26.3,45.2,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2835,11.2,44.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2836,7.0,30.4,68.1,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2837,17.9,32.1,82.6,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2838,5.6,45.2,85.0,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2839,26.3,10.9,63.3,56.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2840,7.7,19.2,51.7,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2841,9.0,19.2,52.1,49.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2842,16.7,44.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2843,16.9,31.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2844,21.7,15.6,63.6,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2845,25.5,28.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2846,12.3,21.0,60.6,51.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2847,13.3,15.8,50.3,51.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2848,14.0,43.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2849,19.3,23.8,75.6,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2850,20.5,31.8,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2851,18.5,32.7,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2852,27.1,47.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2853,9.1,41.0,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2854,27.1,32.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2855,25.8,47.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2856,15.3,16.4,60.0,55.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2857,20.8,46.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2858,5.7,37.2,78.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2859,27.6,34.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2860,18.4,7.8,47.8,51.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2861,10.4,32.0,74.0,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2862,19.7,38.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2863,22.5,8.2,50.0,48.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2864,8.7,18.4,53.3,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2865,23.4,25.9,83.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2866,26.5,36.8,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2867,16.8,12.7,51.0,50.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2868,27.3,6.8,56.9,52.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2869,24.9,16.4,65.4,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2870,18.9,18.3,66.7,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2871,26.7,41.6,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2872,27.7,24.7,83.2,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2873,11.7,45.9,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2874,23.2,35.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2875,7.6,46.8,85.0,58.2,X-Mode Deep Snow Traction Lock
