Driveline_Run_ID,Driveshaft_Speed_RPM,Driveline_Torque_Nm,Torsional_Vibration_G,Dynamic_Damping_Stiffness,Driveline_Smoothness
ALFA-GIORGIO-2524,4806,362.2,0.373,1300.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2525,4218,326.7,0.32,1479.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2526,5235,299.9,0.337,1430.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2527,3613,421.2,0.311,1385.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2528,7439,282.4,0.364,1359.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2529,2963,571.2,0.303,1371.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2530,3807,244.6,0.316,1437.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2531,3928,301.9,0.268,1436.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2532,5858,436.4,0.386,1293.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2533,5741,514.8,0.44,1334.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2534,1876,503.5,0.333,1388.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2535,5933,395.1,0.366,1387.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2536,6751,194.3,0.336,1417.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2537,5633,469.5,0.343,1401.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2538,5829,546.1,0.408,1378.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2539,5859,260.3,0.353,1412.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2540,6213,468.2,0.403,1381.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2541,1711,479.8,0.269,1510.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2542,5864,199.6,0.347,1434.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2543,4763,452.8,0.363,1330.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2544,3298,316.6,0.249,1484.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2545,2391,256.9,0.224,1488.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2546,6850,586.4,0.518,1202.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2547,3130,515.5,0.268,1479.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2548,4768,262.2,0.33,1379.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2549,7424,372.1,0.403,1305.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2550,6314,562.9,0.434,1312.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2551,1725,207.8,0.184,1487.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2552,6064,235.2,0.388,1388.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2553,2005,310.4,0.254,1520.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2554,5627,562.5,0.419,1347.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2555,6918,447.6,0.46,1287.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2556,5640,244.9,0.364,1334.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2557,4045,153.1,0.274,1495.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2558,3944,530.9,0.366,1373.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2559,5363,298.0,0.392,1391.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2560,4121,552.9,0.393,1376.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2561,7298,589.3,0.512,1174.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2562,5180,276.0,0.329,1369.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2563,1785,205.4,0.185,1615.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2564,6443,254.0,0.413,1263.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2565,5114,459.3,0.343,1310.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2566,5581,421.6,0.371,1366.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2567,5102,151.4,0.289,1456.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2568,3494,356.8,0.269,1465.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2569,2512,566.7,0.309,1439.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2570,5583,375.0,0.401,1291.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2571,6323,196.9,0.397,1332.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2572,7038,345.1,0.437,1303.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2573,5558,377.1,0.436,1262.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2574,3235,476.7,0.349,1379.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2575,1688,221.2,0.205,1556.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2576,6430,342.8,0.376,1310.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2577,6213,152.0,0.339,1413.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2578,6145,169.7,0.361,1344.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2579,6010,222.7,0.323,1421.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2580,3142,527.9,0.324,1485.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2581,5941,297.3,0.351,1395.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2582,5775,191.6,0.28,1467.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2583,6816,410.1,0.429,1305.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2584,6932,198.0,0.34,1393.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2585,3173,213.4,0.259,1476.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2586,2380,289.5,0.162,1579.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2587,7452,456.0,0.446,1249.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2588,6150,191.1,0.343,1335.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2589,1786,219.2,0.251,1456.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2590,2780,358.1,0.225,1514.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2591,3379,528.1,0.347,1377.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2592,6229,153.2,0.371,1384.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2593,5026,548.3,0.376,1357.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2594,5194,460.5,0.356,1332.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2595,2207,466.3,0.262,1422.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2596,2698,343.8,0.235,1582.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2597,2559,221.1,0.207,1535.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2598,1850,341.6,0.272,1512.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2599,2049,572.3,0.274,1515.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2600,2227,162.3,0.201,1568.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2601,2916,480.3,0.325,1434.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2602,6427,510.9,0.442,1243.0,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2603,6514,521.0,0.44,1330.5,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2604,3265,153.4,0.273,1472.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2605,5380,405.0,0.34,1401.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2606,5050,532.2,0.4,1382.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2607,6451,522.5,0.403,1331.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2608,1804,422.1,0.257,1521.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2609,6289,464.6,0.425,1286.5,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2610,2150,160.2,0.25,1475.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2611,2098,458.2,0.284,1432.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2612,4385,172.4,0.332,1371.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2613,4769,388.7,0.311,1457.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2614,3686,264.1,0.276,1376.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2615,2783,217.0,0.245,1504.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2616,3974,355.2,0.288,1462.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2617,4316,187.5,0.277,1420.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2618,3573,409.7,0.274,1476.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2619,2782,507.0,0.281,1474.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2620,7487,280.0,0.373,1401.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2621,1776,302.5,0.255,1555.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2622,7001,253.7,0.381,1311.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2623,1784,436.1,0.219,1507.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2624,5160,517.5,0.418,1275.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2625,2120,541.7,0.261,1465.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2626,4896,463.1,0.393,1289.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2627,3850,270.8,0.329,1440.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2628,7198,313.9,0.45,1245.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2629,3666,421.6,0.32,1359.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2630,2339,574.4,0.289,1337.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2631,2636,281.8,0.266,1530.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2632,2570,446.7,0.313,1389.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2633,3570,301.5,0.319,1484.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2634,2279,298.9,0.195,1581.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2635,7044,536.9,0.477,1205.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2636,4408,447.8,0.35,1416.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2637,4971,519.3,0.4,1359.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2638,3730,373.9,0.319,1387.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2639,3922,271.2,0.301,1424.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2640,4098,212.7,0.326,1503.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2641,6318,565.5,0.445,1254.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2642,6239,296.9,0.328,1386.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2643,1695,241.7,0.227,1467.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2644,4102,256.3,0.269,1465.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2645,4392,479.5,0.345,1386.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2646,4907,217.4,0.335,1414.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2647,2626,213.6,0.261,1569.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2648,7089,321.5,0.421,1361.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2649,5392,311.3,0.299,1437.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2650,5013,498.7,0.435,1230.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2651,4707,272.6,0.356,1350.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2652,5290,315.2,0.42,1240.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2653,1507,558.9,0.326,1371.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2654,5147,205.5,0.295,1446.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2655,4505,415.0,0.317,1425.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2656,2472,308.4,0.204,1492.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2657,4211,243.7,0.326,1345.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2658,3501,570.9,0.4,1341.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2659,2033,258.7,0.232,1538.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2660,5760,160.0,0.344,1370.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2661,6495,481.1,0.409,1281.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2662,2834,419.3,0.271,1356.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2663,4729,342.6,0.285,1448.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2664,7297,341.8,0.446,1229.5,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2665,4537,540.0,0.355,1359.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2666,2290,312.0,0.256,1517.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2667,6939,498.3,0.417,1271.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2668,6105,403.2,0.401,1314.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2669,7465,544.4,0.489,1231.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2670,2189,447.9,0.226,1485.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2671,3287,513.4,0.255,1555.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2672,5878,541.9,0.41,1324.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2673,4039,253.4,0.282,1467.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2674,2128,572.4,0.272,1494.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2675,6188,214.6,0.305,1404.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2676,3649,456.6,0.28,1409.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2677,5432,281.0,0.385,1357.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2678,2122,493.8,0.264,1411.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2679,3705,176.0,0.254,1500.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2680,3080,180.0,0.229,1536.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2681,1716,416.2,0.231,1473.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2682,6477,235.6,0.382,1304.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2683,6747,255.0,0.344,1383.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2684,6538,391.6,0.382,1340.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2685,7367,528.8,0.451,1212.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2686,5954,249.9,0.364,1377.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2687,3926,277.5,0.294,1423.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2688,7073,303.8,0.41,1178.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2689,7412,202.4,0.41,1250.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2690,2681,410.1,0.233,1527.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2691,3850,387.8,0.286,1414.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2692,2694,224.6,0.21,1557.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2693,4878,539.0,0.378,1401.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2694,4479,153.3,0.295,1475.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2695,4030,458.0,0.368,1301.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2696,5482,459.2,0.406,1297.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2697,6587,410.3,0.496,1198.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2698,4205,150.8,0.277,1499.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2699,4618,457.4,0.311,1379.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2700,5630,437.2,0.369,1385.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2701,5812,526.9,0.45,1234.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2702,6530,544.5,0.429,1341.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2703,7437,569.7,0.478,1227.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2704,3237,326.9,0.285,1480.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2705,6881,262.1,0.399,1299.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2706,2827,428.8,0.292,1452.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2707,4855,457.3,0.365,1399.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2708,1616,385.3,0.255,1517.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2709,5267,549.4,0.385,1281.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2710,6554,348.5,0.378,1381.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2711,2689,207.4,0.229,1516.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2712,5571,164.9,0.302,1441.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2713,7203,587.5,0.424,1413.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2714,3330,272.8,0.268,1457.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2715,6855,402.3,0.423,1268.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2716,5967,296.1,0.361,1357.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2717,2648,519.5,0.27,1460.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2718,2132,452.8,0.287,1457.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2719,5400,332.1,0.387,1347.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2720,1961,596.8,0.289,1438.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2721,2394,218.7,0.173,1635.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2722,7481,323.2,0.36,1343.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2723,2159,356.9,0.248,1541.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2724,6586,468.6,0.487,1234.0,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2725,3189,486.5,0.297,1423.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2726,5195,430.7,0.387,1327.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2727,7402,514.4,0.46,1177.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2728,1708,519.0,0.254,1541.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2729,2333,493.2,0.311,1413.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2730,2706,351.4,0.28,1485.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2731,4855,295.5,0.362,1364.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2732,6808,492.4,0.441,1291.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2733,7285,246.9,0.409,1424.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2734,7168,381.5,0.458,1257.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2735,6360,497.2,0.414,1366.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2736,7455,587.6,0.517,1190.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2737,6404,151.3,0.364,1275.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2738,5446,230.3,0.291,1433.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2739,2652,329.6,0.227,1569.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2740,2337,551.3,0.302,1454.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2741,4077,553.5,0.35,1452.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2742,5554,456.5,0.44,1281.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2743,1685,396.2,0.274,1486.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2744,2566,326.2,0.262,1484.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2745,2726,532.2,0.326,1389.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2746,4853,346.6,0.318,1377.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2747,2065,475.1,0.279,1491.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2748,1893,578.7,0.257,1492.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2749,1594,584.5,0.252,1452.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2750,3414,383.1,0.34,1436.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2751,3637,557.4,0.394,1305.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2752,2021,198.4,0.195,1641.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2753,5684,483.6,0.418,1226.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2754,4959,235.7,0.31,1414.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2755,6432,198.4,0.402,1416.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2756,5441,246.4,0.305,1454.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2757,6961,263.6,0.402,1323.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2758,6399,524.8,0.448,1295.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2759,1752,476.4,0.239,1486.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2760,3964,217.0,0.295,1433.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2761,5069,386.1,0.321,1377.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2762,4190,202.0,0.3,1455.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2763,5897,487.8,0.392,1366.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2764,7450,287.8,0.428,1343.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2765,4953,430.2,0.381,1338.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2766,6844,328.7,0.387,1362.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2767,4289,246.1,0.337,1422.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2768,6695,589.5,0.431,1338.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2769,1917,539.6,0.338,1409.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2770,2435,167.4,0.261,1473.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2771,7418,258.8,0.432,1239.0,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2772,6942,420.0,0.472,1287.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2773,7352,517.6,0.432,1310.9,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2774,7241,177.0,0.401,1296.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2775,4590,356.0,0.35,1368.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2776,3204,521.8,0.282,1432.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2777,3200,549.4,0.321,1422.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2778,2972,252.0,0.239,1539.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2779,6903,190.1,0.34,1425.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2780,2020,155.8,0.228,1535.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2781,6081,379.4,0.349,1374.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2782,4049,192.6,0.287,1461.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2783,1764,393.7,0.256,1448.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2784,1546,309.5,0.221,1497.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2785,4404,415.6,0.345,1418.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2786,3752,471.8,0.356,1405.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2787,3557,582.7,0.325,1413.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2788,3805,219.7,0.326,1426.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2789,7069,485.3,0.434,1356.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-2790,4981,420.7,0.387,1338.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-2791,5982,212.7,0.378,1292.8,Nominal Carbon-Fiber Driveline Balance
