Sensor_Read_ID,Vehicle_Speed_kmh,Road_Water_Depth_mm,Tread_Depth_mm,Wet_Braking_Distance_m,Hydroplaning_Risk
CONTI-TIRE-5008,130.4,5.7,2.5,193.4,High Hydroplaning Risk
CONTI-TIRE-5009,117.8,6.1,7.9,113.5,High Hydroplaning Risk
CONTI-TIRE-5010,114.3,7.4,4.9,138.3,High Hydroplaning Risk
CONTI-TIRE-5011,96.1,6.0,4.6,92.0,High Hydroplaning Risk
CONTI-TIRE-5012,124.9,6.5,1.7,188.3,High Hydroplaning Risk
CONTI-TIRE-5013,85.0,1.4,2.1,70.9,Safe Wet Grip Margin
CONTI-TIRE-5014,60.0,4.8,1.7,39.7,High Hydroplaning Risk
CONTI-TIRE-5015,93.0,4.6,2.0,94.0,High Hydroplaning Risk
CONTI-TIRE-5016,128.4,8.2,3.8,194.6,High Hydroplaning Risk
CONTI-TIRE-5017,82.7,2.9,2.7,66.1,Safe Wet Grip Margin
CONTI-TIRE-5018,129.5,3.8,7.7,117.7,Safe Wet Grip Margin
CONTI-TIRE-5019,71.1,4.5,4.1,49.9,Safe Wet Grip Margin
CONTI-TIRE-5020,88.2,7.8,3.4,94.1,High Hydroplaning Risk
CONTI-TIRE-5021,87.5,6.1,4.6,78.7,High Hydroplaning Risk
CONTI-TIRE-5022,107.4,7.4,7.1,104.6,High Hydroplaning Risk
CONTI-TIRE-5023,60.2,8.9,5.5,35.6,Safe Wet Grip Margin
CONTI-TIRE-5024,101.0,2.8,7.5,68.8,Safe Wet Grip Margin
CONTI-TIRE-5025,68.3,6.2,4.2,48.2,Safe Wet Grip Margin
CONTI-TIRE-5026,81.3,3.7,6.6,52.4,Safe Wet Grip Margin
CONTI-TIRE-5027,51.2,7.6,5.2,27.1,Safe Wet Grip Margin
CONTI-TIRE-5028,62.1,1.4,5.0,27.4,Safe Wet Grip Margin
CONTI-TIRE-5029,134.5,7.2,3.1,208.9,High Hydroplaning Risk
CONTI-TIRE-5030,133.1,7.7,6.2,174.6,High Hydroplaning Risk
CONTI-TIRE-5031,72.2,1.1,7.9,28.2,Safe Wet Grip Margin
CONTI-TIRE-5032,138.4,3.0,4.7,161.6,High Hydroplaning Risk
CONTI-TIRE-5033,56.6,0.7,5.8,23.8,Safe Wet Grip Margin
CONTI-TIRE-5034,108.4,6.3,3.6,125.6,High Hydroplaning Risk
CONTI-TIRE-5035,122.7,7.8,7.5,140.6,High Hydroplaning Risk
CONTI-TIRE-5036,71.4,8.1,4.4,58.9,High Hydroplaning Risk
CONTI-TIRE-5037,126.3,8.0,1.8,204.3,High Hydroplaning Risk
CONTI-TIRE-5038,121.3,0.6,7.9,77.6,Safe Wet Grip Margin
CONTI-TIRE-5039,106.3,3.9,4.4,105.0,High Hydroplaning Risk
CONTI-TIRE-5040,138.1,7.7,5.1,202.9,High Hydroplaning Risk
CONTI-TIRE-5041,63.6,8.9,1.9,51.4,High Hydroplaning Risk
CONTI-TIRE-5042,138.3,6.7,1.8,231.6,High Hydroplaning Risk
CONTI-TIRE-5043,53.7,1.4,2.5,23.9,Safe Wet Grip Margin
CONTI-TIRE-5044,126.8,7.7,4.3,179.6,High Hydroplaning Risk
CONTI-TIRE-5045,77.1,2.5,4.9,46.2,Safe Wet Grip Margin
CONTI-TIRE-5046,112.9,6.3,5.1,128.2,High Hydroplaning Risk
CONTI-TIRE-5047,135.0,4.0,3.0,183.2,High Hydroplaning Risk
CONTI-TIRE-5048,129.5,1.6,4.2,137.5,Safe Wet Grip Margin
CONTI-TIRE-5049,72.1,1.9,6.4,39.9,Safe Wet Grip Margin
CONTI-TIRE-5050,93.5,0.5,7.2,51.7,Safe Wet Grip Margin
CONTI-TIRE-5051,134.2,8.2,3.9,208.3,High Hydroplaning Risk
CONTI-TIRE-5052,61.4,5.4,4.2,36.6,Safe Wet Grip Margin
CONTI-TIRE-5053,72.1,3.3,5.9,39.9,Safe Wet Grip Margin
CONTI-TIRE-5054,87.1,7.0,7.2,67.9,Safe Wet Grip Margin
CONTI-TIRE-5055,107.8,7.0,5.1,120.6,High Hydroplaning Risk
CONTI-TIRE-5056,105.7,8.6,5.0,124.3,High Hydroplaning Risk
CONTI-TIRE-5057,131.5,5.7,3.2,188.3,High Hydroplaning Risk
CONTI-TIRE-5058,66.0,4.6,2.6,47.7,Safe Wet Grip Margin
CONTI-TIRE-5059,83.0,6.6,5.9,69.3,Safe Wet Grip Margin
CONTI-TIRE-5060,136.5,8.0,4.6,205.5,High Hydroplaning Risk
CONTI-TIRE-5061,75.6,2.1,7.9,32.6,Safe Wet Grip Margin
CONTI-TIRE-5062,93.6,7.4,7.4,82.8,Safe Wet Grip Margin
CONTI-TIRE-5063,117.8,6.3,3.2,157.9,High Hydroplaning Risk
CONTI-TIRE-5064,84.0,8.4,5.2,74.9,High Hydroplaning Risk
CONTI-TIRE-5065,68.4,8.9,3.3,60.4,High Hydroplaning Risk
CONTI-TIRE-5066,82.7,8.6,5.9,73.7,High Hydroplaning Risk
CONTI-TIRE-5067,102.8,4.8,6.2,91.1,Safe Wet Grip Margin
CONTI-TIRE-5068,128.0,0.8,2.8,142.3,Safe Wet Grip Margin
CONTI-TIRE-5069,77.3,4.1,6.8,46.5,Safe Wet Grip Margin
CONTI-TIRE-5070,124.0,5.0,3.7,157.2,High Hydroplaning Risk
CONTI-TIRE-5071,72.9,1.1,5.9,37.1,Safe Wet Grip Margin
CONTI-TIRE-5072,122.8,4.8,1.7,172.4,High Hydroplaning Risk
CONTI-TIRE-5073,131.1,5.1,3.6,176.5,High Hydroplaning Risk
CONTI-TIRE-5074,90.7,5.7,4.9,81.6,High Hydroplaning Risk
CONTI-TIRE-5075,90.3,6.1,2.1,97.8,High Hydroplaning Risk
CONTI-TIRE-5076,63.4,2.6,2.1,39.2,Safe Wet Grip Margin
CONTI-TIRE-5077,102.0,6.4,7.9,86.5,Safe Wet Grip Margin
CONTI-TIRE-5078,134.4,1.4,5.1,136.0,Safe Wet Grip Margin
CONTI-TIRE-5079,64.0,7.9,7.6,37.7,Safe Wet Grip Margin
CONTI-TIRE-5080,54.6,5.7,4.1,30.6,Safe Wet Grip Margin
CONTI-TIRE-5081,58.4,0.5,6.8,23.6,Safe Wet Grip Margin
CONTI-TIRE-5082,65.8,6.6,2.6,48.0,High Hydroplaning Risk
CONTI-TIRE-5083,73.8,2.7,3.2,51.3,Safe Wet Grip Margin
CONTI-TIRE-5084,50.3,2.7,4.5,20.6,Safe Wet Grip Margin
CONTI-TIRE-5085,118.7,3.5,3.2,143.3,High Hydroplaning Risk
CONTI-TIRE-5086,117.5,8.2,6.1,141.6,High Hydroplaning Risk
CONTI-TIRE-5087,98.2,6.2,7.8,81.5,Safe Wet Grip Margin
CONTI-TIRE-5088,110.2,6.2,6.8,107.3,High Hydroplaning Risk
CONTI-TIRE-5089,72.1,4.6,4.2,49.9,Safe Wet Grip Margin
CONTI-TIRE-5090,123.4,2.3,7.0,103.1,Safe Wet Grip Margin
CONTI-TIRE-5091,103.5,7.8,4.7,114.9,High Hydroplaning Risk
CONTI-TIRE-5092,127.1,3.5,5.7,135.6,High Hydroplaning Risk
CONTI-TIRE-5093,90.6,5.7,2.9,90.0,High Hydroplaning Risk
CONTI-TIRE-5094,76.3,4.3,7.8,44.6,Safe Wet Grip Margin
CONTI-TIRE-5095,138.5,4.6,4.0,189.6,High Hydroplaning Risk
CONTI-TIRE-5096,89.8,1.0,6.4,53.0,Safe Wet Grip Margin
CONTI-TIRE-5097,82.8,7.3,5.2,72.3,High Hydroplaning Risk
CONTI-TIRE-5098,90.1,0.5,6.7,48.4,Safe Wet Grip Margin
CONTI-TIRE-5099,62.4,5.3,2.9,41.3,Safe Wet Grip Margin
CONTI-TIRE-5100,120.6,3.9,2.3,154.2,High Hydroplaning Risk
CONTI-TIRE-5101,138.0,4.9,4.4,184.3,High Hydroplaning Risk
CONTI-TIRE-5102,86.5,5.6,2.1,82.5,High Hydroplaning Risk
CONTI-TIRE-5103,63.6,1.3,1.8,40.5,Safe Wet Grip Margin
CONTI-TIRE-5104,60.2,8.3,3.6,39.9,Safe Wet Grip Margin
CONTI-TIRE-5105,129.1,0.9,5.7,111.9,Safe Wet Grip Margin
CONTI-TIRE-5106,134.1,6.1,4.5,182.7,High Hydroplaning Risk
CONTI-TIRE-5107,70.5,6.6,3.2,56.5,High Hydroplaning Risk
CONTI-TIRE-5108,88.0,4.4,5.9,64.5,Safe Wet Grip Margin
CONTI-TIRE-5109,133.4,4.5,4.2,171.4,High Hydroplaning Risk
CONTI-TIRE-5110,113.2,2.6,4.4,108.7,Safe Wet Grip Margin
CONTI-TIRE-5111,135.8,5.5,7.8,146.4,High Hydroplaning Risk
CONTI-TIRE-5112,135.1,7.1,3.1,211.6,High Hydroplaning Risk
CONTI-TIRE-5113,118.2,3.4,2.4,143.3,High Hydroplaning Risk
CONTI-TIRE-5114,60.1,0.6,3.4,30.9,Safe Wet Grip Margin
CONTI-TIRE-5115,80.4,6.4,3.3,73.1,High Hydroplaning Risk
CONTI-TIRE-5116,73.5,7.5,7.5,47.2,Safe Wet Grip Margin
CONTI-TIRE-5117,65.8,1.5,5.7,31.8,Safe Wet Grip Margin
CONTI-TIRE-5118,61.7,6.2,2.1,40.9,High Hydroplaning Risk
CONTI-TIRE-5119,98.8,7.2,8.0,81.5,Safe Wet Grip Margin
CONTI-TIRE-5120,55.7,6.5,5.2,33.0,Safe Wet Grip Margin
CONTI-TIRE-5121,67.1,3.3,6.9,31.6,Safe Wet Grip Margin
CONTI-TIRE-5122,78.7,2.3,7.7,34.3,Safe Wet Grip Margin
CONTI-TIRE-5123,101.8,8.9,5.7,115.3,High Hydroplaning Risk
CONTI-TIRE-5124,73.9,8.9,3.9,62.8,High Hydroplaning Risk
CONTI-TIRE-5125,113.2,2.8,6.8,90.7,Safe Wet Grip Margin
CONTI-TIRE-5126,138.3,0.5,5.1,137.5,Safe Wet Grip Margin
CONTI-TIRE-5127,69.4,7.7,6.6,44.2,Safe Wet Grip Margin
CONTI-TIRE-5128,97.8,4.3,3.2,97.5,High Hydroplaning Risk
CONTI-TIRE-5129,107.7,3.9,1.8,125.3,High Hydroplaning Risk
CONTI-TIRE-5130,54.9,1.5,4.5,22.9,Safe Wet Grip Margin
CONTI-TIRE-5131,82.5,6.4,6.1,65.3,Safe Wet Grip Margin
CONTI-TIRE-5132,65.0,3.6,2.3,45.3,Safe Wet Grip Margin
CONTI-TIRE-5133,104.8,5.1,3.8,111.7,High Hydroplaning Risk
CONTI-TIRE-5134,60.7,6.6,6.3,32.6,Safe Wet Grip Margin
CONTI-TIRE-5135,114.4,1.1,7.0,76.4,Safe Wet Grip Margin
CONTI-TIRE-5136,64.9,2.5,6.8,31.2,Safe Wet Grip Margin
CONTI-TIRE-5137,116.2,2.8,3.7,124.9,High Hydroplaning Risk
CONTI-TIRE-5138,73.9,8.2,5.0,60.1,High Hydroplaning Risk
CONTI-TIRE-5139,138.2,7.8,3.8,223.7,High Hydroplaning Risk
CONTI-TIRE-5140,52.3,1.9,7.1,21.3,Safe Wet Grip Margin
CONTI-TIRE-5141,101.8,5.0,4.9,96.4,High Hydroplaning Risk
CONTI-TIRE-5142,112.0,2.8,7.7,86.3,Safe Wet Grip Margin
CONTI-TIRE-5143,94.4,8.2,5.6,94.0,High Hydroplaning Risk
CONTI-TIRE-5144,62.5,7.0,5.0,43.1,Safe Wet Grip Margin
CONTI-TIRE-5145,71.9,1.7,7.9,28.7,Safe Wet Grip Margin
CONTI-TIRE-5146,92.7,8.1,7.5,84.2,High Hydroplaning Risk
CONTI-TIRE-5147,110.3,6.4,7.4,103.6,High Hydroplaning Risk
CONTI-TIRE-5148,87.1,0.9,2.5,66.5,Safe Wet Grip Margin
CONTI-TIRE-5149,139.5,1.0,2.2,178.3,High Hydroplaning Risk
CONTI-TIRE-5150,91.3,0.8,5.4,59.2,Safe Wet Grip Margin
CONTI-TIRE-5151,101.4,4.8,4.7,96.9,High Hydroplaning Risk
CONTI-TIRE-5152,115.2,7.2,2.4,157.6,High Hydroplaning Risk
CONTI-TIRE-5153,109.9,2.6,2.8,116.6,High Hydroplaning Risk
CONTI-TIRE-5154,59.9,1.4,6.7,25.9,Safe Wet Grip Margin
CONTI-TIRE-5155,137.9,8.5,1.6,253.0,High Hydroplaning Risk
CONTI-TIRE-5156,133.3,5.3,3.7,184.6,High Hydroplaning Risk
CONTI-TIRE-5157,79.3,1.6,4.8,47.2,Safe Wet Grip Margin
CONTI-TIRE-5158,96.2,7.9,2.3,119.8,High Hydroplaning Risk
CONTI-TIRE-5159,86.1,2.9,3.3,70.2,Safe Wet Grip Margin
CONTI-TIRE-5160,94.9,4.5,6.3,74.5,Safe Wet Grip Margin
CONTI-TIRE-5161,138.1,6.4,3.8,206.9,High Hydroplaning Risk
CONTI-TIRE-5162,123.4,1.5,3.5,125.9,Safe Wet Grip Margin
CONTI-TIRE-5163,122.1,2.0,6.9,99.3,Safe Wet Grip Margin
CONTI-TIRE-5164,91.5,4.8,7.4,65.0,Safe Wet Grip Margin
CONTI-TIRE-5165,63.2,2.6,7.5,31.1,Safe Wet Grip Margin
CONTI-TIRE-5166,122.6,6.2,3.3,166.0,High Hydroplaning Risk
CONTI-TIRE-5167,95.0,2.2,4.0,76.7,Safe Wet Grip Margin
CONTI-TIRE-5168,67.0,5.9,6.6,38.2,Safe Wet Grip Margin
CONTI-TIRE-5169,69.5,4.3,7.3,35.8,Safe Wet Grip Margin
CONTI-TIRE-5170,57.0,2.9,7.7,19.8,Safe Wet Grip Margin
CONTI-TIRE-5171,74.5,4.6,3.8,54.5,Safe Wet Grip Margin
CONTI-TIRE-5172,91.4,5.5,4.1,85.0,High Hydroplaning Risk
CONTI-TIRE-5173,131.4,7.2,2.0,215.5,High Hydroplaning Risk
CONTI-TIRE-5174,113.3,8.7,4.0,156.0,High Hydroplaning Risk
CONTI-TIRE-5175,120.8,0.7,6.8,93.5,Safe Wet Grip Margin
CONTI-TIRE-5176,120.7,8.0,1.7,187.1,High Hydroplaning Risk
CONTI-TIRE-5177,113.8,5.8,2.5,145.7,High Hydroplaning Risk
CONTI-TIRE-5178,108.7,8.4,7.3,115.8,High Hydroplaning Risk
CONTI-TIRE-5179,67.0,5.7,3.7,45.6,Safe Wet Grip Margin
CONTI-TIRE-5180,135.1,3.6,4.6,163.3,High Hydroplaning Risk
CONTI-TIRE-5181,94.0,6.7,2.9,101.5,High Hydroplaning Risk
CONTI-TIRE-5182,88.0,4.8,2.6,82.3,High Hydroplaning Risk
CONTI-TIRE-5183,50.2,3.8,3.0,27.0,Safe Wet Grip Margin
CONTI-TIRE-5184,82.4,3.6,6.4,51.3,Safe Wet Grip Margin
CONTI-TIRE-5185,71.0,2.3,2.0,49.7,Safe Wet Grip Margin
CONTI-TIRE-5186,66.7,0.9,4.9,35.3,Safe Wet Grip Margin
CONTI-TIRE-5187,137.3,6.5,7.3,160.4,High Hydroplaning Risk
CONTI-TIRE-5188,81.8,4.6,6.5,58.1,Safe Wet Grip Margin
CONTI-TIRE-5189,112.9,5.3,4.4,127.5,High Hydroplaning Risk
CONTI-TIRE-5190,74.2,3.3,6.5,39.4,Safe Wet Grip Margin
CONTI-TIRE-5191,69.5,1.2,7.3,28.2,Safe Wet Grip Margin
CONTI-TIRE-5192,139.8,1.9,1.8,192.7,High Hydroplaning Risk
CONTI-TIRE-5193,62.2,4.4,2.8,38.2,Safe Wet Grip Margin
CONTI-TIRE-5194,53.1,0.7,2.2,27.1,Safe Wet Grip Margin
CONTI-TIRE-5195,127.4,4.9,5.3,148.2,High Hydroplaning Risk
CONTI-TIRE-5196,99.1,2.6,2.7,93.0,High Hydroplaning Risk
CONTI-TIRE-5197,68.3,6.7,2.0,57.7,High Hydroplaning Risk
CONTI-TIRE-5198,110.8,0.7,7.1,74.5,Safe Wet Grip Margin
CONTI-TIRE-5199,132.3,5.8,4.6,174.4,High Hydroplaning Risk
CONTI-TIRE-5200,137.6,3.1,6.3,142.2,High Hydroplaning Risk
CONTI-TIRE-5201,64.0,1.1,5.1,27.9,Safe Wet Grip Margin
CONTI-TIRE-5202,69.6,0.9,6.5,32.0,Safe Wet Grip Margin
CONTI-TIRE-5203,52.6,6.1,6.4,23.6,Safe Wet Grip Margin
CONTI-TIRE-5204,76.0,3.8,6.0,48.2,Safe Wet Grip Margin
CONTI-TIRE-5205,129.4,4.3,5.1,150.5,High Hydroplaning Risk
CONTI-TIRE-5206,54.2,7.0,6.3,24.1,Safe Wet Grip Margin
CONTI-TIRE-5207,53.1,8.1,7.6,28.5,Safe Wet Grip Margin
CONTI-TIRE-5208,58.8,8.3,7.2,31.5,Safe Wet Grip Margin
CONTI-TIRE-5209,118.3,2.9,4.8,120.5,High Hydroplaning Risk
CONTI-TIRE-5210,92.3,7.6,5.9,83.6,High Hydroplaning Risk
CONTI-TIRE-5211,52.8,8.1,7.7,23.7,Safe Wet Grip Margin
CONTI-TIRE-5212,73.5,5.9,6.0,53.1,Safe Wet Grip Margin
CONTI-TIRE-5213,118.8,5.9,5.5,133.3,High Hydroplaning Risk
CONTI-TIRE-5214,91.8,8.0,3.3,99.8,High Hydroplaning Risk
CONTI-TIRE-5215,59.5,1.3,3.2,32.6,Safe Wet Grip Margin
CONTI-TIRE-5216,127.3,1.0,4.9,117.0,Safe Wet Grip Margin
CONTI-TIRE-5217,84.4,8.6,7.6,66.2,Safe Wet Grip Margin
CONTI-TIRE-5218,133.5,5.1,1.7,206.6,High Hydroplaning Risk
CONTI-TIRE-5219,106.4,7.5,2.5,136.9,High Hydroplaning Risk
CONTI-TIRE-5220,58.2,1.4,3.2,25.3,Safe Wet Grip Margin
CONTI-TIRE-5221,119.8,6.3,6.4,127.8,High Hydroplaning Risk
CONTI-TIRE-5222,80.1,3.5,3.2,58.7,Safe Wet Grip Margin
CONTI-TIRE-5223,131.2,0.9,7.6,99.9,Safe Wet Grip Margin
CONTI-TIRE-5224,90.7,3.8,4.0,80.3,Safe Wet Grip Margin
CONTI-TIRE-5225,79.6,1.5,5.5,47.0,Safe Wet Grip Margin
CONTI-TIRE-5226,97.6,7.7,3.2,113.2,High Hydroplaning Risk
CONTI-TIRE-5227,109.8,7.0,4.9,128.0,High Hydroplaning Risk
CONTI-TIRE-5228,111.5,1.4,3.5,102.8,Safe Wet Grip Margin
CONTI-TIRE-5229,58.0,4.8,7.2,27.8,Safe Wet Grip Margin
CONTI-TIRE-5230,76.0,4.0,4.5,52.4,Safe Wet Grip Margin
CONTI-TIRE-5231,99.9,2.3,4.4,82.2,Safe Wet Grip Margin
CONTI-TIRE-5232,107.2,0.6,5.5,75.5,Safe Wet Grip Margin
CONTI-TIRE-5233,81.6,3.1,2.7,62.1,Safe Wet Grip Margin
CONTI-TIRE-5234,100.9,4.7,7.7,78.8,Safe Wet Grip Margin
CONTI-TIRE-5235,74.4,8.3,3.5,66.2,High Hydroplaning Risk
CONTI-TIRE-5236,104.2,1.1,6.4,71.6,Safe Wet Grip Margin
CONTI-TIRE-5237,82.8,3.4,7.3,52.0,Safe Wet Grip Margin
CONTI-TIRE-5238,116.7,4.3,3.3,133.7,High Hydroplaning Risk
CONTI-TIRE-5239,62.2,0.6,3.1,30.0,Safe Wet Grip Margin
CONTI-TIRE-5240,114.3,6.7,2.3,154.4,High Hydroplaning Risk
CONTI-TIRE-5241,121.2,4.2,4.6,136.4,High Hydroplaning Risk
CONTI-TIRE-5242,95.3,7.4,2.3,108.9,High Hydroplaning Risk
CONTI-TIRE-5243,101.2,4.2,5.9,86.3,Safe Wet Grip Margin
CONTI-TIRE-5244,97.5,2.8,6.6,68.5,Safe Wet Grip Margin
CONTI-TIRE-5245,61.5,1.2,2.7,32.1,Safe Wet Grip Margin
CONTI-TIRE-5246,76.0,1.8,7.8,32.5,Safe Wet Grip Margin
CONTI-TIRE-5247,78.0,0.7,4.8,45.5,Safe Wet Grip Margin
CONTI-TIRE-5248,93.9,8.7,5.0,98.1,High Hydroplaning Risk
CONTI-TIRE-5249,51.7,1.8,3.2,27.3,Safe Wet Grip Margin
CONTI-TIRE-5250,138.8,5.0,2.9,206.4,High Hydroplaning Risk
CONTI-TIRE-5251,88.9,4.2,4.9,72.2,Safe Wet Grip Margin
CONTI-TIRE-5252,129.4,8.2,7.4,158.9,High Hydroplaning Risk
CONTI-TIRE-5253,123.2,2.6,3.6,136.0,High Hydroplaning Risk
CONTI-TIRE-5254,57.1,1.8,1.7,30.7,Safe Wet Grip Margin
CONTI-TIRE-5255,77.8,4.7,3.3,59.3,Safe Wet Grip Margin
CONTI-TIRE-5256,95.6,3.6,1.9,98.6,High Hydroplaning Risk
CONTI-TIRE-5257,109.3,1.0,6.2,81.5,Safe Wet Grip Margin
CONTI-TIRE-5258,83.8,5.5,3.6,71.9,High Hydroplaning Risk
CONTI-TIRE-5259,75.0,1.4,4.6,47.5,Safe Wet Grip Margin
CONTI-TIRE-5260,108.5,5.4,2.8,127.9,High Hydroplaning Risk
CONTI-TIRE-5261,61.6,4.7,4.0,39.3,Safe Wet Grip Margin
CONTI-TIRE-5262,71.0,6.8,7.8,42.7,Safe Wet Grip Margin
CONTI-TIRE-5263,113.1,6.3,7.3,112.1,High Hydroplaning Risk
CONTI-TIRE-5264,87.9,5.9,3.7,81.5,High Hydroplaning Risk
CONTI-TIRE-5265,61.9,4.2,3.2,39.7,Safe Wet Grip Margin
CONTI-TIRE-5266,98.4,7.4,6.8,89.6,High Hydroplaning Risk
CONTI-TIRE-5267,113.2,7.2,6.8,120.5,High Hydroplaning Risk
CONTI-TIRE-5268,57.7,4.4,7.8,25.5,Safe Wet Grip Margin
CONTI-TIRE-5269,94.6,4.0,3.8,83.4,High Hydroplaning Risk
CONTI-TIRE-5270,139.4,3.7,4.1,183.5,High Hydroplaning Risk
CONTI-TIRE-5271,111.8,1.6,2.5,114.8,High Hydroplaning Risk
CONTI-TIRE-5272,57.2,4.0,7.1,22.7,Safe Wet Grip Margin
CONTI-TIRE-5273,69.3,6.0,2.0,56.4,High Hydroplaning Risk
CONTI-TIRE-5274,84.5,5.0,1.7,84.7,High Hydroplaning Risk
CONTI-TIRE-5275,126.7,4.2,5.0,146.0,High Hydroplaning Risk
CONTI-TIRE-5276,135.4,2.1,2.3,172.3,High Hydroplaning Risk
CONTI-TIRE-5277,103.0,5.7,4.0,115.5,High Hydroplaning Risk
CONTI-TIRE-5278,101.7,8.3,6.9,98.5,High Hydroplaning Risk
CONTI-TIRE-5279,120.5,7.9,5.0,159.1,High Hydroplaning Risk
CONTI-TIRE-5280,63.3,7.8,4.4,45.8,Safe Wet Grip Margin
CONTI-TIRE-5281,118.1,1.9,8.0,81.7,Safe Wet Grip Margin
CONTI-TIRE-5282,96.5,5.8,7.2,76.8,Safe Wet Grip Margin
CONTI-TIRE-5283,122.4,0.7,2.8,127.4,Safe Wet Grip Margin
CONTI-TIRE-5284,77.9,5.7,5.6,57.8,Safe Wet Grip Margin
CONTI-TIRE-5285,119.8,2.4,5.5,112.5,Safe Wet Grip Margin
CONTI-TIRE-5286,125.2,4.6,2.7,166.0,High Hydroplaning Risk
CONTI-TIRE-5287,64.5,6.6,4.4,42.4,Safe Wet Grip Margin
CONTI-TIRE-5288,75.8,3.6,3.3,56.1,Safe Wet Grip Margin
CONTI-TIRE-5289,108.1,1.8,2.7,104.5,High Hydroplaning Risk
CONTI-TIRE-5290,130.4,4.3,5.5,149.2,High Hydroplaning Risk
CONTI-TIRE-5291,137.2,3.6,4.2,173.0,High Hydroplaning Risk
CONTI-TIRE-5292,118.2,0.7,7.8,81.6,Safe Wet Grip Margin
CONTI-TIRE-5293,131.8,6.9,3.2,196.7,High Hydroplaning Risk
CONTI-TIRE-5294,137.1,5.0,3.1,201.9,High Hydroplaning Risk
CONTI-TIRE-5295,115.8,5.3,5.7,119.6,High Hydroplaning Risk
CONTI-TIRE-5296,113.7,1.8,2.0,125.4,High Hydroplaning Risk
CONTI-TIRE-5297,127.0,7.9,6.6,158.7,High Hydroplaning Risk
CONTI-TIRE-5298,132.8,2.5,5.3,138.8,High Hydroplaning Risk
CONTI-TIRE-5299,129.0,8.6,2.4,211.4,High Hydroplaning Risk
CONTI-TIRE-5300,103.9,6.4,2.5,125.2,High Hydroplaning Risk
CONTI-TIRE-5301,134.8,8.7,7.8,172.8,High Hydroplaning Risk
CONTI-TIRE-5302,105.5,3.9,4.0,105.5,High Hydroplaning Risk
CONTI-TIRE-5303,78.4,7.5,3.4,73.1,High Hydroplaning Risk
CONTI-TIRE-5304,116.8,8.3,4.1,156.5,High Hydroplaning Risk
CONTI-TIRE-5305,54.1,1.9,2.0,25.3,Safe Wet Grip Margin
CONTI-TIRE-5306,124.4,4.8,3.0,159.8,High Hydroplaning Risk
CONTI-TIRE-5307,126.3,4.9,7.3,129.2,High Hydroplaning Risk
CONTI-TIRE-5308,97.8,0.5,5.6,64.6,Safe Wet Grip Margin
CONTI-TIRE-5309,55.6,6.7,5.3,33.9,Safe Wet Grip Margin
CONTI-TIRE-5310,119.9,4.5,2.4,154.3,High Hydroplaning Risk
CONTI-TIRE-5311,55.2,8.4,7.6,30.5,Safe Wet Grip Margin
CONTI-TIRE-5312,93.3,5.7,7.2,72.3,Safe Wet Grip Margin
CONTI-TIRE-5313,136.7,8.2,5.1,199.1,High Hydroplaning Risk
CONTI-TIRE-5314,77.1,0.7,2.4,50.0,Safe Wet Grip Margin
CONTI-TIRE-5315,82.9,2.1,2.1,69.4,Safe Wet Grip Margin
CONTI-TIRE-5316,82.8,5.6,2.6,80.2,High Hydroplaning Risk
CONTI-TIRE-5317,129.3,7.1,6.2,163.3,High Hydroplaning Risk
CONTI-TIRE-5318,60.3,7.4,5.1,35.8,Safe Wet Grip Margin
CONTI-TIRE-5319,58.1,2.2,2.4,32.4,Safe Wet Grip Margin
CONTI-TIRE-5320,80.1,8.5,2.6,79.6,High Hydroplaning Risk
CONTI-TIRE-5321,81.6,1.7,5.8,47.9,Safe Wet Grip Margin
CONTI-TIRE-5322,92.2,5.6,4.7,87.3,High Hydroplaning Risk
CONTI-TIRE-5323,80.7,5.8,2.4,75.9,High Hydroplaning Risk
CONTI-TIRE-5324,51.4,3.8,5.9,21.7,Safe Wet Grip Margin
CONTI-TIRE-5325,137.5,5.3,2.7,209.2,High Hydroplaning Risk
CONTI-TIRE-5326,94.9,6.2,3.9,95.5,High Hydroplaning Risk
CONTI-TIRE-5327,138.7,8.8,7.5,188.3,High Hydroplaning Risk
CONTI-TIRE-5328,77.6,3.6,4.2,56.5,Safe Wet Grip Margin
CONTI-TIRE-5329,87.4,7.7,6.5,73.1,High Hydroplaning Risk
CONTI-TIRE-5330,58.2,4.5,7.6,23.7,Safe Wet Grip Margin
CONTI-TIRE-5331,130.8,6.5,3.9,180.4,High Hydroplaning Risk
CONTI-TIRE-5332,96.1,8.1,6.3,94.1,High Hydroplaning Risk
CONTI-TIRE-5333,136.2,1.2,3.7,158.6,Safe Wet Grip Margin
CONTI-TIRE-5334,100.9,7.9,6.4,101.7,High Hydroplaning Risk
CONTI-TIRE-5335,59.5,7.5,6.2,34.5,Safe Wet Grip Margin
CONTI-TIRE-5336,109.1,8.0,5.1,131.2,High Hydroplaning Risk
CONTI-TIRE-5337,112.7,5.4,6.3,113.1,High Hydroplaning Risk
CONTI-TIRE-5338,80.1,7.3,6.7,60.5,Safe Wet Grip Margin
CONTI-TIRE-5339,106.9,5.5,7.3,92.3,Safe Wet Grip Margin
CONTI-TIRE-5340,139.1,2.0,1.7,193.4,High Hydroplaning Risk
CONTI-TIRE-5341,122.5,7.5,4.0,170.4,High Hydroplaning Risk
CONTI-TIRE-5342,59.5,5.2,1.7,41.5,High Hydroplaning Risk
