Safety_Test_ID,Blade_Cell_Max_Temp_C,Thermal_Gradient_deg_s,Pack_Internal_Pressure_kPa,Adjacent_Cell_Temp_C,Thermal_Safety_Status
BYD-BLADE-2936,59.0,0.74,110.2,27.5,Nominal Pack Thermal Balance
BYD-BLADE-2937,34.7,0.45,103.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2938,78.6,0.69,111.1,35.1,Nominal Pack Thermal Balance
BYD-BLADE-2939,44.5,2.51,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2940,56.9,0.13,108.2,25.2,Nominal Pack Thermal Balance
BYD-BLADE-2941,91.7,0.64,110.8,42.1,Nominal Pack Thermal Balance
BYD-BLADE-2942,74.5,1.31,111.3,33.6,Nominal Pack Thermal Balance
BYD-BLADE-2943,78.8,1.22,108.6,34.1,Nominal Pack Thermal Balance
BYD-BLADE-2944,76.3,1.69,108.9,35.9,Nominal Pack Thermal Balance
BYD-BLADE-2945,34.6,5.92,103.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2946,75.7,0.05,107.7,34.7,Nominal Pack Thermal Balance
BYD-BLADE-2947,61.8,1.45,111.1,30.3,Nominal Pack Thermal Balance
BYD-BLADE-2948,52.3,2.06,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2949,49.8,0.2,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2950,40.3,0.26,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2951,34.0,0.03,102.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2952,75.7,2.08,111.6,35.0,Nominal Pack Thermal Balance
BYD-BLADE-2953,43.4,0.24,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2954,58.9,2.38,106.7,28.0,Nominal Pack Thermal Balance
BYD-BLADE-2955,25.7,0.2,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2956,43.2,0.68,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2957,85.9,1.73,111.6,36.2,Nominal Pack Thermal Balance
BYD-BLADE-2958,94.5,5.6,111.8,43.0,Localized Thermal Venting Intercept
BYD-BLADE-2959,85.8,0.91,109.0,38.7,Nominal Pack Thermal Balance
BYD-BLADE-2960,66.8,5.27,106.3,28.9,Nominal Pack Thermal Balance
BYD-BLADE-2961,46.8,0.86,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2962,69.2,0.49,111.2,30.3,Nominal Pack Thermal Balance
BYD-BLADE-2963,45.7,0.8,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2964,70.0,2.33,111.2,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2965,40.6,4.32,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2966,79.4,0.14,110.5,37.4,Nominal Pack Thermal Balance
BYD-BLADE-2967,79.7,0.15,112.8,32.8,Nominal Pack Thermal Balance
BYD-BLADE-2968,56.0,1.26,106.7,25.6,Nominal Pack Thermal Balance
BYD-BLADE-2969,85.6,1.69,111.2,41.3,Nominal Pack Thermal Balance
BYD-BLADE-2970,43.8,0.93,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2971,61.1,0.12,104.3,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2972,63.8,2.92,107.4,29.2,Nominal Pack Thermal Balance
BYD-BLADE-2973,55.2,0.77,105.3,25.3,Nominal Pack Thermal Balance
BYD-BLADE-2974,30.3,0.16,101.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2975,52.1,0.84,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2976,59.6,0.37,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2977,44.6,0.65,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2978,92.0,0.66,110.6,41.6,Nominal Pack Thermal Balance
BYD-BLADE-2979,94.9,0.73,114.0,43.6,Nominal Pack Thermal Balance
BYD-BLADE-2980,88.6,0.26,110.8,43.3,Nominal Pack Thermal Balance
BYD-BLADE-2981,31.5,0.47,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2982,94.9,0.45,113.9,43.3,Nominal Pack Thermal Balance
BYD-BLADE-2983,70.6,4.07,109.2,33.0,Nominal Pack Thermal Balance
BYD-BLADE-2984,76.2,0.41,110.9,29.8,Nominal Pack Thermal Balance
BYD-BLADE-2985,65.6,3.0,110.0,26.2,Nominal Pack Thermal Balance
BYD-BLADE-2986,27.9,0.68,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2987,51.3,1.49,109.7,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2988,38.3,0.5,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2989,28.0,3.16,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2990,85.4,0.73,110.5,36.2,Nominal Pack Thermal Balance
BYD-BLADE-2991,51.1,1.45,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2992,34.7,0.34,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2993,74.2,0.86,110.3,36.3,Nominal Pack Thermal Balance
BYD-BLADE-2994,40.0,0.25,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2995,75.5,0.01,110.1,29.7,Nominal Pack Thermal Balance
BYD-BLADE-2996,40.9,0.15,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2997,52.0,0.2,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2998,77.2,1.27,108.5,38.0,Nominal Pack Thermal Balance
BYD-BLADE-2999,48.1,0.76,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3000,54.7,0.13,107.2,27.9,Nominal Pack Thermal Balance
BYD-BLADE-3001,90.8,0.02,113.5,39.1,Nominal Pack Thermal Balance
BYD-BLADE-3002,80.4,0.31,110.3,32.2,Nominal Pack Thermal Balance
BYD-BLADE-3003,36.6,0.79,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3004,68.1,0.38,107.6,31.5,Nominal Pack Thermal Balance
BYD-BLADE-3005,42.7,0.83,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3006,35.6,1.31,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3007,79.5,0.42,111.1,36.4,Nominal Pack Thermal Balance
BYD-BLADE-3008,88.7,2.27,110.9,41.2,Nominal Pack Thermal Balance
BYD-BLADE-3009,35.1,0.54,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3010,91.8,0.7,114.1,43.3,Nominal Pack Thermal Balance
BYD-BLADE-3011,78.0,1.89,111.2,32.4,Nominal Pack Thermal Balance
BYD-BLADE-3012,31.0,0.5,103.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3013,69.8,0.9,112.1,32.1,Nominal Pack Thermal Balance
BYD-BLADE-3014,38.3,0.18,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3015,56.2,2.22,106.5,26.1,Nominal Pack Thermal Balance
BYD-BLADE-3016,56.5,2.5,111.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3017,26.1,0.39,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3018,85.6,0.2,111.4,37.9,Nominal Pack Thermal Balance
BYD-BLADE-3019,76.5,0.37,110.9,32.0,Nominal Pack Thermal Balance
BYD-BLADE-3020,56.9,0.83,108.2,27.1,Nominal Pack Thermal Balance
BYD-BLADE-3021,82.4,1.42,114.2,37.7,Nominal Pack Thermal Balance
BYD-BLADE-3022,31.4,0.9,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3023,54.9,3.45,108.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3024,83.3,0.23,111.4,39.0,Nominal Pack Thermal Balance
BYD-BLADE-3025,31.7,1.19,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3026,35.4,0.66,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3027,71.7,0.47,108.8,28.2,Nominal Pack Thermal Balance
BYD-BLADE-3028,83.4,1.55,110.7,39.2,Nominal Pack Thermal Balance
BYD-BLADE-3029,70.6,0.35,109.6,33.2,Nominal Pack Thermal Balance
BYD-BLADE-3030,79.9,0.18,111.9,34.9,Nominal Pack Thermal Balance
BYD-BLADE-3031,90.1,0.29,111.1,36.2,Nominal Pack Thermal Balance
BYD-BLADE-3032,37.3,1.75,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3033,64.9,0.94,107.2,27.7,Nominal Pack Thermal Balance
BYD-BLADE-3034,56.2,0.01,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3035,84.5,2.41,112.4,36.9,Nominal Pack Thermal Balance
BYD-BLADE-3036,54.2,2.83,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3037,29.6,4.13,109.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3038,94.0,1.89,110.2,44.3,Nominal Pack Thermal Balance
BYD-BLADE-3039,86.2,1.68,111.7,42.3,Nominal Pack Thermal Balance
BYD-BLADE-3040,66.8,0.25,107.6,30.2,Nominal Pack Thermal Balance
BYD-BLADE-3041,93.2,1.11,114.4,41.8,Nominal Pack Thermal Balance
BYD-BLADE-3042,81.5,1.32,111.1,35.2,Nominal Pack Thermal Balance
BYD-BLADE-3043,59.1,0.38,110.8,30.4,Nominal Pack Thermal Balance
BYD-BLADE-3044,31.0,2.41,105.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3045,59.3,0.84,109.2,28.6,Nominal Pack Thermal Balance
BYD-BLADE-3046,74.5,2.29,106.2,31.0,Nominal Pack Thermal Balance
BYD-BLADE-3047,43.1,3.98,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3048,78.6,2.08,112.5,37.0,Nominal Pack Thermal Balance
BYD-BLADE-3049,87.3,0.38,109.6,42.2,Nominal Pack Thermal Balance
BYD-BLADE-3050,94.7,0.41,113.4,38.7,Nominal Pack Thermal Balance
BYD-BLADE-3051,46.7,1.69,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3052,80.7,0.13,113.7,37.6,Nominal Pack Thermal Balance
BYD-BLADE-3053,35.6,2.44,104.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3054,75.4,0.56,108.1,34.8,Nominal Pack Thermal Balance
BYD-BLADE-3055,81.6,0.44,113.7,38.7,Nominal Pack Thermal Balance
BYD-BLADE-3056,42.9,1.82,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3057,81.1,0.72,111.4,35.4,Nominal Pack Thermal Balance
BYD-BLADE-3058,39.3,0.19,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3059,44.5,0.03,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3060,83.1,1.03,110.8,33.1,Nominal Pack Thermal Balance
BYD-BLADE-3061,25.3,1.7,101.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3062,45.8,2.06,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3063,29.9,0.04,104.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3064,93.5,0.25,113.3,42.6,Nominal Pack Thermal Balance
BYD-BLADE-3065,85.5,1.11,112.9,40.4,Nominal Pack Thermal Balance
BYD-BLADE-3066,70.7,0.12,110.2,31.4,Nominal Pack Thermal Balance
BYD-BLADE-3067,79.7,1.02,108.6,37.7,Nominal Pack Thermal Balance
BYD-BLADE-3068,64.6,0.27,108.2,27.5,Nominal Pack Thermal Balance
BYD-BLADE-3069,46.7,0.68,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3070,65.5,0.43,111.0,30.6,Nominal Pack Thermal Balance
BYD-BLADE-3071,69.3,0.21,110.7,29.9,Nominal Pack Thermal Balance
BYD-BLADE-3072,46.4,0.57,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3073,49.9,1.01,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3074,77.1,0.93,109.5,34.9,Nominal Pack Thermal Balance
BYD-BLADE-3075,45.8,3.06,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3076,55.8,0.02,107.2,26.6,Nominal Pack Thermal Balance
BYD-BLADE-3077,92.5,0.26,113.0,42.4,Nominal Pack Thermal Balance
BYD-BLADE-3078,75.2,0.73,108.4,34.6,Nominal Pack Thermal Balance
BYD-BLADE-3079,44.9,1.15,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3080,74.8,0.32,112.0,37.9,Nominal Pack Thermal Balance
BYD-BLADE-3081,42.5,1.21,102.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3082,84.1,0.07,109.8,39.7,Nominal Pack Thermal Balance
BYD-BLADE-3083,75.7,0.1,111.4,37.4,Nominal Pack Thermal Balance
BYD-BLADE-3084,34.3,0.76,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3085,58.4,0.27,106.9,25.1,Nominal Pack Thermal Balance
BYD-BLADE-3086,49.4,1.0,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3087,58.4,0.82,109.2,26.6,Nominal Pack Thermal Balance
BYD-BLADE-3088,64.2,0.16,110.1,30.9,Nominal Pack Thermal Balance
BYD-BLADE-3089,52.6,0.11,106.4,25.4,Nominal Pack Thermal Balance
BYD-BLADE-3090,51.2,0.57,110.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3091,58.6,1.14,106.2,28.9,Nominal Pack Thermal Balance
BYD-BLADE-3092,28.1,0.17,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3093,66.0,0.37,106.1,29.2,Nominal Pack Thermal Balance
BYD-BLADE-3094,77.8,0.01,108.2,36.6,Nominal Pack Thermal Balance
BYD-BLADE-3095,53.2,1.58,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3096,73.6,0.31,108.2,36.8,Nominal Pack Thermal Balance
BYD-BLADE-3097,58.0,0.86,110.8,27.8,Nominal Pack Thermal Balance
BYD-BLADE-3098,36.8,1.68,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3099,73.7,0.09,110.6,31.5,Nominal Pack Thermal Balance
BYD-BLADE-3100,90.6,0.24,111.8,37.3,Nominal Pack Thermal Balance
BYD-BLADE-3101,88.3,2.6,112.8,40.3,Nominal Pack Thermal Balance
BYD-BLADE-3102,61.3,0.04,111.8,27.9,Nominal Pack Thermal Balance
BYD-BLADE-3103,47.3,2.33,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3104,28.2,0.5,104.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3105,28.4,0.35,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3106,26.9,0.26,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3107,87.2,0.31,111.5,39.4,Nominal Pack Thermal Balance
BYD-BLADE-3108,49.7,0.07,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3109,44.9,1.86,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3110,52.5,1.54,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3111,29.0,1.83,105.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3112,44.0,2.74,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3113,86.1,1.07,112.2,40.0,Nominal Pack Thermal Balance
BYD-BLADE-3114,60.9,0.01,109.8,26.5,Nominal Pack Thermal Balance
BYD-BLADE-3115,68.9,0.81,106.5,30.5,Nominal Pack Thermal Balance
BYD-BLADE-3116,66.1,0.83,108.7,32.2,Nominal Pack Thermal Balance
BYD-BLADE-3117,31.2,0.27,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3118,64.5,1.21,109.5,28.5,Nominal Pack Thermal Balance
BYD-BLADE-3119,36.3,0.91,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3120,93.5,0.56,112.5,39.1,Nominal Pack Thermal Balance
BYD-BLADE-3121,64.3,0.26,108.4,30.2,Nominal Pack Thermal Balance
BYD-BLADE-3122,74.8,0.3,108.4,30.4,Nominal Pack Thermal Balance
BYD-BLADE-3123,29.3,1.54,103.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3124,64.3,0.22,109.0,29.1,Nominal Pack Thermal Balance
BYD-BLADE-3125,92.4,1.98,111.6,43.7,Nominal Pack Thermal Balance
BYD-BLADE-3126,82.1,1.92,114.3,38.2,Nominal Pack Thermal Balance
BYD-BLADE-3127,42.6,0.72,104.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3128,52.4,5.03,110.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3129,72.2,0.43,107.7,29.8,Nominal Pack Thermal Balance
BYD-BLADE-3130,32.4,1.49,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3131,76.1,2.16,111.3,33.7,Nominal Pack Thermal Balance
BYD-BLADE-3132,65.5,0.32,108.7,29.9,Nominal Pack Thermal Balance
BYD-BLADE-3133,75.5,2.39,109.5,31.6,Nominal Pack Thermal Balance
BYD-BLADE-3134,66.0,2.6,110.6,29.7,Nominal Pack Thermal Balance
BYD-BLADE-3135,34.1,1.66,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3136,58.2,2.14,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3137,64.2,0.28,107.1,26.8,Nominal Pack Thermal Balance
BYD-BLADE-3138,51.2,1.35,108.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3139,69.6,0.87,109.2,34.5,Nominal Pack Thermal Balance
BYD-BLADE-3140,91.1,3.03,114.5,43.7,Nominal Pack Thermal Balance
BYD-BLADE-3141,64.1,2.21,108.4,26.0,Nominal Pack Thermal Balance
BYD-BLADE-3142,70.2,0.18,111.6,30.3,Nominal Pack Thermal Balance
BYD-BLADE-3143,80.5,1.9,109.2,34.6,Nominal Pack Thermal Balance
BYD-BLADE-3144,48.8,0.81,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3145,36.5,2.51,108.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3146,33.4,2.34,104.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3147,53.2,1.6,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3148,55.2,2.24,110.2,25.5,Nominal Pack Thermal Balance
BYD-BLADE-3149,93.3,4.88,111.8,39.5,Localized Thermal Venting Intercept
BYD-BLADE-3150,76.1,0.27,110.7,36.1,Nominal Pack Thermal Balance
BYD-BLADE-3151,63.6,1.6,109.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3152,47.7,1.24,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3153,88.9,0.11,112.1,38.9,Nominal Pack Thermal Balance
BYD-BLADE-3154,85.8,1.17,110.3,36.8,Nominal Pack Thermal Balance
BYD-BLADE-3155,92.6,0.38,113.9,42.5,Nominal Pack Thermal Balance
BYD-BLADE-3156,70.0,0.18,110.1,32.4,Nominal Pack Thermal Balance
BYD-BLADE-3157,61.9,0.44,107.5,25.3,Nominal Pack Thermal Balance
BYD-BLADE-3158,89.7,2.29,110.2,38.0,Nominal Pack Thermal Balance
BYD-BLADE-3159,56.8,1.48,109.1,29.9,Nominal Pack Thermal Balance
BYD-BLADE-3160,75.2,3.52,112.9,33.2,Nominal Pack Thermal Balance
BYD-BLADE-3161,33.3,0.46,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3162,69.5,1.59,108.1,31.3,Nominal Pack Thermal Balance
BYD-BLADE-3163,50.6,0.17,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3164,80.9,0.88,111.0,35.1,Nominal Pack Thermal Balance
BYD-BLADE-3165,67.6,0.85,112.4,33.6,Nominal Pack Thermal Balance
BYD-BLADE-3166,85.5,3.97,113.1,39.2,Localized Thermal Venting Intercept
BYD-BLADE-3167,67.4,2.54,110.1,31.5,Nominal Pack Thermal Balance
BYD-BLADE-3168,36.9,0.18,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3169,92.9,1.13,111.4,43.1,Nominal Pack Thermal Balance
BYD-BLADE-3170,52.8,2.47,108.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3171,34.8,0.48,109.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3172,57.2,0.52,108.0,28.4,Nominal Pack Thermal Balance
BYD-BLADE-3173,49.6,0.85,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3174,53.5,1.76,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3175,94.9,0.05,112.0,44.0,Nominal Pack Thermal Balance
BYD-BLADE-3176,73.6,0.08,111.6,34.6,Nominal Pack Thermal Balance
BYD-BLADE-3177,49.4,0.21,109.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3178,31.9,0.57,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3179,67.9,0.12,108.4,35.2,Nominal Pack Thermal Balance
BYD-BLADE-3180,92.5,0.43,111.7,39.9,Nominal Pack Thermal Balance
BYD-BLADE-3181,42.3,1.39,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3182,35.4,0.64,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3183,52.0,0.02,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3184,65.1,0.36,109.5,29.6,Nominal Pack Thermal Balance
BYD-BLADE-3185,41.3,0.89,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3186,66.3,0.12,108.8,28.1,Nominal Pack Thermal Balance
BYD-BLADE-3187,93.4,0.38,111.7,43.3,Nominal Pack Thermal Balance
BYD-BLADE-3188,79.0,1.08,109.8,41.3,Nominal Pack Thermal Balance
BYD-BLADE-3189,76.5,0.09,109.9,34.7,Nominal Pack Thermal Balance
BYD-BLADE-3190,71.7,2.46,110.3,31.0,Nominal Pack Thermal Balance
BYD-BLADE-3191,48.3,0.89,109.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3192,29.8,1.8,102.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3193,80.5,0.27,112.6,35.3,Nominal Pack Thermal Balance
BYD-BLADE-3194,33.7,0.11,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3195,31.9,1.04,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3196,50.7,0.13,109.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3197,83.0,1.81,111.4,40.0,Nominal Pack Thermal Balance
BYD-BLADE-3198,74.9,0.26,106.6,32.8,Nominal Pack Thermal Balance
BYD-BLADE-3199,42.6,1.17,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3200,44.2,2.67,108.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3201,58.5,2.14,108.6,29.7,Nominal Pack Thermal Balance
BYD-BLADE-3202,90.8,0.73,113.4,41.1,Nominal Pack Thermal Balance
BYD-BLADE-3203,50.8,1.19,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3204,68.8,0.3,107.8,29.0,Nominal Pack Thermal Balance
BYD-BLADE-3205,59.6,0.18,105.7,28.7,Nominal Pack Thermal Balance
BYD-BLADE-3206,91.0,0.05,113.4,38.2,Nominal Pack Thermal Balance
BYD-BLADE-3207,62.0,0.39,109.6,25.1,Nominal Pack Thermal Balance
BYD-BLADE-3208,77.5,1.13,110.6,33.7,Nominal Pack Thermal Balance
BYD-BLADE-3209,46.6,2.51,108.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3210,82.7,0.72,111.9,30.8,Nominal Pack Thermal Balance
BYD-BLADE-3211,40.8,0.81,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3212,64.0,1.01,113.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3213,48.5,0.92,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3214,76.1,1.04,109.2,34.8,Nominal Pack Thermal Balance
BYD-BLADE-3215,66.2,0.19,108.2,29.8,Nominal Pack Thermal Balance
BYD-BLADE-3216,41.3,2.36,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3217,29.2,0.49,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3218,35.2,1.96,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3219,73.2,1.76,109.7,32.5,Nominal Pack Thermal Balance
BYD-BLADE-3220,68.4,0.27,110.2,32.1,Nominal Pack Thermal Balance
BYD-BLADE-3221,55.8,0.77,107.7,25.8,Nominal Pack Thermal Balance
BYD-BLADE-3222,50.2,0.68,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3223,86.5,0.57,110.1,34.0,Nominal Pack Thermal Balance
BYD-BLADE-3224,38.6,0.37,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3225,90.8,0.97,114.7,39.9,Nominal Pack Thermal Balance
BYD-BLADE-3226,54.8,1.64,109.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3227,82.4,1.74,111.9,37.6,Nominal Pack Thermal Balance
BYD-BLADE-3228,71.3,0.69,108.8,32.3,Nominal Pack Thermal Balance
BYD-BLADE-3229,83.5,3.0,108.7,40.7,Nominal Pack Thermal Balance
BYD-BLADE-3230,71.9,0.22,112.4,30.7,Nominal Pack Thermal Balance
BYD-BLADE-3231,73.8,0.5,110.5,35.4,Nominal Pack Thermal Balance
BYD-BLADE-3232,43.0,1.32,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3233,77.3,5.55,109.7,37.8,Nominal Pack Thermal Balance
BYD-BLADE-3234,88.0,2.26,111.6,39.2,Nominal Pack Thermal Balance
BYD-BLADE-3235,33.0,6.16,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3236,38.8,1.79,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3237,45.9,0.38,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3238,65.3,5.17,109.8,29.0,Nominal Pack Thermal Balance
BYD-BLADE-3239,75.1,0.56,110.3,31.7,Nominal Pack Thermal Balance
BYD-BLADE-3240,63.9,0.36,109.9,29.8,Nominal Pack Thermal Balance
BYD-BLADE-3241,78.2,2.49,109.6,35.0,Nominal Pack Thermal Balance
BYD-BLADE-3242,84.2,1.37,113.5,40.8,Nominal Pack Thermal Balance
BYD-BLADE-3243,34.1,1.98,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3244,43.5,0.43,103.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3245,74.0,1.24,109.9,34.3,Nominal Pack Thermal Balance
BYD-BLADE-3246,76.7,2.68,113.0,34.1,Nominal Pack Thermal Balance
BYD-BLADE-3247,94.7,0.34,112.2,42.3,Nominal Pack Thermal Balance
BYD-BLADE-3248,92.8,1.23,112.0,43.8,Nominal Pack Thermal Balance
BYD-BLADE-3249,66.9,1.51,108.7,31.9,Nominal Pack Thermal Balance
BYD-BLADE-3250,63.3,1.01,108.2,27.5,Nominal Pack Thermal Balance
BYD-BLADE-3251,58.7,4.11,105.2,27.8,Nominal Pack Thermal Balance
BYD-BLADE-3252,59.0,1.0,107.2,27.2,Nominal Pack Thermal Balance
BYD-BLADE-3253,90.2,0.41,111.7,40.0,Nominal Pack Thermal Balance
BYD-BLADE-3254,34.6,2.74,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3255,56.5,1.09,108.1,25.6,Nominal Pack Thermal Balance
BYD-BLADE-3256,68.4,0.07,108.9,31.6,Nominal Pack Thermal Balance
BYD-BLADE-3257,30.6,0.16,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3258,93.1,0.58,114.1,42.1,Nominal Pack Thermal Balance
