Road_Event_ID,Pothole_Obstacle_Depth_mm,Vehicle_Speed_kmh,Camera_Lookahead_Time_ms,Damper_Pre_Softening_Force_N,Cabin_Vertical_Impact_G,Ride_Isolation_Score_pct,Suspension_Action
GENESIS-G90-2615,7.6,99.9,541,3756,0.143,97.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2616,95.0,80.1,674,1200,0.38,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2617,5.3,105.0,514,3464,0.142,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2618,58.9,82.2,657,2072,0.289,95.0,Pothole Pre-Damping Softening Active
GENESIS-G90-2619,28.6,53.7,1006,3140,0.138,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2620,16.6,43.4,1245,3326,0.145,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2621,5.0,90.6,596,3606,0.137,93.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2622,11.0,62.1,870,3474,0.177,97.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2623,5.0,98.3,549,3680,0.169,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2624,5.0,86.5,624,3817,0.11,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2625,40.6,34.6,1560,2825,0.262,96.0,Pothole Pre-Damping Softening Active
GENESIS-G90-2626,11.0,106.2,509,3425,0.173,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2627,13.8,64.7,834,3532,0.089,98.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2628,5.0,43.6,1238,3477,0.08,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2629,38.7,75.8,712,2511,0.252,93.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2630,5.0,65.9,819,3600,0.182,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2631,40.8,93.2,579,2603,0.23,94.8,Pothole Pre-Damping Softening Active
GENESIS-G90-2632,48.3,39.7,1361,2510,0.259,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2633,10.6,76.9,702,3419,0.173,94.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2634,20.9,58.8,918,3261,0.201,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2635,9.3,94.2,573,3539,0.137,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2636,50.1,75.6,714,2430,0.212,94.9,Pothole Pre-Damping Softening Active
GENESIS-G90-2637,9.3,32.5,1660,3351,0.147,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2638,5.0,43.9,1230,3909,0.087,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2639,12.9,91.0,593,3507,0.173,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2640,59.3,45.6,1185,2020,0.241,92.1,Pothole Pre-Damping Softening Active
GENESIS-G90-2641,34.9,31.0,1740,2718,0.188,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2642,46.9,76.5,706,2485,0.217,96.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2643,8.4,69.7,774,3466,0.134,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2644,94.0,93.0,581,1304,0.37,94.5,Pothole Pre-Damping Softening Active
GENESIS-G90-2645,40.0,57.5,939,2688,0.202,94.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2646,9.9,76.8,703,3750,0.183,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2647,5.0,47.1,1145,3500,0.157,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2648,5.0,86.6,624,3603,0.156,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2649,13.4,54.4,992,3553,0.219,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2650,15.2,98.4,549,3278,0.153,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2651,14.7,76.6,705,3565,0.164,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2652,5.0,95.0,568,3664,0.159,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2653,12.2,108.5,498,3500,0.158,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2654,18.4,82.1,658,3355,0.185,93.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2655,11.5,67.8,796,3524,0.147,97.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2656,14.1,31.4,1721,3569,0.189,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2657,8.5,83.6,646,3494,0.097,98.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2658,28.7,82.2,657,2991,0.18,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2659,13.3,101.0,535,3433,0.178,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2660,20.7,70.2,769,3109,0.149,97.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2661,5.2,95.6,565,3762,0.117,99.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2662,7.9,101.4,533,3658,0.188,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2663,32.0,54.9,983,3028,0.248,94.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2664,58.9,70.8,763,2283,0.242,96.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2665,5.0,56.3,960,3821,0.132,99.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2666,5.0,52.6,1027,3709,0.116,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2667,5.0,96.2,561,3570,0.117,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2668,15.5,36.6,1475,3395,0.133,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2669,50.5,49.1,1099,2338,0.265,94.9,Pothole Pre-Damping Softening Active
GENESIS-G90-2670,5.0,33.3,1622,3462,0.139,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2671,5.0,43.7,1235,3588,0.173,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2672,17.1,103.6,521,3448,0.137,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2673,13.5,101.5,532,3417,0.169,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2674,25.6,90.9,594,3004,0.174,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2675,15.1,51.2,1055,3233,0.121,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2676,22.8,79.5,679,3349,0.209,93.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2677,10.8,79.3,681,3468,0.15,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2678,8.5,73.7,733,3650,0.168,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2679,34.8,101.3,533,2908,0.166,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2680,18.5,97.5,554,3240,0.097,99.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2681,5.0,34.6,1563,3669,0.171,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2682,5.0,50.8,1063,3692,0.142,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2683,29.6,109.7,492,2715,0.21,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2684,8.2,85.2,634,3707,0.11,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2685,9.2,37.8,1429,3587,0.132,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2686,46.6,106.1,509,2326,0.232,96.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2687,16.7,106.2,508,3470,0.155,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2688,18.2,62.1,869,3289,0.166,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2689,86.7,30.5,1772,1331,0.359,90.5,Pothole Pre-Damping Softening Active
GENESIS-G90-2690,7.5,34.8,1550,3675,0.113,97.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2691,32.8,64.7,835,2705,0.225,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2692,5.2,93.1,580,3670,0.106,98.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2693,20.7,99.6,542,3206,0.191,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2694,12.0,58.9,916,3269,0.142,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2695,21.2,32.8,1648,3169,0.143,99.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2696,35.0,48.8,1106,2688,0.165,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2697,55.1,60.6,891,2319,0.257,94.1,Pothole Pre-Damping Softening Active
GENESIS-G90-2698,37.3,108.9,496,2788,0.222,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2699,5.0,72.3,747,3785,0.112,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2700,17.6,54.9,984,3275,0.144,98.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2701,45.9,75.5,715,2602,0.2,94.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2702,26.8,35.9,1503,2889,0.177,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2703,8.8,99.5,543,3542,0.118,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2704,88.5,94.3,573,1379,0.348,93.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2705,5.0,93.1,580,3577,0.122,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2706,7.8,56.1,962,3813,0.119,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2707,5.0,65.1,830,3754,0.111,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2708,5.4,105.3,513,3337,0.15,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2709,31.1,40.6,1329,3030,0.162,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2710,28.2,102.3,528,3180,0.218,94.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2711,40.1,47.5,1137,2824,0.307,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-2712,17.3,76.9,702,3371,0.175,94.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2713,88.7,104.0,519,1200,0.319,94.7,Pothole Pre-Damping Softening Active
GENESIS-G90-2714,34.2,96.3,561,2817,0.229,93.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2715,7.7,104.4,517,3552,0.13,98.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2716,5.0,46.2,1168,3673,0.17,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2717,87.7,106.0,510,1476,0.406,91.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2718,37.4,109.5,493,2668,0.214,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2719,7.8,44.6,1210,3486,0.093,99.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2720,19.9,77.1,701,3067,0.178,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2721,43.8,98.1,551,2634,0.283,93.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2722,17.5,100.2,539,3260,0.167,97.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2723,95.0,62.3,867,1200,0.366,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2724,5.3,32.2,1676,3868,0.115,97.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2725,95.0,58.4,925,1200,0.403,89.9,Pothole Pre-Damping Softening Active
GENESIS-G90-2726,7.0,75.1,719,3694,0.138,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2727,82.2,109.5,493,1725,0.371,90.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2728,35.5,79.0,683,2616,0.243,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2729,29.8,38.3,1409,2912,0.23,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2730,8.2,55.7,970,3445,0.163,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2731,30.8,56.9,948,2848,0.226,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2732,12.1,77.4,697,3647,0.164,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2733,17.2,66.6,811,3555,0.168,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2734,5.0,46.3,1166,3654,0.133,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2735,11.1,31.0,1741,3417,0.141,97.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2736,23.2,80.2,673,3069,0.13,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2737,5.1,35.2,1536,3470,0.161,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2738,16.2,82.0,659,3646,0.149,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2739,47.6,31.3,1728,2487,0.237,93.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2740,31.1,90.9,594,2956,0.223,92.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2741,55.3,81.2,665,2166,0.335,92.7,Pothole Pre-Damping Softening Active
GENESIS-G90-2742,5.1,81.2,665,3619,0.098,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2743,24.8,66.7,809,3153,0.206,93.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2744,5.0,91.5,590,3433,0.101,97.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2745,14.7,67.3,803,3179,0.168,94.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2746,33.7,97.1,556,3171,0.221,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2747,48.0,30.1,1796,2421,0.265,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2748,5.0,77.5,697,3765,0.195,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2749,5.0,57.2,943,3734,0.114,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2750,5.0,100.0,540,3522,0.12,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2751,5.0,68.0,794,3804,0.165,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2752,5.0,51.5,1048,3745,0.15,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2753,5.0,55.0,982,3453,0.162,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2754,9.0,32.0,1689,3423,0.191,92.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2755,13.2,63.5,850,3486,0.141,97.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2756,7.2,58.1,929,3758,0.13,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2757,56.4,74.2,727,2019,0.273,93.8,Pothole Pre-Damping Softening Active
GENESIS-G90-2758,20.3,57.6,938,2949,0.171,98.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2759,55.8,107.6,502,2220,0.287,93.9,Pothole Pre-Damping Softening Active
GENESIS-G90-2760,5.7,57.7,936,3803,0.113,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2761,16.3,71.6,754,3477,0.147,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2762,57.0,59.7,905,2226,0.252,93.1,Pothole Pre-Damping Softening Active
GENESIS-G90-2763,17.3,74.3,727,3216,0.196,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2764,5.0,54.6,990,3646,0.161,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2765,33.8,86.7,623,2809,0.243,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2766,49.7,64.5,837,2204,0.269,93.1,Pothole Pre-Damping Softening Active
GENESIS-G90-2767,69.2,58.9,917,1990,0.316,91.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2768,5.0,83.1,650,3795,0.138,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2769,41.3,107.2,504,2578,0.235,95.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2770,60.0,51.8,1042,2079,0.322,93.7,Pothole Pre-Damping Softening Active
GENESIS-G90-2771,39.9,33.3,1623,2791,0.218,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2772,17.8,106.2,508,3378,0.162,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2773,31.7,88.8,608,2998,0.204,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2774,5.9,34.3,1573,3638,0.16,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2775,36.9,70.1,770,2967,0.228,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2776,5.0,45.6,1185,3786,0.08,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2777,30.7,62.3,866,3141,0.226,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2778,8.5,66.6,811,3654,0.138,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2779,5.0,58.2,928,3644,0.122,93.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2780,8.5,30.8,1751,3494,0.169,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2781,6.1,63.4,852,3725,0.119,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2782,22.4,62.6,863,3010,0.231,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2783,10.2,53.3,1014,3655,0.138,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2784,11.6,89.5,604,3665,0.148,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2785,32.5,34.9,1548,2874,0.222,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2786,6.8,67.9,796,3691,0.165,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2787,9.8,98.0,551,3345,0.171,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2788,5.0,69.9,772,3612,0.16,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2789,26.0,54.4,993,3030,0.251,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2790,23.8,107.6,502,2909,0.172,93.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2791,7.7,58.6,922,3518,0.179,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2792,39.8,100.9,535,2594,0.198,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2793,5.0,67.3,803,3492,0.145,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2794,57.0,77.2,700,2290,0.249,94.1,Pothole Pre-Damping Softening Active
GENESIS-G90-2795,44.4,39.2,1376,2461,0.245,95.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2796,25.1,52.6,1027,2901,0.209,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2797,19.4,33.5,1612,3457,0.174,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2798,52.1,33.3,1621,2446,0.188,94.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2799,10.5,101.1,534,3518,0.088,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2800,5.0,90.1,599,3760,0.129,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2801,8.9,107.8,501,3395,0.129,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2802,9.9,95.3,567,3737,0.11,97.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2803,31.2,97.1,556,2992,0.172,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2804,59.3,69.3,779,2174,0.326,93.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2805,9.4,96.3,561,3392,0.161,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2806,33.2,33.3,1623,2808,0.239,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2807,5.0,61.6,876,3828,0.148,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2808,68.6,74.3,727,2089,0.355,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2809,51.4,90.4,597,2105,0.265,95.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2810,5.0,77.7,695,3648,0.165,92.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2811,45.3,87.4,618,2451,0.263,93.0,Pothole Pre-Damping Softening Active
GENESIS-G90-2812,19.7,40.5,1333,3378,0.197,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2813,72.3,64.5,837,1822,0.35,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2814,14.1,40.6,1330,3426,0.189,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2815,12.5,89.4,604,3547,0.136,93.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2816,12.9,38.5,1402,3453,0.162,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2817,5.0,43.4,1245,3681,0.154,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2818,5.0,55.1,979,3522,0.08,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2819,10.1,89.5,604,3315,0.199,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2820,5.5,32.8,1647,3612,0.168,97.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2821,15.0,100.3,538,3402,0.156,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2822,10.6,34.8,1554,3421,0.176,97.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2823,90.7,63.8,846,1271,0.389,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-2824,5.0,39.3,1375,3661,0.188,92.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2825,5.0,68.4,790,3710,0.118,98.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2826,6.9,69.4,778,3680,0.129,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2827,59.5,71.8,752,2193,0.279,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-2828,65.9,57.1,945,2113,0.303,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-2829,33.6,58.1,930,2922,0.186,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2830,9.3,32.8,1644,3355,0.122,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2831,5.0,108.9,496,3492,0.18,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2832,5.0,65.2,829,3546,0.094,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2833,5.0,36.2,1490,3648,0.165,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2834,5.3,57.4,942,3538,0.174,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2835,24.0,73.9,731,3227,0.164,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2836,80.4,47.2,1144,1652,0.346,93.8,Pothole Pre-Damping Softening Active
GENESIS-G90-2837,5.0,62.7,862,3714,0.17,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2838,6.6,42.2,1279,3431,0.149,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2839,7.6,48.6,1111,3506,0.199,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2840,5.0,48.9,1104,3802,0.178,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2841,27.2,64.3,840,2936,0.158,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2842,5.1,91.0,594,3570,0.13,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2843,15.3,92.2,585,3360,0.143,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2844,20.6,66.4,813,3031,0.176,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2845,65.0,52.3,1032,2217,0.315,92.8,Pothole Pre-Damping Softening Active
GENESIS-G90-2846,20.6,37.7,1434,3178,0.201,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2847,95.0,107.0,505,1200,0.417,89.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2848,16.0,76.1,710,3443,0.188,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2849,95.0,80.2,673,1200,0.329,91.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2850,12.9,109.6,493,3384,0.136,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2851,6.0,98.8,547,3572,0.171,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2852,5.0,108.7,497,3698,0.113,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2853,16.6,89.1,606,3411,0.142,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2854,29.1,98.6,548,3111,0.214,93.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2855,44.9,53.4,1011,2745,0.215,97.3,Pothole Pre-Damping Softening Active
GENESIS-G90-2856,87.3,45.8,1179,1478,0.407,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-2857,11.7,36.6,1475,3512,0.172,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2858,5.0,55.2,979,3845,0.124,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2859,22.6,34.8,1554,2995,0.197,93.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2860,9.2,45.6,1184,3647,0.121,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2861,5.0,45.3,1191,3459,0.122,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2862,28.0,92.2,586,3221,0.233,92.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2863,5.0,45.5,1186,3863,0.111,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2864,5.0,106.1,509,3546,0.095,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2865,95.0,87.4,618,1200,0.345,94.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2866,24.4,86.1,627,3154,0.226,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2867,5.0,60.8,888,3693,0.111,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2868,33.5,54.6,990,2837,0.201,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2869,10.0,46.0,1175,3585,0.193,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2870,20.1,40.2,1344,3132,0.153,97.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2871,83.6,109.5,493,1535,0.379,91.6,Pothole Pre-Damping Softening Active
GENESIS-G90-2872,23.9,84.5,639,2957,0.199,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2873,14.3,65.9,819,3739,0.174,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2874,33.9,56.0,965,2847,0.25,93.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2875,5.0,57.2,944,3719,0.139,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2876,9.4,88.2,612,3428,0.127,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2877,25.4,62.8,860,3300,0.201,93.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2878,21.8,98.0,551,3224,0.177,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2879,9.3,56.5,956,3655,0.137,98.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2880,12.1,79.0,683,3479,0.16,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-2881,39.8,67.1,805,2708,0.252,93.7,Nominal Magic Carpet Luxury Ride
