RDE_Trip_ID,Exhaust_Gas_Temp_C,AdBlue_Dosing_mg_s,SCR_Catalyst_Efficiency_pct,Tailpipe_NOx_mg_km,Euro7_Status
STLA-RDE-5901,219.3,61.8,67.1,59.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5902,526.5,82.0,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5903,225.6,13.4,93.5,13.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-5904,149.0,77.3,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-5905,152.8,45.0,41.9,115.9,Emissions Exceedance Flag
STLA-RDE-5906,307.7,75.9,87.6,27.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-5907,166.9,27.7,70.3,58.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5908,384.2,68.9,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5909,330.9,26.7,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5910,145.3,24.4,65.2,75.2,Emissions Exceedance Flag
STLA-RDE-5911,294.0,22.7,95.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5912,158.2,39.2,52.8,108.0,Emissions Exceedance Flag
STLA-RDE-5913,269.4,48.8,86.7,25.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5914,147.7,22.6,68.8,55.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5915,303.2,48.3,91.6,16.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-5916,148.0,32.5,55.2,92.2,Emissions Exceedance Flag
STLA-RDE-5917,149.3,64.8,12.4,176.1,Emissions Exceedance Flag
STLA-RDE-5918,205.3,38.4,75.4,53.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5919,174.4,84.6,18.1,127.0,Emissions Exceedance Flag
STLA-RDE-5920,161.8,72.9,16.6,144.2,Emissions Exceedance Flag
STLA-RDE-5921,195.3,20.1,85.2,26.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-5922,177.3,11.8,89.0,19.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-5923,363.0,31.4,97.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5924,218.6,31.2,83.2,30.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5925,245.1,38.2,85.6,23.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-5926,145.1,20.1,71.2,58.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5927,235.0,33.7,85.4,27.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5928,166.4,81.1,12.7,180.0,Emissions Exceedance Flag
STLA-RDE-5929,346.8,47.2,95.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5930,205.2,57.1,63.3,69.9,Emissions Exceedance Flag
STLA-RDE-5931,207.1,65.1,59.3,79.4,Emissions Exceedance Flag
STLA-RDE-5932,196.6,10.4,92.5,13.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5933,144.0,28.1,59.2,83.2,Emissions Exceedance Flag
STLA-RDE-5934,170.4,10.1,89.7,19.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5935,218.4,27.7,85.1,29.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5936,284.9,16.8,96.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5937,144.8,10.1,85.5,27.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-5938,173.2,50.1,50.7,99.9,Emissions Exceedance Flag
STLA-RDE-5939,157.4,63.4,23.0,159.7,Emissions Exceedance Flag
STLA-RDE-5940,343.6,31.8,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5941,152.4,39.8,48.4,92.6,Emissions Exceedance Flag
STLA-RDE-5942,165.2,66.5,27.2,151.0,Emissions Exceedance Flag
STLA-RDE-5943,182.2,64.0,44.2,114.1,Emissions Exceedance Flag
STLA-RDE-5944,368.9,17.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5945,178.9,17.3,84.2,29.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5946,152.5,18.6,75.9,49.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-5947,200.2,32.5,77.7,42.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-5948,141.0,83.8,10.0,158.9,Emissions Exceedance Flag
STLA-RDE-5949,355.3,22.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5950,143.8,80.7,10.0,162.4,Emissions Exceedance Flag
STLA-RDE-5951,268.4,74.5,79.4,36.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-5952,155.2,79.1,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-5953,165.6,11.2,87.8,24.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-5954,286.6,81.9,82.2,33.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-5955,497.6,49.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5956,148.4,73.2,10.0,170.9,Emissions Exceedance Flag
STLA-RDE-5957,162.7,58.2,34.1,103.8,Emissions Exceedance Flag
STLA-RDE-5958,341.4,78.5,91.8,14.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-5959,199.2,58.8,59.0,84.8,Emissions Exceedance Flag
STLA-RDE-5960,189.3,41.0,67.4,67.3,Emissions Exceedance Flag
STLA-RDE-5961,236.4,59.8,74.7,44.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-5962,218.3,39.1,78.9,34.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5963,197.0,16.5,88.2,20.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5964,279.0,38.8,90.7,19.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-5965,267.2,44.2,87.6,25.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-5966,181.4,79.9,29.6,149.6,Emissions Exceedance Flag
STLA-RDE-5967,243.6,29.0,88.8,19.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-5968,213.2,45.4,73.8,46.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5969,154.3,71.0,10.0,156.0,Emissions Exceedance Flag
STLA-RDE-5970,188.8,82.4,34.2,108.4,Emissions Exceedance Flag
STLA-RDE-5971,287.4,17.6,96.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5972,257.9,57.4,81.8,35.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-5973,693.3,58.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5974,152.7,59.3,23.3,132.2,Emissions Exceedance Flag
STLA-RDE-5975,222.8,59.1,70.0,49.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5976,492.3,81.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5977,234.6,68.6,70.2,47.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5978,495.7,39.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5979,181.3,24.2,78.6,42.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-5980,159.1,18.6,77.9,48.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5981,297.2,45.9,91.4,17.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-5982,405.6,49.9,97.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5983,287.8,37.6,92.0,14.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-5984,230.4,28.3,87.0,21.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5985,197.3,71.7,48.8,89.2,Emissions Exceedance Flag
STLA-RDE-5986,449.1,41.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5987,351.7,47.9,95.6,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5988,288.6,22.3,95.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5989,155.1,78.1,10.0,148.9,Emissions Exceedance Flag
STLA-RDE-5990,230.7,19.3,91.2,16.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-5991,203.6,64.0,58.0,88.4,Emissions Exceedance Flag
STLA-RDE-5992,155.7,63.5,21.1,180.0,Emissions Exceedance Flag
STLA-RDE-5993,306.0,32.3,94.6,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5994,185.7,13.2,89.0,19.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-5995,385.3,56.4,96.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5996,178.3,67.4,38.1,118.3,Emissions Exceedance Flag
STLA-RDE-5997,176.9,60.0,43.8,110.3,Emissions Exceedance Flag
STLA-RDE-5998,161.8,13.2,84.9,26.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-5999,602.2,34.5,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6000,206.8,33.2,79.2,40.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6001,369.9,37.4,97.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6002,224.0,50.5,74.8,44.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6003,261.0,32.9,89.9,20.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6004,265.1,62.2,82.0,29.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6005,222.5,15.0,92.4,17.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6006,177.8,35.3,67.4,73.7,Emissions Exceedance Flag
STLA-RDE-6007,255.0,26.3,91.3,14.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6008,269.2,29.8,91.8,17.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6009,158.6,12.5,85.0,27.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6010,272.4,72.1,81.1,36.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6011,309.2,61.5,90.1,18.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6012,159.8,47.8,43.8,110.4,Emissions Exceedance Flag
STLA-RDE-6013,553.1,57.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6014,260.5,21.1,93.5,13.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6015,223.5,33.2,83.3,34.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6016,141.9,73.8,10.0,175.4,Emissions Exceedance Flag
STLA-RDE-6017,330.0,72.8,91.1,16.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6018,248.8,34.4,87.6,20.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6019,214.8,46.2,73.9,44.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6020,249.5,48.4,82.8,29.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6021,163.0,71.1,19.9,166.4,Emissions Exceedance Flag
STLA-RDE-6022,575.3,82.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6023,305.1,41.7,92.9,13.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6024,165.1,13.9,84.7,33.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6025,531.9,70.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6026,183.6,30.1,74.2,51.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6027,164.7,11.9,86.8,25.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6028,408.8,13.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6029,165.1,50.6,44.5,109.3,Emissions Exceedance Flag
STLA-RDE-6030,204.2,48.8,68.2,58.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6031,209.5,19.3,88.3,22.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6032,209.1,50.9,69.0,60.6,Emissions Exceedance Flag
STLA-RDE-6033,295.3,14.8,97.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6034,172.6,64.0,36.5,103.2,Emissions Exceedance Flag
STLA-RDE-6035,341.5,41.8,95.6,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6036,327.4,25.0,96.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6037,188.7,19.4,84.4,25.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6038,323.0,13.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6039,415.8,81.3,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6040,174.7,30.3,70.8,51.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6041,900.9,12.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6042,213.4,81.4,53.1,96.3,Emissions Exceedance Flag
STLA-RDE-6043,346.8,63.6,93.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6044,264.9,14.7,95.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6045,334.2,81.7,90.6,17.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6046,191.5,33.3,74.3,47.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6047,149.7,69.9,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-6048,195.6,75.8,44.6,109.2,Emissions Exceedance Flag
STLA-RDE-6049,464.1,12.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6050,192.7,53.6,59.3,79.4,Emissions Exceedance Flag
STLA-RDE-6051,142.7,11.3,83.4,33.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6052,166.7,35.5,62.0,81.5,Emissions Exceedance Flag
STLA-RDE-6053,184.2,72.7,38.3,87.1,Emissions Exceedance Flag
STLA-RDE-6054,506.1,76.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6055,526.0,83.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6056,390.0,15.5,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6057,189.4,61.2,51.5,81.1,Emissions Exceedance Flag
STLA-RDE-6058,451.1,57.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6059,160.9,41.3,52.2,83.4,Emissions Exceedance Flag
STLA-RDE-6060,221.2,42.5,78.0,45.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6061,735.3,10.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6062,316.7,18.2,97.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6063,146.5,25.1,64.7,61.1,Emissions Exceedance Flag
STLA-RDE-6064,409.2,58.6,97.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6065,241.0,13.8,94.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6066,263.3,56.3,83.3,30.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6067,184.2,84.8,28.0,151.3,Emissions Exceedance Flag
STLA-RDE-6068,230.4,48.2,77.9,40.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6069,192.2,41.2,68.5,63.4,Emissions Exceedance Flag
STLA-RDE-6070,412.4,47.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6071,217.9,28.2,84.7,28.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6072,200.0,56.9,60.8,79.0,Emissions Exceedance Flag
STLA-RDE-6073,512.5,56.0,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6074,167.3,66.7,28.9,143.4,Emissions Exceedance Flag
STLA-RDE-6075,280.1,67.5,84.0,26.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6076,198.0,59.0,58.3,80.4,Emissions Exceedance Flag
STLA-RDE-6077,397.5,38.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6078,183.7,71.1,39.2,112.1,Emissions Exceedance Flag
STLA-RDE-6079,254.0,74.9,74.9,47.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6080,239.3,14.3,94.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6081,144.5,23.7,65.9,51.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6082,246.1,10.3,96.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6083,172.9,56.7,44.0,102.5,Emissions Exceedance Flag
STLA-RDE-6084,194.3,81.4,39.6,131.2,Emissions Exceedance Flag
STLA-RDE-6085,243.6,33.3,87.2,22.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6086,416.6,83.0,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6087,566.8,39.3,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6088,204.4,22.3,85.5,28.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6089,396.9,59.7,97.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6090,306.2,50.7,91.5,15.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6091,218.6,21.8,88.3,21.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6092,241.0,75.0,70.1,57.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6093,427.1,22.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6094,184.7,51.5,56.5,95.6,Emissions Exceedance Flag
STLA-RDE-6095,186.9,32.8,73.1,49.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6096,224.1,18.9,90.6,19.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6097,188.4,32.4,74.0,49.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6098,339.4,59.5,93.6,12.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6099,318.8,36.7,94.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6100,192.2,29.3,77.6,44.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6101,241.7,67.8,73.2,54.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6102,281.8,32.7,92.4,14.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6103,555.1,29.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6104,341.4,83.7,91.3,16.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6105,660.1,72.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6106,223.5,84.4,57.5,78.8,Emissions Exceedance Flag
STLA-RDE-6107,261.2,40.0,87.8,20.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6108,181.7,53.1,53.4,76.4,Emissions Exceedance Flag
STLA-RDE-6109,225.1,60.9,70.0,53.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6110,268.0,65.2,81.9,29.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6111,142.0,40.5,39.5,115.8,Emissions Exceedance Flag
STLA-RDE-6112,147.0,43.3,39.5,118.7,Emissions Exceedance Flag
STLA-RDE-6113,544.8,65.5,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6114,222.9,27.6,86.0,24.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6115,146.1,63.7,10.0,167.1,Emissions Exceedance Flag
STLA-RDE-6116,240.0,26.1,89.4,20.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6117,149.4,54.5,26.4,153.3,Emissions Exceedance Flag
STLA-RDE-6118,483.2,29.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6119,336.1,53.8,94.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6120,182.6,48.6,57.8,83.1,Emissions Exceedance Flag
STLA-RDE-6121,292.1,43.7,91.2,15.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6122,177.1,47.8,55.3,77.4,Emissions Exceedance Flag
STLA-RDE-6123,208.5,54.0,66.8,59.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6124,179.0,62.6,43.0,104.1,Emissions Exceedance Flag
STLA-RDE-6125,340.1,61.0,93.5,12.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6126,327.5,27.4,96.6,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6127,203.1,64.9,57.1,78.0,Emissions Exceedance Flag
STLA-RDE-6128,201.5,25.0,83.2,35.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6129,256.4,31.3,89.8,18.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6130,247.1,34.4,87.4,22.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6131,141.9,18.1,72.9,58.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6132,143.0,28.9,57.5,91.4,Emissions Exceedance Flag
STLA-RDE-6133,224.7,78.4,61.2,66.6,Emissions Exceedance Flag
STLA-RDE-6134,432.7,61.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6135,165.7,62.4,32.2,139.4,Emissions Exceedance Flag
STLA-RDE-6136,225.7,65.6,68.0,65.2,Emissions Exceedance Flag
STLA-RDE-6137,153.4,78.3,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-6138,163.8,53.4,40.4,108.1,Emissions Exceedance Flag
STLA-RDE-6139,230.0,66.4,69.3,59.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6140,181.9,19.8,82.7,38.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6141,439.5,65.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6142,250.5,38.0,86.7,23.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6143,292.6,77.5,84.5,26.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6144,335.0,23.6,97.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6145,266.7,20.7,94.1,12.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6146,247.8,53.0,80.7,33.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6147,161.9,20.2,76.9,43.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6148,580.7,12.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6149,407.9,40.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6150,149.7,57.9,22.1,154.8,Emissions Exceedance Flag
STLA-RDE-6151,234.4,53.4,76.7,38.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6152,509.7,32.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6153,216.8,78.5,56.8,75.9,Emissions Exceedance Flag
STLA-RDE-6154,210.6,83.7,50.0,97.3,Emissions Exceedance Flag
STLA-RDE-6155,183.9,14.2,87.9,25.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6156,249.9,68.0,75.9,47.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6157,161.1,64.8,25.1,146.1,Emissions Exceedance Flag
STLA-RDE-6158,184.6,84.3,28.8,123.8,Emissions Exceedance Flag
STLA-RDE-6159,151.6,64.1,15.9,146.2,Emissions Exceedance Flag
STLA-RDE-6160,141.8,16.7,75.1,39.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6161,187.7,82.7,32.9,133.6,Emissions Exceedance Flag
STLA-RDE-6162,388.4,52.3,97.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6163,197.5,23.3,83.4,33.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6164,176.1,10.4,90.2,19.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6165,307.3,64.8,89.3,23.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6166,401.4,76.4,96.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6167,172.2,66.5,33.7,131.3,Emissions Exceedance Flag
STLA-RDE-6168,314.9,27.2,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6169,334.6,71.9,91.8,15.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6170,161.5,65.2,24.9,141.0,Emissions Exceedance Flag
STLA-RDE-6171,296.7,73.2,86.1,25.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6172,163.8,72.4,19.3,170.4,Emissions Exceedance Flag
STLA-RDE-6173,518.6,21.0,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6174,485.1,19.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6175,241.1,54.6,78.3,40.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6176,150.1,73.4,10.0,161.9,Emissions Exceedance Flag
STLA-RDE-6177,220.6,11.3,94.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6178,192.6,51.5,60.9,77.8,Emissions Exceedance Flag
STLA-RDE-6179,316.9,57.3,91.7,14.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6180,188.7,78.4,37.2,125.8,Emissions Exceedance Flag
STLA-RDE-6181,500.1,48.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6182,220.3,62.2,67.3,60.0,Emissions Exceedance Flag
STLA-RDE-6183,242.1,62.5,75.5,39.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6184,352.4,77.1,93.0,13.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6185,315.5,47.6,93.0,13.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6186,153.4,59.1,24.2,149.9,Emissions Exceedance Flag
STLA-RDE-6187,221.5,71.7,62.9,70.5,Emissions Exceedance Flag
STLA-RDE-6188,154.1,72.3,10.0,141.3,Emissions Exceedance Flag
STLA-RDE-6189,160.4,28.9,66.3,65.0,Emissions Exceedance Flag
STLA-RDE-6190,145.5,36.7,47.8,90.2,Emissions Exceedance Flag
STLA-RDE-6191,277.8,73.2,82.1,35.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6192,185.6,84.8,29.3,127.7,Emissions Exceedance Flag
STLA-RDE-6193,173.1,75.3,25.8,145.8,Emissions Exceedance Flag
STLA-RDE-6194,416.3,33.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6195,241.4,30.1,88.1,23.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6196,178.8,57.2,47.8,96.6,Emissions Exceedance Flag
STLA-RDE-6197,207.4,61.4,61.7,62.2,Emissions Exceedance Flag
STLA-RDE-6198,408.5,19.0,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6199,245.7,65.5,75.5,47.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6200,468.4,34.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6201,164.5,11.0,87.9,25.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6202,314.0,73.2,89.0,19.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6203,310.2,16.3,97.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6204,164.3,78.9,12.6,172.0,Emissions Exceedance Flag
STLA-RDE-6205,179.7,58.1,47.5,110.2,Emissions Exceedance Flag
STLA-RDE-6206,207.6,57.8,64.1,69.0,Emissions Exceedance Flag
STLA-RDE-6207,156.1,71.7,11.4,167.9,Emissions Exceedance Flag
STLA-RDE-6208,280.5,13.3,96.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6209,290.2,15.8,96.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6210,195.8,21.3,84.5,27.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6211,192.2,20.1,84.6,29.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6212,409.6,56.6,97.6,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6213,143.5,26.9,60.7,73.8,Emissions Exceedance Flag
STLA-RDE-6214,178.4,67.8,37.8,132.5,Emissions Exceedance Flag
STLA-RDE-6215,205.2,65.6,57.9,84.5,Emissions Exceedance Flag
STLA-RDE-6216,619.8,70.2,98.0,12.0,Euro 7 Compliant (<60mg/km)
