Cold_Start_ID,Ambient_Temp_C,Heated_Fuel_Rail_Temp_C,Direct_Injection_Pressure_Bar,Ethanol_Vaporization_pct,Engine_Crank_Time_s,Ignition_Status
BIOFLEX-E100-2600,9.3,64.6,239.4,73.6,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2601,30.1,76.4,248.1,91.6,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2602,31.3,88.0,269.0,99.3,0.92,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2603,-3.4,61.3,233.2,69.7,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2604,18.5,77.2,270.1,91.2,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2605,22.8,77.1,256.6,93.7,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2606,14.2,76.4,250.9,88.9,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2607,3.5,59.1,224.3,69.3,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2608,17.6,74.6,243.2,90.8,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2609,22.0,86.6,276.6,98.3,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2610,0.1,55.4,226.1,63.6,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2611,18.5,77.3,250.8,89.2,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2612,8.1,70.3,244.7,82.8,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2613,19.9,72.3,241.4,85.9,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2614,31.8,86.5,264.7,99.8,0.86,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2615,4.4,68.1,253.3,78.2,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2616,30.8,88.0,270.7,99.8,0.96,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2617,15.0,60.4,221.8,67.8,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2618,2.0,65.3,241.4,76.5,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2619,-2.0,53.6,223.1,64.7,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2620,-3.0,57.7,223.9,65.1,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2621,30.4,76.1,253.8,90.5,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2622,5.1,55.5,226.3,64.6,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2623,29.4,83.7,246.4,99.7,0.84,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2624,25.8,83.7,269.0,96.0,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2625,8.9,72.6,244.8,84.5,1.23,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2626,25.6,82.2,272.4,93.0,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2627,11.5,76.3,250.4,90.2,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2628,3.8,49.6,221.6,55.7,1.93,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2629,1.7,49.1,205.0,58.6,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2630,2.4,60.3,237.9,69.1,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2631,28.0,83.6,266.7,97.6,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2632,-0.8,54.4,220.0,65.7,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2633,12.7,71.7,249.2,81.7,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2634,9.9,68.6,242.2,80.1,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2635,30.4,75.8,251.6,87.8,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2636,2.6,49.2,201.5,55.6,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2637,14.8,69.9,246.1,79.9,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2638,-0.8,52.8,225.2,63.4,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2639,3.6,55.2,234.0,63.9,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2640,20.6,76.8,249.1,88.6,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2641,11.5,76.2,253.0,84.1,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2642,1.5,53.3,205.2,59.1,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2643,31.3,88.0,272.9,99.8,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2644,30.9,88.0,269.3,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2645,18.8,67.9,238.6,81.8,1.23,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2646,18.2,80.5,258.9,92.7,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2647,2.1,55.3,241.8,67.2,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2648,0.9,56.9,219.0,63.9,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2649,-2.6,50.8,224.4,61.1,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2650,7.4,55.0,229.4,62.8,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2651,2.1,58.7,228.6,65.2,1.87,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2652,5.3,55.8,223.5,63.3,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2653,24.4,71.1,253.9,84.3,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2654,12.2,69.4,229.3,80.1,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2655,1.2,63.5,231.4,74.9,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2656,7.4,71.8,245.8,84.0,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2657,15.3,68.2,255.6,76.8,1.23,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2658,27.5,75.0,254.2,87.6,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2659,2.2,56.8,226.8,68.5,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2660,0.5,57.5,223.6,69.0,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2661,30.5,88.0,257.1,99.8,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2662,14.0,71.5,244.9,80.9,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2663,13.9,69.6,250.1,81.8,1.24,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2664,26.4,88.0,279.7,99.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2665,30.8,85.3,279.5,99.8,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2666,22.3,86.7,263.8,99.8,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2667,6.6,59.0,225.5,67.8,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2668,12.9,58.9,225.8,72.5,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2669,29.2,87.1,272.6,99.8,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2670,20.8,85.6,258.4,97.3,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2671,6.5,55.8,230.1,63.5,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2672,-2.1,62.7,232.3,72.9,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2673,2.2,52.9,207.1,61.9,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2674,13.6,65.6,246.2,74.7,1.24,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2675,29.8,85.6,265.3,99.8,0.92,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2676,-1.9,50.2,223.7,55.0,1.91,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2677,-1.2,60.3,229.5,69.5,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2678,6.5,59.2,224.7,65.0,1.9,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2679,-3.1,58.4,213.0,66.9,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2680,5.5,61.5,237.5,67.2,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2681,-3.7,48.3,217.9,58.0,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2682,4.4,63.9,239.1,73.9,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2683,9.9,74.1,250.1,87.4,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2684,18.8,68.0,237.9,77.2,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2685,-4.3,46.0,209.3,55.0,1.87,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2686,3.9,65.2,243.4,75.4,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2687,-0.7,46.5,214.1,55.0,1.85,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2688,13.3,58.7,235.5,68.0,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2689,17.8,77.9,265.2,89.8,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2690,4.8,62.3,242.8,71.1,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2691,27.6,80.9,233.9,92.6,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2692,29.9,84.8,266.9,94.8,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2693,13.0,63.2,238.3,74.2,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2694,25.3,72.6,254.2,86.1,1.37,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2695,6.5,60.2,234.7,69.2,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2696,3.7,66.6,250.1,78.5,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2697,20.9,78.4,243.5,88.5,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2698,17.3,66.3,231.3,75.9,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2699,5.6,60.5,239.8,70.6,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2700,17.2,68.1,246.2,78.7,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2701,11.8,72.0,238.1,80.9,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2702,17.6,68.3,246.5,78.0,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2703,1.8,63.4,226.4,73.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2704,24.1,82.5,268.7,99.4,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2705,27.1,88.0,273.7,98.4,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2706,4.4,49.9,199.4,55.0,1.86,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2707,0.1,50.5,229.6,57.6,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2708,29.0,75.2,247.5,88.0,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2709,10.5,64.8,236.4,76.4,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2710,13.7,60.3,240.4,68.9,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2711,11.6,71.1,233.3,82.1,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2712,23.9,87.0,261.9,99.8,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2713,6.6,65.7,244.9,77.3,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2714,1.9,56.3,234.1,66.6,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2715,20.4,77.0,255.1,88.1,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2716,17.0,62.6,235.5,73.6,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2717,23.1,81.2,265.1,93.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2718,17.0,64.6,247.9,72.7,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2719,20.9,83.9,278.8,99.1,1.01,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2720,17.0,76.5,259.4,92.7,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2721,13.5,65.3,225.5,75.1,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2722,17.8,72.4,253.4,80.9,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2723,-0.9,61.7,243.7,73.0,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2724,10.1,70.8,274.1,83.2,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2725,20.5,81.6,249.8,97.1,0.87,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2726,30.3,76.2,256.3,86.2,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2727,-2.9,57.6,217.8,66.7,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2728,0.9,53.6,232.9,63.0,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2729,12.4,60.0,215.5,70.2,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2730,10.3,68.7,232.0,82.2,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2731,25.0,84.1,248.9,99.5,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2732,21.1,71.6,229.5,85.4,1.39,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2733,9.1,59.0,234.9,70.5,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2734,12.6,68.6,249.9,74.5,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2735,31.3,88.0,286.0,99.8,1.02,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2736,3.3,66.3,238.7,75.3,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2737,8.8,71.4,246.6,81.8,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2738,15.3,73.3,249.6,84.7,1.11,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2739,18.5,83.4,256.3,96.5,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2740,-4.9,45.0,209.7,55.0,1.91,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2741,2.9,61.4,229.4,69.0,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2742,12.9,62.7,247.5,75.6,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2743,2.2,66.6,242.8,77.7,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2744,12.1,71.1,240.8,80.6,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2745,10.5,61.7,243.6,68.9,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2746,3.6,51.8,218.8,63.3,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2747,21.5,84.1,274.9,95.3,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2748,3.3,57.3,222.3,65.5,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2749,8.2,72.2,251.7,83.2,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2750,1.3,47.4,225.5,56.2,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2751,10.5,66.6,238.4,74.7,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2752,-0.2,50.9,212.3,59.4,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2753,-2.8,48.7,211.7,59.7,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2754,-3.6,46.8,226.5,55.0,1.78,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2755,18.0,81.5,271.7,96.1,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2756,4.2,49.5,219.4,55.3,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2757,11.3,73.1,255.9,86.6,1.33,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2758,-2.5,51.1,218.6,57.1,1.87,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2759,18.0,69.6,232.3,81.4,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2760,-3.5,45.5,204.3,55.0,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2761,26.1,88.0,275.1,99.8,0.92,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2762,15.6,65.9,235.5,73.7,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2763,24.7,77.7,253.4,88.8,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2764,28.5,81.7,264.4,95.3,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2765,3.2,67.1,237.3,80.4,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2766,10.9,62.8,233.2,72.7,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2767,11.9,64.0,222.4,76.8,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2768,8.5,54.5,228.8,60.6,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2769,2.3,60.1,225.3,70.1,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2770,4.3,67.7,240.9,77.4,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2771,8.4,63.9,244.5,73.8,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2772,28.5,83.3,261.3,98.7,1.01,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2773,13.9,73.9,242.9,84.6,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2774,10.1,74.8,251.2,86.7,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2775,20.5,69.1,231.9,81.5,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2776,12.9,61.7,235.5,74.1,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2777,5.9,70.2,252.3,81.3,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2778,-0.8,58.2,229.0,65.1,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2779,18.7,81.4,253.2,92.5,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2780,16.3,78.2,253.1,91.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2781,14.9,75.7,244.1,89.9,1.42,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2782,15.7,64.6,242.9,71.7,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2783,8.5,55.7,222.6,61.4,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2784,-3.7,55.3,232.9,59.0,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2785,26.5,88.0,273.8,99.8,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2786,7.7,59.5,225.9,65.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2787,10.7,73.7,252.4,84.5,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2788,24.7,81.3,266.0,92.3,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2789,27.5,88.0,268.0,99.8,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2790,12.8,77.5,263.2,83.9,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2791,26.8,85.1,259.7,99.8,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2792,28.3,75.3,241.2,85.7,1.35,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2793,7.0,59.3,231.9,68.2,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2794,5.9,60.9,229.6,70.4,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2795,-2.8,60.1,227.3,69.1,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2796,18.2,67.3,232.8,78.3,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2797,14.2,78.7,267.8,90.4,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2798,27.5,84.6,275.2,99.0,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2799,17.8,72.3,243.5,81.7,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2800,29.6,74.9,249.8,86.0,1.38,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2801,11.8,60.5,237.1,68.9,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2802,-0.4,56.0,210.0,66.7,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2803,4.5,67.5,242.4,80.0,1.17,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2804,12.2,74.1,248.3,84.6,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2805,8.5,57.4,237.2,66.9,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2806,5.4,60.1,239.7,70.4,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2807,17.2,76.0,246.7,87.2,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2808,5.8,58.6,217.9,68.3,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2809,26.1,75.8,261.0,85.3,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2810,-1.7,60.2,238.4,67.9,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2811,15.3,63.2,228.1,74.5,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2812,17.6,69.4,236.9,79.9,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2813,8.9,68.8,242.7,79.4,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2814,27.8,88.0,270.9,99.8,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2815,20.5,66.4,255.5,75.1,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2816,18.1,75.9,246.9,86.2,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2817,-2.6,57.1,223.7,65.6,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2818,-3.4,51.0,221.6,58.2,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2819,26.3,86.4,249.9,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2820,27.7,78.9,250.7,92.0,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2821,27.8,86.0,260.6,99.8,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2822,14.1,74.8,243.4,85.8,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2823,3.7,60.6,229.9,70.2,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2824,-2.0,60.4,243.0,69.6,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2825,16.5,74.5,246.4,85.9,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2826,9.2,64.5,236.7,73.6,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2827,2.7,51.8,227.8,63.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2828,-1.7,59.8,212.7,70.3,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2829,3.8,66.9,247.3,76.0,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2830,3.7,60.0,243.6,67.0,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2831,1.5,55.8,225.0,63.9,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2832,20.1,78.3,258.9,84.9,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2833,11.5,59.3,242.5,67.3,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2834,15.5,61.9,228.4,70.1,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2835,5.5,67.3,251.6,76.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2836,27.6,84.9,280.8,98.7,0.82,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2837,14.8,62.2,223.9,71.4,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2838,20.4,77.7,241.5,84.4,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2839,-1.8,45.9,199.1,55.0,1.85,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2840,14.3,69.4,243.4,75.3,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2841,24.7,80.9,246.3,96.6,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2842,17.2,64.7,231.8,75.6,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2843,12.1,58.0,236.5,68.2,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2844,28.1,75.0,234.8,84.3,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2845,22.6,68.7,239.7,82.0,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2846,22.0,70.1,243.2,81.7,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2847,25.3,81.8,246.5,94.9,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2848,23.2,81.2,236.9,96.2,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2849,5.0,65.6,228.4,78.9,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2850,16.8,66.4,245.6,75.1,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2851,15.2,73.6,257.1,83.5,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2852,23.2,68.3,256.9,78.7,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2853,7.7,64.6,229.1,73.9,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2854,25.4,75.2,251.8,83.8,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2855,10.0,71.2,239.4,81.9,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2856,17.7,62.7,241.8,70.8,1.4,Extended Rail Pre-Heating Cycle
