eAxle_Event_ID,Vehicle_Speed_kmh,Demanded_Torque_Nm,Clutch_Disconnect_Duration_ms,Friction_Drag_Loss_Joules,Disconnection_Quality
MAGNA-eAXLE-2594,113.2,148.9,54.4,661.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2595,86.4,298.4,50.0,717.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2596,145.8,50.3,54.7,178.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2597,134.8,192.8,56.4,938.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2598,142.9,335.0,55.0,1263.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2599,85.9,427.7,48.9,1633.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2600,116.9,188.4,49.0,745.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2601,117.2,311.8,50.3,1284.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2602,112.2,350.3,51.2,950.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2603,143.3,250.3,57.0,1148.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2604,113.5,345.4,54.1,1021.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2605,145.6,404.5,53.0,1190.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2606,93.2,294.4,50.4,1281.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2607,65.7,229.2,42.4,551.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2608,62.1,345.6,43.9,1308.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2609,103.5,96.0,49.6,405.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2610,126.3,394.5,58.7,1943.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2611,72.7,88.3,39.7,294.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2612,131.6,381.2,50.4,927.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2613,113.4,162.7,46.1,537.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2614,98.7,126.9,51.5,493.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2615,61.3,127.0,45.0,485.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2616,140.2,330.2,50.6,1189.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2617,72.0,344.3,40.3,1006.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2618,132.5,129.5,57.5,607.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2619,110.4,124.7,49.3,360.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2620,83.4,174.6,44.8,491.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2621,46.4,60.2,39.4,204.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2622,115.4,330.5,52.0,1134.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2623,146.0,409.6,58.6,1565.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2624,115.5,386.3,51.0,1552.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2625,47.0,158.5,46.8,608.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2626,151.9,173.3,53.3,433.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2627,116.6,414.4,51.1,1777.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2628,101.3,51.8,47.5,190.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2629,114.7,77.3,55.1,322.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2630,123.3,351.0,54.5,979.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2631,108.9,105.1,52.8,303.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2632,119.2,248.5,57.5,1071.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2633,68.6,309.5,40.4,1044.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2634,155.1,443.8,56.1,1540.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2635,75.2,277.0,35.9,642.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2636,129.1,321.3,48.0,851.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2637,159.9,206.3,55.5,777.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2638,53.8,283.4,43.1,976.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2639,138.2,317.3,55.0,1080.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2640,144.8,302.3,56.4,984.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2641,121.3,264.2,61.6,1338.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2642,106.4,105.1,50.6,403.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2643,84.6,447.6,41.2,862.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2644,121.3,285.6,59.4,1069.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2645,88.1,96.5,45.5,289.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2646,118.5,246.2,52.5,904.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2647,142.0,206.3,55.5,794.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2648,65.2,70.6,47.6,275.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2649,86.5,145.4,47.6,453.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2650,44.5,430.0,46.7,1151.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2651,108.8,261.0,48.9,666.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2652,73.9,94.8,46.0,317.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2653,51.1,304.9,46.7,1185.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2654,150.4,133.1,55.2,556.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2655,78.7,225.6,42.4,472.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2656,114.1,130.0,50.8,362.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2657,89.7,123.0,45.1,453.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2658,52.4,58.7,35.7,105.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2659,119.6,317.8,53.2,924.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2660,124.3,275.8,56.0,1221.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2661,97.3,96.3,53.5,263.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2662,48.6,420.2,41.2,1192.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2663,86.1,323.0,52.5,1404.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2664,103.0,324.3,42.2,1152.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2665,89.7,302.7,48.8,1056.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2666,42.9,264.9,34.6,727.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2667,132.2,296.9,49.5,708.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2668,127.9,167.9,50.4,653.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2669,157.3,192.1,54.1,680.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2670,99.4,306.0,42.5,842.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2671,132.1,388.6,54.6,1698.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2672,130.2,117.5,53.6,442.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2673,81.5,134.2,45.6,471.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2674,40.4,434.9,43.4,1392.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2675,41.9,71.1,43.0,178.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2676,123.8,433.0,49.5,1125.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2677,95.2,361.7,46.9,1334.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2678,130.7,254.0,50.4,845.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2679,158.7,291.1,62.1,1496.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2680,83.8,189.3,48.3,719.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2681,83.8,412.2,51.3,1400.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2682,42.5,131.3,42.5,337.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2683,104.8,57.0,54.3,175.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2684,123.0,66.1,53.6,201.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2685,88.5,414.2,47.4,1548.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2686,77.9,347.0,48.1,1229.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2687,80.4,90.2,41.6,292.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2688,136.0,176.6,52.7,712.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2689,134.4,246.5,49.6,924.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2690,40.2,224.7,37.8,476.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2691,138.4,116.4,61.5,432.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2692,92.3,246.3,46.3,936.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2693,119.6,364.4,46.5,897.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2694,126.6,438.7,56.0,2038.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2695,141.4,221.4,53.3,600.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2696,51.5,180.0,49.3,640.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2697,85.3,145.1,52.2,554.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2698,85.5,348.9,48.5,1283.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2699,150.9,71.1,58.1,321.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2700,148.2,231.9,56.1,1031.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2701,122.2,169.4,43.6,532.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2702,152.3,357.3,53.9,1416.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2703,91.2,54.2,42.8,160.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2704,113.2,394.6,51.7,1736.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2705,104.0,422.2,48.6,1460.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2706,56.5,215.3,37.7,690.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2707,43.7,111.3,41.2,353.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2708,118.6,383.0,45.5,925.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2709,138.6,310.4,47.3,1132.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2710,47.6,126.9,48.6,330.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2711,79.4,355.1,41.8,759.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2712,81.1,448.2,46.4,1276.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2713,158.9,279.0,59.7,904.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2714,63.5,404.6,45.0,1487.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2715,104.0,353.7,48.8,1254.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2716,63.2,394.2,42.3,1051.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2717,56.3,267.4,48.2,1049.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2718,107.8,178.2,55.1,563.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2719,139.3,433.4,59.2,1661.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2720,47.3,54.9,45.7,166.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2721,152.5,354.5,59.9,1467.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2722,153.2,310.4,51.5,821.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2723,121.0,180.6,42.4,631.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2724,141.7,175.3,56.1,527.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2725,80.1,346.6,47.2,854.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2726,107.4,340.1,56.3,1441.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2727,77.1,443.9,43.3,1476.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2728,56.9,89.6,37.7,201.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2729,83.6,328.8,45.9,735.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2730,153.1,365.5,60.6,1243.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2731,79.9,424.6,51.6,1840.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2732,125.3,203.8,53.8,607.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2733,73.4,56.2,46.7,203.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2734,73.8,279.0,45.2,592.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2735,152.0,174.0,60.6,611.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2736,121.5,160.1,50.1,667.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2737,95.5,307.3,52.8,1325.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2738,126.1,413.4,56.4,1238.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2739,105.3,245.9,51.3,730.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2740,149.9,291.8,55.8,1407.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2741,123.6,409.5,57.9,2015.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2742,68.8,423.6,43.7,1096.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2743,98.0,224.3,49.4,682.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2744,115.2,55.8,50.0,233.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2745,70.0,154.9,43.0,394.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2746,90.1,163.6,47.4,639.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2747,121.2,252.7,56.6,829.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2748,96.8,372.6,45.4,1374.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2749,95.5,339.9,48.0,797.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2750,136.9,222.1,60.9,981.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2751,54.7,204.8,43.2,664.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2752,62.4,215.6,43.7,810.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2753,152.1,170.8,57.7,593.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2754,49.9,329.6,46.2,1054.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2755,77.7,263.4,38.3,507.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2756,93.6,308.3,45.4,908.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2757,77.6,71.7,46.8,268.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2758,56.7,406.7,42.8,1014.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2759,114.9,239.2,51.9,753.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2760,98.7,384.5,48.3,1270.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2761,118.0,345.7,58.1,1550.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2762,147.5,324.3,51.5,797.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2763,153.2,176.3,54.8,586.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2764,70.5,361.1,39.8,1231.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2765,159.5,246.7,54.4,1137.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2766,117.1,77.4,55.6,365.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2767,95.6,318.4,47.5,707.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2768,138.9,378.0,51.5,1131.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2769,104.6,359.6,45.2,1388.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2770,71.6,361.5,47.3,1077.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2771,78.6,133.4,43.0,466.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2772,52.1,329.7,43.0,951.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2773,140.9,420.5,57.7,1537.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2774,92.0,284.4,51.3,862.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2775,51.9,56.0,47.6,197.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2776,153.9,416.6,53.9,1424.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2777,133.4,160.7,58.0,645.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2778,104.7,436.0,51.2,1833.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2779,60.8,295.4,40.6,641.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2780,102.8,200.0,51.4,869.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2781,44.0,394.3,43.6,1395.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2782,73.2,59.6,46.6,137.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2783,149.9,273.1,56.8,1297.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2784,101.9,71.3,47.1,175.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2785,93.7,423.6,48.3,1522.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2786,56.3,322.4,44.6,1235.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2787,70.5,305.0,42.5,757.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2788,108.6,413.9,51.0,1368.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2789,102.4,241.4,52.3,995.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2790,89.2,149.9,44.6,477.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2791,142.6,185.1,52.2,593.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2792,56.5,339.7,49.4,1356.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2793,91.7,398.7,49.1,1182.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2794,40.3,294.9,45.5,1071.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2795,82.7,217.5,45.2,631.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2796,151.8,101.8,55.3,278.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2797,89.7,266.6,51.0,1131.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2798,128.6,192.5,52.9,567.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2799,118.8,134.1,60.4,531.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2800,111.0,385.6,50.6,1208.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2801,111.8,225.6,53.2,1021.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2802,45.9,94.2,38.4,276.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2803,140.7,428.2,54.3,1726.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2804,59.5,258.2,40.8,752.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2805,95.0,172.8,51.7,599.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2806,147.0,133.7,49.1,414.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2807,116.7,135.3,54.1,420.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2808,99.8,281.5,43.3,601.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2809,137.6,313.9,51.6,807.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2810,98.9,163.9,49.2,694.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2811,147.5,415.8,48.6,1698.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2812,42.7,86.9,40.6,247.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2813,61.5,208.9,40.8,628.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2814,61.0,448.9,46.4,1758.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2815,151.8,231.5,47.2,638.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2816,40.9,198.5,45.8,753.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2817,114.4,51.4,50.5,158.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2818,84.0,132.0,44.4,419.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2819,148.2,202.8,59.7,916.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2820,133.6,62.1,53.1,269.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2821,79.9,57.6,48.3,210.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2822,58.9,243.5,35.9,644.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2823,104.7,239.0,48.0,946.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2824,125.5,70.5,48.9,162.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2825,51.3,439.9,40.5,1199.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2826,148.6,339.1,59.3,1140.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2827,49.5,343.5,41.6,881.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2828,138.6,238.8,54.5,1043.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2829,107.0,366.8,46.8,1069.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2830,43.6,134.2,37.0,348.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2831,125.0,319.0,49.1,1005.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2832,123.2,227.4,50.3,869.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2833,58.8,60.4,42.8,198.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2834,64.2,407.0,40.7,1227.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2835,53.0,350.4,48.1,823.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2836,61.4,448.8,44.0,1406.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2837,76.6,164.2,42.2,579.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2838,114.9,359.5,55.9,974.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2839,156.8,65.6,57.7,324.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2840,50.8,113.8,37.7,346.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2841,72.5,379.6,48.6,1449.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2842,137.5,316.3,55.5,1353.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2843,61.7,215.4,48.1,850.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2844,85.7,92.7,44.8,355.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2845,40.7,303.9,43.4,1126.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2846,93.9,152.4,44.9,335.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2847,149.8,243.7,57.5,1178.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2848,106.8,123.8,47.5,399.0,Optimal Smooth AWD Disconnect (<55ms)
