Packet_ID,RF_Channel,Signal_Strength_RSSI_dBm,Packet_Latency_ms,Cell_Voltage_Report_V,Wireless_Link_Quality
GM-wBMS-2795,15,-49.3,6.99,3.666,Ultra-Reliable Wireless Telemetry
GM-wBMS-2796,26,-78.7,11.94,3.845,Ultra-Reliable Wireless Telemetry
GM-wBMS-2797,15,-71.9,9.35,3.872,Ultra-Reliable Wireless Telemetry
GM-wBMS-2798,20,-73.6,9.68,3.83,Ultra-Reliable Wireless Telemetry
GM-wBMS-2799,25,-68.6,11.08,3.668,Ultra-Reliable Wireless Telemetry
GM-wBMS-2800,26,-60.1,8.48,3.722,Ultra-Reliable Wireless Telemetry
GM-wBMS-2801,15,-58.2,7.1,3.851,Ultra-Reliable Wireless Telemetry
GM-wBMS-2802,15,-73.4,11.71,3.758,Ultra-Reliable Wireless Telemetry
GM-wBMS-2803,11,-50.9,7.84,3.839,Ultra-Reliable Wireless Telemetry
GM-wBMS-2804,25,-46.5,7.17,4.055,Ultra-Reliable Wireless Telemetry
GM-wBMS-2805,11,-63.6,7.89,3.997,Ultra-Reliable Wireless Telemetry
GM-wBMS-2806,25,-52.0,6.83,3.806,Ultra-Reliable Wireless Telemetry
GM-wBMS-2807,11,-80.7,10.77,4.124,Ultra-Reliable Wireless Telemetry
GM-wBMS-2808,11,-48.5,7.34,3.939,Ultra-Reliable Wireless Telemetry
GM-wBMS-2809,20,-73.9,10.88,4.059,Ultra-Reliable Wireless Telemetry
GM-wBMS-2810,11,-52.1,6.19,3.652,Ultra-Reliable Wireless Telemetry
GM-wBMS-2811,20,-72.3,9.37,4.007,Ultra-Reliable Wireless Telemetry
GM-wBMS-2812,26,-48.5,5.47,3.739,Ultra-Reliable Wireless Telemetry
GM-wBMS-2813,20,-73.4,10.92,4.159,Ultra-Reliable Wireless Telemetry
GM-wBMS-2814,11,-69.5,8.96,3.953,Ultra-Reliable Wireless Telemetry
GM-wBMS-2815,25,-57.4,7.44,4.16,Ultra-Reliable Wireless Telemetry
GM-wBMS-2816,25,-50.3,6.48,4.08,Ultra-Reliable Wireless Telemetry
GM-wBMS-2817,20,-70.9,9.73,4.022,Ultra-Reliable Wireless Telemetry
GM-wBMS-2818,25,-83.1,14.38,4.02,Ultra-Reliable Wireless Telemetry
GM-wBMS-2819,25,-80.1,10.65,4.015,Ultra-Reliable Wireless Telemetry
GM-wBMS-2820,20,-80.2,11.05,4.056,Ultra-Reliable Wireless Telemetry
GM-wBMS-2821,25,-72.3,12.54,4.076,Ultra-Reliable Wireless Telemetry
GM-wBMS-2822,15,-62.9,8.8,3.849,Ultra-Reliable Wireless Telemetry
GM-wBMS-2823,20,-82.6,11.05,3.754,Ultra-Reliable Wireless Telemetry
GM-wBMS-2824,20,-68.6,11.09,3.759,Ultra-Reliable Wireless Telemetry
GM-wBMS-2825,25,-48.8,5.62,3.899,Ultra-Reliable Wireless Telemetry
GM-wBMS-2826,15,-57.2,9.16,4.015,Ultra-Reliable Wireless Telemetry
GM-wBMS-2827,25,-64.2,8.45,3.747,Ultra-Reliable Wireless Telemetry
GM-wBMS-2828,20,-46.7,6.79,4.019,Ultra-Reliable Wireless Telemetry
GM-wBMS-2829,15,-74.5,9.52,4.154,Ultra-Reliable Wireless Telemetry
GM-wBMS-2830,15,-55.1,6.15,3.734,Ultra-Reliable Wireless Telemetry
GM-wBMS-2831,11,-76.2,10.76,3.986,Ultra-Reliable Wireless Telemetry
GM-wBMS-2832,15,-75.3,17.51,4.005,Ultra-Reliable Wireless Telemetry
GM-wBMS-2833,25,-72.3,9.27,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-2834,15,-71.3,10.88,3.734,Ultra-Reliable Wireless Telemetry
GM-wBMS-2835,15,-81.2,11.44,3.904,Ultra-Reliable Wireless Telemetry
GM-wBMS-2836,25,-53.9,7.26,4.051,Ultra-Reliable Wireless Telemetry
GM-wBMS-2837,20,-65.0,10.75,3.675,Ultra-Reliable Wireless Telemetry
GM-wBMS-2838,25,-55.1,7.37,3.732,Ultra-Reliable Wireless Telemetry
GM-wBMS-2839,26,-71.5,10.96,4.152,Ultra-Reliable Wireless Telemetry
GM-wBMS-2840,25,-63.8,11.18,3.873,Ultra-Reliable Wireless Telemetry
GM-wBMS-2841,20,-79.5,12.17,3.719,Ultra-Reliable Wireless Telemetry
GM-wBMS-2842,15,-55.0,7.95,3.935,Ultra-Reliable Wireless Telemetry
GM-wBMS-2843,20,-73.9,12.53,3.816,Ultra-Reliable Wireless Telemetry
GM-wBMS-2844,15,-60.3,7.16,4.019,Ultra-Reliable Wireless Telemetry
GM-wBMS-2845,25,-59.9,7.09,3.77,Ultra-Reliable Wireless Telemetry
GM-wBMS-2846,15,-46.3,4.56,3.744,Ultra-Reliable Wireless Telemetry
GM-wBMS-2847,20,-78.5,10.89,3.715,Ultra-Reliable Wireless Telemetry
GM-wBMS-2848,11,-84.4,12.94,4.165,Ultra-Reliable Wireless Telemetry
GM-wBMS-2849,25,-78.2,11.74,3.855,Ultra-Reliable Wireless Telemetry
GM-wBMS-2850,11,-51.5,6.63,3.765,Ultra-Reliable Wireless Telemetry
GM-wBMS-2851,15,-77.1,10.7,3.671,Ultra-Reliable Wireless Telemetry
GM-wBMS-2852,26,-60.8,10.29,3.685,Ultra-Reliable Wireless Telemetry
GM-wBMS-2853,15,-79.4,12.2,4.09,Ultra-Reliable Wireless Telemetry
GM-wBMS-2854,20,-66.4,8.89,3.989,Ultra-Reliable Wireless Telemetry
GM-wBMS-2855,25,-84.4,12.38,3.982,Ultra-Reliable Wireless Telemetry
GM-wBMS-2856,26,-54.5,8.11,3.751,Ultra-Reliable Wireless Telemetry
GM-wBMS-2857,15,-80.3,12.53,4.114,Ultra-Reliable Wireless Telemetry
GM-wBMS-2858,15,-52.4,6.21,4.046,Ultra-Reliable Wireless Telemetry
GM-wBMS-2859,20,-74.2,10.56,4.089,Ultra-Reliable Wireless Telemetry
GM-wBMS-2860,20,-68.1,14.43,3.656,Ultra-Reliable Wireless Telemetry
GM-wBMS-2861,15,-55.1,6.68,4.082,Ultra-Reliable Wireless Telemetry
GM-wBMS-2862,20,-73.4,12.5,3.978,Ultra-Reliable Wireless Telemetry
GM-wBMS-2863,15,-68.2,8.72,3.996,Ultra-Reliable Wireless Telemetry
GM-wBMS-2864,25,-75.8,11.88,4.112,Ultra-Reliable Wireless Telemetry
GM-wBMS-2865,11,-67.8,8.99,4.101,Ultra-Reliable Wireless Telemetry
GM-wBMS-2866,20,-79.3,11.08,3.721,Ultra-Reliable Wireless Telemetry
GM-wBMS-2867,15,-47.0,5.05,3.868,Ultra-Reliable Wireless Telemetry
GM-wBMS-2868,26,-75.2,11.95,3.997,Ultra-Reliable Wireless Telemetry
GM-wBMS-2869,20,-83.1,12.4,3.956,Ultra-Reliable Wireless Telemetry
GM-wBMS-2870,20,-79.5,10.56,4.004,Ultra-Reliable Wireless Telemetry
GM-wBMS-2871,11,-82.9,11.34,3.975,Ultra-Reliable Wireless Telemetry
GM-wBMS-2872,26,-83.0,13.9,3.657,Ultra-Reliable Wireless Telemetry
GM-wBMS-2873,20,-79.0,10.36,3.725,Ultra-Reliable Wireless Telemetry
GM-wBMS-2874,25,-54.1,5.97,4.167,Ultra-Reliable Wireless Telemetry
GM-wBMS-2875,15,-71.9,12.2,3.772,Ultra-Reliable Wireless Telemetry
GM-wBMS-2876,26,-68.6,9.81,3.902,Ultra-Reliable Wireless Telemetry
GM-wBMS-2877,26,-68.2,9.78,3.789,Ultra-Reliable Wireless Telemetry
GM-wBMS-2878,26,-83.9,11.54,3.972,Ultra-Reliable Wireless Telemetry
GM-wBMS-2879,15,-48.6,5.93,3.668,Ultra-Reliable Wireless Telemetry
GM-wBMS-2880,20,-66.5,8.52,3.92,Ultra-Reliable Wireless Telemetry
GM-wBMS-2881,20,-57.7,8.16,4.144,Ultra-Reliable Wireless Telemetry
GM-wBMS-2882,15,-62.5,7.57,3.658,Ultra-Reliable Wireless Telemetry
GM-wBMS-2883,15,-77.5,10.48,4.074,Ultra-Reliable Wireless Telemetry
GM-wBMS-2884,25,-65.9,10.37,4.113,Ultra-Reliable Wireless Telemetry
GM-wBMS-2885,11,-57.3,6.7,3.685,Ultra-Reliable Wireless Telemetry
GM-wBMS-2886,25,-64.2,9.19,3.894,Ultra-Reliable Wireless Telemetry
GM-wBMS-2887,20,-69.6,11.1,3.812,Ultra-Reliable Wireless Telemetry
GM-wBMS-2888,20,-83.3,15.61,3.925,RF Retransmission / Latency Spike
GM-wBMS-2889,26,-81.9,11.4,3.749,Ultra-Reliable Wireless Telemetry
GM-wBMS-2890,15,-49.4,5.39,3.811,Ultra-Reliable Wireless Telemetry
GM-wBMS-2891,26,-73.5,9.34,3.886,Ultra-Reliable Wireless Telemetry
GM-wBMS-2892,20,-77.7,10.13,3.875,Ultra-Reliable Wireless Telemetry
GM-wBMS-2893,20,-74.3,9.83,3.788,Ultra-Reliable Wireless Telemetry
GM-wBMS-2894,26,-67.0,11.82,3.703,Ultra-Reliable Wireless Telemetry
GM-wBMS-2895,20,-59.9,8.25,4.064,Ultra-Reliable Wireless Telemetry
GM-wBMS-2896,20,-78.2,12.18,3.991,Ultra-Reliable Wireless Telemetry
GM-wBMS-2897,15,-77.3,12.21,4.096,Ultra-Reliable Wireless Telemetry
GM-wBMS-2898,25,-60.8,8.18,3.722,Ultra-Reliable Wireless Telemetry
GM-wBMS-2899,15,-61.4,9.2,4.055,Ultra-Reliable Wireless Telemetry
GM-wBMS-2900,20,-77.8,11.25,3.832,Ultra-Reliable Wireless Telemetry
GM-wBMS-2901,25,-62.9,7.81,4.15,Ultra-Reliable Wireless Telemetry
GM-wBMS-2902,15,-70.0,9.7,4.102,Ultra-Reliable Wireless Telemetry
GM-wBMS-2903,15,-75.3,12.95,4.101,Ultra-Reliable Wireless Telemetry
GM-wBMS-2904,20,-78.4,11.87,4.079,Ultra-Reliable Wireless Telemetry
GM-wBMS-2905,11,-47.7,6.57,3.859,Ultra-Reliable Wireless Telemetry
GM-wBMS-2906,26,-55.7,6.35,3.953,Ultra-Reliable Wireless Telemetry
GM-wBMS-2907,20,-70.0,9.54,3.745,Ultra-Reliable Wireless Telemetry
GM-wBMS-2908,11,-50.3,8.4,3.911,Ultra-Reliable Wireless Telemetry
GM-wBMS-2909,15,-70.8,8.88,3.751,Ultra-Reliable Wireless Telemetry
GM-wBMS-2910,25,-45.0,6.97,4.089,Ultra-Reliable Wireless Telemetry
GM-wBMS-2911,26,-68.4,8.73,4.088,Ultra-Reliable Wireless Telemetry
GM-wBMS-2912,26,-64.1,8.95,3.738,Ultra-Reliable Wireless Telemetry
GM-wBMS-2913,26,-47.2,6.94,4.093,Ultra-Reliable Wireless Telemetry
GM-wBMS-2914,11,-49.6,5.68,3.727,Ultra-Reliable Wireless Telemetry
GM-wBMS-2915,20,-56.9,9.98,4.047,Ultra-Reliable Wireless Telemetry
GM-wBMS-2916,25,-51.7,9.04,3.76,Ultra-Reliable Wireless Telemetry
GM-wBMS-2917,25,-76.9,9.95,3.885,Ultra-Reliable Wireless Telemetry
GM-wBMS-2918,25,-79.6,10.81,4.033,Ultra-Reliable Wireless Telemetry
GM-wBMS-2919,20,-46.0,4.56,4.104,Ultra-Reliable Wireless Telemetry
GM-wBMS-2920,25,-48.5,5.88,4.002,Ultra-Reliable Wireless Telemetry
GM-wBMS-2921,15,-81.5,11.46,4.037,Ultra-Reliable Wireless Telemetry
GM-wBMS-2922,20,-48.6,6.04,4.016,Ultra-Reliable Wireless Telemetry
GM-wBMS-2923,26,-50.0,10.72,3.895,Ultra-Reliable Wireless Telemetry
GM-wBMS-2924,26,-47.5,4.86,4.025,Ultra-Reliable Wireless Telemetry
GM-wBMS-2925,25,-79.2,10.74,4.057,Ultra-Reliable Wireless Telemetry
GM-wBMS-2926,26,-56.1,8.74,3.734,Ultra-Reliable Wireless Telemetry
GM-wBMS-2927,11,-54.7,7.82,3.858,Ultra-Reliable Wireless Telemetry
GM-wBMS-2928,26,-64.1,8.01,3.932,Ultra-Reliable Wireless Telemetry
GM-wBMS-2929,15,-66.9,8.2,4.162,Ultra-Reliable Wireless Telemetry
GM-wBMS-2930,26,-78.4,12.54,3.815,Ultra-Reliable Wireless Telemetry
GM-wBMS-2931,26,-72.7,9.99,3.693,Ultra-Reliable Wireless Telemetry
GM-wBMS-2932,26,-47.3,4.66,3.797,Ultra-Reliable Wireless Telemetry
GM-wBMS-2933,20,-68.8,9.55,4.071,Ultra-Reliable Wireless Telemetry
GM-wBMS-2934,20,-84.6,11.82,4.094,Ultra-Reliable Wireless Telemetry
GM-wBMS-2935,25,-59.6,10.02,4.079,Ultra-Reliable Wireless Telemetry
GM-wBMS-2936,25,-71.3,11.45,4.05,Ultra-Reliable Wireless Telemetry
GM-wBMS-2937,25,-71.1,10.22,3.85,Ultra-Reliable Wireless Telemetry
GM-wBMS-2938,20,-83.4,11.17,4.099,Ultra-Reliable Wireless Telemetry
GM-wBMS-2939,25,-78.0,12.69,3.779,Ultra-Reliable Wireless Telemetry
GM-wBMS-2940,26,-58.5,8.76,3.882,Ultra-Reliable Wireless Telemetry
GM-wBMS-2941,26,-77.0,9.98,3.722,Ultra-Reliable Wireless Telemetry
GM-wBMS-2942,26,-74.7,11.02,3.977,Ultra-Reliable Wireless Telemetry
GM-wBMS-2943,11,-73.5,9.61,3.96,Ultra-Reliable Wireless Telemetry
GM-wBMS-2944,11,-59.9,8.25,3.851,Ultra-Reliable Wireless Telemetry
GM-wBMS-2945,11,-71.2,10.02,4.003,Ultra-Reliable Wireless Telemetry
GM-wBMS-2946,26,-73.3,10.07,3.919,Ultra-Reliable Wireless Telemetry
GM-wBMS-2947,25,-77.7,10.17,3.778,Ultra-Reliable Wireless Telemetry
GM-wBMS-2948,20,-66.8,8.74,3.667,Ultra-Reliable Wireless Telemetry
GM-wBMS-2949,26,-58.0,11.11,4.153,Ultra-Reliable Wireless Telemetry
GM-wBMS-2950,25,-59.9,7.76,3.832,Ultra-Reliable Wireless Telemetry
GM-wBMS-2951,25,-83.4,11.98,3.94,Ultra-Reliable Wireless Telemetry
GM-wBMS-2952,26,-48.1,5.0,3.69,Ultra-Reliable Wireless Telemetry
GM-wBMS-2953,20,-66.0,9.51,3.918,Ultra-Reliable Wireless Telemetry
GM-wBMS-2954,25,-80.9,11.42,3.755,Ultra-Reliable Wireless Telemetry
GM-wBMS-2955,15,-79.8,10.48,3.859,Ultra-Reliable Wireless Telemetry
GM-wBMS-2956,26,-77.5,10.56,3.92,Ultra-Reliable Wireless Telemetry
GM-wBMS-2957,11,-81.3,11.62,4.075,Ultra-Reliable Wireless Telemetry
GM-wBMS-2958,25,-52.3,10.5,3.97,Ultra-Reliable Wireless Telemetry
GM-wBMS-2959,25,-76.3,11.37,3.909,Ultra-Reliable Wireless Telemetry
GM-wBMS-2960,20,-61.9,9.3,4.166,Ultra-Reliable Wireless Telemetry
GM-wBMS-2961,11,-45.3,5.24,3.877,Ultra-Reliable Wireless Telemetry
GM-wBMS-2962,11,-51.5,5.52,3.976,Ultra-Reliable Wireless Telemetry
GM-wBMS-2963,20,-49.6,5.56,4.16,Ultra-Reliable Wireless Telemetry
GM-wBMS-2964,25,-79.3,11.57,3.677,Ultra-Reliable Wireless Telemetry
GM-wBMS-2965,26,-56.3,8.78,3.932,Ultra-Reliable Wireless Telemetry
GM-wBMS-2966,15,-50.7,5.86,4.028,Ultra-Reliable Wireless Telemetry
GM-wBMS-2967,20,-77.3,13.96,3.995,Ultra-Reliable Wireless Telemetry
GM-wBMS-2968,25,-51.8,6.03,4.072,Ultra-Reliable Wireless Telemetry
GM-wBMS-2969,26,-54.6,9.46,4.116,Ultra-Reliable Wireless Telemetry
GM-wBMS-2970,20,-82.1,12.91,3.663,Ultra-Reliable Wireless Telemetry
GM-wBMS-2971,11,-61.8,7.94,3.813,Ultra-Reliable Wireless Telemetry
GM-wBMS-2972,26,-65.6,9.62,3.674,Ultra-Reliable Wireless Telemetry
GM-wBMS-2973,15,-57.3,7.77,3.946,Ultra-Reliable Wireless Telemetry
GM-wBMS-2974,15,-65.7,8.92,3.655,Ultra-Reliable Wireless Telemetry
GM-wBMS-2975,15,-69.0,10.52,3.673,Ultra-Reliable Wireless Telemetry
GM-wBMS-2976,20,-58.9,7.17,4.031,Ultra-Reliable Wireless Telemetry
GM-wBMS-2977,11,-81.5,11.55,4.014,Ultra-Reliable Wireless Telemetry
GM-wBMS-2978,15,-74.4,11.12,3.789,Ultra-Reliable Wireless Telemetry
GM-wBMS-2979,11,-62.6,8.65,3.806,Ultra-Reliable Wireless Telemetry
GM-wBMS-2980,26,-46.9,4.58,4.045,Ultra-Reliable Wireless Telemetry
GM-wBMS-2981,15,-74.0,12.13,3.879,Ultra-Reliable Wireless Telemetry
GM-wBMS-2982,20,-54.6,9.68,3.815,Ultra-Reliable Wireless Telemetry
GM-wBMS-2983,11,-63.0,7.72,4.013,Ultra-Reliable Wireless Telemetry
GM-wBMS-2984,20,-68.7,9.19,4.086,Ultra-Reliable Wireless Telemetry
GM-wBMS-2985,11,-74.6,12.3,3.926,Ultra-Reliable Wireless Telemetry
GM-wBMS-2986,11,-61.8,8.41,3.734,Ultra-Reliable Wireless Telemetry
GM-wBMS-2987,25,-70.9,9.5,3.874,Ultra-Reliable Wireless Telemetry
GM-wBMS-2988,20,-65.7,10.58,3.842,Ultra-Reliable Wireless Telemetry
GM-wBMS-2989,25,-78.6,12.54,3.96,Ultra-Reliable Wireless Telemetry
GM-wBMS-2990,26,-65.1,12.78,4.124,Ultra-Reliable Wireless Telemetry
GM-wBMS-2991,26,-68.6,13.51,4.064,Ultra-Reliable Wireless Telemetry
GM-wBMS-2992,15,-52.6,7.61,3.685,Ultra-Reliable Wireless Telemetry
GM-wBMS-2993,26,-67.3,8.91,4.0,Ultra-Reliable Wireless Telemetry
GM-wBMS-2994,15,-81.6,10.86,3.964,Ultra-Reliable Wireless Telemetry
GM-wBMS-2995,25,-54.4,6.35,3.91,Ultra-Reliable Wireless Telemetry
GM-wBMS-2996,26,-59.1,7.76,3.922,Ultra-Reliable Wireless Telemetry
GM-wBMS-2997,11,-62.0,8.63,4.169,Ultra-Reliable Wireless Telemetry
GM-wBMS-2998,20,-81.1,12.13,3.717,Ultra-Reliable Wireless Telemetry
GM-wBMS-2999,15,-56.1,7.7,3.945,Ultra-Reliable Wireless Telemetry
GM-wBMS-3000,25,-64.3,7.78,3.72,Ultra-Reliable Wireless Telemetry
GM-wBMS-3001,26,-78.3,10.69,4.117,Ultra-Reliable Wireless Telemetry
GM-wBMS-3002,20,-47.7,6.07,3.737,Ultra-Reliable Wireless Telemetry
GM-wBMS-3003,26,-73.8,10.57,3.82,Ultra-Reliable Wireless Telemetry
GM-wBMS-3004,11,-67.3,9.55,3.91,Ultra-Reliable Wireless Telemetry
GM-wBMS-3005,26,-71.0,8.89,3.956,Ultra-Reliable Wireless Telemetry
GM-wBMS-3006,11,-68.8,9.2,3.994,Ultra-Reliable Wireless Telemetry
GM-wBMS-3007,15,-59.3,10.15,3.909,Ultra-Reliable Wireless Telemetry
GM-wBMS-3008,20,-57.2,12.33,4.175,Ultra-Reliable Wireless Telemetry
GM-wBMS-3009,15,-68.7,8.91,3.906,Ultra-Reliable Wireless Telemetry
GM-wBMS-3010,25,-54.1,6.43,3.933,Ultra-Reliable Wireless Telemetry
GM-wBMS-3011,11,-77.1,12.81,3.673,Ultra-Reliable Wireless Telemetry
GM-wBMS-3012,25,-65.6,8.6,3.754,Ultra-Reliable Wireless Telemetry
GM-wBMS-3013,25,-61.4,7.52,4.152,Ultra-Reliable Wireless Telemetry
GM-wBMS-3014,20,-73.5,10.57,3.941,Ultra-Reliable Wireless Telemetry
GM-wBMS-3015,15,-50.2,9.12,3.904,Ultra-Reliable Wireless Telemetry
GM-wBMS-3016,15,-64.4,10.06,4.004,Ultra-Reliable Wireless Telemetry
GM-wBMS-3017,11,-64.1,8.74,4.114,Ultra-Reliable Wireless Telemetry
GM-wBMS-3018,11,-81.4,11.71,3.773,Ultra-Reliable Wireless Telemetry
GM-wBMS-3019,26,-76.0,11.52,4.076,Ultra-Reliable Wireless Telemetry
GM-wBMS-3020,25,-78.8,13.38,3.883,Ultra-Reliable Wireless Telemetry
GM-wBMS-3021,15,-70.0,8.84,4.118,Ultra-Reliable Wireless Telemetry
GM-wBMS-3022,11,-47.1,4.64,3.805,Ultra-Reliable Wireless Telemetry
GM-wBMS-3023,11,-55.7,8.02,4.068,Ultra-Reliable Wireless Telemetry
GM-wBMS-3024,25,-74.7,11.1,3.655,Ultra-Reliable Wireless Telemetry
GM-wBMS-3025,15,-56.6,6.32,3.808,Ultra-Reliable Wireless Telemetry
GM-wBMS-3026,15,-78.3,10.37,4.026,Ultra-Reliable Wireless Telemetry
GM-wBMS-3027,15,-63.4,10.66,4.176,Ultra-Reliable Wireless Telemetry
GM-wBMS-3028,11,-66.6,10.51,3.694,Ultra-Reliable Wireless Telemetry
GM-wBMS-3029,20,-71.1,10.84,3.988,Ultra-Reliable Wireless Telemetry
GM-wBMS-3030,26,-72.5,13.25,3.693,Ultra-Reliable Wireless Telemetry
GM-wBMS-3031,11,-76.5,14.56,3.745,Ultra-Reliable Wireless Telemetry
GM-wBMS-3032,11,-68.3,11.25,3.974,Ultra-Reliable Wireless Telemetry
GM-wBMS-3033,15,-53.4,7.91,3.873,Ultra-Reliable Wireless Telemetry
GM-wBMS-3034,15,-65.4,8.68,3.728,Ultra-Reliable Wireless Telemetry
GM-wBMS-3035,26,-59.7,13.45,3.742,Ultra-Reliable Wireless Telemetry
GM-wBMS-3036,11,-74.8,10.82,4.049,Ultra-Reliable Wireless Telemetry
GM-wBMS-3037,25,-66.8,10.55,3.698,Ultra-Reliable Wireless Telemetry
GM-wBMS-3038,25,-58.7,6.68,3.927,Ultra-Reliable Wireless Telemetry
GM-wBMS-3039,25,-45.2,5.58,3.672,Ultra-Reliable Wireless Telemetry
GM-wBMS-3040,26,-78.5,10.4,4.072,Ultra-Reliable Wireless Telemetry
GM-wBMS-3041,26,-63.0,8.46,3.702,Ultra-Reliable Wireless Telemetry
GM-wBMS-3042,25,-47.3,7.88,3.906,Ultra-Reliable Wireless Telemetry
GM-wBMS-3043,26,-55.4,6.25,3.882,Ultra-Reliable Wireless Telemetry
GM-wBMS-3044,26,-75.5,10.34,3.992,Ultra-Reliable Wireless Telemetry
GM-wBMS-3045,11,-55.1,7.22,3.88,Ultra-Reliable Wireless Telemetry
GM-wBMS-3046,20,-83.3,13.97,3.66,Ultra-Reliable Wireless Telemetry
GM-wBMS-3047,25,-73.8,10.42,3.785,Ultra-Reliable Wireless Telemetry
GM-wBMS-3048,25,-52.9,5.8,4.144,Ultra-Reliable Wireless Telemetry
GM-wBMS-3049,11,-46.7,7.34,3.866,Ultra-Reliable Wireless Telemetry
GM-wBMS-3050,11,-51.2,7.42,4.087,Ultra-Reliable Wireless Telemetry
GM-wBMS-3051,20,-73.8,10.59,4.051,Ultra-Reliable Wireless Telemetry
GM-wBMS-3052,15,-50.3,7.4,3.748,Ultra-Reliable Wireless Telemetry
GM-wBMS-3053,25,-52.4,5.97,3.991,Ultra-Reliable Wireless Telemetry
GM-wBMS-3054,11,-71.9,9.7,3.814,Ultra-Reliable Wireless Telemetry
GM-wBMS-3055,20,-67.3,8.23,3.918,Ultra-Reliable Wireless Telemetry
GM-wBMS-3056,25,-48.8,11.06,3.659,Ultra-Reliable Wireless Telemetry
GM-wBMS-3057,25,-61.6,9.73,4.174,Ultra-Reliable Wireless Telemetry
GM-wBMS-3058,20,-56.5,6.27,4.074,Ultra-Reliable Wireless Telemetry
GM-wBMS-3059,20,-49.9,6.28,3.958,Ultra-Reliable Wireless Telemetry
GM-wBMS-3060,11,-82.6,20.99,3.878,RF Retransmission / Latency Spike
GM-wBMS-3061,20,-57.6,7.18,4.037,Ultra-Reliable Wireless Telemetry
GM-wBMS-3062,20,-54.1,9.27,3.87,Ultra-Reliable Wireless Telemetry
GM-wBMS-3063,26,-48.4,12.03,4.144,Ultra-Reliable Wireless Telemetry
GM-wBMS-3064,15,-83.8,11.89,3.67,Ultra-Reliable Wireless Telemetry
GM-wBMS-3065,20,-65.0,8.95,3.704,Ultra-Reliable Wireless Telemetry
GM-wBMS-3066,20,-81.6,13.56,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3067,25,-84.4,11.78,4.103,Ultra-Reliable Wireless Telemetry
GM-wBMS-3068,26,-56.7,6.33,3.697,Ultra-Reliable Wireless Telemetry
GM-wBMS-3069,20,-56.5,7.09,3.737,Ultra-Reliable Wireless Telemetry
GM-wBMS-3070,11,-66.0,9.45,3.847,Ultra-Reliable Wireless Telemetry
GM-wBMS-3071,20,-61.8,11.97,3.879,Ultra-Reliable Wireless Telemetry
GM-wBMS-3072,20,-52.0,8.06,4.095,Ultra-Reliable Wireless Telemetry
GM-wBMS-3073,15,-79.3,13.61,3.658,Ultra-Reliable Wireless Telemetry
GM-wBMS-3074,15,-49.9,5.1,3.954,Ultra-Reliable Wireless Telemetry
GM-wBMS-3075,25,-79.8,15.03,4.054,RF Retransmission / Latency Spike
GM-wBMS-3076,26,-70.9,9.23,4.128,Ultra-Reliable Wireless Telemetry
GM-wBMS-3077,15,-54.9,6.74,3.948,Ultra-Reliable Wireless Telemetry
GM-wBMS-3078,25,-54.6,6.72,3.718,Ultra-Reliable Wireless Telemetry
GM-wBMS-3079,20,-76.1,9.91,4.121,Ultra-Reliable Wireless Telemetry
GM-wBMS-3080,11,-54.7,6.19,4.031,Ultra-Reliable Wireless Telemetry
GM-wBMS-3081,26,-75.8,10.57,3.854,Ultra-Reliable Wireless Telemetry
GM-wBMS-3082,11,-52.0,9.66,3.685,Ultra-Reliable Wireless Telemetry
GM-wBMS-3083,15,-72.0,9.49,4.129,Ultra-Reliable Wireless Telemetry
GM-wBMS-3084,25,-61.7,9.05,4.032,Ultra-Reliable Wireless Telemetry
GM-wBMS-3085,20,-56.2,7.94,3.969,Ultra-Reliable Wireless Telemetry
GM-wBMS-3086,20,-61.0,13.28,3.697,Ultra-Reliable Wireless Telemetry
GM-wBMS-3087,25,-65.7,11.01,3.848,Ultra-Reliable Wireless Telemetry
GM-wBMS-3088,15,-77.5,12.88,3.904,Ultra-Reliable Wireless Telemetry
GM-wBMS-3089,20,-83.7,14.4,3.693,Ultra-Reliable Wireless Telemetry
GM-wBMS-3090,25,-77.5,10.48,3.655,Ultra-Reliable Wireless Telemetry
GM-wBMS-3091,25,-66.3,10.39,4.134,Ultra-Reliable Wireless Telemetry
GM-wBMS-3092,15,-66.0,10.9,3.827,Ultra-Reliable Wireless Telemetry
GM-wBMS-3093,11,-57.0,6.57,3.663,Ultra-Reliable Wireless Telemetry
GM-wBMS-3094,11,-68.0,12.9,3.74,Ultra-Reliable Wireless Telemetry
GM-wBMS-3095,11,-70.6,9.53,4.038,Ultra-Reliable Wireless Telemetry
GM-wBMS-3096,15,-76.0,9.98,3.902,Ultra-Reliable Wireless Telemetry
GM-wBMS-3097,20,-68.4,9.38,3.745,Ultra-Reliable Wireless Telemetry
GM-wBMS-3098,20,-65.3,13.12,4.054,Ultra-Reliable Wireless Telemetry
GM-wBMS-3099,20,-68.9,9.74,4.136,Ultra-Reliable Wireless Telemetry
GM-wBMS-3100,15,-70.6,9.57,3.975,Ultra-Reliable Wireless Telemetry
GM-wBMS-3101,26,-45.8,5.19,4.152,Ultra-Reliable Wireless Telemetry
GM-wBMS-3102,25,-82.6,12.09,3.798,Ultra-Reliable Wireless Telemetry
GM-wBMS-3103,26,-75.0,9.87,3.898,Ultra-Reliable Wireless Telemetry
