Motor_Unit_ID,Motor_Speed_RPM,Architecture_Voltage_V,Stator_Copper_Loss_Watts,Stator_Core_Temp_C,Powertrain_Efficiency_pct,Cooling_State
LUCID-AIR-2734,12150,895.6,1322.1,65.6,92.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2735,19408,896.5,3288.4,95.6,90.97,Stator Micro-Channel Coolant Active
LUCID-AIR-2736,6246,876.9,422.9,47.2,94.19,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2737,10537,838.4,1154.4,60.6,93.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2738,13833,914.9,1906.7,73.1,92.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2739,16871,862.7,2159.9,77.9,92.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2740,10737,834.8,1249.7,62.5,93.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2741,2609,853.4,70.6,49.2,94.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2742,9111,854.4,974.3,59.7,93.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2743,13253,915.6,1327.9,64.8,93.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2744,2809,859.5,209.9,51.1,94.2,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2745,19137,920.5,3029.3,89.3,90.82,Stator Micro-Channel Coolant Active
LUCID-AIR-2746,13252,910.5,1535.5,69.9,93.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2747,19189,888.0,3115.9,93.6,91.36,Stator Micro-Channel Coolant Active
LUCID-AIR-2748,17513,921.6,2422.7,86.0,92.51,Stator Micro-Channel Coolant Active
LUCID-AIR-2749,4540,889.4,426.1,54.2,93.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2750,15628,852.6,2224.4,78.9,91.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2751,9179,923.1,865.5,56.1,94.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2752,10842,865.6,1160.6,60.5,93.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2753,6369,834.0,551.4,54.3,94.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2754,5022,904.8,292.0,48.6,93.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2755,18325,856.9,2803.1,87.2,91.02,Stator Micro-Channel Coolant Active
LUCID-AIR-2756,15321,897.8,1877.8,76.3,91.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2757,5645,894.0,414.6,54.3,94.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2758,11943,901.5,1477.6,68.3,92.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2759,7157,922.4,511.7,59.4,94.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2760,12171,889.3,1500.0,69.5,92.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2761,4936,908.9,195.0,47.2,94.68,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2762,16105,919.2,2503.6,81.4,91.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2763,10208,921.2,1279.1,66.3,93.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2764,13794,921.3,1715.0,75.8,92.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2765,3124,865.1,12.7,42.3,94.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2766,10043,915.4,966.9,59.5,93.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2767,12133,870.2,1664.7,73.0,93.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2768,19475,923.6,3000.5,90.7,90.9,Stator Micro-Channel Coolant Active
LUCID-AIR-2769,16645,875.6,2511.1,82.9,91.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2770,18427,842.1,2894.4,82.3,91.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2771,12049,877.8,1603.2,67.2,92.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2772,9481,902.4,918.1,62.1,93.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2773,15055,878.7,1826.7,71.0,92.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2774,16714,854.5,2371.7,81.1,91.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2775,8929,849.1,583.8,48.3,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2776,3396,833.4,224.8,49.1,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2777,10639,909.4,1218.4,65.1,93.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2778,10906,830.1,1216.9,62.2,92.93,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2779,13352,862.2,1777.0,69.3,92.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2780,18402,887.9,2678.5,86.9,91.48,Stator Micro-Channel Coolant Active
LUCID-AIR-2781,18788,882.5,3054.9,90.6,91.5,Stator Micro-Channel Coolant Active
LUCID-AIR-2782,15657,911.5,2064.7,81.8,92.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2783,4581,883.1,349.5,50.8,94.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2784,10734,921.2,1091.8,59.8,92.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2785,2227,842.6,236.8,50.7,94.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2786,17120,832.1,2287.6,82.2,92.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2787,10775,873.7,948.8,60.7,93.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2788,14234,902.0,1735.4,79.6,92.47,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2789,8414,874.0,983.7,57.3,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2790,5651,846.6,604.3,51.6,93.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2791,11420,851.3,1355.9,69.4,93.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2792,13000,830.7,1699.3,75.8,92.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2793,15520,834.2,2212.6,76.4,91.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2794,10411,823.8,939.0,62.5,93.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2795,11848,857.3,1401.2,69.0,93.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2796,17434,872.5,2595.6,82.0,91.68,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2797,18148,916.6,3156.8,98.6,91.32,Stator Micro-Channel Coolant Active
LUCID-AIR-2798,5274,867.5,248.7,52.8,94.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2799,16791,843.2,2452.2,84.7,91.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2800,19436,849.8,3048.4,90.7,91.07,Stator Micro-Channel Coolant Active
LUCID-AIR-2801,11760,923.4,1208.7,69.6,93.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2802,19078,908.1,3238.4,98.4,91.28,Stator Micro-Channel Coolant Active
LUCID-AIR-2803,10756,899.8,1189.8,60.9,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2804,5128,859.6,223.4,50.3,93.93,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2805,5436,912.3,258.4,45.7,94.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2806,17870,866.2,2693.5,86.2,91.49,Stator Micro-Channel Coolant Active
LUCID-AIR-2807,14124,881.1,2020.8,77.3,92.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2808,13492,897.2,1783.6,73.9,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2809,17185,871.1,2683.0,88.5,91.64,Stator Micro-Channel Coolant Active
LUCID-AIR-2810,2619,918.6,230.1,46.3,94.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2811,15529,921.0,1797.6,74.8,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2812,4852,856.3,150.3,46.9,94.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2813,14387,870.3,1906.1,69.8,92.86,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2814,6876,915.5,867.2,57.8,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2815,18064,922.2,2764.9,89.7,91.68,Stator Micro-Channel Coolant Active
LUCID-AIR-2816,7415,895.1,578.4,52.3,93.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2817,10193,875.2,1111.9,61.7,93.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2818,5061,864.4,397.0,42.8,94.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2819,12255,839.4,1443.6,62.6,93.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2820,10650,920.6,1095.6,61.3,93.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2821,5411,822.3,637.7,52.8,93.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2822,10792,862.7,977.9,58.9,93.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2823,9801,830.9,1130.0,60.5,93.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2824,19173,849.6,2789.6,87.8,91.72,Stator Micro-Channel Coolant Active
LUCID-AIR-2825,12576,869.5,1105.0,63.7,93.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2826,13683,840.5,1527.1,68.9,92.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2827,15757,847.1,2057.3,79.8,92.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2828,6461,836.8,604.6,52.3,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2829,6538,861.9,435.0,46.7,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2830,17704,845.7,2802.2,91.3,90.98,Stator Micro-Channel Coolant Active
LUCID-AIR-2831,16519,831.7,2428.3,79.3,92.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2832,4884,891.4,342.3,52.2,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2833,18885,826.5,3010.3,91.4,91.23,Stator Micro-Channel Coolant Active
LUCID-AIR-2834,18277,852.7,2897.0,91.1,91.4,Stator Micro-Channel Coolant Active
LUCID-AIR-2835,5098,849.4,400.3,51.0,94.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2836,11078,907.2,1044.7,54.5,93.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2837,8879,844.9,856.4,55.3,93.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2838,14857,868.2,1996.6,71.0,92.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2839,12517,875.9,1750.6,71.6,92.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2840,7094,830.2,732.9,63.8,93.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2841,16435,846.0,2259.7,79.9,92.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2842,19052,831.6,2909.9,89.5,91.32,Stator Micro-Channel Coolant Active
LUCID-AIR-2843,15500,910.7,2153.1,71.2,92.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2844,17604,837.4,2399.4,86.7,92.39,Stator Micro-Channel Coolant Active
LUCID-AIR-2845,12505,851.1,1469.6,68.9,93.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2846,17397,871.9,2505.1,80.1,91.93,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2847,14525,855.2,1816.0,73.5,92.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2848,4759,896.6,323.3,54.8,94.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2849,13014,890.2,1585.5,70.7,92.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2850,10423,866.0,885.0,58.7,93.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2851,12447,906.5,1679.1,69.3,92.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2852,18555,913.4,3179.5,94.8,91.54,Stator Micro-Channel Coolant Active
LUCID-AIR-2853,4332,871.9,298.3,50.2,94.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2854,18912,851.0,3199.1,96.6,91.16,Stator Micro-Channel Coolant Active
LUCID-AIR-2855,2829,895.3,111.6,47.1,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2856,19106,916.9,2946.8,96.0,91.84,Stator Micro-Channel Coolant Active
LUCID-AIR-2857,16738,836.6,2310.2,84.1,92.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2858,9140,866.4,1071.3,64.4,93.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2859,18455,914.5,2785.2,93.5,91.25,Stator Micro-Channel Coolant Active
LUCID-AIR-2860,12357,821.3,1309.3,68.8,92.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2861,15566,887.4,2002.3,79.0,92.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2862,5051,828.1,330.3,49.8,93.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2863,2257,898.3,252.3,48.6,94.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2864,13924,914.8,1708.4,68.4,92.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2865,10088,882.1,1152.8,64.9,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2866,10645,820.5,880.7,56.5,93.56,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2867,7612,857.0,617.5,56.7,93.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2868,6535,918.4,400.2,49.2,93.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2869,11689,921.9,1187.6,64.4,93.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2870,16730,864.5,2673.1,85.9,91.57,Stator Micro-Channel Coolant Active
LUCID-AIR-2871,8815,861.0,973.1,67.9,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2872,3587,830.2,396.7,45.0,94.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2873,15937,852.2,2482.0,83.5,91.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2874,3538,874.2,99.9,47.3,93.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2875,3175,836.1,210.9,46.9,93.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2876,4899,870.2,226.6,54.0,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2877,12979,846.0,1442.7,72.8,92.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2878,12673,850.6,1612.2,71.2,92.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2879,19518,886.7,3270.5,96.2,91.05,Stator Micro-Channel Coolant Active
LUCID-AIR-2880,16639,846.5,2592.3,87.1,91.31,Stator Micro-Channel Coolant Active
LUCID-AIR-2881,10404,882.7,1211.6,68.2,92.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2882,5313,875.0,636.0,49.4,93.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2883,16151,858.9,2066.8,76.0,92.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2884,5294,880.1,133.8,48.9,94.75,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2885,3103,895.2,95.9,44.1,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2886,2563,911.8,-15.2,42.9,94.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2887,15712,823.4,2108.9,73.7,92.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2888,13229,849.8,1648.3,67.0,93.52,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2889,11959,857.2,1271.9,63.8,93.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2890,2138,901.4,-211.1,42.1,94.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2891,2993,866.7,345.9,47.9,93.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2892,11359,861.7,1200.6,60.7,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2893,9015,900.5,1005.8,57.0,93.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2894,8278,884.6,863.8,59.6,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2895,3895,850.1,140.3,44.2,94.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2896,14662,887.4,1927.1,80.1,92.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2897,2115,827.7,165.0,47.9,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2898,11760,828.3,1427.5,68.9,92.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2899,5476,851.6,167.1,50.3,94.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2900,9146,877.0,699.6,53.6,94.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2901,5702,908.4,354.5,55.1,94.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2902,9624,889.9,1234.6,60.7,93.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2903,15434,913.7,1819.9,75.4,92.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2904,3975,916.8,260.6,50.8,94.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2905,6469,829.9,617.4,55.2,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2906,9975,883.7,1144.0,62.2,93.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2907,10697,844.5,1170.8,65.8,93.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2908,4746,876.7,116.0,52.1,94.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2909,13672,875.5,1655.8,67.5,92.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2910,6686,846.4,506.2,46.4,94.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2911,6740,916.4,664.5,54.2,93.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2912,10154,923.6,889.7,57.9,94.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2913,3020,908.1,-105.4,38.7,94.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2914,14967,851.5,2051.8,75.7,92.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2915,10136,825.0,1139.4,67.0,93.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2916,5425,863.4,425.1,52.9,94.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2917,8224,878.5,718.2,63.9,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2918,5274,861.5,15.7,45.2,94.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2919,9245,841.7,667.6,56.7,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2920,10039,822.2,1075.6,57.3,93.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2921,6183,852.0,542.2,53.6,93.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2922,19457,911.4,3287.9,98.1,90.63,Stator Micro-Channel Coolant Active
LUCID-AIR-2923,7457,827.0,451.8,54.5,94.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2924,9816,914.1,696.1,55.0,94.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2925,15732,920.7,1992.3,68.9,92.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2926,15303,852.9,2099.2,82.0,92.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2927,15151,847.2,1864.4,70.9,92.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2928,15509,898.9,2116.8,75.9,92.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2929,11131,835.9,1351.8,65.1,93.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2930,8730,922.1,1001.9,61.0,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2931,13354,917.7,1732.7,72.4,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2932,14768,827.8,1968.0,75.0,92.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2933,12064,914.3,1530.8,69.3,93.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2934,16608,909.3,2471.5,90.2,91.67,Stator Micro-Channel Coolant Active
LUCID-AIR-2935,19718,833.8,2925.6,86.9,91.3,Stator Micro-Channel Coolant Active
LUCID-AIR-2936,14551,909.3,1915.8,77.2,92.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2937,16373,908.5,2237.4,82.8,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2938,5017,835.8,422.0,48.9,93.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2939,8219,898.0,512.2,53.3,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2940,8408,916.2,614.6,56.7,93.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2941,19471,917.3,3206.1,94.8,91.33,Stator Micro-Channel Coolant Active
LUCID-AIR-2942,7098,901.8,715.8,54.2,93.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2943,14800,859.9,1884.2,72.7,92.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2944,12692,883.5,1846.5,78.4,92.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2945,16902,867.6,2858.0,85.2,91.41,Stator Micro-Channel Coolant Active
LUCID-AIR-2946,14850,893.7,1983.9,77.4,92.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2947,8394,908.6,681.6,53.6,93.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2948,5674,833.4,496.8,58.3,94.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2949,4575,897.2,366.5,45.0,93.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2950,17242,902.5,2307.0,81.5,91.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2951,15961,891.6,2130.5,77.3,92.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2952,17497,919.2,2783.9,87.7,91.01,Stator Micro-Channel Coolant Active
LUCID-AIR-2953,7247,836.0,552.7,56.8,94.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2954,2502,905.9,-193.4,45.9,94.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2955,3283,921.5,140.3,51.0,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2956,17195,827.9,2373.0,86.9,91.94,Stator Micro-Channel Coolant Active
LUCID-AIR-2957,4731,921.5,209.9,51.4,93.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2958,17922,863.9,2618.5,85.2,91.73,Stator Micro-Channel Coolant Active
LUCID-AIR-2959,19212,867.3,3046.3,95.7,91.34,Stator Micro-Channel Coolant Active
LUCID-AIR-2960,16421,844.8,1817.2,68.7,92.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2961,8295,889.8,1247.3,63.2,92.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2962,19186,863.9,2958.4,99.5,91.49,Stator Micro-Channel Coolant Active
LUCID-AIR-2963,9347,865.5,964.4,57.0,93.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2964,15806,906.2,2653.7,84.3,92.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2965,11223,899.1,1306.7,63.2,93.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2966,6153,829.1,519.4,49.6,93.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2967,16334,840.2,2216.8,76.1,92.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2968,17512,922.2,2794.9,91.8,91.77,Stator Micro-Channel Coolant Active
LUCID-AIR-2969,2810,870.6,-135.0,38.1,94.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2970,8980,913.1,856.7,55.4,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2971,12559,889.0,1689.0,71.2,92.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2972,12154,858.3,1504.4,74.1,92.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2973,14647,887.7,1854.0,69.3,92.48,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2974,12931,856.8,1600.0,70.4,92.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2975,18930,826.5,2764.8,83.6,91.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2976,3272,821.2,143.3,46.4,94.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2977,5436,909.9,369.9,57.3,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2978,7376,847.6,607.9,55.8,93.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2979,2084,915.8,166.7,52.4,94.47,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2980,2905,859.9,120.1,48.4,94.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2981,2848,916.5,269.8,48.7,94.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2982,17789,837.1,2816.3,88.1,91.19,Stator Micro-Channel Coolant Active
LUCID-AIR-2983,17484,851.5,2526.5,89.6,92.07,Stator Micro-Channel Coolant Active
LUCID-AIR-2984,14285,895.9,2153.8,82.9,91.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2985,10002,824.8,1132.1,62.1,92.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2986,7732,858.8,1027.8,65.3,93.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2987,6943,848.9,680.9,55.4,93.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2988,9915,844.8,807.4,60.7,93.65,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2989,4867,850.7,505.0,54.0,94.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2990,12002,860.6,1327.5,63.8,93.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2991,19400,860.9,2973.9,90.4,90.81,Stator Micro-Channel Coolant Active
LUCID-AIR-2992,11757,885.5,1493.9,67.4,92.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2993,4190,871.7,41.0,46.5,94.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2994,14536,850.2,1851.5,69.8,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2995,2535,907.5,218.4,47.8,93.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2996,13313,852.9,1733.0,74.8,92.34,Peak 92.4% Powertrain Efficiency Domain
