Handover_Event_ID,Driver_Attention_State,Handover_Response_Time_s,Speed_at_Handover_kmh,Adverse_Weather_Flag,Handover_Success
MB-L3-6596,Attentive & Forward,1.46,90.1,Clear Weather,Safe Smooth Handover
MB-L3-6597,Attentive & Forward,1.39,94.1,Clear Weather,Safe Smooth Handover
MB-L3-6598,Attentive & Forward,1.41,127.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6599,Drowsy / Eyelid Blink,4.37,91.8,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6600,Attentive & Forward,1.29,42.8,Clear Weather,Safe Smooth Handover
MB-L3-6601,Attentive & Forward,1.39,82.7,Clear Weather,Safe Smooth Handover
MB-L3-6602,Attentive & Forward,1.15,73.6,Clear Weather,Safe Smooth Handover
MB-L3-6603,Attentive & Forward,1.1,124.1,Clear Weather,Safe Smooth Handover
MB-L3-6604,Looking at Passenger,2.33,122.6,Construction Zone,Safe Smooth Handover
MB-L3-6605,Attentive & Forward,0.98,103.4,Clear Weather,Safe Smooth Handover
MB-L3-6606,Looking at Passenger,2.59,57.1,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6607,Attentive & Forward,1.59,107.8,Clear Weather,Safe Smooth Handover
MB-L3-6608,Attentive & Forward,1.24,104.1,Clear Weather,Safe Smooth Handover
MB-L3-6609,Attentive & Forward,1.64,87.0,Clear Weather,Safe Smooth Handover
MB-L3-6610,Attentive & Forward,1.25,124.9,Clear Weather,Safe Smooth Handover
MB-L3-6611,Attentive & Forward,1.3,43.5,Clear Weather,Safe Smooth Handover
MB-L3-6612,Attentive & Forward,1.78,60.3,Clear Weather,Safe Smooth Handover
MB-L3-6613,Attentive & Forward,1.41,66.1,Clear Weather,Safe Smooth Handover
MB-L3-6614,Attentive & Forward,1.5,46.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6615,Looking at Passenger,2.7,62.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6616,Drowsy / Eyelid Blink,4.49,123.0,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6617,Rear Seat Mirror,2.87,114.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6618,Looking at Passenger,3.36,112.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6619,Attentive & Forward,1.21,125.6,Clear Weather,Safe Smooth Handover
MB-L3-6620,Attentive & Forward,1.41,41.5,Clear Weather,Safe Smooth Handover
MB-L3-6621,Attentive & Forward,1.19,43.2,Clear Weather,Safe Smooth Handover
MB-L3-6622,Rear Seat Mirror,2.5,54.8,Construction Zone,Escalated Visual/Audio Alert
MB-L3-6623,Attentive & Forward,0.86,121.6,Clear Weather,Safe Smooth Handover
MB-L3-6624,Smartphone Screen,2.44,84.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6625,Attentive & Forward,1.34,49.4,Clear Weather,Safe Smooth Handover
MB-L3-6626,Smartphone Screen,2.99,55.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6627,Looking at Passenger,2.4,76.4,Clear Weather,Safe Smooth Handover
MB-L3-6628,Attentive & Forward,1.34,112.4,Clear Weather,Safe Smooth Handover
MB-L3-6629,Drowsy / Eyelid Blink,2.98,91.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6630,Attentive & Forward,1.83,114.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6631,Attentive & Forward,1.47,105.3,Clear Weather,Safe Smooth Handover
MB-L3-6632,Attentive & Forward,1.26,70.8,Clear Weather,Safe Smooth Handover
MB-L3-6633,Smartphone Screen,3.2,67.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6634,Drowsy / Eyelid Blink,3.96,111.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6635,Attentive & Forward,1.52,83.8,Clear Weather,Safe Smooth Handover
MB-L3-6636,Attentive & Forward,1.63,69.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6637,Attentive & Forward,1.4,90.9,Clear Weather,Safe Smooth Handover
MB-L3-6638,Attentive & Forward,1.31,90.6,Clear Weather,Safe Smooth Handover
MB-L3-6639,Attentive & Forward,1.51,112.2,Clear Weather,Safe Smooth Handover
MB-L3-6640,Smartphone Screen,2.74,89.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6641,Attentive & Forward,1.4,123.2,Clear Weather,Safe Smooth Handover
MB-L3-6642,Attentive & Forward,1.45,73.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6643,Drowsy / Eyelid Blink,4.71,95.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6644,Attentive & Forward,1.21,69.1,Construction Zone,Safe Smooth Handover
MB-L3-6645,Attentive & Forward,1.1,79.9,Clear Weather,Safe Smooth Handover
MB-L3-6646,Attentive & Forward,1.15,60.0,Clear Weather,Safe Smooth Handover
MB-L3-6647,Attentive & Forward,1.56,43.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6648,Rear Seat Mirror,2.07,40.7,Clear Weather,Safe Smooth Handover
MB-L3-6649,Attentive & Forward,1.59,87.3,Clear Weather,Safe Smooth Handover
MB-L3-6650,Attentive & Forward,1.33,124.7,Construction Zone,Safe Smooth Handover
MB-L3-6651,Attentive & Forward,1.35,85.4,Clear Weather,Safe Smooth Handover
MB-L3-6652,Attentive & Forward,1.02,94.5,Clear Weather,Safe Smooth Handover
MB-L3-6653,Attentive & Forward,1.37,59.1,Clear Weather,Safe Smooth Handover
MB-L3-6654,Attentive & Forward,1.12,101.3,Clear Weather,Safe Smooth Handover
MB-L3-6655,Attentive & Forward,1.42,42.5,Clear Weather,Safe Smooth Handover
MB-L3-6656,Smartphone Screen,2.29,45.2,Clear Weather,Safe Smooth Handover
MB-L3-6657,Attentive & Forward,1.47,77.0,Clear Weather,Safe Smooth Handover
MB-L3-6658,Attentive & Forward,0.99,108.7,Clear Weather,Safe Smooth Handover
MB-L3-6659,Attentive & Forward,1.43,47.1,Clear Weather,Safe Smooth Handover
MB-L3-6660,Attentive & Forward,1.58,80.9,Clear Weather,Safe Smooth Handover
MB-L3-6661,Attentive & Forward,1.71,87.5,Clear Weather,Safe Smooth Handover
MB-L3-6662,Drowsy / Eyelid Blink,3.99,61.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6663,Looking at Passenger,2.91,108.4,Construction Zone,Escalated Visual/Audio Alert
MB-L3-6664,Attentive & Forward,1.66,46.4,Construction Zone,Safe Smooth Handover
MB-L3-6665,Attentive & Forward,1.26,101.1,Clear Weather,Safe Smooth Handover
MB-L3-6666,Attentive & Forward,1.49,47.2,Construction Zone,Safe Smooth Handover
MB-L3-6667,Attentive & Forward,1.12,41.2,Clear Weather,Safe Smooth Handover
MB-L3-6668,Attentive & Forward,1.42,58.1,Clear Weather,Safe Smooth Handover
MB-L3-6669,Attentive & Forward,1.28,43.1,Clear Weather,Safe Smooth Handover
MB-L3-6670,Attentive & Forward,1.35,49.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6671,Attentive & Forward,1.63,75.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6672,Attentive & Forward,1.26,54.4,Clear Weather,Safe Smooth Handover
MB-L3-6673,Attentive & Forward,1.23,125.5,Clear Weather,Safe Smooth Handover
MB-L3-6674,Attentive & Forward,1.13,54.7,Clear Weather,Safe Smooth Handover
MB-L3-6675,Attentive & Forward,1.35,128.2,Clear Weather,Safe Smooth Handover
MB-L3-6676,Attentive & Forward,1.36,65.1,Clear Weather,Safe Smooth Handover
MB-L3-6677,Attentive & Forward,1.5,120.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6678,Attentive & Forward,1.59,54.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6679,Smartphone Screen,2.31,84.3,Clear Weather,Safe Smooth Handover
MB-L3-6680,Attentive & Forward,1.36,90.3,Construction Zone,Safe Smooth Handover
MB-L3-6681,Drowsy / Eyelid Blink,3.93,55.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6682,Attentive & Forward,1.57,58.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6683,Attentive & Forward,1.27,110.5,Clear Weather,Safe Smooth Handover
MB-L3-6684,Smartphone Screen,2.45,89.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6685,Attentive & Forward,1.72,41.6,Clear Weather,Safe Smooth Handover
MB-L3-6686,Attentive & Forward,1.48,58.8,Clear Weather,Safe Smooth Handover
MB-L3-6687,Attentive & Forward,1.45,71.1,Clear Weather,Safe Smooth Handover
MB-L3-6688,Attentive & Forward,1.46,91.8,Clear Weather,Safe Smooth Handover
MB-L3-6689,Attentive & Forward,1.46,93.8,Clear Weather,Safe Smooth Handover
MB-L3-6690,Smartphone Screen,2.66,95.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6691,Attentive & Forward,1.22,42.4,Clear Weather,Safe Smooth Handover
MB-L3-6692,Attentive & Forward,1.6,120.8,Clear Weather,Safe Smooth Handover
MB-L3-6693,Smartphone Screen,2.85,118.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6694,Attentive & Forward,1.72,56.3,Clear Weather,Safe Smooth Handover
MB-L3-6695,Attentive & Forward,0.96,48.6,Clear Weather,Safe Smooth Handover
MB-L3-6696,Attentive & Forward,1.42,81.9,Clear Weather,Safe Smooth Handover
MB-L3-6697,Smartphone Screen,2.6,118.9,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6698,Attentive & Forward,1.57,74.1,Clear Weather,Safe Smooth Handover
MB-L3-6699,Attentive & Forward,1.42,82.2,Clear Weather,Safe Smooth Handover
MB-L3-6700,Looking at Passenger,2.63,113.9,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6701,Attentive & Forward,1.62,60.8,Clear Weather,Safe Smooth Handover
MB-L3-6702,Looking at Passenger,1.54,89.5,Clear Weather,Safe Smooth Handover
MB-L3-6703,Attentive & Forward,1.36,58.7,Clear Weather,Safe Smooth Handover
MB-L3-6704,Smartphone Screen,2.41,44.8,Clear Weather,Safe Smooth Handover
MB-L3-6705,Attentive & Forward,1.23,70.9,Clear Weather,Safe Smooth Handover
MB-L3-6706,Attentive & Forward,1.53,59.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6707,Attentive & Forward,1.4,51.6,Clear Weather,Safe Smooth Handover
MB-L3-6708,Attentive & Forward,1.49,55.6,Clear Weather,Safe Smooth Handover
MB-L3-6709,Attentive & Forward,1.4,105.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6710,Smartphone Screen,2.17,89.9,Clear Weather,Safe Smooth Handover
MB-L3-6711,Smartphone Screen,2.94,120.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6712,Attentive & Forward,1.26,105.4,Clear Weather,Safe Smooth Handover
MB-L3-6713,Attentive & Forward,1.66,60.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6714,Attentive & Forward,1.55,120.6,Clear Weather,Safe Smooth Handover
MB-L3-6715,Attentive & Forward,1.42,114.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6716,Attentive & Forward,2.03,58.8,Clear Weather,Safe Smooth Handover
MB-L3-6717,Attentive & Forward,1.76,92.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6718,Drowsy / Eyelid Blink,4.29,106.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6719,Drowsy / Eyelid Blink,4.98,75.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6720,Attentive & Forward,1.34,86.3,Clear Weather,Safe Smooth Handover
MB-L3-6721,Attentive & Forward,1.28,94.8,Construction Zone,Safe Smooth Handover
MB-L3-6722,Smartphone Screen,2.24,110.1,Clear Weather,Safe Smooth Handover
MB-L3-6723,Attentive & Forward,1.87,122.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6724,Smartphone Screen,3.0,110.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6725,Smartphone Screen,2.29,104.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6726,Attentive & Forward,1.17,123.7,Construction Zone,Safe Smooth Handover
MB-L3-6727,Attentive & Forward,1.3,117.6,Clear Weather,Safe Smooth Handover
MB-L3-6728,Looking at Passenger,2.42,71.0,Clear Weather,Safe Smooth Handover
MB-L3-6729,Attentive & Forward,1.3,117.9,Clear Weather,Safe Smooth Handover
MB-L3-6730,Attentive & Forward,1.51,117.8,Clear Weather,Safe Smooth Handover
MB-L3-6731,Attentive & Forward,1.17,82.4,Clear Weather,Safe Smooth Handover
MB-L3-6732,Attentive & Forward,1.41,51.4,Clear Weather,Safe Smooth Handover
MB-L3-6733,Drowsy / Eyelid Blink,4.22,56.3,Construction Zone,Escalated Visual/Audio Alert
MB-L3-6734,Attentive & Forward,1.54,95.5,Clear Weather,Safe Smooth Handover
MB-L3-6735,Looking at Passenger,2.62,109.5,Construction Zone,Escalated Visual/Audio Alert
MB-L3-6736,Attentive & Forward,1.72,121.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6737,Smartphone Screen,2.65,117.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6738,Attentive & Forward,1.29,52.4,Clear Weather,Safe Smooth Handover
MB-L3-6739,Attentive & Forward,1.42,126.6,Clear Weather,Safe Smooth Handover
MB-L3-6740,Attentive & Forward,1.73,119.3,Clear Weather,Safe Smooth Handover
MB-L3-6741,Looking at Passenger,2.85,90.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6742,Attentive & Forward,1.38,93.8,Clear Weather,Safe Smooth Handover
MB-L3-6743,Smartphone Screen,2.34,80.4,Clear Weather,Safe Smooth Handover
MB-L3-6744,Attentive & Forward,1.42,51.7,Clear Weather,Safe Smooth Handover
MB-L3-6745,Smartphone Screen,2.18,125.8,Clear Weather,Safe Smooth Handover
MB-L3-6746,Attentive & Forward,1.41,101.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6747,Rear Seat Mirror,2.02,69.0,Clear Weather,Safe Smooth Handover
MB-L3-6748,Attentive & Forward,1.15,129.9,Clear Weather,Safe Smooth Handover
MB-L3-6749,Attentive & Forward,1.32,73.3,Clear Weather,Safe Smooth Handover
MB-L3-6750,Attentive & Forward,1.44,122.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6751,Attentive & Forward,1.51,55.4,Clear Weather,Safe Smooth Handover
MB-L3-6752,Attentive & Forward,1.26,125.2,Clear Weather,Safe Smooth Handover
MB-L3-6753,Smartphone Screen,2.44,107.3,Clear Weather,Safe Smooth Handover
MB-L3-6754,Attentive & Forward,1.59,86.5,Clear Weather,Safe Smooth Handover
MB-L3-6755,Smartphone Screen,2.1,98.1,Clear Weather,Safe Smooth Handover
MB-L3-6756,Smartphone Screen,2.71,42.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6757,Attentive & Forward,1.35,101.6,Clear Weather,Safe Smooth Handover
MB-L3-6758,Attentive & Forward,1.44,67.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6759,Attentive & Forward,1.45,88.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6760,Attentive & Forward,1.4,109.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6761,Attentive & Forward,1.47,89.3,Clear Weather,Safe Smooth Handover
MB-L3-6762,Looking at Passenger,2.18,117.4,Clear Weather,Safe Smooth Handover
MB-L3-6763,Attentive & Forward,1.1,88.5,Clear Weather,Safe Smooth Handover
MB-L3-6764,Attentive & Forward,1.34,49.3,Clear Weather,Safe Smooth Handover
MB-L3-6765,Attentive & Forward,1.35,103.2,Clear Weather,Safe Smooth Handover
MB-L3-6766,Attentive & Forward,1.65,79.2,Clear Weather,Safe Smooth Handover
MB-L3-6767,Drowsy / Eyelid Blink,4.96,83.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6768,Attentive & Forward,1.15,109.4,Clear Weather,Safe Smooth Handover
MB-L3-6769,Smartphone Screen,2.38,101.9,Clear Weather,Safe Smooth Handover
MB-L3-6770,Smartphone Screen,2.97,75.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6771,Attentive & Forward,1.15,61.0,Clear Weather,Safe Smooth Handover
MB-L3-6772,Attentive & Forward,1.41,75.6,Clear Weather,Safe Smooth Handover
MB-L3-6773,Attentive & Forward,1.51,48.2,Clear Weather,Safe Smooth Handover
MB-L3-6774,Attentive & Forward,1.44,72.9,Clear Weather,Safe Smooth Handover
MB-L3-6775,Drowsy / Eyelid Blink,3.85,42.1,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6776,Rear Seat Mirror,2.15,43.8,Clear Weather,Safe Smooth Handover
MB-L3-6777,Drowsy / Eyelid Blink,3.37,44.6,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6778,Attentive & Forward,1.74,120.9,Clear Weather,Safe Smooth Handover
MB-L3-6779,Drowsy / Eyelid Blink,4.57,119.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6780,Attentive & Forward,1.19,97.8,Clear Weather,Safe Smooth Handover
MB-L3-6781,Drowsy / Eyelid Blink,4.04,107.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6782,Attentive & Forward,1.35,66.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6783,Looking at Passenger,2.19,120.3,Clear Weather,Safe Smooth Handover
MB-L3-6784,Attentive & Forward,1.09,57.5,Clear Weather,Safe Smooth Handover
MB-L3-6785,Smartphone Screen,2.81,48.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6786,Attentive & Forward,1.34,71.7,Clear Weather,Safe Smooth Handover
MB-L3-6787,Smartphone Screen,2.64,122.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6788,Attentive & Forward,1.81,108.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6789,Attentive & Forward,1.26,105.0,Clear Weather,Safe Smooth Handover
MB-L3-6790,Smartphone Screen,2.41,55.5,Clear Weather,Safe Smooth Handover
MB-L3-6791,Attentive & Forward,1.33,62.3,Construction Zone,Safe Smooth Handover
MB-L3-6792,Attentive & Forward,1.28,108.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6793,Drowsy / Eyelid Blink,3.03,68.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6794,Drowsy / Eyelid Blink,3.93,61.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6795,Attentive & Forward,1.31,45.2,Clear Weather,Safe Smooth Handover
MB-L3-6796,Attentive & Forward,1.72,96.2,Clear Weather,Safe Smooth Handover
MB-L3-6797,Smartphone Screen,2.51,119.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6798,Smartphone Screen,1.87,101.4,Clear Weather,Safe Smooth Handover
MB-L3-6799,Looking at Passenger,2.75,124.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6800,Attentive & Forward,1.11,62.8,Clear Weather,Safe Smooth Handover
MB-L3-6801,Smartphone Screen,2.87,40.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6802,Attentive & Forward,1.29,40.8,Clear Weather,Safe Smooth Handover
MB-L3-6803,Attentive & Forward,1.36,60.1,Clear Weather,Safe Smooth Handover
MB-L3-6804,Rear Seat Mirror,2.07,122.7,Clear Weather,Safe Smooth Handover
MB-L3-6805,Smartphone Screen,2.98,56.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6806,Attentive & Forward,1.49,101.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6807,Attentive & Forward,1.39,118.9,Clear Weather,Safe Smooth Handover
MB-L3-6808,Rear Seat Mirror,1.84,41.8,Clear Weather,Safe Smooth Handover
MB-L3-6809,Attentive & Forward,1.85,85.0,Construction Zone,Safe Smooth Handover
MB-L3-6810,Attentive & Forward,1.36,94.4,Clear Weather,Safe Smooth Handover
MB-L3-6811,Smartphone Screen,3.28,56.0,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6812,Attentive & Forward,1.58,55.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6813,Smartphone Screen,2.6,43.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6814,Attentive & Forward,1.1,59.5,Clear Weather,Safe Smooth Handover
MB-L3-6815,Attentive & Forward,1.22,48.7,Clear Weather,Safe Smooth Handover
MB-L3-6816,Attentive & Forward,1.28,40.3,Clear Weather,Safe Smooth Handover
MB-L3-6817,Attentive & Forward,1.53,104.6,Clear Weather,Safe Smooth Handover
MB-L3-6818,Attentive & Forward,0.91,54.7,Clear Weather,Safe Smooth Handover
MB-L3-6819,Attentive & Forward,1.25,124.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6820,Attentive & Forward,1.43,80.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6821,Attentive & Forward,1.43,56.6,Clear Weather,Safe Smooth Handover
MB-L3-6822,Attentive & Forward,1.38,95.6,Clear Weather,Safe Smooth Handover
MB-L3-6823,Looking at Passenger,3.18,112.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6824,Attentive & Forward,1.32,116.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6825,Looking at Passenger,2.68,74.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6826,Drowsy / Eyelid Blink,3.2,91.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6827,Drowsy / Eyelid Blink,4.43,120.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6828,Drowsy / Eyelid Blink,4.11,63.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6829,Smartphone Screen,3.19,121.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6830,Looking at Passenger,2.9,125.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6831,Attentive & Forward,1.51,72.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6832,Attentive & Forward,1.15,80.5,Clear Weather,Safe Smooth Handover
MB-L3-6833,Looking at Passenger,2.42,55.3,Clear Weather,Safe Smooth Handover
MB-L3-6834,Attentive & Forward,0.95,95.9,Construction Zone,Safe Smooth Handover
MB-L3-6835,Smartphone Screen,2.45,122.2,Clear Weather,Safe Smooth Handover
MB-L3-6836,Smartphone Screen,2.83,71.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6837,Looking at Passenger,2.75,125.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6838,Attentive & Forward,1.74,76.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6839,Attentive & Forward,1.11,97.7,Clear Weather,Safe Smooth Handover
MB-L3-6840,Smartphone Screen,1.68,120.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6841,Smartphone Screen,2.71,101.8,Construction Zone,Escalated Visual/Audio Alert
MB-L3-6842,Attentive & Forward,1.2,101.5,Clear Weather,Safe Smooth Handover
MB-L3-6843,Attentive & Forward,1.45,85.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6844,Drowsy / Eyelid Blink,2.71,57.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6845,Smartphone Screen,2.86,91.4,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6846,Attentive & Forward,1.17,65.6,Clear Weather,Safe Smooth Handover
MB-L3-6847,Attentive & Forward,1.61,89.3,Clear Weather,Safe Smooth Handover
MB-L3-6848,Attentive & Forward,1.09,110.2,Clear Weather,Safe Smooth Handover
MB-L3-6849,Looking at Passenger,1.99,111.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6850,Attentive & Forward,1.5,79.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6851,Attentive & Forward,1.37,52.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6852,Attentive & Forward,1.32,49.3,Clear Weather,Safe Smooth Handover
MB-L3-6853,Attentive & Forward,1.83,51.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6854,Attentive & Forward,1.55,40.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6855,Attentive & Forward,1.24,79.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6856,Attentive & Forward,1.24,114.3,Clear Weather,Safe Smooth Handover
MB-L3-6857,Looking at Passenger,2.36,46.5,Clear Weather,Safe Smooth Handover
MB-L3-6858,Smartphone Screen,2.62,81.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6859,Attentive & Forward,1.36,84.2,Clear Weather,Safe Smooth Handover
MB-L3-6860,Smartphone Screen,2.8,53.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6861,Drowsy / Eyelid Blink,3.92,122.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6862,Attentive & Forward,1.51,101.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-6863,Drowsy / Eyelid Blink,4.1,101.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-6864,Smartphone Screen,2.58,75.6,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-6865,Attentive & Forward,1.38,94.2,Clear Weather,Safe Smooth Handover
MB-L3-6866,Attentive & Forward,1.72,86.4,Clear Weather,Safe Smooth Handover
MB-L3-6867,Smartphone Screen,3.31,41.2,Clear Weather,Escalated Visual/Audio Alert
