Charging_Session_ID,Ambient_Temp_C,Fast_Charge_C_Rate,Starting_SoC_pct,Anode_Overvoltage_mV,Charge_Duration_min,Plating_Safety_Status
VW-MEB-2840,14.5,1.72,11.5,-67.2,46.7,High Risk (Lithium Plating)
VW-MEB-2841,29.0,1.04,24.8,-23.0,63.8,High Risk (Lithium Plating)
VW-MEB-2842,13.2,2.54,24.3,-110.2,28.3,High Risk (Lithium Plating)
VW-MEB-2843,22.1,1.15,34.3,-50.7,50.4,High Risk (Lithium Plating)
VW-MEB-2844,7.3,1.05,22.8,-62.1,65.0,High Risk (Lithium Plating)
VW-MEB-2845,4.3,2.59,20.0,-105.0,27.5,High Risk (Lithium Plating)
VW-MEB-2846,6.9,2.7,22.2,-113.5,28.6,High Risk (Lithium Plating)
VW-MEB-2847,16.8,2.63,43.7,-98.8,16.5,High Risk (Lithium Plating)
VW-MEB-2848,8.3,2.39,17.7,-96.5,34.5,High Risk (Lithium Plating)
VW-MEB-2849,22.6,0.83,16.5,-37.2,65.0,High Risk (Lithium Plating)
VW-MEB-2850,31.9,2.21,10.0,-44.0,37.0,High Risk (Lithium Plating)
VW-MEB-2851,-0.2,2.84,31.1,-132.0,20.4,High Risk (Lithium Plating)
VW-MEB-2852,-8.9,2.84,18.7,-146.3,24.4,High Risk (Lithium Plating)
VW-MEB-2853,25.4,2.65,34.5,-82.4,20.3,High Risk (Lithium Plating)
VW-MEB-2854,-9.6,1.8,43.5,-120.6,25.1,High Risk (Lithium Plating)
VW-MEB-2855,30.3,3.01,30.8,-78.9,26.0,High Risk (Lithium Plating)
VW-MEB-2856,-1.4,2.67,15.8,-128.0,34.4,High Risk (Lithium Plating)
VW-MEB-2857,23.3,2.8,20.7,-82.9,26.5,High Risk (Lithium Plating)
VW-MEB-2858,9.0,2.3,36.5,-104.1,22.6,High Risk (Lithium Plating)
VW-MEB-2859,-4.2,1.11,30.2,-88.7,57.3,High Risk (Lithium Plating)
VW-MEB-2860,2.4,1.88,8.8,-94.9,50.6,High Risk (Lithium Plating)
VW-MEB-2861,32.1,2.83,22.2,-70.3,25.6,High Risk (Lithium Plating)
VW-MEB-2862,-9.4,2.84,22.1,-145.4,23.9,High Risk (Lithium Plating)
VW-MEB-2863,22.9,1.36,29.0,-45.0,46.5,High Risk (Lithium Plating)
VW-MEB-2864,-8.5,1.69,22.6,-111.9,45.1,High Risk (Lithium Plating)
VW-MEB-2865,-2.2,3.07,25.3,-151.8,20.7,High Risk (Lithium Plating)
VW-MEB-2866,1.0,2.74,14.1,-127.9,30.9,High Risk (Lithium Plating)
VW-MEB-2867,29.8,1.02,43.7,-34.1,44.7,High Risk (Lithium Plating)
VW-MEB-2868,7.3,1.06,19.5,-61.8,65.0,High Risk (Lithium Plating)
VW-MEB-2869,2.4,3.18,12.6,-122.2,24.5,High Risk (Lithium Plating)
VW-MEB-2870,23.8,1.69,8.8,-49.6,53.3,High Risk (Lithium Plating)
VW-MEB-2871,27.4,2.36,34.4,-76.0,22.0,High Risk (Lithium Plating)
VW-MEB-2872,15.1,2.82,21.2,-99.0,26.4,High Risk (Lithium Plating)
VW-MEB-2873,23.1,0.94,38.4,-36.4,58.1,High Risk (Lithium Plating)
VW-MEB-2874,24.8,3.09,7.0,-82.1,27.9,High Risk (Lithium Plating)
VW-MEB-2875,13.8,1.72,34.1,-77.8,29.4,High Risk (Lithium Plating)
VW-MEB-2876,11.6,1.26,32.9,-62.6,49.1,High Risk (Lithium Plating)
VW-MEB-2877,-7.8,1.92,30.7,-119.9,31.3,High Risk (Lithium Plating)
VW-MEB-2878,17.9,2.47,32.1,-99.6,24.4,High Risk (Lithium Plating)
VW-MEB-2879,25.2,3.06,16.7,-88.6,27.9,High Risk (Lithium Plating)
VW-MEB-2880,29.3,1.39,37.8,-37.2,36.1,High Risk (Lithium Plating)
VW-MEB-2881,26.1,1.28,39.2,-54.4,38.4,High Risk (Lithium Plating)
VW-MEB-2882,-2.6,2.41,12.6,-121.4,33.3,High Risk (Lithium Plating)
VW-MEB-2883,16.0,2.64,41.5,-100.9,16.5,High Risk (Lithium Plating)
VW-MEB-2884,28.1,2.58,12.5,-60.3,32.0,High Risk (Lithium Plating)
VW-MEB-2885,10.0,3.16,12.8,-119.8,27.4,High Risk (Lithium Plating)
VW-MEB-2886,-4.6,0.87,37.3,-90.3,65.0,High Risk (Lithium Plating)
VW-MEB-2887,20.2,2.58,18.5,-76.2,29.7,High Risk (Lithium Plating)
VW-MEB-2888,5.5,2.34,7.8,-95.9,37.1,High Risk (Lithium Plating)
VW-MEB-2889,8.9,2.88,5.0,-104.9,34.5,High Risk (Lithium Plating)
VW-MEB-2890,15.4,2.98,19.6,-104.8,25.1,High Risk (Lithium Plating)
VW-MEB-2891,5.5,2.12,9.8,-95.5,39.9,High Risk (Lithium Plating)
VW-MEB-2892,-3.7,1.78,20.0,-108.4,39.6,High Risk (Lithium Plating)
VW-MEB-2893,16.5,1.11,11.1,-51.2,65.0,High Risk (Lithium Plating)
VW-MEB-2894,30.8,2.43,13.4,-60.4,35.2,High Risk (Lithium Plating)
VW-MEB-2895,17.3,0.91,38.7,-47.8,55.6,High Risk (Lithium Plating)
VW-MEB-2896,32.8,1.81,38.4,-53.3,27.1,High Risk (Lithium Plating)
VW-MEB-2897,8.2,1.74,20.3,-83.5,44.4,High Risk (Lithium Plating)
VW-MEB-2898,32.1,2.48,21.5,-59.3,30.3,High Risk (Lithium Plating)
VW-MEB-2899,23.9,2.92,12.0,-78.0,29.5,High Risk (Lithium Plating)
VW-MEB-2900,32.6,2.51,23.9,-63.4,31.6,High Risk (Lithium Plating)
VW-MEB-2901,8.3,2.77,10.9,-108.9,29.8,High Risk (Lithium Plating)
VW-MEB-2902,31.7,2.79,13.7,-60.7,30.1,High Risk (Lithium Plating)
VW-MEB-2903,35.0,1.72,9.3,-24.6,47.4,High Risk (Lithium Plating)
VW-MEB-2904,10.1,1.89,36.6,-91.2,28.9,High Risk (Lithium Plating)
VW-MEB-2905,8.2,1.74,12.2,-78.9,50.9,High Risk (Lithium Plating)
VW-MEB-2906,-8.1,2.2,8.1,-123.1,38.9,High Risk (Lithium Plating)
VW-MEB-2907,13.7,1.35,17.9,-63.9,55.4,High Risk (Lithium Plating)
VW-MEB-2908,-7.7,0.88,18.4,-86.6,65.0,High Risk (Lithium Plating)
VW-MEB-2909,25.0,2.22,22.0,-64.8,31.3,High Risk (Lithium Plating)
VW-MEB-2910,-3.4,1.58,27.5,-102.3,42.9,High Risk (Lithium Plating)
VW-MEB-2911,-8.6,1.15,32.6,-103.9,51.1,High Risk (Lithium Plating)
VW-MEB-2912,1.0,1.42,39.0,-97.1,34.1,High Risk (Lithium Plating)
VW-MEB-2913,23.9,2.61,19.8,-74.8,32.7,High Risk (Lithium Plating)
VW-MEB-2914,12.3,2.71,31.8,-109.4,19.4,High Risk (Lithium Plating)
VW-MEB-2915,-5.8,2.04,34.8,-124.0,28.7,High Risk (Lithium Plating)
VW-MEB-2916,1.9,0.93,42.7,-82.2,46.7,High Risk (Lithium Plating)
VW-MEB-2917,-0.5,2.83,19.1,-126.4,26.3,High Risk (Lithium Plating)
VW-MEB-2918,-0.1,1.29,27.1,-89.4,51.0,High Risk (Lithium Plating)
VW-MEB-2919,20.2,3.19,5.5,-99.6,32.5,High Risk (Lithium Plating)
VW-MEB-2920,9.3,2.31,30.6,-104.9,27.8,High Risk (Lithium Plating)
VW-MEB-2921,3.7,1.84,8.3,-90.2,48.2,High Risk (Lithium Plating)
VW-MEB-2922,-5.1,3.14,8.6,-144.5,29.9,High Risk (Lithium Plating)
VW-MEB-2923,3.7,1.24,26.8,-80.5,49.5,High Risk (Lithium Plating)
VW-MEB-2924,13.9,3.13,8.5,-102.1,27.7,High Risk (Lithium Plating)
VW-MEB-2925,19.6,2.69,29.5,-97.6,25.1,High Risk (Lithium Plating)
VW-MEB-2926,30.9,1.13,35.5,-28.7,48.3,High Risk (Lithium Plating)
VW-MEB-2927,31.6,1.86,43.0,-52.6,22.5,High Risk (Lithium Plating)
VW-MEB-2928,27.6,1.77,8.9,-45.4,51.7,High Risk (Lithium Plating)
VW-MEB-2929,26.4,3.09,18.8,-87.7,25.6,High Risk (Lithium Plating)
VW-MEB-2930,17.0,0.84,21.5,-38.4,65.0,High Risk (Lithium Plating)
VW-MEB-2931,17.9,1.34,25.6,-51.4,50.7,High Risk (Lithium Plating)
VW-MEB-2932,34.0,3.1,36.4,-77.7,20.3,High Risk (Lithium Plating)
VW-MEB-2933,16.9,2.3,27.7,-80.8,30.3,High Risk (Lithium Plating)
VW-MEB-2934,20.5,1.05,9.0,-32.8,65.0,High Risk (Lithium Plating)
VW-MEB-2935,12.4,2.9,17.0,-107.8,26.3,High Risk (Lithium Plating)
VW-MEB-2936,4.8,1.06,22.6,-76.9,65.0,High Risk (Lithium Plating)
VW-MEB-2937,14.7,0.97,32.1,-49.3,61.6,High Risk (Lithium Plating)
VW-MEB-2938,10.7,2.13,40.4,-96.2,19.7,High Risk (Lithium Plating)
VW-MEB-2939,7.7,1.01,41.6,-76.3,49.4,High Risk (Lithium Plating)
VW-MEB-2940,20.9,2.99,18.6,-99.9,22.6,High Risk (Lithium Plating)
VW-MEB-2941,16.1,0.87,23.4,-43.6,65.0,High Risk (Lithium Plating)
VW-MEB-2942,-7.4,3.07,27.5,-150.2,21.4,High Risk (Lithium Plating)
VW-MEB-2943,27.8,2.1,12.9,-57.3,42.9,High Risk (Lithium Plating)
VW-MEB-2944,-8.8,0.88,27.6,-104.2,65.0,High Risk (Lithium Plating)
VW-MEB-2945,24.5,2.42,40.4,-84.0,20.0,High Risk (Lithium Plating)
VW-MEB-2946,-3.1,2.48,28.7,-129.4,23.7,High Risk (Lithium Plating)
VW-MEB-2947,26.2,2.63,6.1,-76.8,37.0,High Risk (Lithium Plating)
VW-MEB-2948,-5.6,2.72,5.7,-131.4,32.1,High Risk (Lithium Plating)
VW-MEB-2949,0.6,1.2,12.6,-79.9,65.0,High Risk (Lithium Plating)
VW-MEB-2950,24.0,1.81,33.1,-61.1,32.6,High Risk (Lithium Plating)
VW-MEB-2951,20.8,1.78,18.7,-59.1,44.0,High Risk (Lithium Plating)
VW-MEB-2952,-5.1,1.04,37.7,-86.6,47.7,High Risk (Lithium Plating)
VW-MEB-2953,5.3,2.08,31.5,-107.5,28.9,High Risk (Lithium Plating)
VW-MEB-2954,0.9,1.29,6.5,-78.9,65.0,High Risk (Lithium Plating)
VW-MEB-2955,-8.7,0.96,34.2,-95.6,57.9,High Risk (Lithium Plating)
VW-MEB-2956,0.9,0.93,25.1,-71.7,65.0,High Risk (Lithium Plating)
VW-MEB-2957,-8.9,1.34,21.9,-104.3,53.1,High Risk (Lithium Plating)
VW-MEB-2958,-1.2,1.78,32.7,-100.7,31.5,High Risk (Lithium Plating)
VW-MEB-2959,-5.0,2.64,35.5,-137.8,24.6,High Risk (Lithium Plating)
VW-MEB-2960,31.5,1.26,37.3,-26.9,42.2,High Risk (Lithium Plating)
VW-MEB-2961,31.3,2.88,39.5,-76.7,16.3,High Risk (Lithium Plating)
VW-MEB-2962,9.6,2.41,26.3,-101.4,29.8,High Risk (Lithium Plating)
VW-MEB-2963,-8.2,3.12,22.8,-148.7,24.5,High Risk (Lithium Plating)
VW-MEB-2964,7.1,1.1,31.6,-70.3,53.6,High Risk (Lithium Plating)
VW-MEB-2965,31.5,1.12,44.0,-34.0,41.2,High Risk (Lithium Plating)
VW-MEB-2966,33.1,2.18,39.0,-65.1,21.2,High Risk (Lithium Plating)
VW-MEB-2967,-9.4,1.74,25.5,-116.6,39.4,High Risk (Lithium Plating)
VW-MEB-2968,7.7,2.16,42.0,-109.7,27.7,High Risk (Lithium Plating)
VW-MEB-2969,-2.2,2.46,28.8,-121.4,27.9,High Risk (Lithium Plating)
VW-MEB-2970,4.0,3.05,34.8,-137.0,15.3,High Risk (Lithium Plating)
VW-MEB-2971,10.5,1.33,31.2,-78.3,41.5,High Risk (Lithium Plating)
VW-MEB-2972,6.0,3.19,28.0,-139.0,22.7,High Risk (Lithium Plating)
VW-MEB-2973,-8.3,1.54,36.2,-107.4,37.4,High Risk (Lithium Plating)
VW-MEB-2974,1.8,1.95,39.0,-108.4,23.7,High Risk (Lithium Plating)
VW-MEB-2975,6.4,1.27,35.8,-73.6,45.6,High Risk (Lithium Plating)
VW-MEB-2976,19.4,1.01,33.7,-46.2,52.4,High Risk (Lithium Plating)
VW-MEB-2977,0.8,1.75,5.3,-92.4,54.5,High Risk (Lithium Plating)
VW-MEB-2978,3.3,1.69,31.3,-85.9,36.7,High Risk (Lithium Plating)
VW-MEB-2979,-1.5,1.61,15.3,-101.5,53.1,High Risk (Lithium Plating)
VW-MEB-2980,9.0,2.02,25.5,-93.1,33.0,High Risk (Lithium Plating)
VW-MEB-2981,25.9,2.15,32.5,-62.2,24.4,High Risk (Lithium Plating)
VW-MEB-2982,-3.4,1.69,8.3,-98.4,58.1,High Risk (Lithium Plating)
VW-MEB-2983,-7.6,1.64,11.2,-110.0,50.4,High Risk (Lithium Plating)
VW-MEB-2984,9.9,1.06,32.6,-65.1,58.3,High Risk (Lithium Plating)
VW-MEB-2985,11.7,2.01,22.6,-82.7,37.8,High Risk (Lithium Plating)
VW-MEB-2986,5.9,2.64,28.4,-110.9,25.1,High Risk (Lithium Plating)
VW-MEB-2987,15.3,2.93,38.0,-112.7,19.6,High Risk (Lithium Plating)
VW-MEB-2988,-6.2,2.93,5.7,-120.7,33.6,High Risk (Lithium Plating)
VW-MEB-2989,21.3,1.56,14.2,-48.3,51.2,High Risk (Lithium Plating)
VW-MEB-2990,30.7,2.08,40.6,-63.5,25.3,High Risk (Lithium Plating)
VW-MEB-2991,-5.3,1.1,12.7,-94.2,65.0,High Risk (Lithium Plating)
VW-MEB-2992,-6.6,2.84,10.9,-133.4,30.2,High Risk (Lithium Plating)
VW-MEB-2993,26.0,1.29,17.9,-37.3,59.7,High Risk (Lithium Plating)
VW-MEB-2994,-5.9,3.15,44.8,-159.1,14.0,High Risk (Lithium Plating)
VW-MEB-2995,-2.2,1.88,35.4,-112.6,29.2,High Risk (Lithium Plating)
VW-MEB-2996,0.5,2.16,5.9,-99.8,43.4,High Risk (Lithium Plating)
VW-MEB-2997,-1.3,2.81,6.9,-122.5,30.8,High Risk (Lithium Plating)
VW-MEB-2998,15.0,2.49,11.5,-94.6,33.8,High Risk (Lithium Plating)
VW-MEB-2999,28.0,1.07,20.0,-21.5,65.0,High Risk (Lithium Plating)
VW-MEB-3000,13.5,1.29,32.4,-54.1,46.1,High Risk (Lithium Plating)
VW-MEB-3001,2.2,2.1,24.1,-108.3,34.5,High Risk (Lithium Plating)
VW-MEB-3002,22.9,0.97,39.3,-40.1,51.0,High Risk (Lithium Plating)
VW-MEB-3003,15.2,1.35,19.7,-60.4,51.6,High Risk (Lithium Plating)
VW-MEB-3004,16.2,3.08,31.3,-116.4,19.6,High Risk (Lithium Plating)
VW-MEB-3005,30.0,2.78,39.8,-75.2,17.4,High Risk (Lithium Plating)
VW-MEB-3006,2.5,0.99,17.3,-66.8,65.0,High Risk (Lithium Plating)
VW-MEB-3007,-8.1,2.57,18.0,-131.4,26.5,High Risk (Lithium Plating)
VW-MEB-3008,8.3,2.25,24.0,-97.7,31.6,High Risk (Lithium Plating)
VW-MEB-3009,3.7,2.51,39.8,-116.5,20.5,High Risk (Lithium Plating)
VW-MEB-3010,-9.9,0.8,20.0,-92.9,65.0,High Risk (Lithium Plating)
VW-MEB-3011,12.9,3.03,13.6,-112.2,22.8,High Risk (Lithium Plating)
VW-MEB-3012,2.4,1.79,15.7,-91.9,45.4,High Risk (Lithium Plating)
VW-MEB-3013,24.6,1.8,14.7,-58.5,46.0,High Risk (Lithium Plating)
VW-MEB-3014,2.8,2.74,21.4,-121.3,27.0,High Risk (Lithium Plating)
VW-MEB-3015,8.4,1.78,7.9,-76.9,52.2,High Risk (Lithium Plating)
VW-MEB-3016,-6.7,2.53,20.3,-131.6,29.0,High Risk (Lithium Plating)
VW-MEB-3017,1.4,1.1,18.9,-73.8,65.0,High Risk (Lithium Plating)
VW-MEB-3018,-6.6,1.92,16.4,-111.8,42.3,High Risk (Lithium Plating)
VW-MEB-3019,9.6,1.97,20.5,-86.9,35.5,High Risk (Lithium Plating)
VW-MEB-3020,15.6,1.67,13.9,-66.7,49.2,High Risk (Lithium Plating)
VW-MEB-3021,9.7,1.26,35.2,-67.4,43.7,High Risk (Lithium Plating)
VW-MEB-3022,22.3,3.04,27.9,-95.3,20.4,High Risk (Lithium Plating)
VW-MEB-3023,26.6,2.67,9.3,-70.9,32.4,High Risk (Lithium Plating)
VW-MEB-3024,12.1,2.61,12.2,-97.3,32.1,High Risk (Lithium Plating)
VW-MEB-3025,9.8,1.21,34.9,-69.6,47.9,High Risk (Lithium Plating)
VW-MEB-3026,3.0,1.08,42.5,-85.1,45.7,High Risk (Lithium Plating)
VW-MEB-3027,14.6,2.78,37.4,-101.3,18.3,High Risk (Lithium Plating)
VW-MEB-3028,3.5,1.74,22.2,-93.2,39.8,High Risk (Lithium Plating)
VW-MEB-3029,1.7,1.28,34.4,-74.5,45.7,High Risk (Lithium Plating)
VW-MEB-3030,24.8,2.14,21.5,-66.8,31.2,High Risk (Lithium Plating)
VW-MEB-3031,-3.4,1.44,13.6,-85.0,54.5,High Risk (Lithium Plating)
VW-MEB-3032,0.2,3.04,26.4,-135.1,26.2,High Risk (Lithium Plating)
VW-MEB-3033,28.0,0.92,26.5,-24.3,65.0,High Risk (Lithium Plating)
VW-MEB-3034,-0.4,1.52,21.9,-91.4,46.8,High Risk (Lithium Plating)
VW-MEB-3035,23.9,2.03,14.2,-52.5,40.5,High Risk (Lithium Plating)
VW-MEB-3036,27.4,0.95,7.0,-21.6,65.0,High Risk (Lithium Plating)
VW-MEB-3037,17.8,2.61,14.9,-85.6,32.6,High Risk (Lithium Plating)
VW-MEB-3038,26.6,1.52,31.9,-45.8,42.9,High Risk (Lithium Plating)
VW-MEB-3039,0.2,1.77,22.5,-99.3,39.6,High Risk (Lithium Plating)
VW-MEB-3040,10.4,2.47,40.9,-113.7,19.5,High Risk (Lithium Plating)
VW-MEB-3041,11.2,1.93,21.9,-84.4,36.9,High Risk (Lithium Plating)
VW-MEB-3042,10.4,0.94,34.0,-63.3,63.1,High Risk (Lithium Plating)
VW-MEB-3043,-0.1,1.86,12.9,-97.8,47.8,High Risk (Lithium Plating)
VW-MEB-3044,14.5,2.95,35.8,-118.8,21.3,High Risk (Lithium Plating)
VW-MEB-3045,16.1,1.24,40.7,-64.7,38.8,High Risk (Lithium Plating)
VW-MEB-3046,1.0,1.85,40.7,-109.7,24.6,High Risk (Lithium Plating)
VW-MEB-3047,-2.5,1.02,8.3,-78.7,65.0,High Risk (Lithium Plating)
VW-MEB-3048,30.7,2.49,30.5,-59.8,24.6,High Risk (Lithium Plating)
VW-MEB-3049,29.2,1.26,10.6,-28.6,65.0,High Risk (Lithium Plating)
VW-MEB-3050,16.1,2.08,10.6,-66.6,42.7,High Risk (Lithium Plating)
VW-MEB-3051,-4.3,2.57,24.1,-125.0,31.0,High Risk (Lithium Plating)
VW-MEB-3052,22.2,1.6,30.0,-60.1,37.3,High Risk (Lithium Plating)
VW-MEB-3053,2.5,2.52,21.6,-117.2,28.7,High Risk (Lithium Plating)
VW-MEB-3054,33.4,2.63,13.5,-53.4,33.7,High Risk (Lithium Plating)
VW-MEB-3055,12.5,2.61,18.6,-104.1,30.0,High Risk (Lithium Plating)
VW-MEB-3056,17.8,2.2,39.5,-86.8,25.9,High Risk (Lithium Plating)
VW-MEB-3057,6.2,2.49,21.2,-110.3,29.2,High Risk (Lithium Plating)
VW-MEB-3058,24.5,2.05,30.5,-58.3,27.9,High Risk (Lithium Plating)
VW-MEB-3059,22.4,2.56,11.3,-73.6,33.2,High Risk (Lithium Plating)
VW-MEB-3060,16.1,0.93,9.7,-47.8,65.0,High Risk (Lithium Plating)
VW-MEB-3061,1.4,1.12,8.0,-69.9,65.0,High Risk (Lithium Plating)
VW-MEB-3062,8.4,3.13,10.3,-120.7,32.9,High Risk (Lithium Plating)
VW-MEB-3063,17.6,3.07,5.1,-90.6,28.5,High Risk (Lithium Plating)
VW-MEB-3064,-5.8,1.33,35.4,-114.5,38.9,High Risk (Lithium Plating)
VW-MEB-3065,-3.6,2.88,34.3,-141.5,15.5,High Risk (Lithium Plating)
VW-MEB-3066,10.5,1.33,39.2,-76.9,38.7,High Risk (Lithium Plating)
VW-MEB-3067,6.5,1.46,45.0,-86.2,31.1,High Risk (Lithium Plating)
VW-MEB-3068,-1.0,1.02,43.2,-90.0,46.0,High Risk (Lithium Plating)
VW-MEB-3069,9.1,2.07,5.4,-79.7,43.9,High Risk (Lithium Plating)
VW-MEB-3070,9.6,1.84,12.1,-78.0,45.7,High Risk (Lithium Plating)
VW-MEB-3071,-5.6,1.27,16.2,-89.6,65.0,High Risk (Lithium Plating)
VW-MEB-3072,20.0,2.39,16.4,-74.5,31.0,High Risk (Lithium Plating)
VW-MEB-3073,13.5,2.79,33.2,-113.6,18.2,High Risk (Lithium Plating)
VW-MEB-3074,-2.4,0.81,16.0,-79.3,65.0,High Risk (Lithium Plating)
VW-MEB-3075,29.9,1.66,29.6,-40.9,41.9,High Risk (Lithium Plating)
VW-MEB-3076,-8.6,2.81,39.9,-146.8,15.5,High Risk (Lithium Plating)
VW-MEB-3077,15.4,2.78,8.7,-95.4,31.7,High Risk (Lithium Plating)
VW-MEB-3078,11.0,1.86,19.7,-82.3,39.1,High Risk (Lithium Plating)
VW-MEB-3079,24.5,2.04,38.0,-68.4,26.5,High Risk (Lithium Plating)
VW-MEB-3080,-5.5,1.06,18.6,-77.6,65.0,High Risk (Lithium Plating)
VW-MEB-3081,-7.4,2.99,31.4,-146.9,21.3,High Risk (Lithium Plating)
VW-MEB-3082,-9.9,2.15,22.2,-129.2,36.4,High Risk (Lithium Plating)
VW-MEB-3083,0.4,2.89,29.3,-127.2,24.6,High Risk (Lithium Plating)
VW-MEB-3084,17.0,0.81,16.7,-38.4,65.0,High Risk (Lithium Plating)
VW-MEB-3085,20.7,2.42,39.9,-85.1,15.9,High Risk (Lithium Plating)
VW-MEB-3086,-8.6,3.12,11.9,-147.5,25.1,High Risk (Lithium Plating)
VW-MEB-3087,-3.7,2.2,37.7,-121.2,21.9,High Risk (Lithium Plating)
VW-MEB-3088,-6.5,2.39,6.2,-126.7,38.3,High Risk (Lithium Plating)
VW-MEB-3089,-6.0,2.42,40.4,-136.7,19.6,High Risk (Lithium Plating)
VW-MEB-3090,-4.6,1.66,10.3,-100.0,51.5,High Risk (Lithium Plating)
VW-MEB-3091,7.0,2.8,25.5,-115.4,23.0,High Risk (Lithium Plating)
VW-MEB-3092,-7.2,2.45,41.9,-130.0,21.2,High Risk (Lithium Plating)
VW-MEB-3093,10.1,3.14,31.0,-122.7,19.4,High Risk (Lithium Plating)
VW-MEB-3094,6.7,1.31,29.8,-70.2,45.5,High Risk (Lithium Plating)
VW-MEB-3095,4.7,1.92,13.3,-87.2,44.0,High Risk (Lithium Plating)
VW-MEB-3096,-4.1,1.1,43.7,-89.4,40.0,High Risk (Lithium Plating)
VW-MEB-3097,15.2,2.19,43.1,-99.0,21.2,High Risk (Lithium Plating)
VW-MEB-3098,14.4,2.68,20.4,-94.1,26.7,High Risk (Lithium Plating)
VW-MEB-3099,24.0,2.57,19.7,-82.0,30.4,High Risk (Lithium Plating)
VW-MEB-3100,-5.9,1.45,13.0,-94.7,57.4,High Risk (Lithium Plating)
VW-MEB-3101,26.3,0.98,28.8,-33.3,65.0,High Risk (Lithium Plating)
VW-MEB-3102,10.5,2.86,12.6,-105.9,31.3,High Risk (Lithium Plating)
VW-MEB-3103,29.9,2.89,19.0,-78.5,27.0,High Risk (Lithium Plating)
VW-MEB-3104,18.8,2.55,9.4,-82.0,35.3,High Risk (Lithium Plating)
VW-MEB-3105,20.5,1.03,42.1,-53.5,47.0,High Risk (Lithium Plating)
VW-MEB-3106,5.0,3.06,28.8,-130.4,20.2,High Risk (Lithium Plating)
VW-MEB-3107,12.7,0.92,17.8,-47.5,65.0,High Risk (Lithium Plating)
VW-MEB-3108,19.0,0.94,11.7,-34.0,65.0,High Risk (Lithium Plating)
VW-MEB-3109,20.9,3.16,6.1,-89.4,29.6,High Risk (Lithium Plating)
VW-MEB-3110,28.8,2.38,29.8,-56.8,25.8,High Risk (Lithium Plating)
VW-MEB-3111,-2.8,1.49,26.7,-97.0,46.7,High Risk (Lithium Plating)
VW-MEB-3112,8.0,2.3,7.3,-92.5,38.5,High Risk (Lithium Plating)
VW-MEB-3113,30.1,1.14,33.1,-29.5,49.6,High Risk (Lithium Plating)
VW-MEB-3114,16.9,1.98,20.7,-68.8,36.1,High Risk (Lithium Plating)
VW-MEB-3115,-7.8,1.1,17.9,-90.8,65.0,High Risk (Lithium Plating)
VW-MEB-3116,28.3,2.88,18.6,-70.0,28.6,High Risk (Lithium Plating)
VW-MEB-3117,-2.6,0.96,10.4,-81.1,65.0,High Risk (Lithium Plating)
VW-MEB-3118,-8.6,0.88,21.0,-87.2,65.0,High Risk (Lithium Plating)
VW-MEB-3119,13.9,1.79,12.1,-70.7,47.8,High Risk (Lithium Plating)
VW-MEB-3120,25.7,1.91,25.1,-60.6,35.1,High Risk (Lithium Plating)
VW-MEB-3121,5.1,1.0,18.8,-72.2,65.0,High Risk (Lithium Plating)
VW-MEB-3122,14.8,1.54,10.4,-61.2,57.7,High Risk (Lithium Plating)
VW-MEB-3123,32.1,2.49,37.7,-73.3,21.5,High Risk (Lithium Plating)
VW-MEB-3124,19.4,1.76,14.5,-62.9,44.8,High Risk (Lithium Plating)
VW-MEB-3125,16.0,1.61,5.4,-56.9,56.6,High Risk (Lithium Plating)
VW-MEB-3126,16.7,2.82,23.0,-94.6,22.9,High Risk (Lithium Plating)
VW-MEB-3127,32.0,2.36,26.3,-59.5,32.2,High Risk (Lithium Plating)
VW-MEB-3128,33.9,0.83,38.4,-19.6,64.1,High Risk (Lithium Plating)
VW-MEB-3129,31.6,1.92,21.2,-41.0,38.2,High Risk (Lithium Plating)
VW-MEB-3130,15.7,1.87,42.1,-81.5,26.6,High Risk (Lithium Plating)
VW-MEB-3131,26.8,2.46,32.2,-71.2,22.9,High Risk (Lithium Plating)
VW-MEB-3132,14.3,2.01,12.2,-81.0,41.4,High Risk (Lithium Plating)
VW-MEB-3133,-7.1,1.37,31.5,-103.6,41.6,High Risk (Lithium Plating)
VW-MEB-3134,-1.7,2.43,6.2,-106.0,38.0,High Risk (Lithium Plating)
VW-MEB-3135,32.6,2.19,12.7,-52.1,37.8,High Risk (Lithium Plating)
VW-MEB-3136,21.1,2.28,31.3,-74.6,25.1,High Risk (Lithium Plating)
VW-MEB-3137,24.5,2.97,35.2,-94.2,17.9,High Risk (Lithium Plating)
VW-MEB-3138,30.1,1.89,9.5,-42.4,45.2,High Risk (Lithium Plating)
VW-MEB-3139,-6.4,0.93,15.7,-94.9,65.0,High Risk (Lithium Plating)
VW-MEB-3140,22.3,1.2,28.5,-44.7,54.4,High Risk (Lithium Plating)
VW-MEB-3141,5.2,1.81,22.9,-82.5,39.2,High Risk (Lithium Plating)
VW-MEB-3142,17.3,3.08,30.9,-102.5,20.6,High Risk (Lithium Plating)
VW-MEB-3143,1.3,2.46,44.7,-125.8,15.0,High Risk (Lithium Plating)
VW-MEB-3144,32.9,1.48,20.6,-43.4,48.6,High Risk (Lithium Plating)
VW-MEB-3145,-4.7,1.4,21.7,-93.2,53.3,High Risk (Lithium Plating)
VW-MEB-3146,5.4,2.98,34.0,-133.1,17.1,High Risk (Lithium Plating)
