Swap_Session_ID,Chassis_Alignment_Error_mm,Bayonet_Lock_Torque_Nm,Total_Swap_Duration_s,Dielectric_Safety_Score,Swap_Quality_Status
NIO-SWAP4-2616,0.24,73.7,162,99.72,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2617,0.37,74.1,170,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2618,0.15,69.1,161,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2619,0.05,71.8,151,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2620,0.54,77.2,171,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2621,0.51,74.9,163,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2622,0.24,76.1,172,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2623,2.17,78.3,196,99.45,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2624,0.06,72.2,168,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2625,0.57,73.3,176,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2626,0.5,71.5,175,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2627,0.35,75.4,173,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2628,1.31,64.1,172,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2629,1.62,69.0,200,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2630,0.82,77.4,174,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2631,0.9,74.1,178,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2632,0.05,76.0,160,99.46,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2633,2.08,77.5,194,99.7,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2634,1.55,74.1,198,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2635,1.1,81.2,182,99.81,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2636,2.02,73.8,188,99.56,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2637,0.07,80.1,159,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2638,0.12,75.9,164,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2639,0.27,74.2,161,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2640,0.05,72.8,144,99.2,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2641,0.11,78.8,167,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2642,0.09,75.6,159,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2643,0.2,78.0,178,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2644,0.17,83.1,176,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2645,0.05,74.3,167,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2646,0.99,75.5,178,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2647,0.17,72.2,166,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2648,1.05,77.8,187,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2649,2.54,74.6,217,99.46,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2650,0.05,76.5,163,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2651,0.72,71.1,169,99.69,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2652,0.24,72.5,168,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2653,0.75,77.7,182,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2654,0.17,73.5,158,99.83,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2655,0.35,74.2,160,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2656,1.84,68.5,186,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2657,1.06,73.4,184,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2658,0.39,80.4,176,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2659,0.09,79.9,170,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2660,2.42,78.4,204,99.22,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2661,0.17,73.7,162,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2662,1.32,70.7,181,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2663,0.05,70.9,165,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2664,2.67,75.5,206,99.23,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2665,1.06,81.4,188,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2666,0.21,70.8,166,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2667,0.23,78.9,164,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2668,0.19,83.1,161,99.43,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2669,0.27,78.3,164,99.83,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2670,0.82,75.3,177,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2671,0.53,73.9,166,99.79,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2672,0.37,82.1,162,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2673,0.33,78.0,161,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2674,0.05,77.2,159,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2675,0.24,74.2,170,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2676,0.16,79.2,175,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2677,0.66,77.8,159,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2678,1.03,76.5,182,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2679,0.14,74.9,174,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2680,0.05,74.4,173,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2681,0.31,73.4,163,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2682,0.66,70.4,182,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2683,0.62,72.2,164,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2684,0.86,75.2,174,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2685,0.62,79.6,179,99.91,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2686,0.05,74.8,158,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2687,1.19,78.0,182,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2688,0.47,74.9,168,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2689,1.01,73.3,177,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2690,0.13,83.0,161,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2691,1.4,79.9,179,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2692,0.71,68.3,176,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2693,0.25,76.3,158,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2694,1.26,76.3,178,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2695,0.46,75.2,180,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2696,0.05,73.2,169,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2697,0.22,78.4,167,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2698,0.91,80.4,186,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2699,0.52,76.8,165,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2700,0.23,77.7,165,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2701,1.64,73.7,190,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2702,0.58,73.0,176,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2703,0.82,73.3,176,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2704,1.56,80.1,193,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2705,0.51,68.5,176,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2706,0.15,74.7,160,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2707,0.3,78.9,153,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2708,1.08,75.5,183,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2709,0.57,73.8,161,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2710,0.23,71.0,171,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2711,0.79,74.5,169,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2712,0.06,77.2,156,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2713,0.83,79.7,171,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2714,0.25,81.1,166,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2715,0.64,71.2,168,99.46,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2716,0.05,78.5,169,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2717,0.86,74.2,176,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2718,0.35,72.9,169,99.43,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2719,0.86,75.8,177,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2720,0.17,74.0,169,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2721,0.41,71.1,158,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2722,0.27,75.3,168,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2723,0.34,81.5,166,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2724,0.85,71.8,160,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2725,0.84,73.4,179,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2726,1.14,67.0,186,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2727,0.05,75.8,161,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2728,0.15,70.9,157,99.34,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2729,1.01,77.8,182,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2730,0.3,80.7,165,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2731,0.34,83.4,166,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2732,0.62,72.3,167,99.91,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2733,0.05,69.7,158,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2734,0.42,69.1,164,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2735,0.06,74.7,160,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2736,0.73,79.5,155,99.83,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2737,0.35,66.4,173,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2738,1.12,73.5,176,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2739,0.33,78.3,169,99.83,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2740,0.28,78.2,169,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2741,0.78,78.1,171,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2742,0.22,76.0,169,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2743,0.38,72.5,165,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2744,2.04,82.3,202,99.61,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2745,0.31,77.7,156,99.87,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2746,0.54,70.5,174,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2747,0.1,70.4,173,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2748,0.25,74.2,165,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2749,0.17,71.7,179,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2750,0.42,77.7,164,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2751,1.91,73.2,188,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2752,0.15,77.2,152,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2753,1.11,74.2,184,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2754,0.94,74.8,174,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2755,0.67,72.8,175,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2756,0.44,74.2,168,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2757,0.05,76.8,160,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2758,0.15,79.4,165,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2759,0.05,75.1,155,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2760,0.15,76.1,158,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2761,0.28,75.3,174,99.2,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2762,1.19,75.6,184,99.65,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2763,0.69,81.9,177,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2764,0.35,75.9,156,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2765,0.48,70.1,171,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2766,1.38,70.8,178,99.46,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2767,1.43,71.3,186,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2768,0.55,79.6,177,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2769,0.42,77.1,168,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2770,0.17,72.5,168,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2771,0.05,75.1,163,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2772,0.28,73.5,169,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2773,0.09,76.0,167,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2774,1.47,76.6,187,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2775,0.19,76.6,166,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2776,0.05,71.3,159,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2777,0.11,69.7,162,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2778,0.56,75.8,163,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2779,0.36,69.2,160,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2780,0.49,75.2,164,99.2,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2781,0.07,76.6,166,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2782,0.91,75.4,167,100.0,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2783,1.34,78.0,187,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2784,0.5,75.4,179,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2785,1.98,76.0,194,99.34,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2786,0.43,75.0,163,99.95,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2787,0.05,81.8,164,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2788,0.18,69.9,159,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2789,1.75,76.2,186,99.43,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2790,0.05,67.5,156,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2791,0.05,64.6,168,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2792,1.07,70.3,175,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2793,0.21,75.3,167,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2794,0.91,73.4,175,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2795,0.05,76.8,147,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2796,0.4,81.4,172,99.65,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2797,0.33,69.4,162,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2798,0.05,74.5,166,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2799,0.05,77.5,162,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2800,0.11,71.9,167,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2801,0.29,70.7,166,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2802,0.78,83.4,178,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2803,1.69,79.9,186,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2804,0.98,74.1,170,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2805,0.48,73.9,180,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2806,0.1,75.8,171,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2807,0.05,76.1,152,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2808,1.84,81.8,199,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2809,0.69,71.6,177,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2810,0.98,77.2,178,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2811,0.18,69.4,165,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2812,0.59,75.7,173,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2813,0.05,75.1,163,99.69,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2814,0.18,78.7,160,99.46,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2815,0.35,71.7,168,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2816,0.86,77.2,176,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2817,1.21,74.1,173,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2818,2.51,78.4,196,99.74,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2819,0.58,69.2,171,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2820,0.82,76.6,173,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2821,0.11,75.3,152,99.2,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2822,0.76,77.3,173,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2823,0.21,75.8,158,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2824,0.83,71.8,175,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2825,1.97,73.8,179,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2826,0.29,78.2,152,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2827,0.6,78.2,173,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2828,0.05,72.1,151,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2829,0.62,75.9,172,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2830,0.05,73.5,168,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2831,1.36,70.5,182,99.34,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2832,1.14,76.9,183,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2833,1.5,72.9,194,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2834,0.42,76.5,169,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2835,0.06,70.6,162,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2836,0.23,73.5,157,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2837,0.21,75.4,163,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2838,0.2,75.8,161,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2839,0.99,77.2,177,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2840,2.07,74.7,193,99.23,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2841,2.17,75.6,182,99.68,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2842,0.79,73.0,184,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2843,0.26,70.2,165,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2844,0.2,84.1,163,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2845,0.05,80.1,154,99.81,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2846,0.19,76.9,153,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2847,0.85,77.8,167,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2848,0.3,67.4,168,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2849,0.47,75.4,165,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2850,1.63,73.2,188,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2851,1.09,77.7,188,100.0,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2852,1.35,79.1,176,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2853,1.43,76.6,176,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2854,0.84,76.7,168,100.0,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2855,0.21,71.7,162,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2856,2.95,73.8,220,99.78,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2857,0.15,83.0,163,99.81,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2858,2.31,73.0,204,99.57,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2859,0.52,76.9,174,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2860,0.05,68.0,169,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2861,0.83,69.3,174,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2862,0.83,73.3,175,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2863,0.24,70.6,164,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2864,0.37,74.1,166,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2865,0.05,75.0,171,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2866,0.53,76.6,162,99.79,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2867,0.16,72.8,175,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2868,0.47,71.3,168,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2869,0.65,74.9,164,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2870,0.06,76.9,161,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2871,0.24,71.7,150,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2872,0.82,67.9,175,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2873,0.21,83.7,157,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2874,0.14,79.1,153,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2875,0.61,76.0,171,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2876,3.8,76.5,225,99.22,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2877,1.28,72.0,185,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2878,0.17,79.3,166,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2879,0.65,71.0,174,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2880,0.19,76.6,174,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2881,1.06,78.2,180,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2882,0.35,80.2,174,99.72,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2883,0.05,72.8,158,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2884,0.05,76.7,152,99.34,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2885,0.89,76.9,185,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2886,1.08,74.5,177,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2887,0.47,76.2,176,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2888,0.3,77.9,175,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2889,0.56,77.4,165,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2890,0.38,75.3,176,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2891,0.2,72.7,158,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2892,0.32,76.6,161,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2893,0.13,76.8,168,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2894,0.66,79.0,163,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2895,0.18,79.8,169,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2896,0.71,77.3,180,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2897,1.86,74.1,198,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2898,0.46,71.4,173,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2899,0.11,72.2,158,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2900,0.77,70.6,156,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2901,0.87,74.3,181,99.65,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2902,0.09,75.2,163,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2903,1.16,72.0,194,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2904,0.44,73.0,174,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2905,0.8,79.3,156,99.43,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2906,0.1,78.0,161,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2907,0.29,74.1,170,99.92,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2908,0.41,72.1,164,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2909,1.75,80.5,190,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2910,1.08,75.1,175,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2911,0.72,68.8,167,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2912,0.93,76.2,174,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2913,2.04,74.5,190,99.64,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-2914,0.15,77.5,154,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2915,0.9,78.0,173,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2916,0.05,67.7,167,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-2917,2.28,76.7,204,99.21,Robotic 3D Vision Re-Scan Required
