Brake_Event_ID,Pulse_Frequency_Hz,Valve_Response_Time_ms,Brake_Fluid_Temp_C,Peak_Hydraulic_Pressure_Bar,Module_Health_Status
BOSCH-ABS-4130,19.8,10.11,61.2,149.3,Nominal Fast Response
BOSCH-ABS-4131,24.0,12.81,60.9,165.7,Nominal Fast Response
BOSCH-ABS-4132,13.2,14.32,52.5,133.7,Nominal Fast Response
BOSCH-ABS-4133,14.6,10.96,79.3,155.3,Nominal Fast Response
BOSCH-ABS-4134,21.3,8.54,71.1,105.5,Nominal Fast Response
BOSCH-ABS-4135,13.6,8.78,44.2,119.8,Nominal Fast Response
BOSCH-ABS-4136,12.8,13.03,56.5,94.9,Nominal Fast Response
BOSCH-ABS-4137,20.5,10.72,66.8,119.0,Nominal Fast Response
BOSCH-ABS-4138,25.5,10.65,59.6,162.5,Nominal Fast Response
BOSCH-ABS-4139,19.3,9.24,52.9,155.3,Nominal Fast Response
BOSCH-ABS-4140,15.2,8.99,40.9,87.1,Nominal Fast Response
BOSCH-ABS-4141,19.3,9.28,64.1,85.6,Nominal Fast Response
BOSCH-ABS-4142,21.5,11.13,80.8,170.7,Nominal Fast Response
BOSCH-ABS-4143,23.1,8.59,61.5,167.5,Nominal Fast Response
BOSCH-ABS-4144,21.4,13.4,74.6,102.9,Nominal Fast Response
BOSCH-ABS-4145,12.7,8.84,76.0,85.3,Nominal Fast Response
BOSCH-ABS-4146,24.2,8.52,59.1,83.1,Nominal Fast Response
BOSCH-ABS-4147,24.4,9.43,66.8,147.0,Nominal Fast Response
BOSCH-ABS-4148,22.5,9.64,82.7,132.2,Nominal Fast Response
BOSCH-ABS-4149,21.3,9.37,60.4,80.3,Nominal Fast Response
BOSCH-ABS-4150,13.1,12.05,70.3,102.4,Nominal Fast Response
BOSCH-ABS-4151,14.2,10.39,52.2,167.8,Nominal Fast Response
BOSCH-ABS-4152,19.1,8.85,71.2,125.2,Nominal Fast Response
BOSCH-ABS-4153,23.7,9.83,34.6,152.6,Nominal Fast Response
BOSCH-ABS-4154,26.1,12.17,54.2,96.2,Nominal Fast Response
BOSCH-ABS-4155,12.8,9.26,80.5,167.2,Nominal Fast Response
BOSCH-ABS-4156,27.3,9.99,66.1,85.6,Nominal Fast Response
BOSCH-ABS-4157,14.0,15.1,34.9,126.5,Valve Seat Wear Alert
BOSCH-ABS-4158,14.3,11.79,69.9,90.4,Nominal Fast Response
BOSCH-ABS-4159,22.7,8.91,70.6,112.9,Nominal Fast Response
BOSCH-ABS-4160,24.3,12.11,67.0,136.2,Nominal Fast Response
BOSCH-ABS-4161,27.0,9.32,61.6,99.3,Nominal Fast Response
BOSCH-ABS-4162,18.6,9.58,68.4,87.7,Nominal Fast Response
BOSCH-ABS-4163,23.0,8.87,63.9,101.3,Nominal Fast Response
BOSCH-ABS-4164,26.9,9.67,56.3,102.0,Nominal Fast Response
BOSCH-ABS-4165,20.0,8.84,98.5,157.0,Nominal Fast Response
BOSCH-ABS-4166,20.9,14.38,87.0,130.9,Nominal Fast Response
BOSCH-ABS-4167,16.3,9.17,59.6,189.4,Nominal Fast Response
BOSCH-ABS-4168,22.4,9.99,49.4,161.1,Nominal Fast Response
BOSCH-ABS-4169,19.7,10.63,72.9,131.7,Nominal Fast Response
BOSCH-ABS-4170,22.0,10.6,62.2,111.2,Nominal Fast Response
BOSCH-ABS-4171,17.1,13.12,52.5,89.2,Nominal Fast Response
BOSCH-ABS-4172,26.8,12.27,64.9,109.7,Nominal Fast Response
BOSCH-ABS-4173,19.1,8.71,65.6,182.6,Nominal Fast Response
BOSCH-ABS-4174,19.0,9.96,83.6,129.9,Nominal Fast Response
BOSCH-ABS-4175,14.7,10.42,72.0,124.2,Nominal Fast Response
BOSCH-ABS-4176,19.1,8.86,67.3,97.4,Nominal Fast Response
BOSCH-ABS-4177,23.9,9.67,35.6,117.3,Nominal Fast Response
BOSCH-ABS-4178,25.6,9.28,73.9,186.6,Nominal Fast Response
BOSCH-ABS-4179,13.4,8.72,62.1,138.3,Nominal Fast Response
BOSCH-ABS-4180,16.2,10.79,69.9,166.5,Nominal Fast Response
BOSCH-ABS-4181,24.7,8.53,78.8,147.4,Nominal Fast Response
BOSCH-ABS-4182,25.7,8.63,85.5,85.4,Nominal Fast Response
BOSCH-ABS-4183,26.1,10.22,42.6,85.5,Nominal Fast Response
BOSCH-ABS-4184,24.0,11.47,81.2,118.3,Nominal Fast Response
BOSCH-ABS-4185,27.1,8.68,41.6,112.9,Nominal Fast Response
BOSCH-ABS-4186,13.3,10.17,71.9,143.8,Nominal Fast Response
BOSCH-ABS-4187,21.2,9.2,95.4,109.9,Nominal Fast Response
BOSCH-ABS-4188,20.6,9.09,71.0,184.9,Nominal Fast Response
BOSCH-ABS-4189,22.0,9.05,89.1,102.3,Nominal Fast Response
BOSCH-ABS-4190,18.9,10.15,67.2,105.8,Nominal Fast Response
BOSCH-ABS-4191,24.2,8.65,66.0,98.4,Nominal Fast Response
BOSCH-ABS-4192,12.5,10.49,73.3,91.9,Nominal Fast Response
BOSCH-ABS-4193,24.5,10.68,64.9,159.6,Nominal Fast Response
BOSCH-ABS-4194,15.2,9.08,52.9,117.7,Nominal Fast Response
BOSCH-ABS-4195,24.0,10.96,55.6,122.2,Nominal Fast Response
BOSCH-ABS-4196,20.5,13.2,51.3,133.2,Nominal Fast Response
BOSCH-ABS-4197,19.8,9.7,57.5,119.9,Nominal Fast Response
BOSCH-ABS-4198,20.6,8.7,35.8,96.1,Nominal Fast Response
BOSCH-ABS-4199,12.7,12.38,102.1,135.3,Valve Seat Wear Alert
BOSCH-ABS-4200,26.6,10.5,74.8,137.2,Nominal Fast Response
BOSCH-ABS-4201,26.6,9.42,56.8,119.9,Nominal Fast Response
BOSCH-ABS-4202,25.0,11.5,84.9,129.3,Nominal Fast Response
BOSCH-ABS-4203,25.7,9.43,67.4,183.7,Nominal Fast Response
BOSCH-ABS-4204,12.1,8.52,49.3,122.5,Nominal Fast Response
BOSCH-ABS-4205,13.7,8.84,48.4,81.7,Nominal Fast Response
BOSCH-ABS-4206,17.1,11.09,86.4,188.6,Nominal Fast Response
BOSCH-ABS-4207,18.8,9.22,63.9,89.2,Nominal Fast Response
BOSCH-ABS-4208,15.9,9.21,41.9,159.2,Nominal Fast Response
BOSCH-ABS-4209,13.0,9.63,92.8,130.7,Nominal Fast Response
BOSCH-ABS-4210,25.1,10.1,90.6,141.2,Nominal Fast Response
BOSCH-ABS-4211,15.8,8.56,63.3,99.4,Nominal Fast Response
BOSCH-ABS-4212,27.7,14.3,74.2,97.3,Nominal Fast Response
BOSCH-ABS-4213,15.6,10.03,59.6,159.3,Nominal Fast Response
BOSCH-ABS-4214,26.3,11.75,63.5,156.0,Nominal Fast Response
BOSCH-ABS-4215,27.2,8.8,65.8,111.3,Nominal Fast Response
BOSCH-ABS-4216,22.6,9.01,58.8,80.1,Nominal Fast Response
BOSCH-ABS-4217,17.8,13.16,99.9,137.2,Valve Seat Wear Alert
BOSCH-ABS-4218,17.6,16.21,42.5,151.3,Valve Seat Wear Alert
BOSCH-ABS-4219,27.0,12.28,61.8,105.9,Nominal Fast Response
BOSCH-ABS-4220,22.6,11.48,35.9,113.8,Nominal Fast Response
BOSCH-ABS-4221,21.4,11.71,58.9,146.9,Nominal Fast Response
BOSCH-ABS-4222,25.3,13.4,51.7,131.1,Nominal Fast Response
BOSCH-ABS-4223,20.9,13.55,46.6,137.8,Nominal Fast Response
BOSCH-ABS-4224,20.4,9.41,62.9,147.7,Nominal Fast Response
BOSCH-ABS-4225,24.6,9.3,69.3,118.6,Nominal Fast Response
BOSCH-ABS-4226,19.7,9.89,79.8,148.6,Nominal Fast Response
BOSCH-ABS-4227,13.5,9.17,57.1,182.4,Nominal Fast Response
BOSCH-ABS-4228,12.5,12.26,50.6,94.6,Nominal Fast Response
BOSCH-ABS-4229,25.2,9.09,67.0,172.4,Nominal Fast Response
BOSCH-ABS-4230,12.6,9.25,58.3,85.0,Nominal Fast Response
BOSCH-ABS-4231,22.8,10.09,64.3,149.6,Nominal Fast Response
BOSCH-ABS-4232,23.7,15.11,74.3,174.1,Valve Seat Wear Alert
BOSCH-ABS-4233,24.7,9.12,81.5,155.5,Nominal Fast Response
BOSCH-ABS-4234,16.7,9.52,67.9,85.1,Nominal Fast Response
BOSCH-ABS-4235,23.5,10.57,75.8,163.7,Nominal Fast Response
BOSCH-ABS-4236,12.0,12.96,63.1,133.9,Nominal Fast Response
BOSCH-ABS-4237,15.0,8.71,80.7,123.2,Nominal Fast Response
BOSCH-ABS-4238,25.9,8.91,59.3,82.5,Nominal Fast Response
BOSCH-ABS-4239,16.9,8.88,64.1,102.4,Nominal Fast Response
BOSCH-ABS-4240,22.2,16.84,70.7,183.0,Valve Seat Wear Alert
BOSCH-ABS-4241,15.3,9.4,54.7,130.0,Nominal Fast Response
BOSCH-ABS-4242,23.6,9.2,82.8,145.7,Nominal Fast Response
BOSCH-ABS-4243,22.7,10.35,59.9,158.6,Nominal Fast Response
BOSCH-ABS-4244,21.0,8.96,48.0,171.3,Nominal Fast Response
BOSCH-ABS-4245,25.4,12.59,104.1,175.7,Valve Seat Wear Alert
BOSCH-ABS-4246,12.7,9.92,67.0,182.8,Nominal Fast Response
BOSCH-ABS-4247,14.5,11.89,100.8,171.3,Nominal Fast Response
BOSCH-ABS-4248,21.3,10.59,38.7,184.0,Nominal Fast Response
BOSCH-ABS-4249,16.5,8.51,69.4,186.2,Nominal Fast Response
BOSCH-ABS-4250,14.1,9.16,63.7,85.9,Nominal Fast Response
BOSCH-ABS-4251,25.0,8.87,56.9,149.1,Nominal Fast Response
BOSCH-ABS-4252,18.6,11.98,63.1,150.7,Nominal Fast Response
BOSCH-ABS-4253,27.2,9.95,52.3,176.2,Nominal Fast Response
BOSCH-ABS-4254,26.5,11.41,97.5,175.5,Nominal Fast Response
BOSCH-ABS-4255,18.4,9.38,88.7,128.7,Nominal Fast Response
BOSCH-ABS-4256,22.6,8.51,60.1,187.9,Nominal Fast Response
BOSCH-ABS-4257,25.2,9.24,74.6,189.6,Nominal Fast Response
BOSCH-ABS-4258,23.8,11.06,86.8,121.0,Nominal Fast Response
BOSCH-ABS-4259,19.3,9.02,68.1,103.8,Nominal Fast Response
BOSCH-ABS-4260,14.1,11.26,63.4,105.1,Nominal Fast Response
BOSCH-ABS-4261,23.4,9.92,38.4,99.3,Nominal Fast Response
BOSCH-ABS-4262,13.0,8.97,80.8,153.9,Nominal Fast Response
BOSCH-ABS-4263,23.1,15.45,45.7,182.3,Valve Seat Wear Alert
BOSCH-ABS-4264,24.1,10.74,45.2,84.7,Nominal Fast Response
BOSCH-ABS-4265,16.7,9.64,65.0,188.3,Nominal Fast Response
BOSCH-ABS-4266,18.4,9.64,76.8,109.1,Nominal Fast Response
BOSCH-ABS-4267,16.6,8.79,81.1,90.3,Nominal Fast Response
BOSCH-ABS-4268,26.7,9.64,65.5,110.1,Nominal Fast Response
BOSCH-ABS-4269,17.2,11.39,72.5,156.6,Nominal Fast Response
BOSCH-ABS-4270,16.9,8.77,65.9,95.9,Nominal Fast Response
BOSCH-ABS-4271,24.4,8.82,58.9,161.8,Nominal Fast Response
BOSCH-ABS-4272,13.6,10.38,98.4,129.2,Nominal Fast Response
BOSCH-ABS-4273,14.8,12.33,74.1,156.1,Nominal Fast Response
BOSCH-ABS-4274,24.0,9.2,52.1,182.0,Nominal Fast Response
BOSCH-ABS-4275,12.3,8.79,62.0,99.5,Nominal Fast Response
BOSCH-ABS-4276,21.9,10.04,48.2,107.0,Nominal Fast Response
BOSCH-ABS-4277,15.6,8.55,51.3,95.2,Nominal Fast Response
BOSCH-ABS-4278,13.6,9.07,64.3,146.8,Nominal Fast Response
BOSCH-ABS-4279,27.4,10.69,78.6,130.4,Nominal Fast Response
BOSCH-ABS-4280,23.8,9.79,75.6,169.8,Nominal Fast Response
BOSCH-ABS-4281,24.1,8.9,89.1,117.9,Nominal Fast Response
BOSCH-ABS-4282,22.4,9.68,55.0,178.6,Nominal Fast Response
BOSCH-ABS-4283,25.8,12.72,77.0,90.7,Nominal Fast Response
BOSCH-ABS-4284,24.3,9.08,64.9,133.7,Nominal Fast Response
BOSCH-ABS-4285,20.9,13.19,81.3,163.8,Nominal Fast Response
BOSCH-ABS-4286,13.7,9.48,48.9,125.2,Nominal Fast Response
BOSCH-ABS-4287,24.4,8.99,101.6,172.6,Nominal Fast Response
BOSCH-ABS-4288,21.6,8.98,81.6,103.2,Nominal Fast Response
BOSCH-ABS-4289,17.2,9.02,73.5,164.3,Nominal Fast Response
BOSCH-ABS-4290,19.1,8.62,83.8,134.9,Nominal Fast Response
BOSCH-ABS-4291,18.6,9.16,61.4,131.6,Nominal Fast Response
BOSCH-ABS-4292,15.2,8.68,65.8,97.4,Nominal Fast Response
BOSCH-ABS-4293,13.8,8.94,59.5,184.3,Nominal Fast Response
BOSCH-ABS-4294,19.7,9.75,59.9,117.3,Nominal Fast Response
BOSCH-ABS-4295,23.2,15.17,80.6,103.1,Valve Seat Wear Alert
BOSCH-ABS-4296,23.3,8.53,80.2,92.3,Nominal Fast Response
BOSCH-ABS-4297,12.1,9.41,80.1,112.1,Nominal Fast Response
BOSCH-ABS-4298,14.9,8.99,83.6,123.8,Nominal Fast Response
BOSCH-ABS-4299,16.0,13.08,91.2,112.6,Nominal Fast Response
BOSCH-ABS-4300,14.5,9.06,68.2,109.5,Nominal Fast Response
BOSCH-ABS-4301,22.2,9.86,84.1,104.3,Nominal Fast Response
BOSCH-ABS-4302,13.1,8.53,78.3,161.6,Nominal Fast Response
BOSCH-ABS-4303,24.0,9.27,69.1,112.1,Nominal Fast Response
BOSCH-ABS-4304,23.6,11.24,66.0,129.4,Nominal Fast Response
BOSCH-ABS-4305,20.3,9.27,81.0,164.5,Nominal Fast Response
BOSCH-ABS-4306,16.4,9.18,84.4,115.0,Nominal Fast Response
BOSCH-ABS-4307,19.5,10.14,79.0,107.2,Nominal Fast Response
BOSCH-ABS-4308,15.6,10.36,48.8,88.7,Nominal Fast Response
BOSCH-ABS-4309,25.1,9.91,37.7,80.8,Nominal Fast Response
BOSCH-ABS-4310,22.0,11.56,83.2,107.4,Nominal Fast Response
BOSCH-ABS-4311,14.4,8.95,50.3,120.5,Nominal Fast Response
BOSCH-ABS-4312,14.2,11.85,59.6,158.2,Nominal Fast Response
BOSCH-ABS-4313,18.2,8.57,76.9,88.7,Nominal Fast Response
BOSCH-ABS-4314,27.2,10.71,62.1,127.2,Nominal Fast Response
BOSCH-ABS-4315,21.7,9.26,44.7,161.0,Nominal Fast Response
BOSCH-ABS-4316,23.9,10.03,89.4,164.5,Nominal Fast Response
BOSCH-ABS-4317,20.8,9.89,72.5,123.7,Nominal Fast Response
BOSCH-ABS-4318,24.7,8.85,54.7,135.6,Nominal Fast Response
BOSCH-ABS-4319,27.0,9.39,52.7,87.1,Nominal Fast Response
BOSCH-ABS-4320,23.7,9.3,68.3,89.1,Nominal Fast Response
BOSCH-ABS-4321,19.3,14.68,58.5,186.9,Valve Seat Wear Alert
BOSCH-ABS-4322,13.0,11.94,59.9,150.6,Nominal Fast Response
BOSCH-ABS-4323,22.6,8.6,92.2,188.0,Nominal Fast Response
BOSCH-ABS-4324,17.6,11.41,44.1,166.4,Nominal Fast Response
BOSCH-ABS-4325,21.7,11.75,83.5,162.9,Nominal Fast Response
BOSCH-ABS-4326,27.2,13.81,73.7,155.9,Nominal Fast Response
BOSCH-ABS-4327,16.9,13.57,69.0,154.1,Nominal Fast Response
BOSCH-ABS-4328,19.4,8.62,60.7,81.1,Nominal Fast Response
BOSCH-ABS-4329,14.0,8.95,59.4,188.0,Nominal Fast Response
BOSCH-ABS-4330,26.3,10.13,58.9,89.9,Nominal Fast Response
BOSCH-ABS-4331,27.4,10.51,84.8,97.6,Nominal Fast Response
BOSCH-ABS-4332,15.0,9.35,40.1,145.2,Nominal Fast Response
BOSCH-ABS-4333,14.2,10.16,42.3,86.2,Nominal Fast Response
BOSCH-ABS-4334,17.4,8.61,78.3,180.1,Nominal Fast Response
BOSCH-ABS-4335,20.4,13.32,58.6,160.9,Nominal Fast Response
BOSCH-ABS-4336,15.4,12.18,56.8,111.6,Nominal Fast Response
BOSCH-ABS-4337,18.9,9.11,55.1,186.6,Nominal Fast Response
BOSCH-ABS-4338,12.2,9.63,73.0,138.9,Nominal Fast Response
BOSCH-ABS-4339,17.8,9.76,39.1,173.8,Nominal Fast Response
BOSCH-ABS-4340,13.3,9.15,63.5,181.9,Nominal Fast Response
BOSCH-ABS-4341,15.9,10.32,56.7,175.8,Nominal Fast Response
BOSCH-ABS-4342,21.3,10.36,62.5,151.2,Nominal Fast Response
BOSCH-ABS-4343,19.2,8.69,63.8,140.1,Nominal Fast Response
BOSCH-ABS-4344,22.6,12.7,68.5,144.9,Nominal Fast Response
BOSCH-ABS-4345,24.5,8.93,49.5,179.8,Nominal Fast Response
BOSCH-ABS-4346,16.4,9.22,72.1,85.0,Nominal Fast Response
BOSCH-ABS-4347,25.6,8.78,57.7,85.4,Nominal Fast Response
BOSCH-ABS-4348,21.2,9.63,55.4,136.4,Nominal Fast Response
BOSCH-ABS-4349,13.2,13.88,82.4,131.3,Nominal Fast Response
BOSCH-ABS-4350,14.0,9.43,84.1,162.4,Nominal Fast Response
BOSCH-ABS-4351,17.4,11.82,63.8,131.5,Nominal Fast Response
BOSCH-ABS-4352,20.3,9.03,87.3,164.3,Nominal Fast Response
BOSCH-ABS-4353,25.8,9.81,86.6,140.0,Nominal Fast Response
BOSCH-ABS-4354,18.9,9.25,67.7,92.4,Nominal Fast Response
BOSCH-ABS-4355,27.9,13.1,89.4,108.8,Nominal Fast Response
BOSCH-ABS-4356,17.9,14.38,61.6,125.7,Nominal Fast Response
BOSCH-ABS-4357,26.9,8.69,74.5,82.4,Nominal Fast Response
BOSCH-ABS-4358,24.0,9.13,29.7,82.7,Nominal Fast Response
BOSCH-ABS-4359,20.9,9.66,75.9,90.9,Nominal Fast Response
BOSCH-ABS-4360,27.5,8.82,71.3,185.5,Nominal Fast Response
BOSCH-ABS-4361,15.0,14.86,78.1,160.3,Valve Seat Wear Alert
BOSCH-ABS-4362,14.3,10.29,41.2,137.4,Nominal Fast Response
BOSCH-ABS-4363,14.7,9.64,82.3,171.6,Nominal Fast Response
BOSCH-ABS-4364,14.5,8.93,68.4,153.1,Nominal Fast Response
BOSCH-ABS-4365,18.1,14.48,53.5,187.7,Nominal Fast Response
BOSCH-ABS-4366,17.1,11.39,45.2,137.4,Nominal Fast Response
BOSCH-ABS-4367,19.4,9.22,50.5,123.4,Nominal Fast Response
BOSCH-ABS-4368,17.0,8.62,77.0,130.6,Nominal Fast Response
BOSCH-ABS-4369,16.4,9.37,60.8,111.7,Nominal Fast Response
BOSCH-ABS-4370,13.0,12.79,68.8,133.0,Nominal Fast Response
BOSCH-ABS-4371,13.7,8.74,94.6,151.4,Nominal Fast Response
BOSCH-ABS-4372,19.8,12.81,80.8,153.2,Nominal Fast Response
BOSCH-ABS-4373,27.1,11.48,84.4,162.6,Nominal Fast Response
BOSCH-ABS-4374,18.2,9.0,89.5,80.9,Nominal Fast Response
BOSCH-ABS-4375,13.4,9.07,63.5,127.0,Nominal Fast Response
BOSCH-ABS-4376,16.1,9.91,78.6,120.5,Nominal Fast Response
BOSCH-ABS-4377,22.4,8.51,51.6,85.8,Nominal Fast Response
BOSCH-ABS-4378,13.2,11.29,63.3,119.0,Nominal Fast Response
BOSCH-ABS-4379,14.5,9.68,72.7,168.2,Nominal Fast Response
BOSCH-ABS-4380,25.2,8.58,69.8,145.9,Nominal Fast Response
BOSCH-ABS-4381,24.6,11.18,67.8,114.1,Nominal Fast Response
BOSCH-ABS-4382,24.7,8.8,76.6,156.3,Nominal Fast Response
BOSCH-ABS-4383,19.7,9.98,72.8,153.7,Nominal Fast Response
BOSCH-ABS-4384,27.4,11.24,69.5,182.9,Nominal Fast Response
BOSCH-ABS-4385,23.6,9.55,56.3,131.8,Nominal Fast Response
BOSCH-ABS-4386,13.6,10.51,56.4,114.3,Nominal Fast Response
BOSCH-ABS-4387,26.1,8.62,68.4,166.5,Nominal Fast Response
BOSCH-ABS-4388,12.9,12.11,73.7,156.7,Nominal Fast Response
BOSCH-ABS-4389,21.2,10.28,57.9,165.0,Nominal Fast Response
BOSCH-ABS-4390,25.9,8.62,47.0,167.3,Nominal Fast Response
BOSCH-ABS-4391,15.4,14.58,85.7,107.9,Valve Seat Wear Alert
BOSCH-ABS-4392,15.6,8.65,55.5,137.6,Nominal Fast Response
BOSCH-ABS-4393,25.6,9.03,72.8,131.6,Nominal Fast Response
BOSCH-ABS-4394,18.4,9.17,51.0,157.9,Nominal Fast Response
BOSCH-ABS-4395,16.1,8.63,37.0,153.4,Nominal Fast Response
BOSCH-ABS-4396,18.2,9.41,50.4,145.3,Nominal Fast Response
BOSCH-ABS-4397,17.0,10.91,71.4,132.0,Nominal Fast Response
BOSCH-ABS-4398,27.3,8.52,47.9,132.7,Nominal Fast Response
BOSCH-ABS-4399,18.4,10.01,43.6,130.9,Nominal Fast Response
BOSCH-ABS-4400,14.2,9.4,57.5,95.2,Nominal Fast Response
BOSCH-ABS-4401,20.6,12.08,70.1,99.1,Nominal Fast Response
BOSCH-ABS-4402,12.1,10.08,37.1,86.7,Nominal Fast Response
BOSCH-ABS-4403,26.8,8.61,56.5,138.8,Nominal Fast Response
BOSCH-ABS-4404,12.7,10.63,84.2,141.0,Nominal Fast Response
BOSCH-ABS-4405,18.0,16.71,50.6,160.4,Valve Seat Wear Alert
BOSCH-ABS-4406,22.0,10.3,42.6,127.0,Nominal Fast Response
BOSCH-ABS-4407,24.6,9.58,77.1,85.2,Nominal Fast Response
BOSCH-ABS-4408,24.6,8.79,51.3,86.6,Nominal Fast Response
BOSCH-ABS-4409,15.4,8.56,67.3,115.9,Nominal Fast Response
BOSCH-ABS-4410,20.1,8.74,86.9,113.2,Nominal Fast Response
BOSCH-ABS-4411,20.5,11.08,84.3,123.5,Nominal Fast Response
BOSCH-ABS-4412,27.9,10.14,90.8,146.9,Nominal Fast Response
BOSCH-ABS-4413,12.9,8.6,52.5,170.0,Nominal Fast Response
BOSCH-ABS-4414,15.8,9.5,67.7,187.4,Nominal Fast Response
BOSCH-ABS-4415,24.6,8.63,55.2,105.1,Nominal Fast Response
BOSCH-ABS-4416,24.4,16.43,70.1,101.0,Valve Seat Wear Alert
BOSCH-ABS-4417,16.9,8.55,58.1,117.7,Nominal Fast Response
BOSCH-ABS-4418,13.1,9.16,63.8,86.1,Nominal Fast Response
BOSCH-ABS-4419,22.0,10.7,36.6,97.1,Nominal Fast Response
BOSCH-ABS-4420,24.5,9.57,74.0,121.5,Nominal Fast Response
BOSCH-ABS-4421,12.2,8.67,56.6,126.2,Nominal Fast Response
BOSCH-ABS-4422,20.1,13.23,73.2,128.9,Nominal Fast Response
BOSCH-ABS-4423,25.4,13.32,59.5,146.3,Nominal Fast Response
BOSCH-ABS-4424,22.2,11.28,64.8,171.5,Nominal Fast Response
BOSCH-ABS-4425,27.9,9.4,41.3,162.2,Nominal Fast Response
BOSCH-ABS-4426,27.7,11.25,58.6,130.1,Nominal Fast Response
BOSCH-ABS-4427,24.7,10.18,45.1,168.6,Nominal Fast Response
BOSCH-ABS-4428,24.3,9.08,30.7,166.7,Nominal Fast Response
BOSCH-ABS-4429,23.6,11.06,64.6,134.0,Nominal Fast Response
BOSCH-ABS-4430,25.7,8.8,52.7,134.8,Nominal Fast Response
BOSCH-ABS-4431,21.1,9.94,92.7,100.1,Nominal Fast Response
BOSCH-ABS-4432,26.7,9.3,94.2,183.8,Nominal Fast Response
BOSCH-ABS-4433,24.7,8.65,68.9,165.0,Nominal Fast Response
BOSCH-ABS-4434,15.0,8.77,85.6,152.0,Nominal Fast Response
BOSCH-ABS-4435,21.8,16.4,55.2,135.9,Valve Seat Wear Alert
BOSCH-ABS-4436,15.9,11.51,69.6,154.6,Nominal Fast Response
BOSCH-ABS-4437,20.0,9.48,65.0,173.9,Nominal Fast Response
BOSCH-ABS-4438,17.6,9.86,81.3,139.0,Nominal Fast Response
BOSCH-ABS-4439,20.7,8.91,76.8,159.0,Nominal Fast Response
BOSCH-ABS-4440,25.1,8.55,73.9,179.6,Nominal Fast Response
BOSCH-ABS-4441,15.7,8.52,46.7,121.1,Nominal Fast Response
BOSCH-ABS-4442,23.1,10.49,51.8,134.2,Nominal Fast Response
BOSCH-ABS-4443,13.2,10.57,74.3,110.3,Nominal Fast Response
BOSCH-ABS-4444,19.2,11.85,59.7,181.8,Nominal Fast Response
BOSCH-ABS-4445,15.6,9.86,54.7,98.0,Nominal Fast Response
BOSCH-ABS-4446,19.5,11.46,110.3,178.9,Nominal Fast Response
BOSCH-ABS-4447,23.7,8.57,68.8,93.9,Nominal Fast Response
BOSCH-ABS-4448,20.1,15.17,66.8,172.1,Valve Seat Wear Alert
BOSCH-ABS-4449,23.9,11.97,59.0,180.5,Nominal Fast Response
BOSCH-ABS-4450,17.4,9.31,36.5,155.8,Nominal Fast Response
BOSCH-ABS-4451,22.7,10.47,102.4,88.0,Nominal Fast Response
BOSCH-ABS-4452,21.6,12.04,88.4,125.6,Nominal Fast Response
BOSCH-ABS-4453,26.3,9.29,62.0,112.6,Nominal Fast Response
BOSCH-ABS-4454,12.3,8.58,74.9,88.6,Nominal Fast Response
BOSCH-ABS-4455,20.2,8.82,84.9,80.6,Nominal Fast Response
BOSCH-ABS-4456,27.8,11.0,94.1,125.9,Nominal Fast Response
BOSCH-ABS-4457,21.6,9.63,56.0,133.0,Nominal Fast Response
BOSCH-ABS-4458,21.2,9.34,73.4,164.4,Nominal Fast Response
BOSCH-ABS-4459,19.8,8.95,68.3,101.8,Nominal Fast Response
BOSCH-ABS-4460,20.5,10.75,54.2,181.2,Nominal Fast Response
BOSCH-ABS-4461,26.5,8.86,88.0,106.6,Nominal Fast Response
BOSCH-ABS-4462,25.8,8.71,52.4,104.0,Nominal Fast Response
BOSCH-ABS-4463,18.6,10.05,61.6,139.4,Nominal Fast Response
BOSCH-ABS-4464,19.5,9.14,72.7,129.4,Nominal Fast Response
BOSCH-ABS-4465,23.2,10.5,41.0,126.7,Nominal Fast Response
BOSCH-ABS-4466,14.7,10.32,90.6,149.4,Nominal Fast Response
BOSCH-ABS-4467,16.9,10.75,65.4,159.5,Nominal Fast Response
BOSCH-ABS-4468,12.1,11.31,38.9,91.8,Nominal Fast Response
BOSCH-ABS-4469,25.0,11.67,40.1,95.0,Nominal Fast Response
BOSCH-ABS-4470,21.1,13.06,49.2,122.8,Nominal Fast Response
BOSCH-ABS-4471,23.2,11.87,53.1,85.7,Nominal Fast Response
BOSCH-ABS-4472,12.5,10.15,73.3,151.7,Nominal Fast Response
BOSCH-ABS-4473,27.7,10.37,46.9,144.7,Nominal Fast Response
BOSCH-ABS-4474,12.5,9.39,79.6,186.5,Nominal Fast Response
BOSCH-ABS-4475,25.9,8.88,70.7,174.1,Nominal Fast Response
BOSCH-ABS-4476,14.0,8.58,74.2,158.6,Nominal Fast Response
BOSCH-ABS-4477,27.4,9.68,61.4,126.6,Nominal Fast Response
BOSCH-ABS-4478,19.5,17.37,55.6,108.8,Valve Seat Wear Alert
BOSCH-ABS-4479,22.0,10.93,63.7,87.9,Nominal Fast Response
BOSCH-ABS-4480,23.8,10.94,51.8,151.8,Nominal Fast Response
BOSCH-ABS-4481,21.8,9.2,42.4,128.1,Nominal Fast Response
BOSCH-ABS-4482,17.4,12.7,42.7,173.1,Nominal Fast Response
BOSCH-ABS-4483,16.0,18.3,74.7,99.6,Valve Seat Wear Alert
BOSCH-ABS-4484,12.6,11.94,71.6,180.4,Nominal Fast Response
