Brake_Stop_ID,Rotor_Surface_Temp_C,Caliper_Clamping_Force_kN,Carbon_Oxidation_Loss_mg,Brake_Pad_Wear_Microns,Rotor_Health
BREMBO-CCM-2726,531.3,41.2,0.66,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2727,251.6,41.1,0.2,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2728,508.6,46.5,0.96,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2729,621.0,38.2,2.28,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2730,966.2,54.0,28.0,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2731,438.0,28.7,0.92,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2732,447.2,54.4,0.66,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2733,613.5,63.4,1.86,8.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2734,606.4,51.1,1.66,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2735,878.9,62.8,17.7,10.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2736,277.1,26.1,0.2,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2737,895.9,32.1,20.24,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2738,790.6,18.0,8.73,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2739,600.5,18.3,1.37,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2740,832.8,54.0,12.37,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2741,465.6,18.8,0.76,3.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2742,960.8,20.3,28.0,7.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2743,250.8,31.6,0.34,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2744,841.6,60.6,13.0,10.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2745,923.2,43.8,27.3,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2746,889.0,52.4,19.98,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2747,453.4,28.0,0.91,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2748,824.1,61.0,11.81,9.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2749,546.2,48.2,1.34,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2750,816.6,43.7,10.73,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2751,967.3,56.1,28.0,10.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2752,742.7,64.7,5.9,9.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2753,934.0,34.7,28.0,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2754,954.5,17.7,28.0,6.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2755,513.8,58.1,0.51,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2756,406.0,53.3,0.81,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2757,697.8,21.6,4.77,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2758,469.1,48.5,0.48,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2759,854.4,46.9,14.27,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2760,724.9,56.3,5.53,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2761,920.0,29.4,26.45,7.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2762,268.2,35.6,0.2,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2763,473.4,56.3,0.39,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2764,489.2,42.6,0.2,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2765,445.2,22.8,0.56,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2766,636.1,20.4,2.58,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2767,936.9,25.8,28.0,7.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2768,398.0,38.6,0.2,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2769,851.6,54.0,14.04,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2770,287.4,63.6,0.2,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2771,561.4,42.5,1.4,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2772,972.3,52.7,28.0,9.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2773,254.2,57.1,0.2,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2774,308.1,30.6,0.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2775,623.2,27.6,2.3,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2776,560.5,16.0,1.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2777,390.8,17.8,0.26,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2778,261.1,47.8,0.2,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2779,885.9,39.7,19.22,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2780,358.9,52.7,0.2,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2781,538.4,22.0,0.63,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2782,796.0,30.6,8.83,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2783,376.3,58.5,0.74,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2784,336.5,16.2,1.17,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2785,727.2,50.0,5.19,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2786,276.9,53.2,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2787,900.8,18.3,21.28,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2788,594.0,49.0,0.47,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2789,859.7,47.8,15.93,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2790,930.0,31.7,28.0,8.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2791,511.7,48.6,0.7,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2792,607.5,18.2,2.02,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2793,697.6,29.3,4.3,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2794,583.3,53.4,1.68,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2795,959.7,54.2,28.0,10.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2796,797.9,62.4,9.41,10.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2797,546.2,51.7,1.08,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2798,254.0,36.3,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2799,943.9,52.1,28.0,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2800,938.0,26.5,28.0,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2801,585.2,45.6,0.66,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2802,721.5,38.5,5.36,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2803,416.9,15.8,0.23,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2804,821.9,22.0,11.84,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2805,513.8,23.6,0.44,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2806,763.0,64.6,6.65,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2807,275.8,54.0,0.2,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2808,561.3,16.4,1.28,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2809,890.2,31.9,20.96,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2810,274.6,57.4,0.2,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2811,529.2,61.5,0.56,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2812,652.3,42.9,2.84,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2813,489.3,23.8,0.29,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2814,390.6,15.1,0.91,2.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2815,713.4,24.0,4.83,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2816,937.4,38.4,28.0,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2817,446.4,42.5,0.2,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2818,546.7,37.7,0.67,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2819,815.6,16.7,10.19,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2820,497.4,61.0,0.68,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2821,612.6,38.1,2.06,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2822,457.5,16.3,0.62,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2823,410.9,49.7,0.2,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2824,906.5,42.5,22.78,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2825,447.2,37.6,0.96,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2826,322.2,63.4,0.2,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2827,533.1,19.1,0.89,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2828,562.1,55.0,0.44,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2829,301.5,37.5,0.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2830,630.9,20.3,2.53,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2831,619.6,58.2,1.55,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2832,415.0,34.1,0.2,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2833,620.5,29.4,1.53,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2834,729.2,19.6,5.77,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2835,604.9,46.2,1.87,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2836,950.4,30.8,28.0,7.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2837,895.6,48.1,20.07,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2838,469.3,27.1,0.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2839,623.2,54.9,1.9,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2840,440.7,62.3,0.5,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2841,902.9,28.1,23.19,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2842,310.6,62.8,0.2,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2843,459.1,33.1,0.75,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2844,606.6,26.3,1.31,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2845,826.3,38.1,11.24,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2846,819.5,59.9,12.02,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2847,775.9,47.3,7.97,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2848,699.5,47.5,4.08,8.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2849,746.4,63.0,5.99,9.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2850,388.7,61.2,0.22,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2851,920.8,16.9,26.98,5.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2852,677.3,17.8,3.43,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2853,798.9,23.8,8.95,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2854,927.5,17.3,28.0,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2855,974.1,49.8,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2856,479.1,40.1,0.64,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2857,596.4,57.0,1.73,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2858,896.2,23.5,21.12,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2859,303.4,45.0,0.2,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2860,841.4,38.2,13.68,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2861,791.9,64.3,8.6,9.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2862,536.6,18.0,1.07,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2863,387.5,63.8,0.64,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2864,355.9,37.9,0.2,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2865,560.1,35.4,1.63,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2866,790.7,36.7,9.08,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2867,460.2,33.3,0.39,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2868,535.2,20.2,0.64,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2869,779.4,40.0,8.23,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2870,256.4,52.7,0.34,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2871,852.3,31.5,15.02,6.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2872,861.7,53.4,15.73,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2873,377.0,51.2,0.63,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2874,675.3,51.0,4.37,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2875,953.6,43.9,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2876,440.8,25.1,0.51,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2877,689.2,62.8,2.51,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2878,605.8,30.2,2.12,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2879,855.4,21.0,15.14,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2880,365.5,53.6,0.39,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2881,785.7,48.7,8.4,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2882,547.9,28.9,1.83,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2883,453.5,48.0,0.37,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2884,497.4,47.8,0.37,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2885,815.0,26.6,10.87,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2886,696.6,39.3,4.11,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2887,379.7,62.5,0.2,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2888,481.5,61.1,0.67,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2889,602.1,21.9,1.84,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2890,957.0,56.5,28.0,10.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2891,934.5,57.5,28.0,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2892,579.0,28.5,2.04,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2893,860.3,37.1,15.46,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2894,558.0,40.6,2.09,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2895,894.4,48.6,20.8,9.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2896,785.5,21.5,8.79,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2897,687.6,37.5,3.94,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2898,689.1,22.9,3.37,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2899,889.5,51.3,20.24,9.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2900,680.6,38.3,4.26,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2901,930.2,42.4,28.0,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2902,606.9,33.2,2.68,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2903,670.2,63.1,2.83,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2904,831.7,43.9,11.99,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2905,495.4,41.0,1.35,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2906,828.3,19.0,12.26,5.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2907,741.4,21.4,5.88,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2908,641.1,58.3,2.39,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2909,261.5,30.6,0.46,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2910,481.2,57.3,0.81,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2911,274.7,45.1,0.57,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2912,818.4,22.1,10.87,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2913,928.1,64.2,28.0,10.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2914,522.2,22.2,0.89,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2915,559.5,45.8,1.39,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2916,633.2,57.8,2.97,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2917,409.6,43.5,0.73,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2918,420.7,51.3,0.24,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2919,388.1,55.4,0.2,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2920,798.1,36.0,9.86,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2921,813.4,16.0,11.09,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2922,308.6,32.3,0.22,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2923,396.3,58.6,0.2,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2924,611.5,33.3,2.06,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2925,339.3,54.3,0.33,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2926,913.7,63.6,25.12,10.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2927,766.1,48.1,6.9,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2928,450.4,59.8,0.2,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2929,533.9,41.0,0.88,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2930,404.9,29.0,0.8,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2931,781.0,22.4,7.51,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2932,377.2,38.9,0.9,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2933,264.0,35.8,0.25,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2934,692.7,22.6,4.36,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2935,463.3,29.3,0.45,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2936,593.5,50.6,1.8,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2937,609.5,32.2,1.7,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2938,381.7,43.8,0.31,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2939,423.5,18.7,0.2,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2940,668.9,32.3,3.18,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2941,698.8,35.9,3.8,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2942,393.8,63.5,0.2,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2943,734.0,26.3,5.97,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2944,413.6,43.8,0.51,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2945,520.1,30.9,1.06,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2946,326.1,62.0,0.36,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2947,779.7,19.0,8.25,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2948,306.7,22.2,0.2,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2949,737.8,26.9,5.84,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2950,267.0,62.5,0.49,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2951,314.5,55.2,0.83,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2952,755.2,59.8,6.25,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2953,700.2,57.3,4.17,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2954,505.9,46.5,1.11,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2955,261.5,43.1,0.71,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2956,295.7,27.5,0.2,3.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2957,665.7,40.9,2.66,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2958,774.8,20.1,7.71,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2959,277.4,36.1,0.37,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2960,819.4,34.4,10.8,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2961,956.9,28.6,28.0,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2962,800.4,46.0,8.8,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2963,514.5,30.6,1.13,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2964,851.0,22.9,14.25,6.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2965,751.4,28.2,5.92,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2966,684.2,49.7,3.8,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2967,902.8,33.9,22.62,7.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2968,768.4,64.4,7.26,10.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2969,472.8,47.5,0.91,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2970,397.1,58.3,0.59,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2971,354.6,17.8,0.51,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2972,456.7,25.9,0.2,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2973,332.7,19.9,0.58,2.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2974,451.5,29.7,0.52,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2975,673.7,63.2,3.46,8.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2976,612.0,50.7,1.98,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2977,309.3,31.3,0.38,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2978,443.1,44.3,0.53,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2979,431.8,32.9,0.2,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2980,963.4,53.5,28.0,9.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2981,417.8,59.2,0.2,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2982,798.8,61.4,9.08,9.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2983,702.5,21.7,4.16,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2984,503.3,63.4,0.28,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2985,884.9,55.7,19.2,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2986,733.0,55.1,5.27,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
