Lap_Telemetry_ID,Apex_Speed_kmh,Battery_State_of_Charge_pct,Battery_Core_Temp_C,Electric_MGU_K_Boost_kW,Sector_Time_Gain_s,Hybrid_Strategy
FERRARI-SF90-2585,173.2,70.0,51.2,112.0,0.43,Regenerative Harvesting Active
FERRARI-SF90-2586,93.3,41.0,44.1,66.5,0.16,Regenerative Harvesting Active
FERRARI-SF90-2587,152.6,39.4,43.0,74.1,0.21,Regenerative Harvesting Active
FERRARI-SF90-2588,111.3,58.8,44.8,121.8,0.36,Regenerative Harvesting Active
FERRARI-SF90-2589,75.8,86.4,51.6,147.0,0.5,Full 160kW Qualify Boost
FERRARI-SF90-2590,109.6,47.9,43.8,98.4,0.41,Regenerative Harvesting Active
FERRARI-SF90-2591,85.7,65.1,54.7,103.3,0.36,Regenerative Harvesting Active
FERRARI-SF90-2592,167.4,49.0,50.4,84.7,0.39,Regenerative Harvesting Active
FERRARI-SF90-2593,112.6,59.9,48.9,103.5,0.35,Regenerative Harvesting Active
FERRARI-SF90-2594,84.8,55.7,43.0,95.6,0.36,Regenerative Harvesting Active
FERRARI-SF90-2595,91.0,82.2,55.3,120.5,0.46,Regenerative Harvesting Active
FERRARI-SF90-2596,96.6,50.9,44.7,100.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-2597,137.4,48.4,47.2,72.5,0.19,Regenerative Harvesting Active
FERRARI-SF90-2598,159.3,48.4,41.8,101.3,0.35,Regenerative Harvesting Active
FERRARI-SF90-2599,79.0,68.3,50.4,124.8,0.46,Regenerative Harvesting Active
FERRARI-SF90-2600,155.2,67.8,48.0,128.4,0.42,Regenerative Harvesting Active
FERRARI-SF90-2601,135.7,87.9,56.6,126.5,0.45,Regenerative Harvesting Active
FERRARI-SF90-2602,109.7,50.6,43.3,86.7,0.31,Regenerative Harvesting Active
FERRARI-SF90-2603,102.3,37.2,41.6,72.8,0.19,Regenerative Harvesting Active
FERRARI-SF90-2604,101.3,91.0,57.2,142.8,0.51,Full 160kW Qualify Boost
FERRARI-SF90-2605,101.1,28.7,40.7,55.9,0.21,Regenerative Harvesting Active
FERRARI-SF90-2606,166.0,39.4,40.7,82.1,0.3,Regenerative Harvesting Active
FERRARI-SF90-2607,168.3,27.2,40.0,67.9,0.2,Regenerative Harvesting Active
FERRARI-SF90-2608,79.6,82.5,55.9,127.5,0.44,Regenerative Harvesting Active
FERRARI-SF90-2609,126.8,60.2,47.3,104.5,0.34,Regenerative Harvesting Active
FERRARI-SF90-2610,168.7,69.4,51.0,112.3,0.33,Regenerative Harvesting Active
FERRARI-SF90-2611,150.7,85.6,57.1,122.2,0.39,Regenerative Harvesting Active
FERRARI-SF90-2612,153.1,43.0,43.0,85.4,0.32,Regenerative Harvesting Active
FERRARI-SF90-2613,139.7,81.0,53.9,138.5,0.54,Full 160kW Qualify Boost
FERRARI-SF90-2614,137.0,48.2,41.4,87.0,0.28,Regenerative Harvesting Active
FERRARI-SF90-2615,155.3,31.2,42.9,63.7,0.23,Regenerative Harvesting Active
FERRARI-SF90-2616,120.3,90.2,59.5,134.8,0.45,Regenerative Harvesting Active
FERRARI-SF90-2617,101.1,55.6,45.2,101.0,0.31,Regenerative Harvesting Active
FERRARI-SF90-2618,132.1,91.1,53.7,147.0,0.49,Full 160kW Qualify Boost
FERRARI-SF90-2619,178.6,71.7,48.9,114.8,0.46,Regenerative Harvesting Active
FERRARI-SF90-2620,126.0,86.8,58.0,136.6,0.5,Full 160kW Qualify Boost
FERRARI-SF90-2621,166.3,58.1,46.5,102.6,0.34,Regenerative Harvesting Active
FERRARI-SF90-2622,115.0,65.8,50.7,115.0,0.43,Regenerative Harvesting Active
FERRARI-SF90-2623,139.3,54.2,47.2,90.2,0.28,Regenerative Harvesting Active
FERRARI-SF90-2624,89.9,75.1,51.7,108.6,0.41,Regenerative Harvesting Active
FERRARI-SF90-2625,75.5,69.8,51.4,113.7,0.35,Regenerative Harvesting Active
FERRARI-SF90-2626,87.7,63.5,44.6,114.7,0.39,Regenerative Harvesting Active
FERRARI-SF90-2627,105.7,26.1,40.0,62.3,0.25,Regenerative Harvesting Active
FERRARI-SF90-2628,179.1,67.3,54.2,106.0,0.33,Regenerative Harvesting Active
FERRARI-SF90-2629,114.9,26.6,38.0,52.3,0.22,Regenerative Harvesting Active
FERRARI-SF90-2630,116.4,60.7,50.7,87.0,0.27,Regenerative Harvesting Active
FERRARI-SF90-2631,172.4,90.7,58.8,136.5,0.47,Full 160kW Qualify Boost
FERRARI-SF90-2632,133.1,94.1,59.0,141.7,0.52,Full 160kW Qualify Boost
FERRARI-SF90-2633,84.6,82.0,53.2,148.5,0.44,Full 160kW Qualify Boost
FERRARI-SF90-2634,125.6,78.3,54.3,128.8,0.49,Regenerative Harvesting Active
FERRARI-SF90-2635,72.3,45.4,43.0,75.5,0.21,Regenerative Harvesting Active
FERRARI-SF90-2636,74.9,79.5,55.0,128.4,0.54,Regenerative Harvesting Active
FERRARI-SF90-2637,125.8,63.7,46.7,112.0,0.33,Regenerative Harvesting Active
FERRARI-SF90-2638,172.8,81.4,48.0,143.6,0.53,Full 160kW Qualify Boost
FERRARI-SF90-2639,76.8,49.7,44.9,76.4,0.19,Regenerative Harvesting Active
FERRARI-SF90-2640,121.3,31.6,41.5,69.1,0.3,Regenerative Harvesting Active
FERRARI-SF90-2641,81.8,50.6,45.3,111.9,0.4,Regenerative Harvesting Active
FERRARI-SF90-2642,121.4,80.1,52.2,113.1,0.35,Regenerative Harvesting Active
FERRARI-SF90-2643,76.7,52.8,46.9,95.2,0.27,Regenerative Harvesting Active
FERRARI-SF90-2644,81.4,43.4,45.8,70.5,0.24,Regenerative Harvesting Active
FERRARI-SF90-2645,146.5,36.0,40.7,78.3,0.27,Regenerative Harvesting Active
FERRARI-SF90-2646,85.3,55.7,49.0,99.2,0.31,Regenerative Harvesting Active
FERRARI-SF90-2647,78.6,47.2,48.3,83.7,0.31,Regenerative Harvesting Active
FERRARI-SF90-2648,125.4,69.0,53.7,108.7,0.32,Regenerative Harvesting Active
FERRARI-SF90-2649,156.2,37.8,43.7,75.8,0.26,Regenerative Harvesting Active
FERRARI-SF90-2650,82.6,84.3,58.0,143.2,0.54,Full 160kW Qualify Boost
FERRARI-SF90-2651,106.4,34.7,38.4,79.6,0.3,Regenerative Harvesting Active
FERRARI-SF90-2652,177.8,69.0,51.5,123.7,0.39,Regenerative Harvesting Active
FERRARI-SF90-2653,144.9,35.8,41.1,63.1,0.23,Regenerative Harvesting Active
FERRARI-SF90-2654,170.2,60.8,49.5,83.2,0.28,Regenerative Harvesting Active
FERRARI-SF90-2655,101.1,57.0,48.2,107.2,0.39,Regenerative Harvesting Active
FERRARI-SF90-2656,105.3,63.9,47.4,116.3,0.42,Regenerative Harvesting Active
FERRARI-SF90-2657,114.2,88.8,56.4,126.5,0.38,Regenerative Harvesting Active
FERRARI-SF90-2658,75.9,40.1,44.8,63.3,0.23,Regenerative Harvesting Active
FERRARI-SF90-2659,140.9,70.6,50.4,105.2,0.38,Regenerative Harvesting Active
FERRARI-SF90-2660,166.5,43.2,42.5,82.2,0.32,Regenerative Harvesting Active
FERRARI-SF90-2661,112.1,78.1,51.6,122.7,0.45,Regenerative Harvesting Active
FERRARI-SF90-2662,71.8,89.0,58.9,139.0,0.45,Full 160kW Qualify Boost
FERRARI-SF90-2663,99.5,46.9,47.0,81.3,0.32,Regenerative Harvesting Active
FERRARI-SF90-2664,108.3,71.1,49.4,121.3,0.45,Regenerative Harvesting Active
FERRARI-SF90-2665,136.1,59.6,48.5,89.6,0.29,Regenerative Harvesting Active
FERRARI-SF90-2666,134.3,30.5,41.4,60.9,0.19,Regenerative Harvesting Active
FERRARI-SF90-2667,120.8,88.2,57.7,138.3,0.52,Full 160kW Qualify Boost
FERRARI-SF90-2668,176.3,35.7,45.8,45.1,0.18,Regenerative Harvesting Active
FERRARI-SF90-2669,136.5,72.6,49.1,118.0,0.4,Regenerative Harvesting Active
FERRARI-SF90-2670,147.5,83.1,51.1,132.1,0.53,Regenerative Harvesting Active
FERRARI-SF90-2671,102.7,37.2,40.6,83.0,0.28,Regenerative Harvesting Active
FERRARI-SF90-2672,90.9,86.4,55.4,134.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-2673,127.3,49.2,46.7,82.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-2674,128.4,74.4,53.2,123.2,0.49,Regenerative Harvesting Active
FERRARI-SF90-2675,143.7,44.6,41.7,75.8,0.34,Regenerative Harvesting Active
FERRARI-SF90-2676,139.4,53.9,50.4,86.0,0.39,Regenerative Harvesting Active
FERRARI-SF90-2677,158.7,42.2,42.8,85.7,0.3,Regenerative Harvesting Active
FERRARI-SF90-2678,164.6,92.8,55.0,137.8,0.42,Full 160kW Qualify Boost
FERRARI-SF90-2679,175.2,35.4,43.4,77.9,0.25,Regenerative Harvesting Active
FERRARI-SF90-2680,136.2,25.6,40.0,59.8,0.13,Regenerative Harvesting Active
FERRARI-SF90-2681,168.8,67.7,50.3,116.4,0.44,Regenerative Harvesting Active
FERRARI-SF90-2682,134.2,46.0,47.4,93.3,0.34,Regenerative Harvesting Active
FERRARI-SF90-2683,159.3,55.1,47.1,108.9,0.45,Regenerative Harvesting Active
FERRARI-SF90-2684,117.5,38.9,48.3,76.1,0.22,Regenerative Harvesting Active
FERRARI-SF90-2685,122.4,45.0,47.3,88.5,0.3,Regenerative Harvesting Active
FERRARI-SF90-2686,78.9,46.6,46.7,83.6,0.39,Regenerative Harvesting Active
FERRARI-SF90-2687,134.2,28.7,35.0,78.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-2688,170.5,40.1,42.1,78.9,0.33,Regenerative Harvesting Active
FERRARI-SF90-2689,166.9,29.7,41.5,49.5,0.23,Regenerative Harvesting Active
FERRARI-SF90-2690,107.1,46.8,43.8,86.7,0.28,Regenerative Harvesting Active
FERRARI-SF90-2691,156.8,67.5,48.5,123.2,0.43,Regenerative Harvesting Active
FERRARI-SF90-2692,83.2,32.0,45.5,65.6,0.23,Regenerative Harvesting Active
FERRARI-SF90-2693,115.5,58.4,46.6,117.0,0.43,Regenerative Harvesting Active
FERRARI-SF90-2694,125.6,68.5,49.0,101.5,0.4,Regenerative Harvesting Active
FERRARI-SF90-2695,73.1,69.4,50.9,108.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-2696,108.7,78.9,54.4,126.3,0.44,Regenerative Harvesting Active
FERRARI-SF90-2697,84.6,76.3,52.4,138.0,0.48,Full 160kW Qualify Boost
FERRARI-SF90-2698,99.3,48.9,45.7,91.2,0.38,Regenerative Harvesting Active
FERRARI-SF90-2699,145.6,64.7,48.6,104.9,0.4,Regenerative Harvesting Active
FERRARI-SF90-2700,82.0,46.2,48.2,72.9,0.27,Regenerative Harvesting Active
FERRARI-SF90-2701,164.2,50.0,43.4,105.6,0.36,Regenerative Harvesting Active
FERRARI-SF90-2702,118.5,37.2,44.6,64.0,0.2,Regenerative Harvesting Active
FERRARI-SF90-2703,162.7,80.7,53.6,135.0,0.44,Full 160kW Qualify Boost
FERRARI-SF90-2704,96.8,44.1,45.1,84.3,0.24,Regenerative Harvesting Active
FERRARI-SF90-2705,164.5,73.9,52.2,118.2,0.39,Regenerative Harvesting Active
FERRARI-SF90-2706,140.9,55.1,47.7,86.4,0.37,Regenerative Harvesting Active
FERRARI-SF90-2707,146.6,77.9,54.4,135.6,0.53,Full 160kW Qualify Boost
FERRARI-SF90-2708,83.6,45.4,41.8,76.7,0.21,Regenerative Harvesting Active
FERRARI-SF90-2709,177.2,35.0,42.7,75.4,0.3,Regenerative Harvesting Active
FERRARI-SF90-2710,94.4,70.3,50.9,118.7,0.38,Regenerative Harvesting Active
FERRARI-SF90-2711,73.9,69.6,54.4,110.2,0.38,Regenerative Harvesting Active
FERRARI-SF90-2712,106.3,93.6,57.6,143.5,0.46,Full 160kW Qualify Boost
FERRARI-SF90-2713,128.8,34.6,41.3,56.9,0.23,Regenerative Harvesting Active
FERRARI-SF90-2714,128.1,64.0,44.4,128.0,0.46,Regenerative Harvesting Active
FERRARI-SF90-2715,134.1,85.3,55.3,144.2,0.54,Full 160kW Qualify Boost
FERRARI-SF90-2716,134.1,29.4,42.9,52.1,0.12,Regenerative Harvesting Active
FERRARI-SF90-2717,123.4,32.8,39.6,66.0,0.18,Regenerative Harvesting Active
FERRARI-SF90-2718,163.0,66.3,52.7,115.4,0.43,Regenerative Harvesting Active
FERRARI-SF90-2719,113.4,48.4,45.4,95.2,0.31,Regenerative Harvesting Active
FERRARI-SF90-2720,138.5,34.4,43.2,72.4,0.22,Regenerative Harvesting Active
FERRARI-SF90-2721,112.2,57.9,45.6,106.2,0.42,Regenerative Harvesting Active
FERRARI-SF90-2722,92.9,45.1,46.4,91.9,0.34,Regenerative Harvesting Active
FERRARI-SF90-2723,106.2,82.4,57.2,128.0,0.42,Regenerative Harvesting Active
FERRARI-SF90-2724,120.4,61.5,48.1,107.5,0.39,Regenerative Harvesting Active
FERRARI-SF90-2725,100.4,63.0,47.4,99.6,0.39,Regenerative Harvesting Active
FERRARI-SF90-2726,137.8,46.2,43.0,83.1,0.15,Regenerative Harvesting Active
FERRARI-SF90-2727,141.2,70.5,54.2,108.7,0.32,Regenerative Harvesting Active
FERRARI-SF90-2728,102.1,48.2,49.9,81.8,0.3,Regenerative Harvesting Active
FERRARI-SF90-2729,159.7,75.0,50.8,128.6,0.44,Regenerative Harvesting Active
FERRARI-SF90-2730,139.3,84.0,51.7,138.8,0.43,Full 160kW Qualify Boost
FERRARI-SF90-2731,85.3,78.3,55.9,120.3,0.31,Regenerative Harvesting Active
FERRARI-SF90-2732,92.7,39.5,43.4,86.1,0.32,Regenerative Harvesting Active
FERRARI-SF90-2733,105.1,48.2,45.6,90.9,0.33,Regenerative Harvesting Active
FERRARI-SF90-2734,111.2,91.6,53.5,162.0,0.61,Full 160kW Qualify Boost
FERRARI-SF90-2735,130.5,87.7,51.4,144.6,0.49,Full 160kW Qualify Boost
FERRARI-SF90-2736,84.3,87.8,57.0,136.0,0.47,Full 160kW Qualify Boost
FERRARI-SF90-2737,111.5,28.0,38.8,61.1,0.16,Regenerative Harvesting Active
FERRARI-SF90-2738,129.9,75.7,54.1,133.0,0.45,Regenerative Harvesting Active
FERRARI-SF90-2739,167.0,69.9,53.5,106.3,0.32,Regenerative Harvesting Active
FERRARI-SF90-2740,159.7,43.0,42.7,58.5,0.15,Regenerative Harvesting Active
FERRARI-SF90-2741,92.2,49.5,43.2,81.7,0.29,Regenerative Harvesting Active
FERRARI-SF90-2742,88.7,53.6,42.1,101.0,0.3,Regenerative Harvesting Active
FERRARI-SF90-2743,100.2,59.4,48.1,99.9,0.38,Regenerative Harvesting Active
FERRARI-SF90-2744,113.2,25.3,37.4,61.4,0.17,Regenerative Harvesting Active
FERRARI-SF90-2745,141.4,75.6,50.6,116.2,0.46,Regenerative Harvesting Active
FERRARI-SF90-2746,148.9,27.8,42.5,40.0,0.22,Regenerative Harvesting Active
FERRARI-SF90-2747,154.4,45.9,46.0,95.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-2748,115.4,61.5,42.4,104.3,0.43,Regenerative Harvesting Active
FERRARI-SF90-2749,165.2,37.8,44.2,71.2,0.26,Regenerative Harvesting Active
FERRARI-SF90-2750,124.0,89.8,58.3,134.0,0.47,Regenerative Harvesting Active
FERRARI-SF90-2751,81.4,66.1,50.9,110.9,0.43,Regenerative Harvesting Active
FERRARI-SF90-2752,149.1,67.9,52.3,119.3,0.41,Regenerative Harvesting Active
FERRARI-SF90-2753,158.2,91.3,56.8,149.3,0.45,Full 160kW Qualify Boost
FERRARI-SF90-2754,94.6,83.8,53.9,148.5,0.52,Full 160kW Qualify Boost
FERRARI-SF90-2755,173.5,80.4,52.0,128.0,0.45,Regenerative Harvesting Active
FERRARI-SF90-2756,124.3,55.7,44.6,98.5,0.34,Regenerative Harvesting Active
FERRARI-SF90-2757,81.0,82.7,52.9,119.7,0.37,Regenerative Harvesting Active
FERRARI-SF90-2758,130.4,76.5,50.0,119.8,0.33,Regenerative Harvesting Active
FERRARI-SF90-2759,165.5,43.9,47.6,69.6,0.3,Regenerative Harvesting Active
FERRARI-SF90-2760,73.9,94.5,58.3,155.5,0.53,Full 160kW Qualify Boost
FERRARI-SF90-2761,178.6,63.2,48.2,115.9,0.38,Regenerative Harvesting Active
FERRARI-SF90-2762,71.5,42.4,45.8,84.5,0.27,Regenerative Harvesting Active
FERRARI-SF90-2763,98.0,59.4,51.7,90.1,0.35,Regenerative Harvesting Active
FERRARI-SF90-2764,166.1,52.7,48.3,91.7,0.36,Regenerative Harvesting Active
FERRARI-SF90-2765,120.9,28.3,41.3,60.7,0.23,Regenerative Harvesting Active
FERRARI-SF90-2766,149.9,72.8,52.5,129.4,0.49,Regenerative Harvesting Active
FERRARI-SF90-2767,143.1,46.6,44.7,82.7,0.25,Regenerative Harvesting Active
FERRARI-SF90-2768,89.5,63.1,50.1,97.4,0.32,Regenerative Harvesting Active
FERRARI-SF90-2769,90.9,95.0,59.3,158.8,0.52,Full 160kW Qualify Boost
FERRARI-SF90-2770,123.6,85.7,54.8,138.0,0.48,Full 160kW Qualify Boost
FERRARI-SF90-2771,107.0,77.1,55.1,133.1,0.49,Regenerative Harvesting Active
FERRARI-SF90-2772,96.7,72.0,48.6,130.8,0.44,Regenerative Harvesting Active
FERRARI-SF90-2773,103.4,94.5,54.6,157.5,0.51,Full 160kW Qualify Boost
FERRARI-SF90-2774,165.8,63.1,49.6,113.5,0.37,Regenerative Harvesting Active
FERRARI-SF90-2775,79.6,31.2,41.3,65.9,0.23,Regenerative Harvesting Active
FERRARI-SF90-2776,83.8,55.9,48.8,97.4,0.35,Regenerative Harvesting Active
FERRARI-SF90-2777,104.5,82.3,54.4,129.1,0.41,Regenerative Harvesting Active
FERRARI-SF90-2778,115.5,29.9,37.4,58.3,0.21,Regenerative Harvesting Active
FERRARI-SF90-2779,96.2,92.0,55.6,148.1,0.51,Full 160kW Qualify Boost
FERRARI-SF90-2780,146.3,68.9,51.6,106.2,0.41,Regenerative Harvesting Active
FERRARI-SF90-2781,95.6,54.9,40.0,113.5,0.42,Regenerative Harvesting Active
FERRARI-SF90-2782,150.7,83.8,56.2,130.2,0.46,Regenerative Harvesting Active
FERRARI-SF90-2783,78.2,88.7,51.8,148.5,0.5,Full 160kW Qualify Boost
FERRARI-SF90-2784,154.8,87.5,54.4,143.6,0.54,Full 160kW Qualify Boost
FERRARI-SF90-2785,158.4,75.5,54.8,124.2,0.39,Regenerative Harvesting Active
FERRARI-SF90-2786,145.4,59.3,44.0,114.7,0.42,Regenerative Harvesting Active
FERRARI-SF90-2787,102.3,56.2,49.6,109.2,0.42,Regenerative Harvesting Active
FERRARI-SF90-2788,148.5,68.9,50.1,112.7,0.28,Regenerative Harvesting Active
FERRARI-SF90-2789,82.7,44.4,46.5,83.2,0.26,Regenerative Harvesting Active
FERRARI-SF90-2790,119.5,60.2,45.6,116.2,0.37,Regenerative Harvesting Active
FERRARI-SF90-2791,118.2,33.7,42.8,86.8,0.3,Regenerative Harvesting Active
FERRARI-SF90-2792,78.0,30.4,40.9,67.7,0.2,Regenerative Harvesting Active
FERRARI-SF90-2793,139.3,77.6,51.9,143.8,0.53,Full 160kW Qualify Boost
FERRARI-SF90-2794,136.2,29.2,38.6,72.8,0.26,Regenerative Harvesting Active
FERRARI-SF90-2795,127.6,83.0,55.6,126.8,0.48,Regenerative Harvesting Active
FERRARI-SF90-2796,136.6,75.7,51.7,123.0,0.35,Regenerative Harvesting Active
FERRARI-SF90-2797,169.5,81.3,55.3,132.7,0.54,Regenerative Harvesting Active
FERRARI-SF90-2798,173.5,32.9,33.6,96.3,0.31,Regenerative Harvesting Active
FERRARI-SF90-2799,106.2,38.2,40.1,88.1,0.29,Regenerative Harvesting Active
FERRARI-SF90-2800,79.1,83.1,57.0,122.9,0.48,Regenerative Harvesting Active
FERRARI-SF90-2801,129.4,60.1,50.2,101.2,0.38,Regenerative Harvesting Active
FERRARI-SF90-2802,139.8,60.3,51.3,86.4,0.3,Regenerative Harvesting Active
FERRARI-SF90-2803,97.9,85.8,53.9,146.9,0.54,Full 160kW Qualify Boost
FERRARI-SF90-2804,91.3,84.1,54.4,120.0,0.39,Regenerative Harvesting Active
FERRARI-SF90-2805,173.6,66.8,46.4,111.8,0.43,Regenerative Harvesting Active
FERRARI-SF90-2806,133.8,29.9,46.0,50.4,0.25,Regenerative Harvesting Active
FERRARI-SF90-2807,90.9,57.0,46.8,101.7,0.39,Regenerative Harvesting Active
FERRARI-SF90-2808,99.7,25.1,38.5,64.1,0.21,Regenerative Harvesting Active
FERRARI-SF90-2809,138.5,48.3,46.5,83.3,0.32,Regenerative Harvesting Active
FERRARI-SF90-2810,149.2,45.5,46.3,86.3,0.34,Regenerative Harvesting Active
FERRARI-SF90-2811,129.4,81.9,58.7,119.3,0.44,Regenerative Harvesting Active
FERRARI-SF90-2812,99.2,77.4,56.7,125.0,0.42,Regenerative Harvesting Active
FERRARI-SF90-2813,168.4,93.4,57.9,136.5,0.5,Full 160kW Qualify Boost
FERRARI-SF90-2814,120.8,79.7,57.2,124.5,0.43,Regenerative Harvesting Active
FERRARI-SF90-2815,161.3,65.4,52.6,93.6,0.29,Regenerative Harvesting Active
FERRARI-SF90-2816,137.4,40.5,37.8,98.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-2817,110.0,30.3,36.3,67.1,0.2,Regenerative Harvesting Active
FERRARI-SF90-2818,160.8,80.1,57.0,111.5,0.37,Regenerative Harvesting Active
FERRARI-SF90-2819,166.2,42.3,45.3,75.6,0.26,Regenerative Harvesting Active
FERRARI-SF90-2820,95.1,88.4,52.6,141.8,0.48,Full 160kW Qualify Boost
FERRARI-SF90-2821,80.3,90.6,57.8,143.7,0.43,Full 160kW Qualify Boost
FERRARI-SF90-2822,116.0,88.9,52.3,151.1,0.55,Full 160kW Qualify Boost
FERRARI-SF90-2823,125.7,66.2,48.8,110.6,0.39,Regenerative Harvesting Active
FERRARI-SF90-2824,176.4,73.6,53.5,119.1,0.46,Regenerative Harvesting Active
FERRARI-SF90-2825,106.8,44.6,43.0,78.6,0.27,Regenerative Harvesting Active
FERRARI-SF90-2826,144.6,77.7,52.9,125.2,0.5,Regenerative Harvesting Active
FERRARI-SF90-2827,104.2,28.6,47.2,54.0,0.18,Regenerative Harvesting Active
FERRARI-SF90-2828,134.8,68.6,47.0,115.1,0.34,Regenerative Harvesting Active
FERRARI-SF90-2829,119.0,57.2,50.1,102.1,0.32,Regenerative Harvesting Active
FERRARI-SF90-2830,145.4,79.6,55.1,139.8,0.51,Full 160kW Qualify Boost
FERRARI-SF90-2831,97.5,51.6,49.2,90.7,0.23,Regenerative Harvesting Active
FERRARI-SF90-2832,105.6,36.2,39.2,82.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-2833,105.0,43.7,46.0,77.6,0.24,Regenerative Harvesting Active
FERRARI-SF90-2834,103.8,71.3,54.4,114.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-2835,165.4,80.0,53.6,126.1,0.42,Regenerative Harvesting Active
FERRARI-SF90-2836,116.7,73.1,44.8,121.7,0.4,Regenerative Harvesting Active
FERRARI-SF90-2837,142.0,48.4,46.7,93.1,0.39,Regenerative Harvesting Active
FERRARI-SF90-2838,173.0,88.6,57.6,143.4,0.47,Full 160kW Qualify Boost
FERRARI-SF90-2839,120.0,66.5,52.1,91.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-2840,112.0,62.2,48.9,104.8,0.32,Regenerative Harvesting Active
FERRARI-SF90-2841,100.0,93.0,54.8,160.4,0.49,Full 160kW Qualify Boost
FERRARI-SF90-2842,147.7,68.9,48.1,104.6,0.29,Regenerative Harvesting Active
FERRARI-SF90-2843,128.7,79.9,54.4,138.4,0.48,Full 160kW Qualify Boost
FERRARI-SF90-2844,150.0,50.1,40.4,87.3,0.26,Regenerative Harvesting Active
FERRARI-SF90-2845,120.7,74.4,52.3,119.9,0.44,Regenerative Harvesting Active
FERRARI-SF90-2846,144.2,69.3,49.6,117.2,0.44,Regenerative Harvesting Active
FERRARI-SF90-2847,95.1,39.8,43.3,68.8,0.24,Regenerative Harvesting Active
FERRARI-SF90-2848,97.7,91.5,57.4,147.6,0.47,Full 160kW Qualify Boost
FERRARI-SF90-2849,144.4,73.4,52.4,126.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-2850,151.7,32.2,36.4,77.9,0.24,Regenerative Harvesting Active
FERRARI-SF90-2851,119.9,44.4,42.4,111.7,0.38,Regenerative Harvesting Active
FERRARI-SF90-2852,92.0,58.9,48.9,100.3,0.36,Regenerative Harvesting Active
FERRARI-SF90-2853,111.4,57.0,47.0,106.3,0.37,Regenerative Harvesting Active
FERRARI-SF90-2854,163.6,80.9,51.1,124.2,0.49,Regenerative Harvesting Active
FERRARI-SF90-2855,155.5,52.2,42.1,96.8,0.34,Regenerative Harvesting Active
FERRARI-SF90-2856,131.5,32.7,46.5,70.4,0.22,Regenerative Harvesting Active
FERRARI-SF90-2857,71.0,41.1,43.8,87.3,0.31,Regenerative Harvesting Active
FERRARI-SF90-2858,111.5,36.7,42.0,86.7,0.26,Regenerative Harvesting Active
FERRARI-SF90-2859,115.7,39.4,47.8,72.2,0.32,Regenerative Harvesting Active
FERRARI-SF90-2860,128.8,93.3,59.1,150.7,0.55,Full 160kW Qualify Boost
FERRARI-SF90-2861,175.9,84.1,53.5,124.6,0.43,Regenerative Harvesting Active
FERRARI-SF90-2862,127.3,47.6,47.3,96.8,0.33,Regenerative Harvesting Active
FERRARI-SF90-2863,119.1,40.0,41.1,75.7,0.29,Regenerative Harvesting Active
FERRARI-SF90-2864,125.3,85.9,54.7,151.2,0.52,Full 160kW Qualify Boost
FERRARI-SF90-2865,118.2,85.7,57.9,120.4,0.46,Regenerative Harvesting Active
FERRARI-SF90-2866,154.9,73.8,53.4,113.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-2867,74.5,66.2,46.2,132.5,0.5,Regenerative Harvesting Active
FERRARI-SF90-2868,98.9,78.4,55.9,129.4,0.45,Regenerative Harvesting Active
FERRARI-SF90-2869,126.7,72.2,49.8,127.6,0.41,Regenerative Harvesting Active
FERRARI-SF90-2870,146.2,31.5,40.3,65.3,0.23,Regenerative Harvesting Active
FERRARI-SF90-2871,96.9,29.5,41.0,60.1,0.2,Regenerative Harvesting Active
FERRARI-SF90-2872,81.4,65.0,53.8,118.5,0.39,Regenerative Harvesting Active
FERRARI-SF90-2873,147.5,55.5,45.1,88.8,0.34,Regenerative Harvesting Active
FERRARI-SF90-2874,82.7,77.8,52.8,131.2,0.42,Regenerative Harvesting Active
FERRARI-SF90-2875,80.5,84.7,53.7,123.5,0.38,Regenerative Harvesting Active
FERRARI-SF90-2876,126.6,28.7,36.5,80.6,0.24,Regenerative Harvesting Active
FERRARI-SF90-2877,130.7,42.8,43.8,74.2,0.28,Regenerative Harvesting Active
FERRARI-SF90-2878,155.2,37.1,42.0,84.1,0.23,Regenerative Harvesting Active
FERRARI-SF90-2879,172.6,30.9,43.4,80.9,0.32,Regenerative Harvesting Active
FERRARI-SF90-2880,159.9,27.3,41.7,51.3,0.31,Regenerative Harvesting Active
FERRARI-SF90-2881,151.6,73.2,50.6,135.3,0.57,Full 160kW Qualify Boost
FERRARI-SF90-2882,166.9,63.6,49.1,112.7,0.36,Regenerative Harvesting Active
FERRARI-SF90-2883,76.9,47.7,43.3,100.1,0.32,Regenerative Harvesting Active
FERRARI-SF90-2884,113.4,88.1,57.6,125.0,0.44,Regenerative Harvesting Active
FERRARI-SF90-2885,97.0,68.7,52.2,115.6,0.45,Regenerative Harvesting Active
