Qilin_Cell_Cycle_ID,Charging_C_Rate,Heat_Dissipation_Rate_W,Max_Cell_Core_Temp_C,Anode_Overpotential_mV,Fast_Charging_State
CATL-CTP3-2626,3.31,13359,43.5,103.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2627,1.12,3309,31.9,146.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2628,2.47,8634,38.1,117.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2629,2.38,9425,37.2,121.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2630,3.41,15392,42.0,99.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2631,3.51,15303,44.3,98.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2632,2.06,7668,38.6,127.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2633,2.16,7500,36.6,118.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2634,3.49,14384,40.7,93.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2635,1.29,3255,34.4,150.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2636,3.73,16882,43.4,105.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2637,2.43,9284,37.7,119.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2638,3.38,14611,42.3,97.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2639,2.48,8914,37.1,112.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2640,1.41,4837,33.4,136.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2641,1.02,2600,30.9,132.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2642,1.63,4618,34.3,132.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2643,2.09,6982,36.6,124.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2644,3.58,15145,42.9,102.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2645,3.18,13763,42.1,109.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2646,3.12,12570,40.6,109.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2647,1.66,4765,32.5,129.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2648,2.67,10465,39.8,115.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2649,2.38,8123,36.2,119.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2650,3.73,15971,42.5,101.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2651,3.06,12882,41.0,109.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2652,2.84,11822,40.2,102.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2653,3.31,14070,42.3,100.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2654,2.93,11456,38.3,107.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2655,1.09,2422,32.2,134.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2656,1.86,5150,36.3,132.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2657,1.08,2019,33.6,130.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2658,1.26,3106,32.7,141.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2659,1.9,5566,36.7,121.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2660,3.55,15089,39.7,81.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2661,2.26,8115,39.7,134.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2662,2.82,11050,39.6,108.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2663,1.78,4658,34.9,121.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2664,1.0,2409,32.9,142.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2665,2.02,6512,34.9,125.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2666,1.62,4776,34.4,133.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2667,2.34,8336,38.6,125.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2668,2.63,10177,37.8,124.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2669,1.13,3593,34.5,149.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2670,2.43,8862,39.9,117.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2671,4.1,18923,44.6,90.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2672,3.55,15782,43.1,98.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2673,1.54,4122,32.9,133.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2674,2.17,6832,37.8,122.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2675,3.33,13967,41.0,109.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2676,2.98,12496,40.3,111.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2677,2.59,10021,40.6,126.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2678,1.45,4358,35.5,140.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2679,1.11,2876,32.2,151.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2680,2.4,7791,38.6,121.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2681,2.69,9962,38.0,112.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2682,3.85,17120,43.0,88.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2683,1.74,5468,34.9,134.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2684,1.19,3075,32.3,132.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2685,3.07,12950,41.7,117.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2686,3.48,15550,42.3,106.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2687,1.72,5371,35.4,125.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2688,2.99,11848,38.8,109.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2689,2.08,7023,36.3,113.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2690,1.24,3824,32.0,138.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2691,2.51,9004,38.0,111.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2692,3.98,18463,44.8,92.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2693,1.89,6340,33.0,135.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2694,2.2,8096,38.3,125.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2695,3.71,15980,43.5,92.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2696,3.84,17545,43.3,85.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2697,4.04,18228,42.7,85.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2698,3.0,11860,41.8,116.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2699,1.33,3035,32.5,128.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2700,1.89,6223,34.8,127.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2701,2.7,10799,39.1,106.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2702,1.6,4500,35.7,143.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2703,4.13,19202,42.1,85.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2704,3.15,11628,40.9,105.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2705,3.19,13078,41.3,101.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2706,3.96,17477,43.9,93.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2707,1.47,4317,35.0,138.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2708,4.05,18148,44.1,79.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2709,2.71,10396,38.7,108.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2710,2.98,11950,41.6,120.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2711,3.81,17518,42.8,87.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2712,1.09,3251,32.2,145.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2713,1.93,6558,34.4,125.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2714,3.91,17584,47.0,110.9,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2715,2.24,8070,38.0,118.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2716,2.24,8135,37.9,117.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2717,1.14,3276,30.9,142.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2718,3.87,17589,43.5,94.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2719,3.9,18383,44.4,101.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2720,2.93,11421,37.7,103.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2721,3.57,16119,43.8,96.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2722,4.07,18295,45.5,86.9,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2723,1.16,1928,32.8,142.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2724,1.64,5191,34.4,127.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2725,3.58,15572,42.3,96.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2726,3.2,13094,40.2,102.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2727,2.59,10081,39.6,110.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2728,4.19,20019,45.4,82.5,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2729,3.61,16934,43.3,97.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2730,3.17,12430,39.5,99.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2731,1.73,5095,35.2,126.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2732,3.76,16457,43.6,96.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2733,3.37,14275,41.5,94.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2734,3.5,14988,41.3,97.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2735,2.11,6939,36.3,119.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2736,3.79,17054,45.2,97.8,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2737,2.07,7375,35.7,130.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2738,1.08,2967,31.0,145.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2739,2.94,11908,38.9,117.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2740,3.46,15269,42.5,96.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2741,3.05,12495,43.0,110.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2742,2.28,7903,37.1,125.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2743,4.16,19246,44.7,93.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2744,3.6,15891,42.3,88.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2745,3.08,12128,40.7,109.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2746,3.35,13890,41.2,106.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2747,2.34,8060,38.5,117.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2748,2.53,9546,38.4,121.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2749,3.49,15382,40.6,97.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2750,3.14,12701,43.5,109.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2751,3.41,14221,43.4,113.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2752,3.56,15126,39.5,85.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2753,3.62,15829,44.3,102.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2754,3.16,13086,41.4,103.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2755,1.44,4344,34.0,128.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2756,2.53,9316,37.0,105.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2757,1.1,2897,32.9,140.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2758,3.34,14342,43.2,101.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2759,1.66,4188,34.5,133.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2760,1.64,4819,34.2,131.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2761,1.18,2842,33.5,133.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2762,1.22,2418,31.9,139.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2763,1.36,3517,33.8,136.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2764,1.37,3589,31.8,136.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2765,1.73,5613,33.4,130.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2766,1.32,2894,31.6,124.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2767,1.46,3837,34.0,140.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2768,1.22,3148,34.6,133.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2769,3.26,13733,41.7,94.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2770,3.11,12800,39.9,106.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2771,3.36,14548,41.9,100.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2772,1.06,2917,32.3,135.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2773,2.39,8487,40.8,131.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2774,2.93,11486,40.5,102.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2775,3.62,15938,43.9,106.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2776,3.99,18358,44.5,84.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2777,3.28,13408,42.1,101.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2778,2.64,10253,39.3,116.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2779,1.38,3200,33.6,145.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2780,1.51,4322,37.0,124.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2781,2.8,11009,38.3,110.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2782,1.59,5107,35.0,138.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2783,2.74,11087,40.6,116.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2784,3.66,16339,44.5,95.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2785,3.47,14515,43.2,105.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2786,2.12,7485,36.9,124.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2787,2.26,7502,39.1,130.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2788,3.63,15808,44.8,97.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2789,3.23,14053,39.7,96.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2790,1.07,2353,31.2,127.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2791,1.89,5493,35.9,127.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2792,2.43,9050,37.8,112.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2793,3.62,17125,44.2,97.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2794,1.43,4098,35.8,138.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2795,1.11,2070,32.6,147.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2796,1.39,3893,34.7,140.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2797,3.53,15656,45.7,100.3,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2798,1.29,3735,32.5,137.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2799,1.55,5052,36.3,140.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2800,1.65,5335,35.1,125.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2801,4.14,18977,44.4,83.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2802,1.17,3204,32.6,137.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2803,2.58,9637,38.6,122.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2804,1.2,3440,32.5,150.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2805,1.4,3220,36.7,145.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2806,2.3,8248,36.7,118.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2807,3.75,16503,44.4,97.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2808,1.73,5083,35.8,141.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2809,2.07,6781,35.2,123.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2810,2.14,7633,35.3,115.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2811,4.02,18716,44.4,81.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2812,2.84,11176,40.3,106.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2813,4.11,19501,48.3,78.7,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2814,1.27,4050,34.4,135.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2815,3.69,16438,42.0,85.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2816,1.25,2988,33.1,132.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2817,3.56,15449,41.5,109.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2818,4.17,19990,46.6,80.1,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2819,3.3,13295,41.4,102.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2820,3.03,12586,40.5,117.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2821,1.89,7115,37.1,121.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2822,1.61,4993,36.0,141.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2823,3.43,13957,42.3,109.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2824,3.66,16020,44.6,102.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2825,1.03,2678,30.3,147.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2826,3.54,15356,43.4,93.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2827,1.85,6582,34.9,131.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2828,1.5,4122,34.2,127.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2829,1.48,4395,34.6,150.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2830,1.02,2257,31.0,134.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2831,2.71,9966,38.7,109.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2832,4.04,18018,44.6,87.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2833,1.41,2983,34.8,138.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2834,1.97,6598,36.6,127.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2835,3.52,15004,42.6,106.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2836,1.13,2663,32.5,147.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2837,1.11,2573,32.5,144.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2838,1.05,2213,33.5,150.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2839,1.67,4755,35.3,135.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2840,1.59,3866,34.2,141.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2841,2.52,9560,37.1,114.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2842,1.48,4636,36.5,150.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2843,2.31,8679,36.5,121.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2844,3.98,17896,44.9,92.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2845,3.57,15983,42.2,97.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2846,1.95,6503,34.1,120.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2847,1.56,4304,33.8,142.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2848,4.18,19720,45.7,88.2,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2849,1.21,2106,32.8,135.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2850,1.92,6669,38.1,124.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2851,1.09,2326,33.0,141.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2852,3.46,15753,42.9,110.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2853,3.98,18406,45.3,92.4,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2854,3.32,14059,42.3,105.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2855,2.65,9675,39.1,112.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2856,1.02,1999,33.4,143.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2857,3.07,12410,38.5,101.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2858,3.18,12721,41.1,107.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2859,2.58,10095,38.8,124.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2860,2.56,9732,36.0,105.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2861,1.62,5417,34.9,135.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2862,1.88,5862,35.0,124.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2863,2.88,10788,39.6,106.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2864,3.58,15537,43.1,97.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2865,4.12,19193,45.9,89.1,Lithium Plating Guard Active / Current Derate
CATL-CTP3-2866,1.71,4940,35.6,138.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2867,2.82,11321,38.4,111.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2868,1.56,3997,33.4,135.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2869,2.0,7219,37.1,124.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2870,3.87,16780,41.1,84.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2871,2.04,6456,36.0,117.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2872,1.56,4467,36.1,141.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2873,2.37,9002,38.0,117.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2874,2.46,9101,38.6,113.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-2875,1.36,2868,32.5,125.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
