IMU_Sample_ID,Motorcycle_Lean_Angle_deg,Throttle_Opening_pct,IMU_Pitch_Wheelie_deg,Rear_Wheel_Slip_Ratio_pct,Slide_Control_State
DUCATI-GP-2698,20.8,75.1,3.4,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2699,43.6,48.3,3.0,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2700,59.3,61.4,0.2,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2701,58.4,76.4,-0.2,12.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2702,42.6,79.3,3.7,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2703,31.3,83.0,0.5,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2704,31.7,22.1,4.5,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2705,62.6,21.3,4.8,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2706,25.1,70.1,4.9,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2707,18.7,64.7,1.1,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2708,15.7,31.5,2.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2709,36.6,25.0,0.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2710,62.4,26.5,8.4,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2711,40.7,81.2,2.9,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2712,56.1,25.1,1.4,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2713,47.4,92.8,5.0,12.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2714,32.2,62.5,5.6,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2715,15.1,24.0,2.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2716,51.6,50.8,4.6,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2717,29.0,73.4,1.8,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2718,40.8,35.5,0.3,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2719,28.3,97.2,1.7,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2720,20.5,21.2,3.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2721,38.1,92.2,4.2,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2722,49.0,40.1,2.7,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2723,25.2,65.1,-1.5,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2724,23.8,59.2,2.4,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2725,31.9,82.5,5.8,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2726,45.6,21.7,2.0,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2727,61.0,24.6,3.5,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2728,55.9,66.0,4.2,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2729,43.8,59.2,2.8,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2730,52.2,85.0,5.7,15.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2731,49.2,77.1,0.5,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2732,53.3,97.2,3.5,17.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2733,63.0,87.1,2.9,16.3,Highside Risk / Instant Torque Cut
DUCATI-GP-2734,27.1,20.7,3.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2735,22.6,88.4,0.8,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2736,18.2,93.7,4.0,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2737,60.5,78.6,5.3,14.4,Highside Risk / Instant Torque Cut
DUCATI-GP-2738,16.8,90.5,3.6,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2739,57.1,53.1,2.0,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2740,16.2,80.4,1.4,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2741,61.2,25.5,0.3,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2742,33.8,71.4,4.8,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2743,17.8,32.5,4.7,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2744,32.1,88.0,2.5,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2745,48.1,39.6,6.0,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2746,62.9,42.7,2.9,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2747,29.4,50.3,4.1,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2748,56.0,94.5,3.9,15.1,Highside Risk / Instant Torque Cut
DUCATI-GP-2749,47.2,80.2,4.5,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2750,27.1,38.5,3.1,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2751,35.9,69.6,4.7,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2752,41.0,42.6,1.2,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2753,34.9,64.0,0.5,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2754,24.2,30.5,2.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2755,48.9,55.0,1.8,9.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2756,40.5,29.1,2.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2757,36.5,79.2,2.8,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2758,29.0,24.4,5.1,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2759,31.1,53.5,1.5,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2760,51.6,97.0,-2.3,12.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2761,31.9,59.0,1.7,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2762,39.4,59.3,2.4,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2763,60.3,67.9,2.4,12.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2764,42.8,69.4,3.4,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2765,15.1,94.3,1.2,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2766,37.2,51.5,4.5,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2767,63.0,83.3,3.5,15.6,Highside Risk / Instant Torque Cut
DUCATI-GP-2768,25.2,89.1,2.6,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2769,45.9,87.4,2.4,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2770,32.9,44.5,2.2,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2771,15.3,32.0,3.5,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2772,55.9,26.1,2.2,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2773,29.7,44.9,2.9,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2774,57.6,37.3,1.7,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2775,30.3,98.5,-1.2,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2776,42.1,96.8,2.8,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2777,19.1,82.6,6.0,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2778,53.8,43.5,3.4,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2779,55.9,27.1,3.4,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2780,24.2,77.9,0.7,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2781,52.0,20.1,3.6,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2782,30.1,42.7,3.9,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2783,41.8,95.2,0.6,10.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2784,40.5,30.6,3.1,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2785,19.5,31.6,3.7,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2786,47.6,45.9,2.3,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2787,40.5,97.3,-1.6,9.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2788,36.6,53.4,1.4,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2789,22.2,25.8,3.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2790,58.6,62.4,1.2,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2791,57.9,94.5,3.0,13.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2792,61.6,62.4,3.8,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2793,60.4,62.2,2.9,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2794,54.8,73.0,2.1,12.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2795,35.4,23.3,0.5,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2796,62.1,94.1,4.1,15.5,Highside Risk / Instant Torque Cut
DUCATI-GP-2797,32.2,56.9,3.9,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2798,44.5,37.6,3.3,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2799,34.3,68.5,6.3,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2800,61.3,68.5,3.0,12.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2801,17.3,47.5,1.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2802,53.9,78.5,-0.2,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2803,41.0,54.6,3.0,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2804,20.4,48.7,3.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2805,60.4,61.0,4.3,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2806,59.2,68.3,2.6,13.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2807,15.6,89.2,4.2,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2808,50.0,73.9,2.2,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2809,58.1,27.5,0.7,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2810,20.2,32.8,3.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2811,44.9,59.6,3.5,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2812,55.2,98.2,1.7,17.3,Highside Risk / Instant Torque Cut
DUCATI-GP-2813,54.9,29.1,0.7,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2814,34.5,86.4,1.7,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2815,38.8,61.5,2.9,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2816,55.0,77.9,6.7,13.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2817,48.9,31.5,6.0,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2818,21.9,77.5,5.1,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2819,31.7,65.3,2.7,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2820,45.7,51.2,4.1,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2821,19.4,88.1,7.0,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2822,60.8,54.0,2.0,8.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2823,57.3,63.1,3.8,12.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2824,43.0,87.8,0.5,11.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2825,16.4,52.5,1.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2826,60.7,68.2,2.4,7.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2827,39.6,81.4,1.6,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2828,30.6,35.6,1.4,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2829,21.6,69.3,3.2,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2830,37.6,89.5,2.0,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2831,34.1,40.8,5.1,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2832,54.7,26.8,0.5,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2833,50.4,58.9,5.6,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2834,34.3,95.4,1.8,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2835,23.3,31.1,4.7,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2836,34.2,62.8,3.6,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2837,25.3,56.6,2.7,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2838,50.1,34.2,3.1,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2839,61.8,66.1,3.8,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2840,46.9,83.8,3.0,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2841,45.3,33.3,4.0,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2842,41.1,29.7,0.5,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2843,23.2,30.6,-0.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2844,25.4,44.8,3.2,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2845,55.0,95.8,2.0,13.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2846,28.6,23.2,2.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2847,43.1,64.7,2.7,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2848,50.1,80.3,4.6,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2849,55.9,94.8,3.9,15.9,Highside Risk / Instant Torque Cut
DUCATI-GP-2850,60.5,66.5,3.4,9.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2851,34.0,50.8,4.5,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2852,61.9,67.8,2.3,12.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2853,27.5,47.2,1.2,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2854,62.1,75.9,2.5,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2855,17.1,97.3,6.1,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2856,29.1,61.8,1.3,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2857,50.9,68.0,3.4,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2858,58.4,54.2,4.7,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2859,62.0,31.8,5.6,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2860,21.7,68.3,3.5,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2861,51.0,31.9,1.0,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2862,60.7,88.0,2.6,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2863,57.0,99.3,0.5,14.8,Highside Risk / Instant Torque Cut
DUCATI-GP-2864,46.9,41.7,6.2,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2865,19.3,31.3,1.9,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2866,53.6,83.7,2.4,12.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2867,30.1,93.6,2.8,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2868,30.3,91.8,0.3,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2869,50.0,72.3,3.6,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2870,30.3,37.2,3.9,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2871,21.5,68.6,2.5,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2872,36.3,53.2,-1.0,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2873,50.9,50.4,2.0,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2874,55.8,65.6,3.7,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2875,46.8,83.7,5.4,10.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2876,63.2,44.6,0.9,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2877,17.1,62.0,3.2,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2878,22.9,64.1,2.6,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2879,31.9,92.2,0.7,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2880,46.3,70.2,2.0,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2881,41.7,45.7,2.5,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2882,24.7,69.5,2.4,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2883,36.6,51.5,1.1,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2884,35.5,66.0,2.3,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2885,61.4,53.8,4.1,11.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2886,30.8,80.0,4.1,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2887,63.9,66.0,2.1,13.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2888,50.8,82.0,6.2,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2889,25.8,73.8,4.2,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2890,45.9,42.0,2.7,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2891,47.5,23.8,2.1,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2892,34.5,76.4,3.3,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2893,59.6,25.7,4.1,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2894,18.3,21.6,3.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2895,39.9,44.2,1.0,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2896,40.1,24.6,1.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2897,29.1,30.2,3.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2898,44.5,31.6,2.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2899,62.0,24.2,2.9,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2900,38.6,54.7,4.1,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2901,34.3,96.4,0.5,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2902,16.7,69.9,0.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2903,33.8,77.2,1.3,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2904,43.5,37.4,4.9,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2905,17.5,99.8,5.6,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2906,48.7,71.8,2.9,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2907,47.5,42.3,1.0,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2908,52.3,39.4,3.7,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2909,62.8,77.4,2.2,12.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2910,57.9,80.2,3.0,16.1,Highside Risk / Instant Torque Cut
DUCATI-GP-2911,35.1,99.3,4.8,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2912,63.4,84.6,2.8,16.3,Highside Risk / Instant Torque Cut
DUCATI-GP-2913,16.4,66.9,2.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2914,19.8,70.8,2.8,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2915,26.4,84.4,0.5,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2916,50.7,79.6,1.6,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2917,42.3,73.7,2.7,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2918,43.8,40.0,-1.5,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2919,62.8,26.1,-1.5,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2920,24.9,63.0,0.2,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2921,53.9,88.7,-0.8,13.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2922,26.3,58.9,3.6,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2923,55.2,50.7,4.0,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2924,36.0,29.3,3.5,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2925,54.0,73.7,0.3,12.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2926,55.8,25.8,1.8,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2927,34.9,70.9,-0.5,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2928,25.8,55.1,3.5,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2929,25.3,39.9,4.6,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2930,57.2,54.0,3.7,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2931,56.7,54.5,0.9,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2932,53.6,68.8,2.3,10.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2933,59.2,60.0,1.5,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2934,46.7,26.2,3.8,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2935,26.5,60.7,2.7,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2936,27.5,35.9,5.4,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2937,62.1,33.7,2.0,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2938,36.0,69.8,0.5,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2939,43.3,86.3,0.8,9.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2940,53.4,58.4,3.9,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2941,40.1,64.1,4.5,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2942,38.3,25.2,3.1,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2943,29.2,88.1,2.2,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2944,20.5,20.2,0.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2945,31.8,62.8,4.2,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2946,35.4,66.4,2.2,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2947,60.7,89.7,6.7,15.5,Highside Risk / Instant Torque Cut
DUCATI-GP-2948,29.7,40.7,0.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2949,16.9,92.7,-0.9,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2950,53.1,88.0,3.4,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2951,61.6,84.4,2.6,12.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2952,54.1,93.6,3.1,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2953,16.9,32.5,2.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2954,20.0,42.1,4.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2955,60.5,55.0,3.6,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2956,36.9,46.7,3.6,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2957,61.0,25.7,-0.3,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2958,47.1,95.1,3.2,13.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2959,59.2,82.5,3.8,12.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2960,42.4,87.4,1.4,10.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2961,44.7,65.9,4.6,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2962,35.5,46.2,0.3,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2963,26.8,59.4,7.1,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2964,53.1,44.4,-1.9,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2965,32.7,22.9,-2.0,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2966,59.1,80.9,2.3,14.6,Highside Risk / Instant Torque Cut
DUCATI-GP-2967,16.5,32.8,3.2,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2968,62.6,59.6,4.2,12.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2969,49.0,27.2,0.3,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2970,62.5,23.0,-0.1,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2971,49.8,52.7,0.6,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2972,55.5,72.2,2.9,12.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2973,18.1,83.1,0.7,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2974,38.1,41.9,3.7,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2975,39.6,34.2,1.4,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2976,40.1,88.7,-0.6,10.7,Ducati Slide Control (DSC) Optimal Drift
