Lighting_Frame_ID,Active_Micro_Pixels,LED_Junction_Temp_C,High_Beam_Range_Lux,Oncoming_Driver_Glare_Lux,Matrix_Quality_State
MARELLI-LED-2747,1158825,98.3,126.7,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2748,644095,86.6,150.6,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2749,1284894,103.6,121.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2750,962138,82.8,157.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2751,674775,86.3,152.1,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2752,1262106,99.4,124.5,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2753,1012039,87.9,148.4,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2754,844827,81.9,154.6,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2755,988004,92.1,144.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2756,523923,75.0,171.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2757,1207531,108.2,108.0,0.4,Thermal Derate / Pixel Mask Active
MARELLI-LED-2758,542473,84.3,159.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2759,608868,71.8,181.0,0.41,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2760,1227381,99.7,120.6,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2761,1196328,101.3,125.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2762,475152,83.8,153.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2763,1037906,101.9,121.7,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2764,506221,77.6,168.7,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2765,727017,83.4,161.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2766,919610,94.9,136.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2767,744775,84.3,154.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2768,1234571,112.1,101.9,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-2769,1184730,107.3,114.1,0.09,Thermal Derate / Pixel Mask Active
MARELLI-LED-2770,1094822,106.1,112.4,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-2771,1291509,108.9,108.2,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-2772,1204507,103.4,119.1,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2773,1150675,101.9,123.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2774,786334,94.5,141.0,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2775,695991,80.6,155.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2776,674218,85.8,147.8,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2777,1247392,102.0,116.0,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2778,1015680,104.7,117.4,0.31,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2779,441198,71.3,180.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2780,737461,90.0,140.9,0.64,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2781,729743,90.0,146.2,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2782,885554,81.2,152.9,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2783,1196101,111.1,105.9,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-2784,1075739,95.1,130.9,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2785,669894,77.8,160.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2786,447016,67.5,185.3,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2787,1190424,97.7,126.1,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2788,1219797,111.4,104.6,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-2789,778819,82.1,156.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2790,1279478,117.6,92.8,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-2791,505211,79.3,161.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2792,783070,82.6,154.8,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2793,423728,87.6,154.9,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2794,1232321,104.6,119.2,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2795,735393,82.1,155.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2796,858536,95.5,139.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2797,762701,85.5,154.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2798,1102919,91.9,137.3,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2799,548758,82.9,157.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2800,786201,84.3,164.0,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2801,948052,99.8,127.5,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2802,1294173,102.7,128.8,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2803,1105096,107.1,121.1,0.24,Thermal Derate / Pixel Mask Active
MARELLI-LED-2804,694841,90.7,136.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2805,1050126,102.7,127.9,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2806,1072818,96.4,130.8,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2807,1014318,89.5,144.7,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2808,725699,89.8,152.5,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2809,1231147,106.3,115.2,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-2810,1133096,102.7,133.0,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2811,450681,74.7,171.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2812,722382,85.2,148.1,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2813,843231,82.2,153.2,0.67,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2814,409441,68.0,177.2,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2815,935692,92.2,138.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2816,1124051,101.8,119.1,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2817,609269,72.3,175.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2818,853963,87.7,149.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2819,420829,82.1,163.1,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2820,809172,95.7,137.9,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2821,504824,75.5,170.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2822,591046,84.7,148.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2823,1114071,102.8,113.3,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2824,413285,79.6,162.0,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2825,846078,93.9,141.1,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2826,873106,87.1,151.8,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2827,921099,82.6,155.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2828,1136437,97.1,131.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2829,976113,94.4,137.6,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2830,1016779,101.5,126.6,0.36,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2831,1036836,100.6,129.3,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2832,1287772,106.9,117.4,0.25,Thermal Derate / Pixel Mask Active
MARELLI-LED-2833,654025,94.7,138.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2834,482736,69.1,180.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2835,1282527,113.9,108.6,0.36,Thermal Derate / Pixel Mask Active
MARELLI-LED-2836,500179,75.9,162.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2837,1245058,95.9,133.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2838,1285769,105.9,111.7,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-2839,572894,73.3,173.5,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2840,414301,70.2,179.3,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2841,563732,80.5,160.3,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2842,872083,90.1,140.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2843,918536,88.6,145.9,0.43,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2844,912768,91.5,135.9,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2845,1262998,98.3,132.3,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2846,917893,85.5,153.7,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2847,400059,82.0,159.5,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2848,549445,70.0,180.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2849,430352,71.9,180.6,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2850,828741,81.1,162.5,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2851,574939,90.9,135.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2852,791634,91.1,145.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2853,533441,79.3,162.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2854,806983,88.0,146.0,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2855,732177,92.4,141.2,0.27,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2856,933422,91.7,143.2,0.37,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2857,723254,82.3,158.5,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2858,980802,97.7,131.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2859,486982,72.8,179.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2860,1269862,105.6,111.5,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-2861,484235,71.2,174.9,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2862,612385,83.0,157.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2863,1006182,93.6,135.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2864,1217058,104.6,112.5,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2865,721476,82.1,163.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2866,736094,78.9,167.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2867,937633,95.2,133.4,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2868,743333,92.6,142.7,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2869,419929,78.5,169.9,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2870,731198,84.7,155.1,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2871,1177778,108.2,113.0,0.28,Thermal Derate / Pixel Mask Active
MARELLI-LED-2872,880475,83.7,154.9,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2873,1224989,108.0,115.4,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-2874,513282,74.4,173.3,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2875,1165952,107.7,107.0,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-2876,551821,75.0,169.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2877,541241,72.9,173.8,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2878,944574,93.2,141.1,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2879,944934,85.3,154.4,0.4,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2880,519510,73.8,170.8,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2881,984392,90.0,134.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2882,1072948,94.7,132.6,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2883,437778,75.9,171.5,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2884,837909,87.6,142.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2885,1067611,91.8,143.3,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2886,836281,84.3,143.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2887,904011,96.4,136.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2888,493502,79.1,164.3,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2889,1229570,104.7,115.2,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2890,617206,73.2,175.7,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2891,1002964,96.6,133.8,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2892,1198598,104.1,118.4,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2893,583003,73.7,168.9,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2894,832717,82.3,159.8,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2895,769555,90.1,142.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2896,1001317,90.4,146.8,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2897,703281,76.1,174.4,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2898,784116,90.4,143.4,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2899,1210862,109.1,118.9,0.19,Thermal Derate / Pixel Mask Active
MARELLI-LED-2900,708692,84.2,148.0,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2901,1098341,98.1,133.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2902,688560,76.8,166.5,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2903,860637,89.1,147.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2904,596817,70.2,176.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2905,594388,77.3,164.2,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2906,618639,91.6,138.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2907,454569,69.4,185.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2908,973956,101.9,123.4,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2909,926941,91.7,141.1,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2910,727694,80.0,156.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2911,1153635,105.8,115.9,0.29,Thermal Derate / Pixel Mask Active
MARELLI-LED-2912,1100721,99.6,122.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2913,943251,89.9,144.9,0.34,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2914,625448,89.3,143.8,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2915,543244,83.4,161.4,0.53,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2916,685156,79.3,161.7,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2917,1232949,111.3,94.9,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-2918,1004400,94.7,126.7,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2919,803377,87.4,150.7,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2920,745517,78.4,158.3,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2921,855665,96.0,135.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2922,933991,86.0,154.1,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2923,688182,82.0,154.7,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2924,402135,70.3,178.4,0.34,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2925,971942,93.2,142.6,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2926,1260972,107.8,109.2,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-2927,1202917,105.6,115.3,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-2928,465270,86.2,146.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2929,1113086,104.5,121.7,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2930,565888,80.7,161.2,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2931,418359,81.2,159.1,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2932,829185,94.7,133.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2933,933727,84.5,155.0,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2934,424302,67.6,184.2,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2935,1212743,101.9,117.2,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2936,878910,87.1,148.2,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2937,611031,78.8,168.3,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2938,956919,90.3,144.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2939,751614,81.9,157.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2940,1197883,96.5,133.1,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2941,1166475,95.9,142.1,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2942,1276570,111.3,103.2,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-2943,933194,82.1,158.9,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2944,923023,77.4,167.6,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2945,1074932,108.7,107.3,0.03,Thermal Derate / Pixel Mask Active
MARELLI-LED-2946,410118,73.4,173.8,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2947,521878,76.8,169.5,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2948,828266,91.8,141.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2949,1147146,105.1,123.7,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-2950,531140,84.6,156.0,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2951,489187,80.1,163.0,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2952,798979,98.6,134.5,0.31,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2953,899186,89.8,145.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2954,545440,79.4,166.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2955,1139192,93.1,137.7,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2956,627198,73.3,177.7,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2957,1068450,89.4,145.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2958,692332,85.4,152.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2959,415190,79.4,171.7,0.59,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2960,871720,101.1,125.1,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2961,880062,100.8,123.4,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2962,499653,78.2,167.9,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2963,826147,82.9,155.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2964,1199042,103.0,124.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2965,966534,94.7,134.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2966,444148,69.7,175.0,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2967,1081768,97.5,131.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2968,528283,73.8,173.5,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2969,1078758,87.3,147.2,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2970,492902,79.1,163.6,0.56,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2971,604345,87.9,156.7,0.34,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2972,468111,73.2,166.9,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2973,1006578,93.5,137.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2974,1211773,109.9,110.6,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-2975,939407,93.1,146.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2976,580015,78.7,161.0,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2977,638390,82.2,158.8,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2978,433768,71.3,179.7,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2979,1253402,106.0,120.2,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-2980,739379,75.1,175.7,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2981,812349,91.0,143.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2982,1119186,101.8,120.1,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2983,597887,65.8,185.5,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2984,1192100,107.1,106.8,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-2985,913974,88.4,144.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2986,1036140,91.2,134.7,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2987,1039640,88.9,155.5,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2988,1155792,100.4,123.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2989,979233,93.0,139.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2990,495438,69.2,175.1,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2991,839136,94.2,138.9,0.85,Thermal Derate / Pixel Mask Active
MARELLI-LED-2992,1155812,96.8,135.0,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2993,670989,85.2,147.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2994,406881,65.0,196.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2995,1184643,98.4,131.4,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2996,838769,89.3,139.0,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2997,769552,78.9,170.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2998,757156,92.0,140.5,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2999,841518,86.0,153.8,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3000,1066471,97.9,132.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3001,436227,69.9,174.8,0.41,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3002,789753,92.1,144.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3003,524835,85.3,151.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3004,563467,82.1,151.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3005,794991,96.1,134.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3006,745694,87.8,148.1,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3007,764899,92.5,142.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3008,817436,80.9,161.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3009,930882,100.7,121.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3010,621921,73.0,175.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3011,1199747,92.5,129.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3012,452278,80.9,167.0,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3013,581127,85.4,150.2,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3014,524811,84.8,157.5,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3015,560712,73.0,169.7,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3016,473896,66.8,188.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3017,933786,86.9,145.8,0.39,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3018,1238776,109.4,109.3,0.38,Thermal Derate / Pixel Mask Active
MARELLI-LED-3019,802758,95.4,140.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3020,1149151,99.6,122.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3021,894046,90.0,148.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3022,861953,78.6,165.1,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3023,466128,67.4,184.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3024,632439,80.0,160.8,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3025,660382,77.6,163.7,0.17,Crystal-Clear Matrix Laser-LED (600m)
