Drive_Segment_ID,Vehicle_Speed_mph,Power_Demand_kW,Operating_Hybrid_Mode,Instant_Fuel_Economy_MPG,Clutch_Lockup_State
HONDA-eHEV-2512,50.6,33.6,Hybrid Drive (Engine-Gen + Traction Motor),50.0,Disengaged / Electric Motor
HONDA-eHEV-2513,75.2,89.7,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2514,58.8,45.5,Hybrid Drive (Engine-Gen + Traction Motor),41.0,Disengaged / Electric Motor
HONDA-eHEV-2515,49.5,51.6,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-2516,33.0,42.1,Hybrid Drive (Engine-Gen + Traction Motor),47.1,Disengaged / Electric Motor
HONDA-eHEV-2517,75.9,79.0,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-2518,73.5,81.7,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-2519,58.1,64.0,Hybrid Drive (Engine-Gen + Traction Motor),47.1,Disengaged / Electric Motor
HONDA-eHEV-2520,73.0,84.9,Hybrid Drive (Engine-Gen + Traction Motor),48.1,Disengaged / Electric Motor
HONDA-eHEV-2521,27.0,25.6,Hybrid Drive (Engine-Gen + Traction Motor),43.9,Disengaged / Electric Motor
HONDA-eHEV-2522,20.1,22.1,EV Drive (Battery Only),68.9,Disengaged / Electric Motor
HONDA-eHEV-2523,22.5,5.0,EV Drive (Battery Only),68.1,Disengaged / Electric Motor
HONDA-eHEV-2524,76.9,77.8,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-2525,48.2,56.3,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-2526,30.9,30.2,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-2527,45.4,45.5,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-2528,42.4,42.7,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-2529,73.4,74.4,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-2530,74.7,88.3,Hybrid Drive (Engine-Gen + Traction Motor),43.7,Disengaged / Electric Motor
HONDA-eHEV-2531,23.4,37.2,Hybrid Drive (Engine-Gen + Traction Motor),42.8,Disengaged / Electric Motor
HONDA-eHEV-2532,33.5,42.9,Hybrid Drive (Engine-Gen + Traction Motor),42.6,Disengaged / Electric Motor
HONDA-eHEV-2533,24.9,33.7,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-2534,71.1,76.0,Hybrid Drive (Engine-Gen + Traction Motor),50.4,Disengaged / Electric Motor
HONDA-eHEV-2535,58.8,52.5,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-2536,54.0,63.7,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2537,67.0,64.1,Hybrid Drive (Engine-Gen + Traction Motor),51.7,Disengaged / Electric Motor
HONDA-eHEV-2538,51.5,45.8,Hybrid Drive (Engine-Gen + Traction Motor),43.3,Disengaged / Electric Motor
HONDA-eHEV-2539,31.5,35.1,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-2540,27.6,35.4,Hybrid Drive (Engine-Gen + Traction Motor),41.7,Disengaged / Electric Motor
HONDA-eHEV-2541,32.3,20.4,Hybrid Drive (Engine-Gen + Traction Motor),39.7,Disengaged / Electric Motor
HONDA-eHEV-2542,17.4,25.4,Hybrid Drive (Engine-Gen + Traction Motor),40.5,Disengaged / Electric Motor
HONDA-eHEV-2543,60.0,62.7,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-2544,30.5,30.3,Hybrid Drive (Engine-Gen + Traction Motor),45.9,Disengaged / Electric Motor
HONDA-eHEV-2545,49.9,63.8,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-2546,15.0,27.9,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-2547,49.8,58.7,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2548,60.6,61.1,Hybrid Drive (Engine-Gen + Traction Motor),46.7,Disengaged / Electric Motor
HONDA-eHEV-2549,15.2,14.5,EV Drive (Battery Only),70.8,Disengaged / Electric Motor
HONDA-eHEV-2550,73.2,78.3,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-2551,75.9,77.7,Hybrid Drive (Engine-Gen + Traction Motor),43.4,Disengaged / Electric Motor
HONDA-eHEV-2552,24.6,24.7,EV Drive (Battery Only),63.1,Disengaged / Electric Motor
HONDA-eHEV-2553,44.3,48.3,Hybrid Drive (Engine-Gen + Traction Motor),46.8,Disengaged / Electric Motor
HONDA-eHEV-2554,39.7,23.5,Hybrid Drive (Engine-Gen + Traction Motor),41.4,Disengaged / Electric Motor
HONDA-eHEV-2555,61.8,59.5,Hybrid Drive (Engine-Gen + Traction Motor),39.8,Disengaged / Electric Motor
HONDA-eHEV-2556,30.2,36.3,Hybrid Drive (Engine-Gen + Traction Motor),39.6,Disengaged / Electric Motor
HONDA-eHEV-2557,41.6,51.1,Hybrid Drive (Engine-Gen + Traction Motor),38.1,Disengaged / Electric Motor
HONDA-eHEV-2558,63.8,53.8,Hybrid Drive (Engine-Gen + Traction Motor),40.1,Disengaged / Electric Motor
HONDA-eHEV-2559,24.8,24.0,EV Drive (Battery Only),65.5,Disengaged / Electric Motor
HONDA-eHEV-2560,24.0,11.3,EV Drive (Battery Only),79.6,Disengaged / Electric Motor
HONDA-eHEV-2561,52.3,65.6,Hybrid Drive (Engine-Gen + Traction Motor),32.9,Disengaged / Electric Motor
HONDA-eHEV-2562,52.5,57.8,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-2563,22.3,21.2,EV Drive (Battery Only),67.0,Disengaged / Electric Motor
HONDA-eHEV-2564,20.6,25.3,Hybrid Drive (Engine-Gen + Traction Motor),40.6,Disengaged / Electric Motor
HONDA-eHEV-2565,57.0,70.4,Hybrid Drive (Engine-Gen + Traction Motor),44.7,Disengaged / Electric Motor
HONDA-eHEV-2566,33.9,27.3,Hybrid Drive (Engine-Gen + Traction Motor),39.7,Disengaged / Electric Motor
HONDA-eHEV-2567,77.3,84.5,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-2568,62.1,64.6,Hybrid Drive (Engine-Gen + Traction Motor),45.0,Disengaged / Electric Motor
HONDA-eHEV-2569,70.2,73.7,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-2570,63.8,80.8,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-2571,39.0,44.9,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-2572,46.8,37.5,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-2573,25.3,15.8,EV Drive (Battery Only),65.1,Disengaged / Electric Motor
HONDA-eHEV-2574,32.5,30.8,Hybrid Drive (Engine-Gen + Traction Motor),49.8,Disengaged / Electric Motor
HONDA-eHEV-2575,49.6,51.8,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-2576,44.3,45.1,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-2577,73.5,98.2,Hybrid Drive (Engine-Gen + Traction Motor),41.1,Disengaged / Electric Motor
HONDA-eHEV-2578,60.5,68.5,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-2579,34.2,49.3,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-2580,42.2,45.9,Hybrid Drive (Engine-Gen + Traction Motor),38.9,Disengaged / Electric Motor
HONDA-eHEV-2581,44.8,63.9,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-2582,30.6,28.8,Hybrid Drive (Engine-Gen + Traction Motor),45.0,Disengaged / Electric Motor
HONDA-eHEV-2583,71.7,74.8,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-2584,63.0,46.8,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-2585,51.6,57.5,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-2586,35.9,37.3,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-2587,32.1,34.6,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-2588,56.7,53.1,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-2589,60.8,50.0,Hybrid Drive (Engine-Gen + Traction Motor),48.1,Disengaged / Electric Motor
HONDA-eHEV-2590,35.8,32.2,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-2591,19.3,31.1,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-2592,22.1,5.2,EV Drive (Battery Only),72.8,Disengaged / Electric Motor
HONDA-eHEV-2593,41.4,41.0,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-2594,73.0,86.5,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-2595,46.2,47.3,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2596,71.8,65.7,Hybrid Drive (Engine-Gen + Traction Motor),37.6,Disengaged / Electric Motor
HONDA-eHEV-2597,58.3,61.4,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-2598,69.8,86.3,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-2599,65.7,65.2,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-2600,50.2,52.4,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2601,75.9,66.9,Hybrid Drive (Engine-Gen + Traction Motor),47.9,Disengaged / Electric Motor
HONDA-eHEV-2602,79.2,75.9,Hybrid Drive (Engine-Gen + Traction Motor),50.2,Disengaged / Electric Motor
HONDA-eHEV-2603,21.5,26.2,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-2604,58.8,60.5,Hybrid Drive (Engine-Gen + Traction Motor),39.3,Disengaged / Electric Motor
HONDA-eHEV-2605,53.7,62.0,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-2606,65.6,75.3,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-2607,40.1,26.5,Hybrid Drive (Engine-Gen + Traction Motor),51.3,Disengaged / Electric Motor
HONDA-eHEV-2608,50.3,62.3,Hybrid Drive (Engine-Gen + Traction Motor),43.3,Disengaged / Electric Motor
HONDA-eHEV-2609,48.5,51.4,Hybrid Drive (Engine-Gen + Traction Motor),39.4,Disengaged / Electric Motor
HONDA-eHEV-2610,62.7,64.4,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2611,22.7,20.4,EV Drive (Battery Only),61.6,Disengaged / Electric Motor
HONDA-eHEV-2612,61.6,54.3,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-2613,66.6,86.8,Hybrid Drive (Engine-Gen + Traction Motor),41.4,Disengaged / Electric Motor
HONDA-eHEV-2614,60.5,56.6,Hybrid Drive (Engine-Gen + Traction Motor),40.3,Disengaged / Electric Motor
HONDA-eHEV-2615,35.3,40.7,Hybrid Drive (Engine-Gen + Traction Motor),39.6,Disengaged / Electric Motor
HONDA-eHEV-2616,34.9,36.7,Hybrid Drive (Engine-Gen + Traction Motor),50.6,Disengaged / Electric Motor
HONDA-eHEV-2617,54.4,65.6,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-2618,76.8,75.6,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-2619,41.4,50.9,Hybrid Drive (Engine-Gen + Traction Motor),44.6,Disengaged / Electric Motor
HONDA-eHEV-2620,44.7,53.8,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-2621,68.1,65.6,Hybrid Drive (Engine-Gen + Traction Motor),42.0,Disengaged / Electric Motor
HONDA-eHEV-2622,68.8,67.1,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-2623,50.4,52.5,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2624,47.4,46.2,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-2625,61.0,47.7,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-2626,29.7,36.5,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-2627,33.6,41.1,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-2628,25.6,25.2,Hybrid Drive (Engine-Gen + Traction Motor),40.5,Disengaged / Electric Motor
HONDA-eHEV-2629,37.1,45.5,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2630,33.0,33.7,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-2631,69.1,71.6,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-2632,20.1,11.9,EV Drive (Battery Only),66.6,Disengaged / Electric Motor
HONDA-eHEV-2633,17.8,18.9,EV Drive (Battery Only),59.4,Disengaged / Electric Motor
HONDA-eHEV-2634,73.9,83.9,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-2635,30.3,40.1,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2636,63.1,61.2,Hybrid Drive (Engine-Gen + Traction Motor),39.6,Disengaged / Electric Motor
HONDA-eHEV-2637,44.3,46.3,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-2638,17.3,20.7,EV Drive (Battery Only),66.4,Disengaged / Electric Motor
HONDA-eHEV-2639,56.0,56.7,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-2640,60.9,54.9,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2641,76.5,82.2,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-2642,19.2,26.9,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-2643,35.3,32.3,Hybrid Drive (Engine-Gen + Traction Motor),41.7,Disengaged / Electric Motor
HONDA-eHEV-2644,58.2,64.1,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2645,15.5,22.4,EV Drive (Battery Only),66.6,Disengaged / Electric Motor
HONDA-eHEV-2646,50.5,46.5,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-2647,40.8,33.1,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-2648,20.8,26.1,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2649,16.7,17.9,EV Drive (Battery Only),69.0,Disengaged / Electric Motor
HONDA-eHEV-2650,60.0,69.3,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-2651,73.3,71.3,Hybrid Drive (Engine-Gen + Traction Motor),49.7,Disengaged / Electric Motor
HONDA-eHEV-2652,75.7,83.1,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-2653,65.0,75.7,Hybrid Drive (Engine-Gen + Traction Motor),40.1,Disengaged / Electric Motor
HONDA-eHEV-2654,67.5,63.6,Hybrid Drive (Engine-Gen + Traction Motor),44.6,Disengaged / Electric Motor
HONDA-eHEV-2655,45.1,49.2,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-2656,29.1,18.6,EV Drive (Battery Only),69.9,Disengaged / Electric Motor
HONDA-eHEV-2657,44.3,61.8,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-2658,38.3,39.3,Hybrid Drive (Engine-Gen + Traction Motor),42.0,Disengaged / Electric Motor
HONDA-eHEV-2659,70.7,80.0,Hybrid Drive (Engine-Gen + Traction Motor),40.1,Disengaged / Electric Motor
HONDA-eHEV-2660,15.7,10.5,EV Drive (Battery Only),69.2,Disengaged / Electric Motor
HONDA-eHEV-2661,60.2,80.8,Hybrid Drive (Engine-Gen + Traction Motor),39.9,Disengaged / Electric Motor
HONDA-eHEV-2662,66.0,68.1,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-2663,78.3,69.8,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-2664,41.8,40.5,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-2665,33.3,47.0,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2666,70.7,82.4,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2667,57.7,64.7,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-2668,25.9,35.6,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-2669,71.9,64.8,Hybrid Drive (Engine-Gen + Traction Motor),44.7,Disengaged / Electric Motor
HONDA-eHEV-2670,49.1,37.1,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-2671,50.7,56.5,Hybrid Drive (Engine-Gen + Traction Motor),39.8,Disengaged / Electric Motor
HONDA-eHEV-2672,65.6,74.5,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-2673,60.1,65.6,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-2674,71.7,74.7,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-2675,36.5,40.4,Hybrid Drive (Engine-Gen + Traction Motor),47.7,Disengaged / Electric Motor
HONDA-eHEV-2676,58.0,62.8,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-2677,19.6,15.2,EV Drive (Battery Only),63.2,Disengaged / Electric Motor
HONDA-eHEV-2678,76.3,67.2,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-2679,74.1,70.7,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-2680,63.8,77.7,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-2681,67.1,59.8,Hybrid Drive (Engine-Gen + Traction Motor),39.2,Disengaged / Electric Motor
HONDA-eHEV-2682,21.6,18.0,EV Drive (Battery Only),65.6,Disengaged / Electric Motor
HONDA-eHEV-2683,40.9,50.0,Hybrid Drive (Engine-Gen + Traction Motor),41.1,Disengaged / Electric Motor
HONDA-eHEV-2684,21.7,16.0,EV Drive (Battery Only),71.9,Disengaged / Electric Motor
HONDA-eHEV-2685,57.2,72.9,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-2686,35.6,44.1,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-2687,25.5,32.3,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-2688,23.8,30.2,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-2689,45.8,52.2,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-2690,58.7,54.3,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-2691,51.9,54.3,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-2692,71.7,65.5,Hybrid Drive (Engine-Gen + Traction Motor),43.7,Disengaged / Electric Motor
HONDA-eHEV-2693,71.1,74.8,Hybrid Drive (Engine-Gen + Traction Motor),41.1,Disengaged / Electric Motor
HONDA-eHEV-2694,58.6,73.6,Hybrid Drive (Engine-Gen + Traction Motor),38.5,Disengaged / Electric Motor
HONDA-eHEV-2695,60.8,50.3,Hybrid Drive (Engine-Gen + Traction Motor),47.7,Disengaged / Electric Motor
HONDA-eHEV-2696,15.6,25.0,EV Drive (Battery Only),70.4,Disengaged / Electric Motor
HONDA-eHEV-2697,35.5,42.7,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-2698,63.9,67.1,Hybrid Drive (Engine-Gen + Traction Motor),47.9,Disengaged / Electric Motor
HONDA-eHEV-2699,70.8,87.5,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-2700,74.0,78.8,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-2701,75.6,80.8,Hybrid Drive (Engine-Gen + Traction Motor),48.2,Disengaged / Electric Motor
HONDA-eHEV-2702,32.7,39.8,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2703,77.6,83.7,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-2704,49.7,62.7,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-2705,46.3,46.5,Hybrid Drive (Engine-Gen + Traction Motor),40.3,Disengaged / Electric Motor
HONDA-eHEV-2706,72.1,85.4,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-2707,68.1,57.7,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-2708,49.1,40.8,Hybrid Drive (Engine-Gen + Traction Motor),50.9,Disengaged / Electric Motor
HONDA-eHEV-2709,47.8,52.0,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-2710,39.6,33.5,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-2711,63.1,63.4,Hybrid Drive (Engine-Gen + Traction Motor),40.4,Disengaged / Electric Motor
HONDA-eHEV-2712,15.0,8.8,EV Drive (Battery Only),60.7,Disengaged / Electric Motor
HONDA-eHEV-2713,34.6,39.1,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-2714,15.5,10.7,EV Drive (Battery Only),69.4,Disengaged / Electric Motor
HONDA-eHEV-2715,42.9,43.3,Hybrid Drive (Engine-Gen + Traction Motor),42.0,Disengaged / Electric Motor
HONDA-eHEV-2716,21.6,18.9,EV Drive (Battery Only),60.6,Disengaged / Electric Motor
HONDA-eHEV-2717,51.1,54.2,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-2718,38.4,50.5,Hybrid Drive (Engine-Gen + Traction Motor),48.0,Disengaged / Electric Motor
HONDA-eHEV-2719,31.6,30.3,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-2720,41.9,49.0,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-2721,23.4,12.1,EV Drive (Battery Only),58.8,Disengaged / Electric Motor
HONDA-eHEV-2722,58.3,61.0,Hybrid Drive (Engine-Gen + Traction Motor),48.3,Disengaged / Electric Motor
HONDA-eHEV-2723,78.9,88.5,Hybrid Drive (Engine-Gen + Traction Motor),39.0,Disengaged / Electric Motor
HONDA-eHEV-2724,67.4,65.8,Hybrid Drive (Engine-Gen + Traction Motor),41.7,Disengaged / Electric Motor
HONDA-eHEV-2725,18.0,19.3,EV Drive (Battery Only),70.2,Disengaged / Electric Motor
HONDA-eHEV-2726,59.5,69.9,Hybrid Drive (Engine-Gen + Traction Motor),46.8,Disengaged / Electric Motor
HONDA-eHEV-2727,39.8,40.0,Hybrid Drive (Engine-Gen + Traction Motor),38.3,Disengaged / Electric Motor
HONDA-eHEV-2728,55.3,58.0,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-2729,48.3,49.2,Hybrid Drive (Engine-Gen + Traction Motor),38.2,Disengaged / Electric Motor
HONDA-eHEV-2730,61.8,65.2,Hybrid Drive (Engine-Gen + Traction Motor),40.1,Disengaged / Electric Motor
HONDA-eHEV-2731,71.6,70.3,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-2732,41.8,42.3,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-2733,28.6,26.9,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
