Aero_Run_ID,Speed_kmh,Lateral_Acceleration_G,ALA_Flap_State,Total_Downforce_kg,Inner_Wheel_Yaw_Load_pct
LAMBO-ALA-2962,157.3,0.66,High Downforce (Flaps Closed),129.8,57.9
LAMBO-ALA-2963,209.9,-0.83,Aero-Vectoring Right,153.2,38.9
LAMBO-ALA-2964,313.6,-0.79,High Downforce (Flaps Closed),437.2,38.0
LAMBO-ALA-2965,314.8,0.66,High Downforce (Flaps Closed),430.3,55.8
LAMBO-ALA-2966,188.8,0.06,Low Drag (Flaps Open),52.0,50.6
LAMBO-ALA-2967,266.7,-0.69,Low Drag (Flaps Open),93.8,41.0
LAMBO-ALA-2968,290.2,0.9,Low Drag (Flaps Open),121.2,61.7
LAMBO-ALA-2969,256.2,-1.0,Low Drag (Flaps Open),96.2,39.9
LAMBO-ALA-2970,211.8,-1.14,Low Drag (Flaps Open),59.5,32.9
LAMBO-ALA-2971,334.9,-0.14,Aero-Vectoring Left,344.2,48.1
LAMBO-ALA-2972,210.7,-1.38,Low Drag (Flaps Open),64.7,31.1
LAMBO-ALA-2973,175.6,0.02,Aero-Vectoring Right,87.1,46.1
LAMBO-ALA-2974,165.1,0.54,Low Drag (Flaps Open),39.6,57.4
LAMBO-ALA-2975,129.9,0.56,Aero-Vectoring Right,56.4,56.4
LAMBO-ALA-2976,181.9,-0.22,Aero-Vectoring Right,102.7,45.5
LAMBO-ALA-2977,158.9,-1.39,Aero-Vectoring Right,79.6,34.3
LAMBO-ALA-2978,250.4,-0.13,Aero-Vectoring Right,191.4,47.0
LAMBO-ALA-2979,208.9,-0.25,High Downforce (Flaps Closed),198.6,44.6
LAMBO-ALA-2980,303.2,1.49,High Downforce (Flaps Closed),434.9,72.0
LAMBO-ALA-2981,272.3,0.99,Aero-Vectoring Right,230.2,63.2
LAMBO-ALA-2982,215.6,-0.22,Aero-Vectoring Right,143.9,49.1
LAMBO-ALA-2983,154.4,1.02,High Downforce (Flaps Closed),115.6,61.3
LAMBO-ALA-2984,233.8,-0.25,Aero-Vectoring Left,177.8,46.2
LAMBO-ALA-2985,317.5,-0.9,Aero-Vectoring Left,314.3,35.4
LAMBO-ALA-2986,135.7,-0.72,High Downforce (Flaps Closed),93.9,41.4
LAMBO-ALA-2987,161.5,-0.67,Low Drag (Flaps Open),36.6,41.5
LAMBO-ALA-2988,185.3,-1.09,High Downforce (Flaps Closed),154.2,34.0
LAMBO-ALA-2989,262.3,-0.48,High Downforce (Flaps Closed),338.7,44.8
LAMBO-ALA-2990,313.3,-1.27,Aero-Vectoring Right,320.1,36.2
LAMBO-ALA-2991,165.4,-1.38,Aero-Vectoring Left,95.6,30.2
LAMBO-ALA-2992,126.6,0.87,Low Drag (Flaps Open),22.6,60.4
LAMBO-ALA-2993,231.9,0.2,Low Drag (Flaps Open),73.5,50.7
LAMBO-ALA-2994,204.9,-0.63,High Downforce (Flaps Closed),181.2,42.6
LAMBO-ALA-2995,245.0,0.14,Low Drag (Flaps Open),75.8,53.2
LAMBO-ALA-2996,267.1,0.67,Aero-Vectoring Right,224.2,59.7
LAMBO-ALA-2997,229.6,-0.44,High Downforce (Flaps Closed),252.0,47.5
LAMBO-ALA-2998,249.8,-0.15,High Downforce (Flaps Closed),274.6,47.3
LAMBO-ALA-2999,239.1,0.89,Aero-Vectoring Left,194.0,61.4
LAMBO-ALA-3000,315.3,-0.35,Aero-Vectoring Left,322.4,46.9
LAMBO-ALA-3001,187.4,0.06,Low Drag (Flaps Open),44.7,51.1
LAMBO-ALA-3002,227.9,0.32,Low Drag (Flaps Open),70.7,54.8
LAMBO-ALA-3003,214.1,-1.06,Low Drag (Flaps Open),68.3,34.5
LAMBO-ALA-3004,292.6,-0.74,Low Drag (Flaps Open),125.6,42.5
LAMBO-ALA-3005,201.8,0.79,Aero-Vectoring Right,123.3,62.1
LAMBO-ALA-3006,137.2,0.79,Aero-Vectoring Right,72.4,60.7
LAMBO-ALA-3007,179.9,-0.04,Aero-Vectoring Right,90.4,50.6
LAMBO-ALA-3008,190.8,1.41,High Downforce (Flaps Closed),168.8,70.3
LAMBO-ALA-3009,120.2,1.04,Aero-Vectoring Right,38.3,64.1
LAMBO-ALA-3010,306.9,1.34,High Downforce (Flaps Closed),437.1,68.9
LAMBO-ALA-3011,157.5,0.63,Aero-Vectoring Left,71.4,55.6
LAMBO-ALA-3012,286.0,1.24,Aero-Vectoring Right,269.9,67.4
LAMBO-ALA-3013,304.8,1.22,High Downforce (Flaps Closed),406.5,68.4
LAMBO-ALA-3014,274.0,0.66,Aero-Vectoring Left,236.0,61.1
LAMBO-ALA-3015,130.7,-1.3,Aero-Vectoring Right,55.6,33.3
LAMBO-ALA-3016,298.6,0.99,Low Drag (Flaps Open),119.5,64.0
LAMBO-ALA-3017,168.7,-1.14,Aero-Vectoring Right,89.6,32.1
LAMBO-ALA-3018,204.6,0.6,Aero-Vectoring Left,154.9,59.8
LAMBO-ALA-3019,196.2,-1.46,Aero-Vectoring Right,128.2,32.4
LAMBO-ALA-3020,246.4,0.6,Aero-Vectoring Right,187.1,54.2
LAMBO-ALA-3021,319.9,0.75,Aero-Vectoring Left,331.0,61.7
LAMBO-ALA-3022,236.1,-0.75,Aero-Vectoring Left,191.9,42.4
LAMBO-ALA-3023,155.4,-0.01,High Downforce (Flaps Closed),114.7,53.3
LAMBO-ALA-3024,150.9,0.95,Aero-Vectoring Right,60.9,61.3
LAMBO-ALA-3025,278.9,-0.01,Low Drag (Flaps Open),103.0,51.8
LAMBO-ALA-3026,325.3,0.71,High Downforce (Flaps Closed),465.4,62.1
LAMBO-ALA-3027,327.9,0.9,High Downforce (Flaps Closed),468.6,67.2
LAMBO-ALA-3028,251.1,-0.44,High Downforce (Flaps Closed),292.4,42.5
LAMBO-ALA-3029,321.5,1.02,High Downforce (Flaps Closed),467.5,63.9
LAMBO-ALA-3030,192.5,-0.42,High Downforce (Flaps Closed),177.5,48.1
LAMBO-ALA-3031,231.2,-1.23,Aero-Vectoring Right,181.3,35.2
LAMBO-ALA-3032,157.7,-0.38,Aero-Vectoring Left,77.7,44.7
LAMBO-ALA-3033,149.5,-1.3,High Downforce (Flaps Closed),100.0,35.2
LAMBO-ALA-3034,186.7,-0.47,Aero-Vectoring Right,102.5,43.4
LAMBO-ALA-3035,229.9,-0.23,High Downforce (Flaps Closed),238.5,49.4
LAMBO-ALA-3036,134.2,-0.05,High Downforce (Flaps Closed),71.1,52.1
LAMBO-ALA-3037,166.7,0.29,Low Drag (Flaps Open),40.0,53.1
LAMBO-ALA-3038,271.3,-0.32,High Downforce (Flaps Closed),321.7,50.0
LAMBO-ALA-3039,274.2,0.39,Aero-Vectoring Right,237.0,52.9
LAMBO-ALA-3040,324.9,1.38,Aero-Vectoring Left,343.8,70.3
LAMBO-ALA-3041,192.0,-0.47,High Downforce (Flaps Closed),162.7,42.6
LAMBO-ALA-3042,122.1,1.38,Aero-Vectoring Left,37.8,71.1
LAMBO-ALA-3043,166.0,1.09,Aero-Vectoring Left,90.7,65.1
LAMBO-ALA-3044,228.8,-1.47,Low Drag (Flaps Open),65.7,31.7
LAMBO-ALA-3045,261.3,0.92,Aero-Vectoring Right,221.4,63.8
LAMBO-ALA-3046,253.3,-1.08,Low Drag (Flaps Open),89.4,31.6
LAMBO-ALA-3047,229.1,-0.06,High Downforce (Flaps Closed),248.8,50.1
LAMBO-ALA-3048,178.9,-1.13,Low Drag (Flaps Open),45.0,34.5
LAMBO-ALA-3049,290.3,-1.32,Aero-Vectoring Right,261.6,34.2
LAMBO-ALA-3050,262.3,-0.49,Aero-Vectoring Left,214.5,43.4
LAMBO-ALA-3051,333.2,0.07,High Downforce (Flaps Closed),493.4,52.6
LAMBO-ALA-3052,131.8,0.9,High Downforce (Flaps Closed),82.6,65.3
LAMBO-ALA-3053,252.2,-0.86,Aero-Vectoring Right,207.5,35.6
LAMBO-ALA-3054,214.0,-0.16,High Downforce (Flaps Closed),221.9,51.0
LAMBO-ALA-3055,156.0,-0.67,High Downforce (Flaps Closed),106.8,41.4
LAMBO-ALA-3056,196.4,0.87,High Downforce (Flaps Closed),152.9,64.7
LAMBO-ALA-3057,121.7,1.25,Aero-Vectoring Left,50.9,63.7
LAMBO-ALA-3058,288.9,-0.32,Low Drag (Flaps Open),105.6,44.6
LAMBO-ALA-3059,124.7,1.15,Aero-Vectoring Right,52.3,67.4
LAMBO-ALA-3060,183.0,-0.65,High Downforce (Flaps Closed),147.0,40.1
LAMBO-ALA-3061,255.7,1.04,High Downforce (Flaps Closed),303.9,61.8
LAMBO-ALA-3062,175.5,-1.47,Low Drag (Flaps Open),48.8,31.2
LAMBO-ALA-3063,315.0,0.47,High Downforce (Flaps Closed),463.1,58.4
LAMBO-ALA-3064,174.2,-0.27,Aero-Vectoring Left,101.8,47.0
LAMBO-ALA-3065,281.7,1.36,High Downforce (Flaps Closed),355.3,66.0
LAMBO-ALA-3066,123.8,-1.49,Low Drag (Flaps Open),25.0,28.2
LAMBO-ALA-3067,334.5,-0.81,Aero-Vectoring Left,345.0,40.3
LAMBO-ALA-3068,333.0,0.81,High Downforce (Flaps Closed),495.7,62.1
LAMBO-ALA-3069,202.4,1.45,Aero-Vectoring Left,135.3,71.1
LAMBO-ALA-3070,181.3,-1.29,High Downforce (Flaps Closed),140.3,28.0
LAMBO-ALA-3071,223.5,0.58,High Downforce (Flaps Closed),213.0,56.2
LAMBO-ALA-3072,324.7,0.93,Aero-Vectoring Right,344.7,65.9
LAMBO-ALA-3073,322.4,-1.13,High Downforce (Flaps Closed),492.0,35.2
LAMBO-ALA-3074,186.4,1.46,Aero-Vectoring Right,106.1,72.0
LAMBO-ALA-3075,246.8,-0.39,Low Drag (Flaps Open),87.5,44.1
LAMBO-ALA-3076,131.2,-0.43,High Downforce (Flaps Closed),93.3,43.1
LAMBO-ALA-3077,174.2,0.65,High Downforce (Flaps Closed),140.2,59.6
LAMBO-ALA-3078,153.6,0.72,Aero-Vectoring Left,88.6,61.5
LAMBO-ALA-3079,306.7,-0.39,Low Drag (Flaps Open),128.3,47.1
LAMBO-ALA-3080,243.3,-0.62,High Downforce (Flaps Closed),274.6,44.7
LAMBO-ALA-3081,267.3,-0.95,High Downforce (Flaps Closed),311.0,35.3
LAMBO-ALA-3082,224.7,-1.09,Low Drag (Flaps Open),60.0,32.8
LAMBO-ALA-3083,127.1,0.53,Low Drag (Flaps Open),24.0,60.8
LAMBO-ALA-3084,293.5,0.19,High Downforce (Flaps Closed),380.0,55.8
LAMBO-ALA-3085,246.5,1.18,Aero-Vectoring Left,191.8,63.7
LAMBO-ALA-3086,143.8,0.11,Aero-Vectoring Left,52.9,53.4
LAMBO-ALA-3087,313.9,1.33,Low Drag (Flaps Open),133.6,69.0
LAMBO-ALA-3088,224.2,1.34,Aero-Vectoring Left,176.0,69.7
LAMBO-ALA-3089,216.6,-0.11,High Downforce (Flaps Closed),201.6,48.5
LAMBO-ALA-3090,192.6,-0.25,High Downforce (Flaps Closed),149.3,49.9
LAMBO-ALA-3091,293.2,-0.09,High Downforce (Flaps Closed),388.6,44.7
LAMBO-ALA-3092,214.2,0.73,Low Drag (Flaps Open),66.2,57.1
LAMBO-ALA-3093,201.1,1.16,High Downforce (Flaps Closed),181.4,66.0
LAMBO-ALA-3094,235.9,-0.46,High Downforce (Flaps Closed),242.2,44.2
LAMBO-ALA-3095,247.5,-0.9,Aero-Vectoring Right,202.5,38.6
LAMBO-ALA-3096,169.8,0.56,Aero-Vectoring Right,86.3,58.8
LAMBO-ALA-3097,294.7,0.78,Aero-Vectoring Right,272.4,58.7
LAMBO-ALA-3098,286.9,-0.13,High Downforce (Flaps Closed),351.8,43.8
LAMBO-ALA-3099,305.1,-1.31,Aero-Vectoring Right,293.6,34.2
LAMBO-ALA-3100,208.0,-1.3,Aero-Vectoring Right,125.4,30.8
LAMBO-ALA-3101,159.1,0.76,Aero-Vectoring Left,77.8,55.1
LAMBO-ALA-3102,148.4,-0.02,High Downforce (Flaps Closed),89.2,50.4
LAMBO-ALA-3103,181.1,-0.02,Aero-Vectoring Left,112.5,50.2
LAMBO-ALA-3104,308.7,0.17,Low Drag (Flaps Open),130.9,52.8
LAMBO-ALA-3105,323.5,-0.74,Low Drag (Flaps Open),151.6,42.3
LAMBO-ALA-3106,159.1,-1.31,Low Drag (Flaps Open),27.8,33.8
LAMBO-ALA-3107,192.4,0.36,Aero-Vectoring Right,116.7,51.8
LAMBO-ALA-3108,260.6,-0.77,Aero-Vectoring Right,221.3,38.7
LAMBO-ALA-3109,298.8,0.21,Low Drag (Flaps Open),131.8,48.8
LAMBO-ALA-3110,126.7,0.55,High Downforce (Flaps Closed),61.7,57.7
LAMBO-ALA-3111,216.3,1.29,Low Drag (Flaps Open),66.7,69.1
LAMBO-ALA-3112,158.6,-0.54,High Downforce (Flaps Closed),120.1,44.5
LAMBO-ALA-3113,147.6,-0.89,High Downforce (Flaps Closed),94.1,35.4
LAMBO-ALA-3114,196.5,-0.63,Aero-Vectoring Right,106.7,43.0
LAMBO-ALA-3115,320.7,-0.23,Low Drag (Flaps Open),138.7,45.1
LAMBO-ALA-3116,277.0,-0.24,Aero-Vectoring Left,247.3,45.2
LAMBO-ALA-3117,253.6,-0.09,Aero-Vectoring Right,201.2,51.4
LAMBO-ALA-3118,336.9,0.87,Aero-Vectoring Right,368.9,65.5
LAMBO-ALA-3119,214.7,-0.43,Aero-Vectoring Left,143.0,42.8
LAMBO-ALA-3120,231.0,-1.03,Aero-Vectoring Right,164.9,35.5
LAMBO-ALA-3121,334.5,0.94,Aero-Vectoring Left,375.8,63.3
LAMBO-ALA-3122,153.9,-0.27,Low Drag (Flaps Open),37.6,48.8
LAMBO-ALA-3123,136.3,-0.31,Low Drag (Flaps Open),23.4,49.0
LAMBO-ALA-3124,300.5,-0.47,Aero-Vectoring Right,283.1,44.8
LAMBO-ALA-3125,188.7,-1.11,Aero-Vectoring Left,113.8,36.7
LAMBO-ALA-3126,267.1,-1.06,Aero-Vectoring Left,232.4,33.5
LAMBO-ALA-3127,334.2,-1.47,Low Drag (Flaps Open),146.5,32.2
LAMBO-ALA-3128,300.7,-1.11,Low Drag (Flaps Open),129.1,32.5
LAMBO-ALA-3129,326.0,-1.28,Aero-Vectoring Left,353.0,34.8
LAMBO-ALA-3130,263.8,0.16,Aero-Vectoring Right,216.6,52.2
LAMBO-ALA-3131,241.7,-0.26,Aero-Vectoring Right,189.7,47.1
LAMBO-ALA-3132,169.6,0.52,High Downforce (Flaps Closed),100.7,52.1
LAMBO-ALA-3133,198.5,1.41,Aero-Vectoring Left,122.6,67.5
LAMBO-ALA-3134,125.5,-1.47,High Downforce (Flaps Closed),60.2,28.0
LAMBO-ALA-3135,156.8,1.02,High Downforce (Flaps Closed),113.3,67.5
LAMBO-ALA-3136,289.4,-0.35,Aero-Vectoring Left,271.4,49.1
LAMBO-ALA-3137,177.4,0.86,Low Drag (Flaps Open),39.6,60.6
LAMBO-ALA-3138,333.7,1.07,High Downforce (Flaps Closed),480.0,65.1
LAMBO-ALA-3139,317.4,-0.54,High Downforce (Flaps Closed),454.1,42.8
LAMBO-ALA-3140,180.6,-0.47,Low Drag (Flaps Open),48.1,43.5
LAMBO-ALA-3141,124.6,0.66,Low Drag (Flaps Open),24.1,55.3
LAMBO-ALA-3142,147.7,0.63,Aero-Vectoring Right,54.7,56.7
LAMBO-ALA-3143,253.0,-0.5,High Downforce (Flaps Closed),307.6,42.7
LAMBO-ALA-3144,327.7,0.56,Aero-Vectoring Right,349.4,60.8
LAMBO-ALA-3145,337.5,-0.35,Low Drag (Flaps Open),155.0,46.3
LAMBO-ALA-3146,315.5,0.13,High Downforce (Flaps Closed),454.4,52.4
LAMBO-ALA-3147,163.8,-0.71,Low Drag (Flaps Open),40.0,42.3
LAMBO-ALA-3148,282.9,1.12,High Downforce (Flaps Closed),366.1,66.6
LAMBO-ALA-3149,162.1,1.37,High Downforce (Flaps Closed),120.6,67.1
LAMBO-ALA-3150,258.1,0.31,Aero-Vectoring Left,214.2,55.6
LAMBO-ALA-3151,128.9,-0.42,Aero-Vectoring Left,50.2,42.5
LAMBO-ALA-3152,261.8,0.49,Aero-Vectoring Left,211.2,58.1
LAMBO-ALA-3153,295.5,-1.39,Aero-Vectoring Right,281.7,32.2
LAMBO-ALA-3154,248.4,-0.98,Aero-Vectoring Right,203.2,36.5
LAMBO-ALA-3155,278.5,-1.14,High Downforce (Flaps Closed),343.4,31.9
LAMBO-ALA-3156,251.0,1.12,High Downforce (Flaps Closed),289.4,63.8
LAMBO-ALA-3157,304.7,0.27,Low Drag (Flaps Open),121.8,54.0
LAMBO-ALA-3158,156.9,-1.43,High Downforce (Flaps Closed),96.9,33.1
LAMBO-ALA-3159,171.1,-0.79,Aero-Vectoring Left,113.8,40.1
LAMBO-ALA-3160,334.8,1.04,Low Drag (Flaps Open),156.7,63.7
LAMBO-ALA-3161,248.2,-0.79,Aero-Vectoring Right,199.6,43.8
LAMBO-ALA-3162,280.1,-1.49,High Downforce (Flaps Closed),360.0,28.0
LAMBO-ALA-3163,130.9,-0.36,Aero-Vectoring Left,53.2,46.0
LAMBO-ALA-3164,199.9,-0.62,High Downforce (Flaps Closed),196.1,44.6
LAMBO-ALA-3165,149.8,-1.02,High Downforce (Flaps Closed),85.4,34.3
LAMBO-ALA-3166,143.8,-0.02,Aero-Vectoring Left,58.7,52.1
LAMBO-ALA-3167,213.0,0.08,High Downforce (Flaps Closed),191.2,49.1
LAMBO-ALA-3168,219.1,-1.04,High Downforce (Flaps Closed),221.2,34.2
LAMBO-ALA-3169,177.2,-0.26,Aero-Vectoring Right,93.4,45.9
LAMBO-ALA-3170,180.5,0.0,Aero-Vectoring Left,95.7,52.4
LAMBO-ALA-3171,209.4,0.33,Aero-Vectoring Right,160.5,55.6
LAMBO-ALA-3172,154.1,-0.87,High Downforce (Flaps Closed),127.1,41.1
LAMBO-ALA-3173,291.8,-1.24,High Downforce (Flaps Closed),385.1,28.4
LAMBO-ALA-3174,258.4,-0.76,Aero-Vectoring Right,208.9,39.5
LAMBO-ALA-3175,218.3,0.66,Aero-Vectoring Left,146.3,61.3
LAMBO-ALA-3176,200.8,-1.49,High Downforce (Flaps Closed),166.9,28.0
LAMBO-ALA-3177,166.8,-1.46,Low Drag (Flaps Open),33.8,30.3
LAMBO-ALA-3178,236.3,0.56,Low Drag (Flaps Open),77.5,57.4
LAMBO-ALA-3179,185.8,0.93,Aero-Vectoring Left,109.8,64.5
LAMBO-ALA-3180,152.4,-0.62,Aero-Vectoring Left,70.9,39.6
LAMBO-ALA-3181,323.0,1.28,Aero-Vectoring Right,344.3,64.1
LAMBO-ALA-3182,322.7,-0.23,Aero-Vectoring Left,335.9,49.5
LAMBO-ALA-3183,121.6,0.6,High Downforce (Flaps Closed),64.1,59.0
LAMBO-ALA-3184,174.7,1.47,High Downforce (Flaps Closed),136.9,69.4
LAMBO-ALA-3185,269.3,-0.79,Aero-Vectoring Right,221.6,39.0
LAMBO-ALA-3186,221.9,-0.87,High Downforce (Flaps Closed),199.5,37.7
LAMBO-ALA-3187,283.3,0.93,Low Drag (Flaps Open),111.5,64.1
LAMBO-ALA-3188,137.8,-1.05,Low Drag (Flaps Open),26.8,35.8
LAMBO-ALA-3189,181.9,-0.89,High Downforce (Flaps Closed),153.6,38.6
LAMBO-ALA-3190,238.0,-0.89,Aero-Vectoring Right,181.4,39.9
LAMBO-ALA-3191,260.5,-1.49,High Downforce (Flaps Closed),301.8,28.0
LAMBO-ALA-3192,273.0,-0.25,Aero-Vectoring Right,238.9,48.2
LAMBO-ALA-3193,249.7,1.07,Low Drag (Flaps Open),85.8,62.4
LAMBO-ALA-3194,143.9,1.36,Aero-Vectoring Left,72.9,65.5
LAMBO-ALA-3195,267.4,1.11,High Downforce (Flaps Closed),312.0,66.6
LAMBO-ALA-3196,124.7,-0.26,Aero-Vectoring Left,39.2,48.9
LAMBO-ALA-3197,233.7,-1.13,High Downforce (Flaps Closed),243.0,34.6
LAMBO-ALA-3198,289.3,1.34,Low Drag (Flaps Open),127.1,68.5
LAMBO-ALA-3199,297.7,0.44,Low Drag (Flaps Open),118.8,54.2
LAMBO-ALA-3200,336.9,-0.01,Aero-Vectoring Right,370.1,51.9
LAMBO-ALA-3201,126.4,-1.29,Aero-Vectoring Left,62.6,34.6
LAMBO-ALA-3202,154.1,0.79,Aero-Vectoring Right,84.0,59.2
LAMBO-ALA-3203,135.1,0.46,High Downforce (Flaps Closed),91.5,56.5
LAMBO-ALA-3204,319.8,1.18,High Downforce (Flaps Closed),453.0,64.5
LAMBO-ALA-3205,267.9,1.29,High Downforce (Flaps Closed),335.6,69.2
LAMBO-ALA-3206,237.0,-0.74,Low Drag (Flaps Open),82.5,40.8
LAMBO-ALA-3207,168.7,0.42,Low Drag (Flaps Open),37.9,58.1
LAMBO-ALA-3208,275.4,0.97,High Downforce (Flaps Closed),329.3,64.1
LAMBO-ALA-3209,285.1,-0.51,High Downforce (Flaps Closed),354.0,40.7
LAMBO-ALA-3210,132.7,-0.25,Aero-Vectoring Right,45.4,47.0
LAMBO-ALA-3211,306.1,1.42,Aero-Vectoring Left,301.8,69.4
LAMBO-ALA-3212,315.1,0.66,Low Drag (Flaps Open),143.1,64.2
LAMBO-ALA-3213,255.7,-0.17,Aero-Vectoring Left,200.9,47.2
LAMBO-ALA-3214,135.7,0.31,High Downforce (Flaps Closed),89.2,56.0
LAMBO-ALA-3215,260.6,0.18,Aero-Vectoring Right,211.4,53.2
LAMBO-ALA-3216,336.4,-1.42,Aero-Vectoring Left,353.7,31.8
LAMBO-ALA-3217,285.6,0.37,Aero-Vectoring Right,262.1,54.2
LAMBO-ALA-3218,149.8,-0.6,Low Drag (Flaps Open),26.3,42.6
LAMBO-ALA-3219,208.0,0.86,High Downforce (Flaps Closed),202.3,57.8
LAMBO-ALA-3220,276.1,-0.18,High Downforce (Flaps Closed),374.7,49.9
LAMBO-ALA-3221,248.0,-0.19,High Downforce (Flaps Closed),271.9,50.9
LAMBO-ALA-3222,224.9,0.1,High Downforce (Flaps Closed),220.6,50.2
LAMBO-ALA-3223,161.4,-0.27,High Downforce (Flaps Closed),118.3,48.0
LAMBO-ALA-3224,129.0,-1.39,High Downforce (Flaps Closed),80.1,30.7
LAMBO-ALA-3225,194.5,-0.19,Aero-Vectoring Right,142.6,47.3
LAMBO-ALA-3226,193.1,-1.02,Low Drag (Flaps Open),52.3,36.4
LAMBO-ALA-3227,148.3,0.45,High Downforce (Flaps Closed),110.6,52.3
LAMBO-ALA-3228,146.1,-0.32,Aero-Vectoring Left,51.5,46.1
LAMBO-ALA-3229,282.9,0.06,Aero-Vectoring Right,255.5,53.8
LAMBO-ALA-3230,267.0,0.4,High Downforce (Flaps Closed),316.5,59.7
LAMBO-ALA-3231,330.5,1.19,Low Drag (Flaps Open),157.9,66.8
LAMBO-ALA-3232,274.1,-0.72,High Downforce (Flaps Closed),327.4,39.3
LAMBO-ALA-3233,153.5,-1.16,High Downforce (Flaps Closed),96.3,34.2
LAMBO-ALA-3234,304.3,1.26,Low Drag (Flaps Open),126.5,68.1
LAMBO-ALA-3235,284.2,-0.74,Aero-Vectoring Left,273.1,37.4
LAMBO-ALA-3236,235.4,-1.2,Aero-Vectoring Right,174.9,35.1
LAMBO-ALA-3237,150.7,-0.32,Low Drag (Flaps Open),34.4,49.0
LAMBO-ALA-3238,293.9,-1.4,High Downforce (Flaps Closed),384.3,34.0
LAMBO-ALA-3239,222.9,0.35,Aero-Vectoring Left,157.9,55.9
LAMBO-ALA-3240,130.2,0.56,Low Drag (Flaps Open),23.1,59.6
LAMBO-ALA-3241,283.4,-1.43,Aero-Vectoring Left,257.4,32.6
LAMBO-ALA-3242,120.2,1.26,Aero-Vectoring Left,57.1,65.3
LAMBO-ALA-3243,194.8,-1.28,Aero-Vectoring Left,121.0,30.2
LAMBO-ALA-3244,287.9,-1.15,Aero-Vectoring Right,259.3,33.9
LAMBO-ALA-3245,227.5,-1.33,High Downforce (Flaps Closed),224.6,29.7
LAMBO-ALA-3246,332.5,1.11,Aero-Vectoring Left,345.7,65.2
LAMBO-ALA-3247,195.2,1.34,Low Drag (Flaps Open),54.9,71.8
LAMBO-ALA-3248,232.8,-1.18,Aero-Vectoring Left,181.8,33.6
LAMBO-ALA-3249,338.5,-1.2,High Downforce (Flaps Closed),500.2,36.7
LAMBO-ALA-3250,152.0,1.33,Low Drag (Flaps Open),39.7,67.8
LAMBO-ALA-3251,245.9,0.24,Low Drag (Flaps Open),82.2,54.7
LAMBO-ALA-3252,247.1,-0.43,Low Drag (Flaps Open),81.9,46.1
LAMBO-ALA-3253,217.1,0.12,High Downforce (Flaps Closed),213.4,51.7
LAMBO-ALA-3254,297.8,1.28,High Downforce (Flaps Closed),402.0,66.0
LAMBO-ALA-3255,250.7,-0.31,Aero-Vectoring Left,210.6,44.7
LAMBO-ALA-3256,172.0,0.15,High Downforce (Flaps Closed),135.1,52.1
LAMBO-ALA-3257,336.7,0.81,High Downforce (Flaps Closed),509.8,63.2
LAMBO-ALA-3258,225.9,-0.57,High Downforce (Flaps Closed),222.3,42.9
LAMBO-ALA-3259,168.5,0.12,High Downforce (Flaps Closed),111.2,54.6
LAMBO-ALA-3260,172.0,-0.59,Aero-Vectoring Right,107.8,41.5
LAMBO-ALA-3261,174.5,0.83,Aero-Vectoring Left,87.8,58.9
LAMBO-ALA-3262,204.8,1.32,Aero-Vectoring Right,139.2,67.5
LAMBO-ALA-3263,308.9,0.53,High Downforce (Flaps Closed),428.3,57.1
LAMBO-ALA-3264,322.0,1.01,Aero-Vectoring Left,331.6,67.8
LAMBO-ALA-3265,152.8,1.34,Low Drag (Flaps Open),29.4,68.7
LAMBO-ALA-3266,232.5,0.89,High Downforce (Flaps Closed),239.2,61.2
LAMBO-ALA-3267,195.2,0.86,Aero-Vectoring Left,128.4,58.3
LAMBO-ALA-3268,299.3,-1.22,Aero-Vectoring Left,284.9,32.8
LAMBO-ALA-3269,325.3,0.28,Aero-Vectoring Right,345.6,55.0
LAMBO-ALA-3270,280.2,0.0,Aero-Vectoring Left,252.4,51.3
LAMBO-ALA-3271,297.0,-0.7,High Downforce (Flaps Closed),397.0,38.6
LAMBO-ALA-3272,220.4,1.34,Aero-Vectoring Right,147.5,70.3
LAMBO-ALA-3273,141.1,-1.42,High Downforce (Flaps Closed),74.9,30.3
LAMBO-ALA-3274,304.6,1.42,Aero-Vectoring Right,289.6,71.8
LAMBO-ALA-3275,289.2,1.08,Aero-Vectoring Left,255.9,70.3
LAMBO-ALA-3276,266.7,0.27,Low Drag (Flaps Open),105.0,51.6
LAMBO-ALA-3277,249.6,1.04,High Downforce (Flaps Closed),282.9,63.8
LAMBO-ALA-3278,321.5,1.3,High Downforce (Flaps Closed),450.0,67.2
LAMBO-ALA-3279,263.7,1.08,Low Drag (Flaps Open),110.1,61.7
LAMBO-ALA-3280,304.9,-0.89,Aero-Vectoring Left,292.2,36.8
LAMBO-ALA-3281,234.8,1.23,High Downforce (Flaps Closed),232.4,67.9
LAMBO-ALA-3282,151.1,-0.29,Aero-Vectoring Left,77.1,45.9
LAMBO-ALA-3283,149.8,-1.49,Low Drag (Flaps Open),31.4,29.2
LAMBO-ALA-3284,291.9,0.66,Aero-Vectoring Right,269.3,56.9
LAMBO-ALA-3285,236.1,-0.79,High Downforce (Flaps Closed),257.3,36.7
LAMBO-ALA-3286,204.5,1.19,High Downforce (Flaps Closed),195.3,67.3
LAMBO-ALA-3287,146.8,-0.31,High Downforce (Flaps Closed),97.4,46.3
LAMBO-ALA-3288,327.5,-0.99,Low Drag (Flaps Open),155.0,32.8
LAMBO-ALA-3289,321.6,1.35,Aero-Vectoring Left,335.6,68.6
