Regera_Telemetry_ID,Vehicle_Speed_kmh,Engine_Speed_RPM,HydraCoup_Slip_pct,Freevalve_Intake_Lift_mm,Powertrain_Mode
KOENIG-KDD-2594,404.8,8273,0.0,11.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2595,276.0,5542,0.0,8.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2596,254.5,5366,0.0,8.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2597,369.0,7536,0.0,10.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2598,187.5,3748,0.0,5.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2599,312.5,6505,0.0,9.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2600,315.1,6437,0.0,9.76,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2601,375.5,7713,0.0,11.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2602,231.1,4718,0.0,7.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2603,262.3,5494,0.0,8.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2604,42.0,977,78.5,3.04,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2605,330.7,6985,0.0,10.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2606,88.5,1929,40.5,4.32,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2607,279.9,5825,0.0,9.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2608,131.3,2730,0.0,5.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2609,270.9,5536,0.0,8.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2610,240.0,5161,0.0,7.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2611,388.4,7894,0.0,11.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2612,297.5,5876,0.0,9.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2613,174.0,3285,0.0,6.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2614,277.3,5471,0.0,9.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2615,350.1,7143,0.0,10.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2616,392.4,8382,0.0,11.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2617,238.8,4944,0.0,7.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2618,373.3,7836,0.0,11.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2619,262.2,5637,0.0,8.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2620,170.2,3553,0.0,6.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2621,230.5,4791,0.0,7.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2622,94.4,2058,29.9,4.35,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2623,324.2,6774,0.0,9.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2624,216.6,4333,0.0,6.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2625,212.5,4350,0.0,7.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2626,261.0,5318,0.0,8.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2627,237.9,4703,0.0,7.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2628,158.2,3213,0.0,5.28,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2629,150.5,3164,0.0,5.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2630,257.4,5070,0.0,7.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2631,376.6,7658,0.0,10.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2632,269.7,5479,0.0,8.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2633,174.5,3553,0.0,6.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2634,301.7,6621,0.0,9.76,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2635,54.4,1055,72.0,2.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2636,390.6,7821,0.0,11.14,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2637,70.9,1619,57.6,4.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2638,190.2,4219,0.0,6.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2639,264.1,5260,0.0,7.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2640,267.8,5467,0.0,8.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2641,199.3,4197,0.0,6.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2642,217.3,3993,0.0,6.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2643,320.8,6735,0.0,9.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2644,127.9,2369,0.0,4.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2645,237.6,4974,0.0,8.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2646,353.8,7239,0.0,10.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2647,49.4,1130,76.7,3.8,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2648,216.4,4189,0.0,6.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2649,60.7,1169,67.8,3.64,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2650,255.8,5136,0.0,8.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2651,393.4,8137,0.0,11.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2652,258.7,5355,0.0,8.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2653,310.6,6253,0.0,9.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2654,140.7,2722,0.0,4.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2655,164.5,3348,0.0,5.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2656,104.1,2456,22.4,4.51,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2657,330.9,6874,0.0,9.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2658,245.6,4851,0.0,7.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2659,385.4,7867,0.0,11.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2660,153.6,3047,0.0,5.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2661,31.4,800,85.7,2.85,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2662,158.8,3221,0.0,5.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2663,407.6,8219,0.0,11.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2664,71.3,1554,56.4,3.66,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2665,295.5,6158,0.0,10.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2666,378.3,7908,0.0,11.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2667,90.9,1839,43.0,3.5,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2668,70.4,1544,51.8,3.49,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2669,134.1,2597,0.0,5.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2670,300.8,6060,0.0,9.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2671,226.1,4741,0.0,7.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2672,127.3,2442,3.9,5.29,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2673,54.7,1085,73.5,3.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2674,208.6,4448,0.0,7.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2675,388.1,8147,0.0,11.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2676,233.5,4758,0.0,7.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2677,115.9,2230,9.3,4.86,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2678,379.8,7841,0.0,11.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2679,69.7,1408,62.9,3.42,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2680,278.2,5493,0.0,8.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2681,110.4,1943,16.9,3.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2682,83.6,1451,45.4,4.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2683,215.7,4220,0.0,7.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2684,120.8,2455,2.6,5.16,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2685,241.5,5034,0.0,7.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2686,105.3,2108,27.5,4.42,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2687,245.9,5194,0.0,8.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2688,243.2,5117,0.0,8.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2689,96.5,1746,27.5,3.7,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2690,77.7,1593,49.8,4.3,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2691,85.5,1619,46.8,3.73,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2692,343.6,7017,0.0,10.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2693,103.3,2168,27.0,4.26,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2694,241.3,4884,0.0,7.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2695,325.5,6560,0.0,9.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2696,159.9,3127,0.0,5.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2697,70.6,1267,60.7,2.67,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2698,231.3,4567,0.0,7.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2699,398.6,8303,0.0,11.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2700,368.6,7588,0.0,11.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2701,291.2,5910,0.0,9.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2702,305.1,6293,0.0,9.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2703,310.4,6268,0.0,9.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2704,106.4,2154,20.6,4.52,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2705,108.4,2610,15.8,4.78,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2706,257.1,5323,0.0,8.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2707,380.3,7820,0.0,10.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2708,235.3,4657,0.0,7.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2709,210.2,4368,0.0,7.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2710,306.5,6011,0.0,9.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2711,331.7,7094,0.0,9.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2712,186.0,3592,0.0,6.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2713,347.0,7189,0.0,10.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2714,268.2,5328,0.0,7.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2715,140.9,2961,0.0,5.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2716,101.4,2295,27.5,5.0,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2717,147.3,3309,0.0,5.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2718,312.8,6596,0.0,10.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2719,136.9,2606,0.0,5.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2720,331.2,7004,0.0,10.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2721,334.7,7063,0.0,10.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2722,303.6,6298,0.0,9.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2723,216.5,4581,0.0,7.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2724,215.7,4467,0.0,7.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2725,57.3,1230,69.4,2.9,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2726,290.2,5786,0.0,8.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2727,175.9,3386,0.0,5.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2728,122.7,2611,6.2,5.86,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2729,132.1,2636,0.0,5.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2730,152.1,3445,0.0,6.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2731,55.3,1088,74.3,3.39,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2732,114.1,2377,16.1,4.82,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2733,78.6,1739,52.9,3.39,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2734,144.1,2968,0.0,5.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2735,70.9,1549,58.1,3.58,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2736,298.9,6390,0.0,9.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2737,168.1,3324,0.0,5.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2738,324.2,6918,0.0,10.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2739,257.0,5479,0.0,8.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2740,165.8,3300,0.0,5.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2741,360.1,7502,0.0,10.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2742,240.3,4452,0.0,7.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2743,123.4,2383,4.3,4.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2744,247.6,5234,0.0,8.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2745,340.2,7135,0.0,9.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2746,293.7,5874,0.0,8.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2747,152.9,3028,0.0,4.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2748,108.9,1842,16.8,4.02,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2749,33.0,828,85.4,2.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2750,337.9,6913,0.0,10.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2751,289.5,6040,0.0,10.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2752,64.3,1402,64.5,3.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2753,40.3,942,78.1,3.34,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2754,299.3,6120,0.0,8.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2755,360.9,7534,0.0,11.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2756,368.9,7837,0.0,11.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2757,45.8,928,79.2,2.92,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2758,168.4,3612,0.0,6.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2759,271.0,5433,0.0,7.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2760,329.2,6765,0.0,10.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2761,201.3,4032,0.0,7.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2762,409.8,7955,0.0,11.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2763,58.3,1035,71.6,3.13,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2764,397.4,8176,0.0,11.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2765,351.1,6891,0.0,9.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2766,95.2,2218,34.2,4.49,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2767,67.9,1385,59.5,3.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2768,366.3,7589,0.0,10.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2769,150.7,3270,0.0,5.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2770,253.7,5230,0.0,8.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2771,366.5,7664,0.0,10.94,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2772,301.1,6115,0.0,9.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2773,104.4,1965,23.0,4.08,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2774,290.4,6063,0.0,9.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2775,375.0,7880,0.0,11.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2776,183.7,3953,0.0,6.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2777,45.1,800,75.3,3.07,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2778,260.8,5441,0.0,8.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2779,383.7,7916,0.0,10.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2780,229.0,4945,0.0,7.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2781,71.1,1525,57.3,3.54,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2782,210.2,4457,0.0,6.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2783,295.0,6238,0.0,9.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2784,193.8,3725,0.0,6.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2785,138.0,2595,0.0,5.23,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2786,278.7,5805,0.0,8.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2787,280.4,5773,0.0,8.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2788,373.8,7711,0.0,11.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2789,81.7,1734,53.4,2.78,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2790,311.2,6321,0.0,8.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2791,33.5,800,90.2,3.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2792,62.2,1247,67.4,3.25,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2793,226.1,4564,0.0,7.44,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2794,129.2,2949,0.2,5.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2795,196.5,3814,0.0,6.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2796,260.3,5406,0.0,7.94,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2797,383.8,7764,0.0,11.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2798,34.2,800,84.1,2.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2799,81.4,1649,47.0,4.33,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2800,106.9,1863,26.2,3.56,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2801,405.3,8215,0.0,11.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2802,80.4,1775,52.9,3.87,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2803,354.2,7443,0.0,10.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2804,246.7,4884,0.0,7.81,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2805,179.7,3947,0.0,6.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2806,237.7,4863,0.0,7.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2807,113.7,2578,14.1,5.55,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2808,367.8,7857,0.0,11.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2809,45.1,827,76.8,3.03,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2810,169.0,3404,0.0,6.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2811,321.8,6734,0.0,9.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2812,138.0,2766,0.0,5.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2813,74.3,1306,57.1,3.04,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2814,80.2,1432,48.3,3.04,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2815,286.9,6097,0.0,9.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2816,209.7,4080,0.0,6.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2817,43.1,918,76.0,3.2,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2818,114.7,2433,13.3,4.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2819,233.8,4831,0.0,7.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2820,373.3,7653,0.0,11.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2821,83.3,1744,48.9,3.35,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2822,253.2,5499,0.0,8.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2823,367.2,7646,0.0,11.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2824,291.1,5660,0.0,8.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2825,186.5,3830,0.0,6.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2826,90.6,1794,36.2,3.88,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2827,343.2,7117,0.0,10.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2828,128.2,2684,0.0,4.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2829,347.1,7411,0.0,10.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2830,313.5,6294,0.0,8.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2831,65.7,1157,66.6,3.45,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2832,121.1,2320,9.0,5.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2833,137.5,2776,0.0,5.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2834,230.9,4638,0.0,7.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2835,262.7,5471,0.0,8.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2836,310.7,6698,0.0,8.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2837,40.3,800,80.8,2.59,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2838,82.3,1574,40.7,3.59,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2839,47.0,1063,78.3,3.46,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2840,389.2,7788,0.0,10.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2841,278.9,5591,0.0,8.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2842,185.1,3827,0.0,6.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2843,136.4,2829,0.0,5.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2844,307.2,6303,0.0,9.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2845,159.8,3247,0.0,4.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2846,173.8,3495,0.0,6.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2847,304.1,6432,0.0,9.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2848,287.9,5932,0.0,9.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2849,375.2,7856,0.0,11.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2850,286.3,5807,0.0,8.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2851,297.7,6242,0.0,9.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2852,378.3,7409,0.0,11.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2853,145.7,2863,0.0,5.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2854,138.2,2960,0.0,5.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2855,218.1,4434,0.0,7.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2856,266.4,5178,0.0,8.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2857,142.7,2720,0.0,5.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2858,183.7,3812,0.0,6.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2859,31.6,800,86.3,2.93,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2860,55.4,1122,64.5,3.71,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2861,313.9,6497,0.0,10.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2862,394.6,8219,0.0,11.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2863,128.4,2328,0.0,4.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2864,332.4,6885,0.0,10.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2865,236.7,4633,0.0,7.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2866,253.8,5046,0.0,7.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2867,154.0,2971,0.0,5.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2868,189.9,3761,0.0,6.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2869,328.4,6765,0.0,10.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2870,191.2,3901,0.0,5.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2871,222.7,4494,0.0,8.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2872,274.6,5590,0.0,9.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2873,338.6,7011,0.0,10.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2874,324.0,6689,0.0,10.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2875,44.3,971,83.9,3.39,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2876,61.0,1463,67.3,4.08,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2877,322.7,6571,0.0,9.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2878,220.8,4746,0.0,7.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2879,256.5,5441,0.0,8.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2880,288.5,6103,0.0,9.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2881,177.3,3629,0.0,6.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2882,372.2,7610,0.0,11.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2883,236.8,4809,0.0,7.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2884,106.5,2372,24.0,5.28,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2885,321.4,6589,0.0,9.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2886,53.4,1429,70.4,3.5,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2887,393.7,8022,0.0,10.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2888,223.1,4583,0.0,6.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2889,211.0,4236,0.0,7.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2890,173.5,3805,0.0,6.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2891,38.5,822,81.8,3.05,HydraCoup Torque Multiplication Slip
