Packet_Stream_ID,Link_Bandwidth_Mbps,Micro_Burst_Size_kB,Packet_Latency_Microseconds,Gateway_Buffer_Util_pct,Network_QoS_Status
APTIV-ZONAL-2790,5325.0,94.0,500.3,60.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2791,8086.3,139.4,632.1,86.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2792,7360.8,164.7,614.1,80.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2793,6742.7,49.1,436.1,69.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2794,5383.1,149.1,503.1,64.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2795,1030.7,176.2,376.3,28.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2796,4853.1,37.1,378.9,47.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2797,3180.8,172.7,467.2,48.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2798,6592.1,38.8,435.9,59.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2799,2568.1,87.4,332.4,35.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2800,6450.1,177.2,625.7,76.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2801,3441.9,126.2,361.6,41.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2802,8237.8,29.9,531.5,80.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2803,5867.4,38.3,410.0,62.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2804,8727.7,99.4,651.7,89.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2805,2522.9,66.5,293.4,33.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2806,2744.6,28.9,292.3,26.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2807,7493.0,176.0,649.0,84.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2808,4801.4,152.0,504.9,54.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2809,2029.1,75.0,344.0,24.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2810,6554.5,39.3,480.2,63.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2811,934.5,21.6,183.0,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2812,8592.1,150.2,753.7,97.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2813,1756.1,98.1,382.2,23.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2814,8693.3,34.7,594.3,86.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2815,8364.1,126.7,615.0,87.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2816,2183.4,94.5,382.4,28.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2817,1903.1,120.5,359.3,29.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2818,5763.1,145.3,592.5,67.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2819,2704.9,177.4,466.7,42.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2820,7515.2,114.1,653.3,80.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2821,6338.4,159.4,599.3,73.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2822,1965.1,145.3,381.3,27.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2823,2567.5,25.6,318.5,23.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2824,6809.9,45.2,446.0,67.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2825,3757.1,145.6,492.1,46.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2826,7529.1,132.6,599.5,84.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2827,3037.0,43.3,274.8,30.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2828,6771.4,86.1,507.4,71.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2829,4178.9,127.0,484.7,49.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2830,3358.0,100.3,387.7,35.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2831,3895.9,100.5,396.1,39.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2832,5489.1,49.7,380.3,55.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2833,2900.6,25.9,296.3,29.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2834,4853.3,12.1,329.8,52.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2835,750.0,19.2,232.3,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2836,8121.6,151.5,634.5,85.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2837,7777.3,120.2,646.6,77.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2838,7263.6,131.0,630.9,78.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2839,2135.9,59.9,251.9,29.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2840,7280.5,55.2,494.6,71.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2841,4468.1,65.4,418.2,47.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2842,3937.6,169.2,471.3,47.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2843,1989.5,26.7,239.2,18.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2844,4578.1,113.0,436.8,43.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2845,3779.3,162.0,477.9,46.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2846,1852.1,177.6,392.7,31.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2847,419.8,59.0,188.0,11.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2848,2402.2,28.7,245.6,30.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2849,3670.4,68.7,397.2,41.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2850,4624.3,168.3,524.7,56.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2851,6490.4,136.6,535.7,74.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2852,6135.7,42.1,378.7,60.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2853,7915.1,94.3,568.5,87.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2854,6248.6,48.6,455.7,67.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2855,6388.5,78.8,454.0,70.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2856,574.6,22.2,157.0,12.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2857,7880.7,80.1,604.3,83.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2858,5585.8,141.3,544.2,60.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2859,4362.4,22.5,318.6,45.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2860,3148.5,87.1,366.6,35.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2861,3224.9,18.9,224.1,31.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2862,8040.9,88.9,566.3,87.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2863,4529.0,52.1,364.8,44.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2864,1766.7,107.6,356.5,22.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2865,4059.2,104.4,386.0,43.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2866,4473.6,157.3,503.6,53.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2867,7798.1,36.8,520.4,81.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2868,1103.7,160.8,364.3,22.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2869,3417.0,116.1,418.7,39.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2870,7628.1,76.2,536.5,80.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2871,4452.7,75.9,478.9,41.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2872,4308.8,39.2,383.9,48.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2873,6750.1,175.9,657.8,84.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2874,7670.6,93.3,567.5,81.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2875,777.4,178.0,368.0,17.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2876,6003.1,70.9,476.4,62.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2877,2140.5,134.2,366.0,31.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2878,2261.0,141.0,400.5,37.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2879,7866.5,29.6,529.8,76.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2880,7769.0,176.9,638.6,85.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2881,1127.7,96.4,309.0,14.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2882,4613.2,27.3,359.2,43.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2883,5856.5,52.3,438.1,57.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2884,4262.8,23.5,262.9,43.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2885,8204.5,68.7,594.3,81.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2886,6390.8,79.1,495.3,68.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2887,7844.4,98.6,632.6,81.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2888,4825.1,71.1,429.4,49.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2889,7874.3,91.4,512.7,80.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2890,4850.6,147.8,535.3,60.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2891,2956.9,154.8,393.5,41.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2892,4322.1,136.9,485.5,50.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2893,1861.2,106.9,310.9,22.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2894,8340.5,102.7,624.6,90.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2895,5812.7,54.5,433.9,56.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2896,8117.6,38.0,535.5,77.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2897,704.9,23.1,133.3,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2898,6046.6,17.4,385.9,58.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2899,6489.5,81.5,451.9,68.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2900,1120.3,118.9,289.2,17.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2901,6023.6,62.4,490.2,70.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2902,7269.8,19.0,436.1,75.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2903,1396.4,142.9,384.7,29.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2904,1575.4,15.2,229.2,12.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2905,452.9,110.4,249.7,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2906,5588.6,86.1,476.0,60.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2907,2421.5,56.7,339.2,24.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2908,3281.2,103.8,357.6,34.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2909,2671.4,32.8,265.7,26.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2910,5150.7,22.0,401.9,50.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2911,2514.9,124.9,353.9,35.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2912,6177.4,53.0,420.0,63.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2913,8366.2,172.0,663.1,92.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2914,4931.5,29.6,393.5,45.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2915,1988.9,36.9,283.1,18.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2916,2848.8,83.9,331.1,29.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2917,6117.7,30.7,446.2,60.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2918,2812.6,57.5,258.1,28.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2919,7341.5,175.9,638.1,81.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2920,8161.0,66.5,564.0,79.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2921,1475.6,84.2,278.2,18.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2922,3869.1,144.2,427.1,48.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2923,893.0,26.5,202.1,13.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2924,3707.9,91.2,322.8,40.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2925,916.2,172.4,383.0,18.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2926,8038.0,131.2,660.7,89.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2927,8736.4,139.2,641.8,92.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2928,6786.5,137.5,491.3,76.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2929,8682.8,29.9,532.2,80.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2930,8527.5,46.6,527.7,79.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2931,8451.4,84.9,577.6,82.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2932,4583.7,51.2,376.5,48.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2933,2214.0,79.7,319.8,33.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2934,4160.3,151.9,484.1,49.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2935,8268.9,167.8,698.0,91.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2936,1591.7,25.5,202.3,11.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2937,5082.2,103.1,431.8,59.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2938,2805.8,33.8,268.3,27.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2939,4620.2,14.1,372.6,44.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2940,685.5,175.1,351.8,23.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2941,3249.6,159.5,425.9,44.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2942,4315.7,116.2,418.0,50.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2943,5556.6,37.3,377.8,63.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2944,8471.4,20.3,484.2,83.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2945,6674.9,154.0,549.6,79.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2946,5202.1,107.1,490.8,60.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2947,6189.8,14.2,366.8,61.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2948,5319.5,131.6,466.3,54.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2949,2960.9,137.4,384.3,40.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2950,5220.6,40.2,351.7,53.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2951,1620.1,98.3,308.7,23.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2952,2328.1,123.9,356.1,33.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2953,7902.4,118.4,580.6,84.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2954,8338.3,161.0,663.6,91.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2955,5499.5,133.3,586.3,60.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2956,6277.9,129.2,550.5,70.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2957,4160.8,59.9,373.4,44.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2958,1853.3,146.3,406.9,28.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2959,8177.9,50.2,513.2,79.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2960,6618.3,154.1,562.2,71.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2961,6323.9,160.0,560.4,76.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2962,7550.7,21.0,502.0,79.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2963,1988.5,130.0,383.2,26.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2964,6397.5,144.2,566.3,76.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2965,1508.1,36.1,233.2,14.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2966,6411.6,127.7,588.4,71.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2967,7572.7,13.1,456.8,67.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2968,579.5,66.9,229.6,10.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2969,4512.2,166.7,580.7,52.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2970,3289.6,23.6,282.4,33.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2971,6209.9,92.0,532.9,66.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2972,5232.4,58.1,435.1,55.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2973,3017.0,41.4,270.8,28.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2974,5060.4,25.7,357.2,50.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2975,1051.7,96.7,319.7,17.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2976,3820.4,107.5,399.3,48.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2977,7032.0,50.3,506.3,71.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2978,917.0,111.8,347.7,19.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2979,5192.7,137.2,528.0,59.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2980,533.3,79.2,178.5,10.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2981,5258.6,174.4,569.8,68.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2982,7850.7,68.6,545.6,76.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2983,8317.1,131.0,642.2,86.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2984,8271.6,86.6,563.6,86.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2985,4740.5,144.4,498.8,58.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2986,1119.4,167.5,301.0,23.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2987,2132.2,119.6,339.2,31.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2988,6905.6,21.9,467.9,63.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2989,3472.5,172.6,459.7,50.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2990,4942.8,15.3,418.1,47.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2991,3035.3,57.7,317.6,32.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2992,2738.6,82.0,336.2,31.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2993,6464.4,134.2,571.1,71.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2994,3258.8,148.3,428.6,42.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2995,1068.0,112.7,329.2,21.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2996,4716.4,151.6,561.5,56.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2997,8523.2,134.0,655.3,89.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2998,3268.4,43.0,315.3,26.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2999,2038.1,123.2,335.1,28.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3000,5290.4,151.0,593.8,64.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3001,5738.0,72.7,513.9,63.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3002,5812.0,154.8,531.7,62.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3003,5945.8,118.6,515.6,68.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3004,2218.0,22.6,262.5,24.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3005,3896.5,146.7,463.3,55.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3006,6891.3,143.9,572.3,77.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3007,8626.7,23.4,553.7,86.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3008,3730.1,117.6,417.1,53.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3009,2020.9,15.6,185.3,14.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3010,3406.8,18.7,312.8,28.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3011,1847.6,138.9,318.1,26.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3012,4824.5,88.3,440.4,56.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3013,5566.2,132.9,521.2,68.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3014,2153.1,74.0,305.5,23.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3015,4505.5,175.5,534.4,56.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3016,7168.3,173.1,646.6,75.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3017,7687.5,90.1,598.3,81.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3018,7630.8,25.7,476.5,74.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3019,5780.7,101.3,465.6,61.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3020,3180.5,27.5,281.8,32.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3021,1128.1,148.7,313.3,24.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3022,7511.6,88.3,496.3,79.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3023,6747.0,140.5,539.6,75.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3024,7254.9,165.1,638.8,81.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3025,3476.2,32.7,350.2,32.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3026,8508.9,175.9,734.5,95.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3027,511.3,123.4,293.0,16.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3028,1273.9,42.6,195.1,11.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3029,1539.9,91.6,333.3,22.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3030,6810.3,39.9,531.5,65.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3031,3186.3,113.4,387.3,39.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3032,3445.6,175.9,525.0,43.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3033,2391.4,36.1,297.0,22.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3034,2587.3,155.5,440.7,34.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3035,5543.6,95.8,507.4,60.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3036,1661.6,71.3,256.6,22.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3037,4881.0,28.3,345.4,53.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3038,3385.8,50.3,305.1,35.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3039,5927.0,30.1,374.7,57.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3040,4683.3,57.0,385.7,50.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3041,6683.0,42.7,478.8,61.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3042,4993.8,98.0,468.0,56.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3043,1530.5,101.7,301.5,22.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3044,2457.7,23.5,288.3,22.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3045,4335.6,93.4,384.1,46.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3046,4136.1,14.1,292.1,39.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3047,5327.6,171.9,541.6,65.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3048,4615.3,65.2,355.9,45.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3049,2022.0,92.7,352.7,27.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3050,3872.4,165.4,499.2,49.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3051,2980.5,16.7,276.4,34.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3052,4747.3,160.0,532.1,59.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3053,8598.1,55.0,555.6,86.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3054,5004.1,39.2,404.8,51.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3055,3294.3,55.0,307.9,33.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3056,7556.8,129.0,602.1,86.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3057,3917.4,68.9,384.5,42.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3058,625.7,31.4,138.3,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3059,5247.6,101.3,470.5,56.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3060,3335.9,106.3,387.4,39.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3061,7895.8,49.5,550.8,73.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3062,8776.0,129.8,672.2,94.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3063,3236.9,142.0,411.2,43.3,Time-Sensitive Network (TSN) Compliant
